condition,model,permutation_index,true_cv_rmse_log_time,permuted_cv_rmse_log_time,true_beats_permutation
lr_low,learnability_only,36,0.7843975076084918,1.3356387291291358,True
lr_low,learnability_only,37,0.7843975076084918,1.398517169810936,True
lr_low,learnability_only,38,0.7843975076084918,1.3416205292471228,True
lr_low,learnability_only,39,0.7843975076084918,1.3797435867932353,True
lr_low,learnability_only,40,0.7843975076084918,1.341896203488631,True
lr_low,learnability_only,41,0.7843975076084918,1.3977713994454797,True
lr_low,learnability_only,42,0.7843975076084918,1.411309932335039,True
lr_low,learnability_only,43,0.7843975076084918,1.3985956286008951,True
lr_low,learnability_only,44,0.7843975076084918,1.3989634941241518,True
lr_low,learnability_only,45,0.7843975076084918,1.1754101433437603,True
lr_low,learnability_only,46,0.7843975076084918,1.3948741932183608,True
lr_low,learnability_only,47,0.7843975076084918,1.410572696451639,True
lr_low,learnability_only,48,0.7843975076084918,1.3416205292471226,True
lr_low,learnability_only,49,0.7843975076084918,1.2395595503379804,True
lr_low,learnability_only,50,0.7843975076084918,1.3807788847746918,True
lr_low,learnability_only,51,0.7843975076084918,1.3989634941241518,True
lr_low,learnability_only,52,0.7843975076084918,1.0246834125048372,True
lr_low,learnability_only,53,0.7843975076084918,1.3490580739012459,True
lr_low,learnability_only,54,0.7843975076084918,1.3797435867932362,True
lr_low,learnability_only,55,0.7843975076084918,1.3439249721531634,True
lr_low,learnability_only,56,0.7843975076084918,1.3142463243838522,True
lr_low,learnability_only,57,0.7843975076084918,0.6676189529634838,False
lr_low,learnability_only,58,0.7843975076084918,1.396780442428162,True
lr_low,learnability_only,59,0.7843975076084918,1.3995778381550392,True
lr_low,learnability_only,60,0.7843975076084918,1.0246834125048374,True
lr_low,learnability_only,61,0.7843975076084918,1.3940793230646773,True
lr_low,learnability_only,62,0.7843975076084918,1.016539248501062,True
lr_low,learnability_only,63,0.7843975076084918,1.1805774139316434,True
lr_low,learnability_only,64,0.7843975076084918,1.1805774139316434,True
lr_low,learnability_only,65,0.7843975076084918,1.4093318492107507,True
lr_low,learnability_only,66,0.7843975076084918,1.2287977649566373,True
lr_low,learnability_only,67,0.7843975076084918,1.1754101433437607,True
lr_low,learnability_only,68,0.7843975076084918,1.3995778381550392,True
lr_low,learnability_only,69,0.7843975076084918,1.3284733367372517,True
lr_low,learnability_only,70,0.7843975076084918,1.3931065862791057,True
lr_low,learnability_only,71,0.7843975076084918,1.4007160059436252,True
lr_low,learnability_only,72,0.7843975076084918,1.3797435867932362,True
lr_low,learnability_only,73,0.7843975076084918,0.48047293473394176,False
lr_low,learnability_only,74,0.7843975076084918,1.0579240296813093,True
lr_low,learnability_only,75,0.7843975076084918,1.3416205292471228,True
lr_low,learnability_only,76,0.7843975076084918,1.39777139944548,True
lr_low,learnability_only,77,0.7843975076084918,1.4105726964516385,True
lr_low,learnability_only,78,0.7843975076084918,1.3284733367372528,True
lr_low,learnability_only,79,0.7843975076084918,1.335638729129136,True
lr_low,learnability_only,80,0.7843975076084918,1.3985956286008951,True
lr_low,learnability_only,81,0.7843975076084918,1.0767452858130953,True
lr_low,learnability_only,82,0.7843975076084918,1.4105726964516387,True
lr_low,learnability_only,83,0.7843975076084918,1.1760398760165953,True
lr_low,learnability_only,84,0.7843975076084918,1.4105726964516385,True
lr_low,learnability_only,85,0.7843975076084918,1.3985956286008951,True
lr_low,learnability_only,86,0.7843975076084918,1.3212967473836257,True
lr_low,learnability_only,87,0.7843975076084918,1.1805774139316434,True
lr_low,learnability_only,88,0.7843975076084918,1.4125750175296037,True
lr_low,learnability_only,89,0.7843975076084918,1.0027074824074196,True
lr_low,learnability_only,90,0.7843975076084918,1.3439249721531636,True
lr_low,learnability_only,91,0.7843975076084918,1.3070746256319303,True
lr_low,learnability_only,92,0.7843975076084918,1.3972993508163791,True
lr_low,learnability_only,93,0.7843975076084918,1.411309932335039,True
lr_low,learnability_only,94,0.7843975076084918,1.396780442428162,True
lr_low,learnability_only,95,0.7843975076084918,1.341896203488631,True
lr_low,learnability_only,96,0.7843975076084918,1.3985956286008951,True
lr_low,learnability_only,97,0.7843975076084918,1.4125750175296035,True
lr_low,learnability_only,98,0.7843975076084918,1.3439249721531636,True
lr_low,learnability_only,99,0.7843975076084918,1.3985956286008951,True
wd_zero,learnability_only,0,1.0481011841555417,1.0025180317607845,False
wd_zero,learnability_only,1,1.0481011841555417,1.4084976848970185,True
wd_zero,learnability_only,2,1.0481011841555417,1.3959211903568032,True
wd_zero,learnability_only,3,1.0481011841555417,1.00820117653576,False
wd_zero,learnability_only,4,1.0481011841555417,1.3944419909462284,True
wd_zero,learnability_only,5,1.0481011841555417,1.1459925479004716,True
wd_zero,learnability_only,6,1.0481011841555417,1.520174806001956,True
wd_zero,learnability_only,7,1.0481011841555417,1.5201748060019558,True
wd_zero,learnability_only,8,1.0481011841555417,1.4390632546571291,True
wd_zero,learnability_only,9,1.0481011841555417,1.00820117653576,False
wd_zero,learnability_only,10,1.0481011841555417,1.3668418426200888,True
wd_zero,learnability_only,11,1.0481011841555417,1.405827540099916,True
wd_zero,learnability_only,12,1.0481011841555417,1.3973084402942653,True
wd_zero,learnability_only,13,1.0481011841555417,1.519672849482722,True
wd_zero,learnability_only,14,1.0481011841555417,1.4451479840380037,True
wd_zero,learnability_only,15,1.0481011841555417,1.3668418426200883,True
wd_zero,learnability_only,16,1.0481011841555417,1.5032915666814812,True
wd_zero,learnability_only,17,1.0481011841555417,1.3668418426200888,True
wd_zero,learnability_only,18,1.0481011841555417,1.002518031760784,False
wd_zero,learnability_only,19,1.0481011841555417,1.3973084402942653,True
wd_zero,learnability_only,20,1.0481011841555417,1.3690308277193068,True
wd_zero,learnability_only,21,1.0481011841555417,1.5287285056552906,True
wd_zero,learnability_only,22,1.0481011841555417,1.3926657163895682,True
wd_zero,learnability_only,23,1.0481011841555417,1.4409515865421065,True
wd_zero,learnability_only,24,1.0481011841555417,1.5196728494827219,True
wd_zero,learnability_only,25,1.0481011841555417,1.00820117653576,False
wd_zero,learnability_only,26,1.0481011841555417,1.439063254657129,True
wd_zero,learnability_only,27,1.0481011841555417,1.392665716389568,True
wd_zero,learnability_only,28,1.0481011841555417,1.5196728494827223,True
wd_zero,learnability_only,29,1.0481011841555417,1.440951586542106,True
wd_zero,learnability_only,30,1.0481011841555417,1.3973084402942653,True
wd_zero,learnability_only,31,1.0481011841555417,1.3402969143815027,True
wd_zero,learnability_only,32,1.0481011841555417,1.4378010837729078,True
wd_zero,learnability_only,33,1.0481011841555417,1.1459925479004716,True
wd_zero,learnability_only,34,1.0481011841555417,1.5294581722241865,True
wd_zero,learnability_only,35,1.0481011841555417,1.366841842620088,True
wd_zero,learnability_only,36,1.0481011841555417,1.0153563726234078,False
wd_zero,learnability_only,37,1.0481011841555417,1.4409515865421063,True
wd_zero,learnability_only,38,1.0481011841555417,1.1459925479004716,True
wd_zero,learnability_only,39,1.0481011841555417,1.52872850565529,True
wd_zero,learnability_only,40,1.0481011841555417,0.8641490058646067,False
wd_zero,learnability_only,41,1.0481011841555417,1.3973084402942655,True
wd_zero,learnability_only,42,1.0481011841555417,1.4351854586225672,True
wd_zero,learnability_only,43,1.0481011841555417,1.2368766706788603,True
wd_zero,learnability_only,44,1.0481011841555417,1.4378010837729076,True
wd_zero,learnability_only,45,1.0481011841555417,1.00820117653576,False
wd_zero,learnability_only,46,1.0481011841555417,1.3973084402942653,True
wd_zero,learnability_only,47,1.0481011841555417,0.5442580897813369,False
wd_zero,learnability_only,48,1.0481011841555417,1.5201748060019558,True
wd_zero,learnability_only,49,1.0481011841555417,1.5294581722241867,True
wd_zero,learnability_only,50,1.0481011841555417,1.4409515865421063,True
wd_zero,learnability_only,51,1.0481011841555417,1.519672849482722,True
wd_zero,learnability_only,52,1.0481011841555417,1.519672849482722,True
wd_zero,learnability_only,53,1.0481011841555417,1.519672849482722,True
wd_zero,learnability_only,54,1.0481011841555417,1.1459925479004722,True
wd_zero,learnability_only,55,1.0481011841555417,1.4351854586225667,True
wd_zero,learnability_only,56,1.0481011841555417,1.00820117653576,False
wd_zero,learnability_only,57,1.0481011841555417,1.4378010837729076,True
wd_zero,learnability_only,58,1.0481011841555417,1.5201748060019558,True
wd_zero,learnability_only,59,1.0481011841555417,1.440951586542106,True
wd_zero,learnability_only,60,1.0481011841555417,1.3944419909462284,True
wd_zero,learnability_only,61,1.0481011841555417,1.0153563726234078,False
wd_zero,learnability_only,62,1.0481011841555417,1.437801083772908,True
wd_zero,learnability_only,63,1.0481011841555417,1.5032915666814803,True
wd_zero,learnability_only,64,1.0481011841555417,1.4409515865421063,True
wd_zero,learnability_only,65,1.0481011841555417,1.4351854586225667,True
wd_zero,learnability_only,66,1.0481011841555417,1.002518031760784,False
wd_zero,learnability_only,67,1.0481011841555417,1.00820117653576,False
wd_zero,learnability_only,68,1.0481011841555417,1.5287285056552906,True
wd_zero,learnability_only,69,1.0481011841555417,1.1548881571005125,True
wd_zero,learnability_only,70,1.0481011841555417,1.3668418426200888,True
wd_zero,learnability_only,71,1.0481011841555417,1.3690308277193062,True
wd_zero,learnability_only,72,1.0481011841555417,1.4351854586225676,True
wd_zero,learnability_only,73,1.0481011841555417,1.1459925479004716,True
wd_zero,learnability_only,74,1.0481011841555417,1.4451479840380037,True
wd_zero,learnability_only,75,1.0481011841555417,1.5294581722241865,True
wd_zero,learnability_only,76,1.0481011841555417,1.394441990946229,True
wd_zero,learnability_only,77,1.0481011841555417,1.405827540099916,True
wd_zero,learnability_only,78,1.0481011841555417,1.00820117653576,False
wd_zero,learnability_only,79,1.0481011841555417,1.439063254657129,True
wd_zero,learnability_only,80,1.0481011841555417,1.3973084402942653,True
wd_zero,learnability_only,81,1.0481011841555417,1.3668418426200888,True
wd_zero,learnability_only,82,1.0481011841555417,1.4409515865421065,True
wd_zero,learnability_only,83,1.0481011841555417,1.52872850565529,True
wd_zero,learnability_only,84,1.0481011841555417,1.3926657163895675,True
wd_zero,learnability_only,85,1.0481011841555417,1.445147984038004,True
wd_zero,learnability_only,86,1.0481011841555417,1.5196728494827223,True
wd_zero,learnability_only,87,1.0481011841555417,1.520174806001956,True
wd_zero,learnability_only,88,1.0481011841555417,1.440951586542106,True
wd_zero,learnability_only,89,1.0481011841555417,1.4409515865421065,True
wd_zero,learnability_only,90,1.0481011841555417,1.002518031760784,False
wd_zero,learnability_only,91,1.0481011841555417,1.4409515865421063,True
wd_zero,learnability_only,92,1.0481011841555417,1.3973084402942653,True
wd_zero,learnability_only,93,1.0481011841555417,1.340296914381503,True
wd_zero,learnability_only,94,1.0481011841555417,0.8641490058646066,False
wd_zero,learnability_only,95,1.0481011841555417,1.002518031760784,False
wd_zero,learnability_only,96,1.0481011841555417,1.1459925479004716,True
wd_zero,learnability_only,97,1.0481011841555417,1.405827540099916,True
wd_zero,learnability_only,98,1.0481011841555417,1.405827540099916,True
wd_zero,learnability_only,99,1.0481011841555417,1.4409515865421063,True
