condition,seed,task_name,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy,metric_family,analysis_threshold,copy_fraction,structure_id,kind,op,operation_type,components,frequency,reference_learnability,formal_utility,composition_depth,control_type,output_entropy,random_baseline_token_accuracy,target_length,max_data_seen,censored_acquired_at,is_censored,log_acquired_at,log_frequency
batch_large,2,C04_substitute_then_reverse_03_06,23552.0,0.7,2,token_accuracy,0.9498698115348816,0.720703125,0.720703125,token_accuracy,0.7,1.0,C04_substitute_then_reverse_03_06,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A06_copy",0.0516770010672922,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-2.962742450075196
batch_large,2,C05_copy_then_substitute_06_07,124928.0,0.7,2,token_accuracy,0.7626953125,0.05859375,0.05859375,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_06_07,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A07_reverse",0.0426733752056038,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,124928.0,False,11.735500854911328,-3.1541800847088486
batch_large,2,C06_reverse_then_substitute_05_07,,0.7,2,token_accuracy,0.6477864980697632,0.009765625,0.009765625,token_accuracy,0.7,0.0309244791666666,C06_reverse_then_substitute_05_07,composite,reverse_then_substitute,reverse_then_substitute,"A05_substitute,A07_reverse",0.1352490775505666,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-2.0006371816073325
batch_large,2,C07_substitute_then_reverse_01_04,23552.0,0.7,2,token_accuracy,0.953125,0.73046875,0.73046875,token_accuracy,0.7,1.0,C07_substitute_then_reverse_01_04,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A04_reverse",0.0249583463503928,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-3.690546989663138
batch_large,2,K00_shortcut_for_A02_substitute,23552.0,0.7,2,token_accuracy,0.9524739980697632,0.732421875,0.732421875,token_accuracy,0.7,1.0,K00_shortcut_for_A02_substitute,shortcut,shortcut_identity,shortcut_identity,A02_substitute,0.0175299779461095,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-4.043842838115416
batch_large,2,K01_shortcut_for_A05_substitute,23552.0,0.7,2,token_accuracy,0.947265625,0.70703125,0.70703125,token_accuracy,0.7,1.0,K01_shortcut_for_A05_substitute,shortcut,shortcut_identity,shortcut_identity,A05_substitute,0.015236661713767,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-4.184050800371161
batch_large,2,K02_shortcut_for_A03_copy,23552.0,0.7,2,token_accuracy,0.9537760615348816,0.748046875,0.748046875,token_accuracy,0.7,1.0,K02_shortcut_for_A03_copy,shortcut,shortcut_identity,shortcut_identity,A03_copy,0.0278779716606898,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-3.579918448222423
batch_large,2,S00_surface_rotate,,0.7,2,token_accuracy,0.6422526240348816,0.009765625,0.009765625,token_accuracy,0.7,0.03369140625,S00_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.088356497064568,2.0,0.0,1,surface_overlap_no_dependency,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-2.426375545120905
batch_large,2,S01_surface_rotate,,0.7,2,token_accuracy,0.2451171875,0.0,0.0,token_accuracy,0.7,0.0302734375,S01_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.0134641728018988,2.0,0.0,1,surface_overlap_no_dependency,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.307722987810365
batch_large,2,S02_surface_rotate,,0.7,2,token_accuracy,0.3294270932674408,0.0,0.0,token_accuracy,0.7,0.0302734375,S02_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.0142969842826973,2.0,0.0,1,surface_overlap_no_dependency,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.2477066532784225
batch_large,2,U00_unrelated_substitute,,0.7,2,token_accuracy,0.0406901054084301,0.0,0.0,token_accuracy,0.7,0.0,U00_unrelated_substitute,unrelated,substitute,substitute,,0.0099539167317642,1.5,0.0,1,unrelated_matched,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.609789163884742
batch_large,2,U01_unrelated_substitute,,0.7,2,token_accuracy,0.0341796875,0.0,0.0,token_accuracy,0.7,0.0,U01_unrelated_substitute,unrelated,substitute,substitute,,0.0120540867248666,1.5,0.0,1,unrelated_matched,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.418351529251082
batch_large,2,U02_unrelated_substitute,,0.7,2,token_accuracy,0.0283203125,0.0,0.0,token_accuracy,0.7,0.0,U02_unrelated_substitute,unrelated,substitute,substitute,,0.0109061632033235,1.5,0.0,1,unrelated_matched,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.518427218045626
batch_large,3,A00_copy,23552.0,0.7,2,token_accuracy,0.9407552480697632,0.66796875,0.66796875,token_accuracy,0.7,1.0,A00_copy,atomic,copy,copy,,0.0114521109717608,1.0,0.0,1,,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-4.469581201628984
batch_large,3,A01_reverse,116224.0,0.7,2,token_accuracy,0.8108724355697632,0.1328125,0.1328125,token_accuracy,0.7,0.0283203125,A01_reverse,atomic,reverse,reverse,,0.0315479628573997,2.0,0.0249583463503928,1,,4.990049996770939,0.0382486979166666,6,250368,116224.0,False,11.663283246558786,-3.456246260783218
batch_large,3,A02_substitute,,0.7,2,token_accuracy,0.1500651091337204,0.0,0.0,token_accuracy,0.7,0.0,A02_substitute,atomic,substitute,substitute,,0.0095362756947815,1.5,0.0206098816944667,1,,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.65265225813101
batch_large,3,A03_copy,23552.0,0.7,2,token_accuracy,0.9544271230697632,0.736328125,0.736328125,token_accuracy,0.7,1.0,A03_copy,atomic,copy,copy,,0.0104088219420859,1.0,0.0679819703578995,1,,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-4.565101568744997
batch_large,3,A04_reverse,116224.0,0.7,2,token_accuracy,0.81640625,0.126953125,0.126953125,token_accuracy,0.7,0.0283203125,A04_reverse,atomic,reverse,reverse,,0.0127210958869839,2.0,0.1001411946438212,1,,4.990049996770939,0.0382486979166666,6,250368,116224.0,False,11.663283246558786,-4.36449357014416
batch_large,3,A05_substitute,,0.7,2,token_accuracy,0.1429036557674408,0.0,0.0,token_accuracy,0.7,0.0,A05_substitute,atomic,substitute,substitute,,0.018948519685711,1.5,0.1352490775505666,1,,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-3.9660294673540055
batch_large,3,A06_copy,23552.0,0.7,2,token_accuracy,0.9401041865348816,0.6640625,0.6640625,token_accuracy,0.7,1.0,A06_copy,atomic,copy,copy,,0.2800372519400079,1.0,0.1532282552757172,1,,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-1.2728326420193896
batch_large,3,A07_reverse,108544.0,0.7,2,token_accuracy,0.8229166865348816,0.154296875,0.154296875,token_accuracy,0.7,0.0283203125,A07_reverse,atomic,reverse,reverse,,0.065320998729833,2.0,0.1985323344506372,1,,4.990049996770939,0.0382486979166666,6,250368,108544.0,False,11.594920112522855,-2.728441721195275
batch_large,3,C00_reverse_then_substitute_04_03,108544.0,0.7,2,token_accuracy,0.802734375,0.115234375,0.115234375,token_accuracy,0.7,0.0283203125,C00_reverse_then_substitute_04_03,composite,reverse_then_substitute,reverse_then_substitute,"A04_reverse,A03_copy",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,108544.0,False,11.594920112522855,-4.116285353176716
batch_large,3,C01_substitute_then_reverse_04_06,116224.0,0.7,2,token_accuracy,0.8121744990348816,0.099609375,0.099609375,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_04_06,composite,substitute_then_reverse,substitute_then_reverse,"A04_reverse,A06_copy",0.0362963425666403,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,116224.0,False,11.663283246558786,-3.3160382985274692
batch_large,3,C02_copy_then_substitute_06_04,116224.0,0.7,2,token_accuracy,0.8004557490348816,0.10546875,0.10546875,token_accuracy,0.7,0.0283203125,C02_copy_then_substitute_06_04,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A04_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,116224.0,False,11.663283246558786,-3.790622678457683
batch_large,3,C03_reverse_then_substitute_07_02,,0.7,2,token_accuracy,0.7509765625,0.033203125,0.033203125,token_accuracy,0.7,0.0309244791666666,C03_reverse_then_substitute_07_02,composite,reverse_then_substitute,reverse_then_substitute,"A07_reverse,A02_substitute",0.0206098816944667,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-3.8819846242967926
batch_large,3,C04_substitute_then_reverse_03_06,23552.0,0.7,2,token_accuracy,0.94921875,0.71484375,0.71484375,token_accuracy,0.7,1.0,C04_substitute_then_reverse_03_06,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A06_copy",0.0516770010672922,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-2.962742450075196
batch_large,3,C05_copy_then_substitute_06_07,108544.0,0.7,2,token_accuracy,0.8111979365348816,0.125,0.125,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_06_07,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A07_reverse",0.0426733752056038,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,108544.0,False,11.594920112522855,-3.1541800847088486
batch_large,3,C06_reverse_then_substitute_05_07,,0.7,2,token_accuracy,0.7490234375,0.0234375,0.0234375,token_accuracy,0.7,0.0309244791666666,C06_reverse_then_substitute_05_07,composite,reverse_then_substitute,reverse_then_substitute,"A05_substitute,A07_reverse",0.1352490775505666,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-2.0006371816073325
batch_large,3,C07_substitute_then_reverse_01_04,23552.0,0.7,2,token_accuracy,0.9430338740348816,0.67578125,0.67578125,token_accuracy,0.7,1.0,C07_substitute_then_reverse_01_04,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A04_reverse",0.0249583463503928,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-3.690546989663138
batch_large,3,K00_shortcut_for_A02_substitute,23552.0,0.7,2,token_accuracy,0.9466146230697632,0.703125,0.703125,token_accuracy,0.7,1.0,K00_shortcut_for_A02_substitute,shortcut,shortcut_identity,shortcut_identity,A02_substitute,0.0175299779461095,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-4.043842838115416
batch_large,3,K01_shortcut_for_A05_substitute,23552.0,0.7,2,token_accuracy,0.9423828125,0.677734375,0.677734375,token_accuracy,0.7,1.0,K01_shortcut_for_A05_substitute,shortcut,shortcut_identity,shortcut_identity,A05_substitute,0.015236661713767,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-4.184050800371161
batch_large,3,K02_shortcut_for_A03_copy,23552.0,0.7,2,token_accuracy,0.94921875,0.720703125,0.720703125,token_accuracy,0.7,1.0,K02_shortcut_for_A03_copy,shortcut,shortcut_identity,shortcut_identity,A03_copy,0.0278779716606898,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-3.579918448222423
batch_large,3,S00_surface_rotate,,0.7,2,token_accuracy,0.6461588740348816,0.0078125,0.0078125,token_accuracy,0.7,0.03369140625,S00_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.088356497064568,2.0,0.0,1,surface_overlap_no_dependency,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-2.426375545120905
batch_large,3,S01_surface_rotate,,0.7,2,token_accuracy,0.3994140625,0.0,0.0,token_accuracy,0.7,0.0302734375,S01_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.0134641728018988,2.0,0.0,1,surface_overlap_no_dependency,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.307722987810365
batch_large,3,S02_surface_rotate,,0.7,2,token_accuracy,0.4176432490348816,0.0,0.0,token_accuracy,0.7,0.0302734375,S02_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.0142969842826973,2.0,0.0,1,surface_overlap_no_dependency,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.2477066532784225
batch_large,3,U00_unrelated_substitute,,0.7,2,token_accuracy,0.0387369804084301,0.0,0.0,token_accuracy,0.7,0.0,U00_unrelated_substitute,unrelated,substitute,substitute,,0.0099539167317642,1.5,0.0,1,unrelated_matched,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.609789163884742
batch_large,3,U01_unrelated_substitute,,0.7,2,token_accuracy,0.029296875,0.0,0.0,token_accuracy,0.7,0.0,U01_unrelated_substitute,unrelated,substitute,substitute,,0.0120540867248666,1.5,0.0,1,unrelated_matched,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.418351529251082
batch_large,3,U02_unrelated_substitute,,0.7,2,token_accuracy,0.0380859375,0.0,0.0,token_accuracy,0.7,0.0,U02_unrelated_substitute,unrelated,substitute,substitute,,0.0109061632033235,1.5,0.0,1,unrelated_matched,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.518427218045626
batch_large,4,A00_copy,23552.0,0.7,2,token_accuracy,0.943359375,0.689453125,0.689453125,token_accuracy,0.7,1.0,A00_copy,atomic,copy,copy,,0.0114521109717608,1.0,0.0,1,,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-4.469581201628984
batch_large,4,A01_reverse,143360.0,0.7,2,token_accuracy,0.7819010615348816,0.064453125,0.064453125,token_accuracy,0.7,0.0283203125,A01_reverse,atomic,reverse,reverse,,0.0315479628573997,2.0,0.0249583463503928,1,,4.990049996770939,0.0382486979166666,6,250368,143360.0,False,11.873121203630857,-3.456246260783218
batch_large,4,A02_substitute,,0.7,2,token_accuracy,0.1783854216337204,0.0,0.0,token_accuracy,0.7,0.0,A02_substitute,atomic,substitute,substitute,,0.0095362756947815,1.5,0.0206098816944667,1,,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.65265225813101
batch_large,4,A03_copy,23552.0,0.7,2,token_accuracy,0.939453125,0.681640625,0.681640625,token_accuracy,0.7,1.0,A03_copy,atomic,copy,copy,,0.0104088219420859,1.0,0.0679819703578995,1,,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-4.565101568744997
batch_large,4,A04_reverse,143360.0,0.7,2,token_accuracy,0.7848307490348816,0.060546875,0.060546875,token_accuracy,0.7,0.0283203125,A04_reverse,atomic,reverse,reverse,,0.0127210958869839,2.0,0.1001411946438212,1,,4.990049996770939,0.0382486979166666,6,250368,143360.0,False,11.873121203630857,-4.36449357014416
batch_large,4,A05_substitute,,0.7,2,token_accuracy,0.1861979216337204,0.0,0.0,token_accuracy,0.7,0.0,A05_substitute,atomic,substitute,substitute,,0.018948519685711,1.5,0.1352490775505666,1,,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-3.9660294673540055
batch_large,4,A06_copy,23552.0,0.7,2,token_accuracy,0.9375,0.66015625,0.66015625,token_accuracy,0.7,1.0,A06_copy,atomic,copy,copy,,0.2800372519400079,1.0,0.1532282552757172,1,,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-1.2728326420193896
batch_large,4,A07_reverse,143360.0,0.7,2,token_accuracy,0.7893880605697632,0.072265625,0.072265625,token_accuracy,0.7,0.0283203125,A07_reverse,atomic,reverse,reverse,,0.065320998729833,2.0,0.1985323344506372,1,,4.990049996770939,0.0382486979166666,6,250368,143360.0,False,11.873121203630857,-2.728441721195275
batch_large,4,C00_reverse_then_substitute_04_03,143360.0,0.7,2,token_accuracy,0.7858073115348816,0.076171875,0.076171875,token_accuracy,0.7,0.0283203125,C00_reverse_then_substitute_04_03,composite,reverse_then_substitute,reverse_then_substitute,"A04_reverse,A03_copy",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,143360.0,False,11.873121203630857,-4.116285353176716
batch_large,4,C01_substitute_then_reverse_04_06,189440.0,0.7,2,token_accuracy,0.7874349355697632,0.08203125,0.08203125,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_04_06,composite,substitute_then_reverse,substitute_then_reverse,"A04_reverse,A06_copy",0.0362963425666403,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,189440.0,False,12.151832909380062,-3.3160382985274692
batch_large,4,C02_copy_then_substitute_06_04,143360.0,0.7,2,token_accuracy,0.7711588740348816,0.0546875,0.0546875,token_accuracy,0.7,0.0283203125,C02_copy_then_substitute_06_04,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A04_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,143360.0,False,11.873121203630857,-3.790622678457683
batch_large,4,C03_reverse_then_substitute_07_02,,0.7,2,token_accuracy,0.6761068105697632,0.009765625,0.009765625,token_accuracy,0.7,0.0309244791666666,C03_reverse_then_substitute_07_02,composite,reverse_then_substitute,reverse_then_substitute,"A07_reverse,A02_substitute",0.0206098816944667,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-3.8819846242967926
batch_large,4,C04_substitute_then_reverse_03_06,23552.0,0.7,2,token_accuracy,0.94921875,0.716796875,0.716796875,token_accuracy,0.7,1.0,C04_substitute_then_reverse_03_06,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A06_copy",0.0516770010672922,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-2.962742450075196
batch_large,4,C05_copy_then_substitute_06_07,143360.0,0.7,2,token_accuracy,0.7711588740348816,0.060546875,0.060546875,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_06_07,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A07_reverse",0.0426733752056038,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,143360.0,False,11.873121203630857,-3.1541800847088486
batch_large,4,C06_reverse_then_substitute_05_07,,0.7,2,token_accuracy,0.6754557490348816,0.013671875,0.013671875,token_accuracy,0.7,0.0309244791666666,C06_reverse_then_substitute_05_07,composite,reverse_then_substitute,reverse_then_substitute,"A05_substitute,A07_reverse",0.1352490775505666,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-2.0006371816073325
batch_large,4,C07_substitute_then_reverse_01_04,23552.0,0.7,2,token_accuracy,0.9404296875,0.67578125,0.67578125,token_accuracy,0.7,1.0,C07_substitute_then_reverse_01_04,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A04_reverse",0.0249583463503928,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-3.690546989663138
batch_large,4,K00_shortcut_for_A02_substitute,23552.0,0.7,2,token_accuracy,0.9488932490348816,0.708984375,0.708984375,token_accuracy,0.7,1.0,K00_shortcut_for_A02_substitute,shortcut,shortcut_identity,shortcut_identity,A02_substitute,0.0175299779461095,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-4.043842838115416
batch_large,4,K01_shortcut_for_A05_substitute,23552.0,0.7,2,token_accuracy,0.9453125,0.705078125,0.705078125,token_accuracy,0.7,1.0,K01_shortcut_for_A05_substitute,shortcut,shortcut_identity,shortcut_identity,A05_substitute,0.015236661713767,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-4.184050800371161
batch_large,4,K02_shortcut_for_A03_copy,23552.0,0.7,2,token_accuracy,0.9459635615348816,0.708984375,0.708984375,token_accuracy,0.7,1.0,K02_shortcut_for_A03_copy,shortcut,shortcut_identity,shortcut_identity,A03_copy,0.0278779716606898,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-3.579918448222423
batch_large,4,S00_surface_rotate,,0.7,2,token_accuracy,0.6500651240348816,0.00390625,0.00390625,token_accuracy,0.7,0.03369140625,S00_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.088356497064568,2.0,0.0,1,surface_overlap_no_dependency,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-2.426375545120905
batch_large,4,S01_surface_rotate,,0.7,2,token_accuracy,0.0546875,0.0,0.0,token_accuracy,0.7,0.0302734375,S01_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.0134641728018988,2.0,0.0,1,surface_overlap_no_dependency,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.307722987810365
batch_large,4,S02_surface_rotate,,0.7,2,token_accuracy,0.1979166716337204,0.0,0.0,token_accuracy,0.7,0.0302734375,S02_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.0142969842826973,2.0,0.0,1,surface_overlap_no_dependency,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.2477066532784225
batch_large,4,U00_unrelated_substitute,,0.7,2,token_accuracy,0.0341796875,0.0,0.0,token_accuracy,0.7,0.0,U00_unrelated_substitute,unrelated,substitute,substitute,,0.0099539167317642,1.5,0.0,1,unrelated_matched,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.609789163884742
batch_large,4,U01_unrelated_substitute,,0.7,2,token_accuracy,0.033203125,0.0,0.0,token_accuracy,0.7,0.0,U01_unrelated_substitute,unrelated,substitute,substitute,,0.0120540867248666,1.5,0.0,1,unrelated_matched,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.418351529251082
batch_large,4,U02_unrelated_substitute,,0.7,2,token_accuracy,0.029296875,0.0,0.0,token_accuracy,0.7,0.0,U02_unrelated_substitute,unrelated,substitute,substitute,,0.0109061632033235,1.5,0.0,1,unrelated_matched,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.518427218045626
batch_small,0,A00_copy,10880.0,0.7,2,token_accuracy,0.9430338740348816,0.666015625,0.666015625,token_accuracy,0.7,1.0,A00_copy,atomic,copy,copy,,0.0114521109717608,1.0,0.0,1,,4.990049996770939,0.0382486979166666,6,250112,10880.0,False,9.294773427951013,-4.469581201628984
batch_small,0,A01_reverse,53888.0,0.7,2,token_accuracy,0.8694661855697632,0.263671875,0.263671875,token_accuracy,0.7,0.0283203125,A01_reverse,atomic,reverse,reverse,,0.0315479628573997,2.0,0.0249583463503928,1,,4.990049996770939,0.0382486979166666,6,250112,53888.0,False,10.894681654436946,-3.456246260783218
batch_small,0,A02_substitute,,0.7,2,token_accuracy,0.58203125,0.0,0.0,token_accuracy,0.7,0.0,A02_substitute,atomic,substitute,substitute,,0.0095362756947815,1.5,0.0206098816944667,1,,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-4.65265225813101
batch_small,0,A03_copy,10880.0,0.7,2,token_accuracy,0.9436849355697632,0.666015625,0.666015625,token_accuracy,0.7,1.0,A03_copy,atomic,copy,copy,,0.0104088219420859,1.0,0.0679819703578995,1,,4.990049996770939,0.0382486979166666,6,250112,10880.0,False,9.294773427951013,-4.565101568744997
batch_small,0,A04_reverse,53888.0,0.7,2,token_accuracy,0.8717448115348816,0.244140625,0.244140625,token_accuracy,0.7,0.0283203125,A04_reverse,atomic,reverse,reverse,,0.0127210958869839,2.0,0.1001411946438212,1,,4.990049996770939,0.0382486979166666,6,250112,53888.0,False,10.894681654436946,-4.36449357014416
batch_small,0,A05_substitute,,0.7,2,token_accuracy,0.5930989980697632,0.0,0.0,token_accuracy,0.7,0.0,A05_substitute,atomic,substitute,substitute,,0.018948519685711,1.5,0.1352490775505666,1,,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-3.9660294673540055
batch_small,0,A06_copy,10880.0,0.7,2,token_accuracy,0.9407552480697632,0.65234375,0.65234375,token_accuracy,0.7,1.0,A06_copy,atomic,copy,copy,,0.2800372519400079,1.0,0.1532282552757172,1,,4.990049996770939,0.0382486979166666,6,250112,10880.0,False,9.294773427951013,-1.2728326420193896
batch_small,0,A07_reverse,43776.0,0.7,2,token_accuracy,0.8655599355697632,0.23046875,0.23046875,token_accuracy,0.7,0.0283203125,A07_reverse,atomic,reverse,reverse,,0.065320998729833,2.0,0.1985323344506372,1,,4.990049996770939,0.0382486979166666,6,250112,43776.0,False,10.686863844288563,-2.728441721195275
batch_small,0,C00_reverse_then_substitute_04_03,43776.0,0.7,2,token_accuracy,0.8743489980697632,0.26953125,0.26953125,token_accuracy,0.7,0.0283203125,C00_reverse_then_substitute_04_03,composite,reverse_then_substitute,reverse_then_substitute,"A04_reverse,A03_copy",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,43776.0,False,10.686863844288563,-4.116285353176716
batch_small,0,C01_substitute_then_reverse_04_06,43776.0,0.7,2,token_accuracy,0.8733724355697632,0.291015625,0.291015625,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_04_06,composite,substitute_then_reverse,substitute_then_reverse,"A04_reverse,A06_copy",0.0362963425666403,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,43776.0,False,10.686863844288563,-3.3160382985274692
batch_small,0,C02_copy_then_substitute_06_04,43776.0,0.7,2,token_accuracy,0.8701171875,0.2421875,0.2421875,token_accuracy,0.7,0.0283203125,C02_copy_then_substitute_06_04,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A04_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,43776.0,False,10.686863844288563,-3.790622678457683
batch_small,0,C03_reverse_then_substitute_07_02,108288.0,0.7,2,token_accuracy,0.8255208730697632,0.02734375,0.02734375,token_accuracy,0.7,0.0309244791666666,C03_reverse_then_substitute_07_02,composite,reverse_then_substitute,reverse_then_substitute,"A07_reverse,A02_substitute",0.0206098816944667,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250112,108288.0,False,11.592558858116771,-3.8819846242967926
batch_small,0,C04_substitute_then_reverse_03_06,10880.0,0.7,2,token_accuracy,0.9397786855697632,0.64453125,0.64453125,token_accuracy,0.7,1.0,C04_substitute_then_reverse_03_06,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A06_copy",0.0516770010672922,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,10880.0,False,9.294773427951013,-2.962742450075196
batch_small,0,C05_copy_then_substitute_06_07,46848.0,0.7,2,token_accuracy,0.8707682490348816,0.26953125,0.26953125,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_06_07,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A07_reverse",0.0426733752056038,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,46848.0,False,10.754684942721584,-3.1541800847088486
