condition,seed,task_name,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy,metric_family,analysis_threshold,copy_fraction,structure_id,kind,op,operation_type,components,frequency,reference_learnability,formal_utility,composition_depth,control_type,output_entropy,random_baseline_token_accuracy,target_length,max_data_seen,censored_acquired_at,is_censored,log_acquired_at,log_frequency,selected_model,parallel_pred_log_time,parallel_pred_time,parallel_residual_log_time,parallel_residual_time
base,1,C02_copy_then_substitute_06_04,108288.0,0.7,2,token_accuracy,0.8098958730697632,0.119140625,0.119140625,token_accuracy,0.7,0.0283203125,C02_copy_then_substitute_06_04,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A04_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,108288.0,False,11.592558858116771,-3.790622678457683,learnability_only,13.372075518797551,641826.9260569753,-1.7795166606807804,-533538.9260569753
base,1,C03_reverse_then_substitute_07_02,217600.0,0.7,2,token_accuracy,0.7805989980697632,0.060546875,0.060546875,token_accuracy,0.7,0.0309244791666666,C03_reverse_then_substitute_07_02,composite,reverse_then_substitute,reverse_then_substitute,"A07_reverse,A02_substitute",0.0206098816944667,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250112,217600.0,False,12.2904183895416,-3.8819846242967926,learnability_only,13.372075518797551,641826.9260569753,-1.0816571292559516,-424226.92605697527
base,1,C04_substitute_then_reverse_03_06,15360.0,0.7,2,token_accuracy,0.9482421875,0.693359375,0.693359375,token_accuracy,0.7,1.0,C04_substitute_then_reverse_03_06,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A06_copy",0.0516770010672922,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,15360.0,False,9.639587108749145,-2.962742450075196,learnability_only,13.372075518797551,641826.9260569753,-3.732488410048406,-626466.9260569753
base,1,C05_copy_then_substitute_06_07,108288.0,0.7,2,token_accuracy,0.8079427480697632,0.109375,0.109375,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_06_07,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A07_reverse",0.0426733752056038,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,108288.0,False,11.592558858116771,-3.1541800847088486,learnability_only,13.372075518797551,641826.9260569753,-1.7795166606807804,-533538.9260569753
base,1,C06_reverse_then_substitute_05_07,217600.0,0.7,2,token_accuracy,0.7877604365348816,0.052734375,0.052734375,token_accuracy,0.7,0.0309244791666666,C06_reverse_then_substitute_05_07,composite,reverse_then_substitute,reverse_then_substitute,"A05_substitute,A07_reverse",0.1352490775505666,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250112,217600.0,False,12.2904183895416,-2.0006371816073325,learnability_only,13.372075518797551,641826.9260569753,-1.0816571292559516,-424226.92605697527
base,1,C07_substitute_then_reverse_01_04,15360.0,0.7,2,token_accuracy,0.9485677480697632,0.701171875,0.701171875,token_accuracy,0.7,1.0,C07_substitute_then_reverse_01_04,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A04_reverse",0.0249583463503928,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,15360.0,False,9.639587108749145,-3.690546989663138,learnability_only,13.372075518797551,641826.9260569753,-3.732488410048406,-626466.9260569753
base,2,C00_reverse_then_substitute_04_03,81920.0,0.7,2,token_accuracy,0.8307291865348816,0.19140625,0.19140625,token_accuracy,0.7,0.0283203125,C00_reverse_then_substitute_04_03,composite,reverse_then_substitute,reverse_then_substitute,"A04_reverse,A03_copy",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,81920.0,False,11.313510647230078,-4.116285353176716,learnability_only,13.372075518797551,641826.9260569753,-2.058564871567473,-559906.9260569753
base,2,C01_substitute_then_reverse_04_06,81920.0,0.7,2,token_accuracy,0.8271484375,0.171875,0.171875,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_04_06,composite,substitute_then_reverse,substitute_then_reverse,"A04_reverse,A06_copy",0.0362963425666403,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,81920.0,False,11.313510647230078,-3.3160382985274692,learnability_only,13.372075518797551,641826.9260569753,-2.058564871567473,-559906.9260569753
base,2,C02_copy_then_substitute_06_04,81920.0,0.7,2,token_accuracy,0.8225911855697632,0.150390625,0.150390625,token_accuracy,0.7,0.0283203125,C02_copy_then_substitute_06_04,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A04_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,81920.0,False,11.313510647230078,-3.790622678457683,learnability_only,13.372075518797551,641826.9260569753,-2.058564871567473,-559906.9260569753
base,2,C03_reverse_then_substitute_07_02,189184.0,0.7,2,token_accuracy,0.7731119990348816,0.017578125,0.017578125,token_accuracy,0.7,0.0309244791666666,C03_reverse_then_substitute_07_02,composite,reverse_then_substitute,reverse_then_substitute,"A07_reverse,A02_substitute",0.0206098816944667,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250112,189184.0,False,12.150480651273064,-3.8819846242967926,learnability_only,13.372075518797551,641826.9260569753,-1.2215948675244874,-452642.92605697527
base,2,C04_substitute_then_reverse_03_06,15360.0,0.7,2,token_accuracy,0.9436849355697632,0.6875,0.6875,token_accuracy,0.7,1.0,C04_substitute_then_reverse_03_06,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A06_copy",0.0516770010672922,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,15360.0,False,9.639587108749145,-2.962742450075196,learnability_only,13.372075518797551,641826.9260569753,-3.732488410048406,-626466.9260569753
base,2,C05_copy_then_substitute_06_07,81920.0,0.7,2,token_accuracy,0.8349609375,0.177734375,0.177734375,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_06_07,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A07_reverse",0.0426733752056038,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,81920.0,False,11.313510647230078,-3.1541800847088486,learnability_only,13.372075518797551,641826.9260569753,-2.058564871567473,-559906.9260569753
base,2,C06_reverse_then_substitute_05_07,189184.0,0.7,2,token_accuracy,0.7633463740348816,0.009765625,0.009765625,token_accuracy,0.7,0.0309244791666666,C06_reverse_then_substitute_05_07,composite,reverse_then_substitute,reverse_then_substitute,"A05_substitute,A07_reverse",0.1352490775505666,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250112,189184.0,False,12.150480651273064,-2.0006371816073325,learnability_only,13.372075518797551,641826.9260569753,-1.2215948675244874,-452642.92605697527
base,2,C07_substitute_then_reverse_01_04,15360.0,0.7,2,token_accuracy,0.9466146230697632,0.697265625,0.697265625,token_accuracy,0.7,1.0,C07_substitute_then_reverse_01_04,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A04_reverse",0.0249583463503928,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,15360.0,False,9.639587108749145,-3.690546989663138,learnability_only,13.372075518797551,641826.9260569753,-3.732488410048406,-626466.9260569753
base,3,C00_reverse_then_substitute_04_03,66560.0,0.7,2,token_accuracy,0.830078125,0.16015625,0.16015625,token_accuracy,0.7,0.0283203125,C00_reverse_then_substitute_04_03,composite,reverse_then_substitute,reverse_then_substitute,"A04_reverse,A03_copy",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,66560.0,False,11.105874099420692,-4.116285353176716,learnability_only,13.372075518797551,641826.9260569753,-2.266201419376859,-575266.9260569753
base,3,C01_substitute_then_reverse_04_06,76544.0,0.7,2,token_accuracy,0.830078125,0.162109375,0.162109375,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_04_06,composite,substitute_then_reverse,substitute_then_reverse,"A04_reverse,A06_copy",0.0362963425666403,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,76544.0,False,11.24563408216618,-3.3160382985274692,learnability_only,13.372075518797551,641826.9260569753,-2.126441436631371,-565282.9260569753
base,3,C02_copy_then_substitute_06_04,76544.0,0.7,2,token_accuracy,0.8264974355697632,0.154296875,0.154296875,token_accuracy,0.7,0.0283203125,C02_copy_then_substitute_06_04,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A04_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,76544.0,False,11.24563408216618,-3.790622678457683,learnability_only,13.372075518797551,641826.9260569753,-2.126441436631371,-565282.9260569753
base,3,C03_reverse_then_substitute_07_02,143104.0,0.7,2,token_accuracy,0.7955729365348816,0.048828125,0.048828125,token_accuracy,0.7,0.0309244791666666,C03_reverse_then_substitute_07_02,composite,reverse_then_substitute,reverse_then_substitute,"A07_reverse,A02_substitute",0.0206098816944667,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250112,143104.0,False,11.871333905535112,-3.8819846242967926,learnability_only,13.372075518797551,641826.9260569753,-1.5007416132624396,-498722.92605697527
base,3,C04_substitute_then_reverse_03_06,15360.0,0.7,2,token_accuracy,0.9401041865348816,0.650390625,0.650390625,token_accuracy,0.7,1.0,C04_substitute_then_reverse_03_06,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A06_copy",0.0516770010672922,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,15360.0,False,9.639587108749145,-2.962742450075196,learnability_only,13.372075518797551,641826.9260569753,-3.732488410048406,-626466.9260569753
base,3,C05_copy_then_substitute_06_07,76544.0,0.7,2,token_accuracy,0.8391927480697632,0.19140625,0.19140625,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_06_07,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A07_reverse",0.0426733752056038,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,76544.0,False,11.24563408216618,-3.1541800847088486,learnability_only,13.372075518797551,641826.9260569753,-2.126441436631371,-565282.9260569753
base,3,C06_reverse_then_substitute_05_07,143104.0,0.7,2,token_accuracy,0.8033854365348816,0.0625,0.0625,token_accuracy,0.7,0.0309244791666666,C06_reverse_then_substitute_05_07,composite,reverse_then_substitute,reverse_then_substitute,"A05_substitute,A07_reverse",0.1352490775505666,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250112,143104.0,False,11.871333905535112,-2.0006371816073325,learnability_only,13.372075518797551,641826.9260569753,-1.5007416132624396,-498722.92605697527
base,3,C07_substitute_then_reverse_01_04,15360.0,0.7,2,token_accuracy,0.9427083730697632,0.669921875,0.669921875,token_accuracy,0.7,1.0,C07_substitute_then_reverse_01_04,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A04_reverse",0.0249583463503928,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,15360.0,False,9.639587108749145,-3.690546989663138,learnability_only,13.372075518797551,641826.9260569753,-3.732488410048406,-626466.9260569753
base,4,C00_reverse_then_substitute_04_03,81920.0,0.7,2,token_accuracy,0.8372396230697632,0.142578125,0.142578125,token_accuracy,0.7,0.0283203125,C00_reverse_then_substitute_04_03,composite,reverse_then_substitute,reverse_then_substitute,"A04_reverse,A03_copy",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,81920.0,False,11.313510647230078,-4.116285353176716,learnability_only,13.372075518797551,641826.9260569753,-2.058564871567473,-559906.9260569753
base,4,C01_substitute_then_reverse_04_06,81920.0,0.7,2,token_accuracy,0.8395182490348816,0.1484375,0.1484375,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_04_06,composite,substitute_then_reverse,substitute_then_reverse,"A04_reverse,A06_copy",0.0362963425666403,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,81920.0,False,11.313510647230078,-3.3160382985274692,learnability_only,13.372075518797551,641826.9260569753,-2.058564871567473,-559906.9260569753
base,4,C02_copy_then_substitute_06_04,81920.0,0.7,2,token_accuracy,0.8359375,0.13671875,0.13671875,token_accuracy,0.7,0.0283203125,C02_copy_then_substitute_06_04,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A04_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,81920.0,False,11.313510647230078,-3.790622678457683,learnability_only,13.372075518797551,641826.9260569753,-2.058564871567473,-559906.9260569753
base,4,C03_reverse_then_substitute_07_02,233216.0,0.7,2,token_accuracy,0.78125,0.044921875,0.044921875,token_accuracy,0.7,0.0309244791666666,C03_reverse_then_substitute_07_02,composite,reverse_then_substitute,reverse_then_substitute,"A07_reverse,A02_substitute",0.0206098816944667,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250112,233216.0,False,12.3597246296008,-3.8819846242967926,learnability_only,13.372075518797551,641826.9260569753,-1.0123508891967514,-408610.92605697527
base,4,C04_substitute_then_reverse_03_06,15360.0,0.7,2,token_accuracy,0.9329427480697632,0.64453125,0.64453125,token_accuracy,0.7,1.0,C04_substitute_then_reverse_03_06,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A06_copy",0.0516770010672922,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,15360.0,False,9.639587108749145,-2.962742450075196,learnability_only,13.372075518797551,641826.9260569753,-3.732488410048406,-626466.9260569753
base,4,C05_copy_then_substitute_06_07,81920.0,0.7,2,token_accuracy,0.8352864980697632,0.126953125,0.126953125,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_06_07,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A07_reverse",0.0426733752056038,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,81920.0,False,11.313510647230078,-3.1541800847088486,learnability_only,13.372075518797551,641826.9260569753,-2.058564871567473,-559906.9260569753
base,4,C06_reverse_then_substitute_05_07,233216.0,0.7,2,token_accuracy,0.7864583730697632,0.05078125,0.05078125,token_accuracy,0.7,0.0309244791666666,C06_reverse_then_substitute_05_07,composite,reverse_then_substitute,reverse_then_substitute,"A05_substitute,A07_reverse",0.1352490775505666,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250112,233216.0,False,12.3597246296008,-2.0006371816073325,learnability_only,13.372075518797551,641826.9260569753,-1.0123508891967514,-408610.92605697527
base,4,C07_substitute_then_reverse_01_04,15360.0,0.7,2,token_accuracy,0.9358724355697632,0.640625,0.640625,token_accuracy,0.7,1.0,C07_substitute_then_reverse_01_04,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A04_reverse",0.0249583463503928,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,15360.0,False,9.639587108749145,-3.690546989663138,learnability_only,13.372075518797551,641826.9260569753,-3.732488410048406,-626466.9260569753
batch_large,0,C00_reverse_then_substitute_04_03,94208.0,0.7,2,token_accuracy,0.8310546875,0.154296875,0.154296875,token_accuracy,0.7,0.0283203125,C00_reverse_then_substitute_04_03,composite,reverse_then_substitute,reverse_then_substitute,"A04_reverse,A03_copy",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,94208.0,False,11.453270997401939,-4.116285353176716,learnability_only,13.638391024569563,837678.647846287,-2.185120027167624,-743470.647846287
batch_large,0,C01_substitute_then_reverse_04_06,94208.0,0.7,2,token_accuracy,0.8333333730697632,0.140625,0.140625,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_04_06,composite,substitute_then_reverse,substitute_then_reverse,"A04_reverse,A06_copy",0.0362963425666403,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,94208.0,False,11.453270997401939,-3.3160382985274692,learnability_only,13.638391024569563,837678.647846287,-2.185120027167624,-743470.647846287
batch_large,0,C02_copy_then_substitute_06_04,94208.0,0.7,2,token_accuracy,0.8277994990348816,0.158203125,0.158203125,token_accuracy,0.7,0.0283203125,C02_copy_then_substitute_06_04,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A04_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,94208.0,False,11.453270997401939,-3.790622678457683,learnability_only,13.638391024569563,837678.647846287,-2.185120027167624,-743470.647846287
batch_large,0,C03_reverse_then_substitute_07_02,217600.0,0.7,2,token_accuracy,0.7662760615348816,0.025390625,0.025390625,token_accuracy,0.7,0.0309244791666666,C03_reverse_then_substitute_07_02,composite,reverse_then_substitute,reverse_then_substitute,"A07_reverse,A02_substitute",0.0206098816944667,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,217600.0,False,12.2904183895416,-3.8819846242967926,learnability_only,13.638391024569563,837678.647846287,-1.347972635027963,-620078.647846287
batch_large,0,C04_substitute_then_reverse_03_06,23552.0,0.7,2,token_accuracy,0.94921875,0.703125,0.703125,token_accuracy,0.7,1.0,C04_substitute_then_reverse_03_06,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A06_copy",0.0516770010672922,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-2.962742450075196,learnability_only,13.638391024569563,837678.647846287,-3.571382544703198,-814126.647846287
batch_large,0,C05_copy_then_substitute_06_07,94208.0,0.7,2,token_accuracy,0.8287760615348816,0.16015625,0.16015625,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_06_07,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A07_reverse",0.0426733752056038,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,94208.0,False,11.453270997401939,-3.1541800847088486,learnability_only,13.638391024569563,837678.647846287,-2.185120027167624,-743470.647846287
batch_large,0,C06_reverse_then_substitute_05_07,217600.0,0.7,2,token_accuracy,0.7757161855697632,0.02734375,0.02734375,token_accuracy,0.7,0.0309244791666666,C06_reverse_then_substitute_05_07,composite,reverse_then_substitute,reverse_then_substitute,"A05_substitute,A07_reverse",0.1352490775505666,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,217600.0,False,12.2904183895416,-2.0006371816073325,learnability_only,13.638391024569563,837678.647846287,-1.347972635027963,-620078.647846287
batch_large,0,C07_substitute_then_reverse_01_04,23552.0,0.7,2,token_accuracy,0.9498698115348816,0.708984375,0.708984375,token_accuracy,0.7,1.0,C07_substitute_then_reverse_01_04,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A04_reverse",0.0249583463503928,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,23552.0,False,10.067008479866365,-3.690546989663138,learnability_only,13.638391024569563,837678.647846287,-3.571382544703198,-814126.647846287
batch_large,1,C00_reverse_then_substitute_04_03,101376.0,0.7,2,token_accuracy,0.8209635615348816,0.1484375,0.1484375,token_accuracy,0.7,0.0283203125,C00_reverse_then_substitute_04_03,composite,reverse_then_substitute,reverse_then_substitute,"A04_reverse,A03_copy",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,101376.0,False,11.526601519953068,-4.116285353176716,learnability_only,13.638391024569563,837678.647846287,-2.1117895046164943,-736302.647846287
batch_large,1,C01_substitute_then_reverse_04_06,101376.0,0.7,2,token_accuracy,0.8287760615348816,0.193359375,0.193359375,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_04_06,composite,substitute_then_reverse,substitute_then_reverse,"A04_reverse,A06_copy",0.0362963425666403,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,101376.0,False,11.526601519953068,-3.3160382985274692,learnability_only,13.638391024569563,837678.647846287,-2.1117895046164943,-736302.647846287
batch_large,1,C02_copy_then_substitute_06_04,108544.0,0.7,2,token_accuracy,0.8317057490348816,0.169921875,0.169921875,token_accuracy,0.7,0.0283203125,C02_copy_then_substitute_06_04,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A04_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,108544.0,False,11.594920112522855,-3.790622678457683,learnability_only,13.638391024569563,837678.647846287,-2.0434709120467076,-729134.647846287
batch_large,1,C03_reverse_then_substitute_07_02,233472.0,0.7,2,token_accuracy,0.7408854365348816,0.052734375,0.052734375,token_accuracy,0.7,0.0309244791666666,C03_reverse_then_substitute_07_02,composite,reverse_then_substitute,reverse_then_substitute,"A07_reverse,A02_substitute",0.0206098816944667,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,233472.0,False,12.36082171771358,-3.8819846242967926,learnability_only,13.638391024569563,837678.647846287,-1.2775693068559821,-604206.647846287
batch_large,1,C04_substitute_then_reverse_03_06,22016.0,0.7,2,token_accuracy,0.9427083730697632,0.66796875,0.66796875,token_accuracy,0.7,1.0,C04_substitute_then_reverse_03_06,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A06_copy",0.0516770010672922,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,22016.0,False,9.999570161213173,-2.962742450075196,learnability_only,13.638391024569563,837678.647846287,-3.63882086335639,-815662.647846287
batch_large,1,C05_copy_then_substitute_06_07,101376.0,0.7,2,token_accuracy,0.8206380605697632,0.16015625,0.16015625,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_06_07,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A07_reverse",0.0426733752056038,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,101376.0,False,11.526601519953068,-3.1541800847088486,learnability_only,13.638391024569563,837678.647846287,-2.1117895046164943,-736302.647846287
batch_large,1,C06_reverse_then_substitute_05_07,233472.0,0.7,2,token_accuracy,0.7275390625,0.05078125,0.05078125,token_accuracy,0.7,0.0309244791666666,C06_reverse_then_substitute_05_07,composite,reverse_then_substitute,reverse_then_substitute,"A05_substitute,A07_reverse",0.1352490775505666,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,233472.0,False,12.36082171771358,-2.0006371816073325,learnability_only,13.638391024569563,837678.647846287,-1.2775693068559821,-604206.647846287
batch_large,1,C07_substitute_then_reverse_01_04,22016.0,0.7,2,token_accuracy,0.9407552480697632,0.65625,0.65625,token_accuracy,0.7,1.0,C07_substitute_then_reverse_01_04,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A04_reverse",0.0249583463503928,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,22016.0,False,9.999570161213173,-3.690546989663138,learnability_only,13.638391024569563,837678.647846287,-3.63882086335639,-815662.647846287
batch_large,2,C00_reverse_then_substitute_04_03,124928.0,0.7,2,token_accuracy,0.763671875,0.05859375,0.05859375,token_accuracy,0.7,0.0283203125,C00_reverse_then_substitute_04_03,composite,reverse_then_substitute,reverse_then_substitute,"A04_reverse,A03_copy",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,124928.0,False,11.735500854911328,-4.116285353176716,learnability_only,13.638391024569563,837678.647846287,-1.9028901696582352,-712750.647846287
