condition,seed,data_seen,task_name,kind,grad_mean_norm,grad_noise_rms,grad_snr,within_task_grad_alignment,checkpoint_fraction
baseline,2,80384,P06_parity_d3_14_20_35,atomic,0.052630845457315445,0.10060110688209534,0.5231636816727645,-0.05374703063968953,0.80384
baseline,2,80384,P07_parity_d3_9_12_28,atomic,0.053545091301202774,0.09708158671855927,0.5515473439456559,0.01923223750830507,0.80384
baseline,2,80384,P08_parity_d5_12_14_28_35_38,atomic,0.04379124194383621,0.07198740541934967,0.6083181035367213,-0.012605965404504154,0.80384
baseline,2,80384,P09_parity_d5_1_3_14_16_32,atomic,0.03906921669840813,0.07516174018383026,0.5198019178684926,0.0018451329372121867,0.80384
baseline,2,80384,P10_parity_d3_2_3_33,atomic,0.053936492651700974,0.059161316603422165,0.9116851305447342,0.2924902623651821,0.80384
baseline,2,80384,P11_parity_d3_5_21_34,atomic,0.08336186408996582,0.06227488815784454,1.3386112212250745,0.5488995797870387,0.80384
baseline,2,80384,P12_parity_d3_9_27_30,atomic,0.0657290443778038,0.08536792546510696,0.7699501190748713,0.15658015876709755,0.80384
baseline,2,80384,P13_parity_d3_15_21_39,atomic,0.03603456914424896,0.10906174778938293,0.3304052050725203,-0.16781108074819182,0.80384
baseline,2,80384,P14_parity_d3_3_23_24,atomic,0.08455398678779602,0.08251507580280304,1.0247095571825071,0.29665153501018193,0.80384
baseline,2,80384,P15_parity_d5_7_24_30_32_33,atomic,0.08646053820848465,0.09813674539327621,0.8810210473265544,0.11244530852304961,0.80384
baseline,2,80384,P16_parity_d5_3_18_23_29_37,atomic,0.06619726866483688,0.13882511854171753,0.47683927346669247,-0.19768297138760152,0.80384
baseline,2,80384,P17_parity_d5_1_7_16_18_37,atomic,0.032652080059051514,0.06812431663274765,0.47930139592587434,-0.07608865997017729,0.80384
baseline,2,80384,P18_parity_d5_0_17_30_32_34,atomic,0.03819483518600464,0.09048183262348175,0.42212711743495596,-0.11797474180595911,0.80384
baseline,2,80384,P19_parity_d5_2_8_11_16_29,atomic,0.12247011065483093,0.07928762584924698,1.544630821537576,0.6067812362742019,0.80384
baseline,2,80384,P20_parity_d3_4_7_35,atomic,0.07102058082818985,0.06712105125188828,1.0580969681271757,0.3889672972164433,0.80384
baseline,2,80384,P21_parity_d5_25_34_36_37_39,atomic,0.03853823244571686,0.08095552772283554,0.47604201379778216,-0.09942046548858452,0.80384
baseline,2,80384,P22_parity_d5_5_14_30_35_36,atomic,0.055394455790519714,0.10291337221860886,0.5382629545197722,0.005759919935277071,0.80384
baseline,2,80384,P23_parity_d5_8_13_18_30_39,atomic,0.04142624884843826,0.09394660592079163,0.4409552473127625,-0.15833368275720835,0.80384
baseline,2,100352,P00_parity_d3_1_15_16,atomic,0.24584464728832245,0.35810720920562744,0.686511304346488,0.07653235071067457,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,atomic,0.3382253348827362,0.20816662907600403,1.6247817259779014,0.6643784668165442,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,atomic,0.2891881465911865,0.3609442114830017,0.8011990146682387,0.23725096950988714,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,atomic,0.29248619079589844,0.31694382429122925,0.9228329072164526,0.2096266803885766,1.00352
baseline,2,100352,P04_parity_d5_5_14_22_28_32,atomic,0.3844047486782074,0.3284096121788025,1.1705039512295026,0.41405967778659697,1.00352
baseline,2,100352,P05_parity_d3_16_18_28,atomic,0.19348980486392975,0.33763816952705383,0.5730685163184815,-0.005959064144017552,1.00352
baseline,2,100352,P06_parity_d3_14_20_35,atomic,0.29763707518577576,0.24783192574977875,1.2009634121355348,0.4324442650190636,1.00352
baseline,2,100352,P07_parity_d3_9_12_28,atomic,0.27084600925445557,0.3111213445663452,0.8705478231688099,0.30070803403845053,1.00352
baseline,2,100352,P08_parity_d5_12_14_28_35_38,atomic,0.32039397954940796,0.300432413816452,1.0664427831814611,0.37386605676845885,1.00352
baseline,2,100352,P09_parity_d5_1_3_14_16_32,atomic,0.32770004868507385,0.22482982277870178,1.4575470666370132,0.5818950190357862,1.00352
baseline,2,100352,P10_parity_d3_2_3_33,atomic,0.34941864013671875,0.2927125096321106,1.1937263650763827,0.4627065235430932,1.00352
baseline,2,100352,P11_parity_d3_5_21_34,atomic,0.31034961342811584,0.32504743337631226,0.9547825380545759,0.22825609558118024,1.00352
baseline,2,100352,P12_parity_d3_9_27_30,atomic,0.38523367047309875,0.3704809248447418,1.0398205268827256,0.4816774682233909,1.00352
baseline,2,100352,P13_parity_d3_15_21_39,atomic,0.4281560778617859,0.2420421838760376,1.7689316424251813,0.6798518345762593,1.00352
baseline,2,100352,P14_parity_d3_3_23_24,atomic,0.3665248155593872,0.29144349694252014,1.2576187816961906,0.5144442860307951,1.00352
baseline,2,100352,P15_parity_d5_7_24_30_32_33,atomic,0.20072613656520844,0.3509413003921509,0.5719649877068897,-0.022605219976013464,1.00352
baseline,2,100352,P16_parity_d5_3_18_23_29_37,atomic,0.2876743674278259,0.3774115741252899,0.7622298497172321,0.14415556453143955,1.00352
baseline,2,100352,P17_parity_d5_1_7_16_18_37,atomic,0.2460900843143463,0.2943938076496124,0.8359214016023289,0.13297863760415732,1.00352
baseline,2,100352,P18_parity_d5_0_17_30_32_34,atomic,0.34291285276412964,0.2841867208480835,1.2066462913523412,0.4568799694725676,1.00352
baseline,2,100352,P19_parity_d5_2_8_11_16_29,atomic,0.37364140152931213,0.4069054424762726,0.9182511771151393,0.2961325804462399,1.00352
baseline,2,100352,P20_parity_d3_4_7_35,atomic,0.5566654801368713,0.3139646053314209,1.7730198585521528,0.7001616153277433,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,atomic,0.4196668267250061,0.20713259279727936,2.026078180432511,0.743178832639536,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,atomic,0.3225068151950836,0.4105488955974579,0.7855503172769832,0.046492897960755175,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,atomic,0.2202557921409607,0.3453036844730377,0.6378611119555576,0.10931062993706187,1.00352
baseline,3,0,P00_parity_d3_1_15_16,atomic,0.06106076389551163,0.1267966479063034,0.4815644964064903,-0.11399892375678462,0.0
baseline,3,0,P01_parity_d3_0_21_26,atomic,0.10907650738954544,0.11103670299053192,0.9823464174531913,0.33001954103382586,0.0
baseline,3,0,P02_parity_d5_14_17_22_28_39,atomic,0.061203643679618835,0.1449805051088333,0.4221508514765665,-0.17344714982879428,0.0
baseline,3,0,P03_parity_d3_25_33_36,atomic,0.0875537246465683,0.20776501297950745,0.4214074515750282,-0.11010862452043328,0.0
baseline,3,0,P04_parity_d5_5_14_22_28_32,atomic,0.13496488332748413,0.15432405471801758,0.8745550625482121,0.13201068310961758,0.0
baseline,3,0,P05_parity_d3_16_18_28,atomic,0.06793758273124695,0.10480289161205292,0.6482414911039106,0.03245786651058794,0.0
baseline,3,0,P06_parity_d3_14_20_35,atomic,0.061868857592344284,0.18543381989002228,0.3336438715909753,-0.09860946955895444,0.0
baseline,3,0,P07_parity_d3_9_12_28,atomic,0.11920084804296494,0.09006728231906891,1.3234644698100815,0.5296358930556034,0.0
baseline,3,0,P08_parity_d5_12_14_28_35_38,atomic,0.06395360082387924,0.0823083221912384,0.7770004189188782,0.16576399516202542,0.0
baseline,3,0,P09_parity_d5_1_3_14_16_32,atomic,0.05265088006854057,0.11806527525186539,0.44594720975982105,-0.14842471964508533,0.0
baseline,3,0,P10_parity_d3_2_3_33,atomic,0.04506269097328186,0.09876794368028641,0.4562481438177385,-0.07543230217640705,0.0
baseline,3,0,P11_parity_d3_5_21_34,atomic,0.11935707926750183,0.08915715664625168,1.3387268476913803,0.5233329977012756,0.0
baseline,3,0,P12_parity_d3_9_27_30,atomic,0.04781175032258034,0.09399423748254776,0.5086668247183669,-0.06481233417291825,0.0
baseline,3,0,P13_parity_d3_15_21_39,atomic,0.04468521103262901,0.1910829097032547,0.23385247326299238,-0.17841602131070566,0.0
baseline,3,0,P14_parity_d3_3_23_24,atomic,0.04350223019719124,0.11918511986732483,0.3649971594210108,-0.15901738682355263,0.0
baseline,3,0,P15_parity_d5_7_24_30_32_33,atomic,0.09728921949863434,0.11178043484687805,0.8703600020078218,0.13559276270550835,0.0
baseline,3,0,P16_parity_d5_3_18_23_29_37,atomic,0.06730109453201294,0.11251437664031982,0.5981555116868261,-0.05193202783007964,0.0
baseline,3,0,P17_parity_d5_1_7_16_18_37,atomic,0.06727182865142822,0.1353594809770584,0.49698645536571534,-0.12818189409546912,0.0
baseline,3,0,P18_parity_d5_0_17_30_32_34,atomic,0.04963313788175583,0.10679704695940018,0.46474260566548764,-0.05904411342977656,0.0
baseline,3,0,P19_parity_d5_2_8_11_16_29,atomic,0.11132391542196274,0.10835407674312592,1.0274086473446677,0.3253364796349763,0.0
baseline,3,0,P20_parity_d3_4_7_35,atomic,0.05063683167099953,0.15115591883659363,0.3349973461866566,-0.09201005113016154,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,atomic,0.04743024706840515,0.10648118704557419,0.4454331171914853,-0.07718132431702357,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,atomic,0.0665341317653656,0.11463696509599686,0.5803898568761796,-0.05626554421893707,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,atomic,0.07583989202976227,0.1442098617553711,0.5258994850011477,-0.04891908633829809,0.0
baseline,3,20480,P00_parity_d3_1_15_16,atomic,0.0138694504275918,0.054735217243433,0.25339171242628866,-0.07894755328815835,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,atomic,0.02080717124044895,0.02246580272912979,0.9261708335284018,0.2812745779130686,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,atomic,0.01778390444815159,0.04711616784334183,0.3774480239331955,-0.035528098334589864,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,atomic,0.018713705241680145,0.05713276192545891,0.32754770836684494,-0.13209333041143656,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,atomic,0.026762358844280243,0.026310192421078682,1.0171859792945535,0.3339049901310267,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,atomic,0.028834862634539604,0.03609751909971237,0.7988045536894129,0.09170114176172063,0.2048
baseline,3,20480,P06_parity_d3_14_20_35,atomic,0.06569257378578186,0.037758585065603256,1.7398049654113148,0.6812276259781772,0.2048
baseline,3,20480,P07_parity_d3_9_12_28,atomic,0.03493268042802811,0.04104233905673027,0.8511376600366685,0.13968904615028135,0.2048
baseline,3,20480,P08_parity_d5_12_14_28_35_38,atomic,0.019578056409955025,0.0259780865162611,0.7536373549663258,0.1369559757463504,0.2048
baseline,3,20480,P09_parity_d5_1_3_14_16_32,atomic,0.04015885293483734,0.07623769342899323,0.5267584986908609,-0.05764126357200874,0.2048
baseline,3,20480,P10_parity_d3_2_3_33,atomic,0.04293351620435715,0.05556638538837433,0.7726526730775456,0.07912338346098946,0.2048
baseline,3,20480,P11_parity_d3_5_21_34,atomic,0.015114775858819485,0.0406954251229763,0.3714121627375357,-0.0593950450447985,0.2048
baseline,3,20480,P12_parity_d3_9_27_30,atomic,0.040342241525650024,0.06959149986505508,0.5797007048748479,-0.22392328258030847,0.2048
baseline,3,20480,P13_parity_d3_15_21_39,atomic,0.024728737771511078,0.028399677947163582,0.8707400772870427,0.1983823761070982,0.2048
baseline,3,20480,P14_parity_d3_3_23_24,atomic,0.08269715309143066,0.05712999776005745,1.4475259291503249,0.4187205268406366,0.2048
baseline,3,20480,P15_parity_d5_7_24_30_32_33,atomic,0.02433978021144867,0.043780844658613205,0.5559458800003816,-0.04346433410169459,0.2048
baseline,3,20480,P16_parity_d5_3_18_23_29_37,atomic,0.04561359062790871,0.0460217110812664,0.9911320017278767,0.11937196328867848,0.2048
baseline,3,20480,P17_parity_d5_1_7_16_18_37,atomic,0.017472101375460625,0.047718096524477005,0.36615252174051316,-0.11863174524290342,0.2048
baseline,3,20480,P18_parity_d5_0_17_30_32_34,atomic,0.018818756565451622,0.04809338226914406,0.39129617583860676,-0.12482105601453193,0.2048
baseline,3,20480,P19_parity_d5_2_8_11_16_29,atomic,0.0168894175440073,0.07553516328334808,0.2235967569227062,-0.23892135854377508,0.2048
baseline,3,20480,P20_parity_d3_4_7_35,atomic,0.06092967465519905,0.025970228016376495,2.3461355292849735,0.8321262114624207,0.2048
baseline,3,20480,P21_parity_d5_25_34_36_37_39,atomic,0.04056804999709129,0.039759017527103424,1.0203484019296003,0.25504547965029545,0.2048
baseline,3,20480,P22_parity_d5_5_14_30_35_36,atomic,0.06813651323318481,0.06499025970697403,1.04841115483071,0.2251845666347121,0.2048
baseline,3,20480,P23_parity_d5_8_13_18_30_39,atomic,0.013673952780663967,0.051325563341379166,0.2664160291714417,-0.2409920349291749,0.2048
baseline,3,40448,P00_parity_d3_1_15_16,atomic,0.048436250537633896,0.033585838973522186,1.4421628881856146,0.5635106502439623,0.40448
baseline,3,40448,P01_parity_d3_0_21_26,atomic,0.019880447536706924,0.0623607262969017,0.3187975624551996,-0.280276008964911,0.40448
baseline,3,40448,P02_parity_d5_14_17_22_28_39,atomic,0.020903168246150017,0.03461366146802902,0.6038993668685808,-0.05046886695538638,0.40448
baseline,3,40448,P03_parity_d3_25_33_36,atomic,0.039790622889995575,0.05547300726175308,0.71729702162213,0.028590079344724295,0.40448
baseline,3,40448,P04_parity_d5_5_14_22_28_32,atomic,0.013393123634159565,0.03866429254412651,0.3463951556472412,-0.19893602491479792,0.40448
baseline,3,40448,P05_parity_d3_16_18_28,atomic,0.08439993858337402,0.05725640058517456,1.4740699331308242,0.4254561978415852,0.40448
baseline,3,40448,P06_parity_d3_14_20_35,atomic,0.03770090639591217,0.07726321369409561,0.48795415816757937,-0.03482205426848001,0.40448
baseline,3,40448,P07_parity_d3_9_12_28,atomic,0.03144698962569237,0.04620039835572243,0.6806649021266858,0.006402944055722133,0.40448
baseline,3,40448,P08_parity_d5_12_14_28_35_38,atomic,0.025970211252570152,0.04405001923441887,0.5895618595255582,-0.01405948187443832,0.40448
baseline,3,40448,P09_parity_d5_1_3_14_16_32,atomic,0.015633992850780487,0.04363986477255821,0.3582502588379528,-0.08004827656205056,0.40448
baseline,3,40448,P10_parity_d3_2_3_33,atomic,0.029805297031998634,0.05638561770319939,0.5285975084703001,-0.04679829822664389,0.40448
baseline,3,40448,P11_parity_d3_5_21_34,atomic,0.03016037866473198,0.029621662572026253,1.0181865582452583,0.30162229829246207,0.40448
baseline,3,40448,P12_parity_d3_9_27_30,atomic,0.032019976526498795,0.02538251504302025,1.2614973918450307,0.4509246844784041,0.40448
baseline,3,40448,P13_parity_d3_15_21_39,atomic,0.02872047759592533,0.020957743749022484,1.3703993110372161,0.5297083354128848,0.40448
baseline,3,40448,P14_parity_d3_3_23_24,atomic,0.028233014047145844,0.06162223964929581,0.4581627381180443,-0.028716701500630288,0.40448
baseline,3,40448,P15_parity_d5_7_24_30_32_33,atomic,0.02286076918244362,0.05205436795949936,0.4391710067403211,-0.09933412718837871,0.40448
baseline,3,40448,P16_parity_d5_3_18_23_29_37,atomic,0.043505389243364334,0.0719212144613266,0.604903428961883,-0.12415596922002116,0.40448
baseline,3,40448,P17_parity_d5_1_7_16_18_37,atomic,0.027411123737692833,0.043904125690460205,0.6243404988935829,0.02186088606289917,0.40448
baseline,3,40448,P18_parity_d5_0_17_30_32_34,atomic,0.02245834656059742,0.08177010715007782,0.27465228239341244,-0.02776812259903257,0.40448
baseline,3,40448,P19_parity_d5_2_8_11_16_29,atomic,0.036287132650613785,0.04472685605287552,0.8113052392259428,0.04294193262054872,0.40448
baseline,3,40448,P20_parity_d3_4_7_35,atomic,0.04147789627313614,0.0393095426261425,1.0551609991131372,0.29932655090002097,0.40448
baseline,3,40448,P21_parity_d5_25_34_36_37_39,atomic,0.03448299318552017,0.04070581868290901,0.8471268801467757,0.11628401413575691,0.40448
baseline,3,40448,P22_parity_d5_5_14_30_35_36,atomic,0.06645997613668442,0.046703558415174484,1.4230173971854754,0.7146086355482688,0.40448
baseline,3,40448,P23_parity_d5_8_13_18_30_39,atomic,0.02055579423904419,0.043174777179956436,0.47610655065779833,-0.13416404724967368,0.40448
baseline,3,60416,P00_parity_d3_1_15_16,atomic,0.011007163673639297,0.0477461963891983,0.23053488038471126,-0.25706760786470917,0.60416
baseline,3,60416,P01_parity_d3_0_21_26,atomic,0.015345867723226547,0.055803749710321426,0.2749970710321853,-0.21564667275444757,0.60416
baseline,3,60416,P02_parity_d5_14_17_22_28_39,atomic,0.0277663916349411,0.029751751571893692,0.933269141042391,0.2233483279793659,0.60416
baseline,3,60416,P03_parity_d3_25_33_36,atomic,0.013308973982930183,0.04530283063650131,0.293777978012551,-0.051244286577254015,0.60416
baseline,3,60416,P04_parity_d5_5_14_22_28_32,atomic,0.028951961547136307,0.039746418595314026,0.7284168629427465,-0.024715262975810115,0.60416
baseline,3,60416,P05_parity_d3_16_18_28,atomic,0.011001406237483025,0.017828216776251793,0.6170783300952707,0.04848149272045541,0.60416
baseline,3,60416,P06_parity_d3_14_20_35,atomic,0.011224741116166115,0.03070264868438244,0.36559520421800695,-0.14890747460158618,0.60416
baseline,3,60416,P07_parity_d3_9_12_28,atomic,0.00968792662024498,0.03606312349438667,0.2686380346806148,-0.2427030846649473,0.60416
baseline,3,60416,P08_parity_d5_12_14_28_35_38,atomic,0.012744113802909851,0.04418952018022537,0.2883967454420198,-0.2436852461823135,0.60416
baseline,3,60416,P09_parity_d5_1_3_14_16_32,atomic,0.008677195757627487,0.056839462369680405,0.15266146785553447,-0.2939665400056561,0.60416
baseline,3,60416,P10_parity_d3_2_3_33,atomic,0.011400958523154259,0.06263327598571777,0.18202717874077007,-0.2506593542236942,0.60416
baseline,3,60416,P11_parity_d3_5_21_34,atomic,0.011778276413679123,0.025953667238354683,0.45381935065497053,-0.1402695939223485,0.60416
baseline,3,60416,P12_parity_d3_9_27_30,atomic,0.03372799977660179,0.029859285801649094,1.1295648529413074,0.44877712786057433,0.60416
baseline,3,60416,P13_parity_d3_15_21_39,atomic,0.011003694497048855,0.048461973667144775,0.2270583235507358,-0.06833259099623672,0.60416
baseline,3,60416,P14_parity_d3_3_23_24,atomic,0.00836238544434309,0.0519501268863678,0.16096949026656737,-0.29928174489152076,0.60416
baseline,3,60416,P15_parity_d5_7_24_30_32_33,atomic,0.00902433693408966,0.05605625733733177,0.16098714688750257,-0.29788696959168076,0.60416
baseline,3,60416,P16_parity_d5_3_18_23_29_37,atomic,0.01304066926240921,0.04344648867845535,0.30015473422080674,-0.22703737806847024,0.60416
baseline,3,60416,P17_parity_d5_1_7_16_18_37,atomic,0.016962766647338867,0.05240710824728012,0.3236730133434818,-0.27355359319717265,0.60416
baseline,3,60416,P18_parity_d5_0_17_30_32_34,atomic,0.030512424185872078,0.052092794328927994,0.5857321454599392,-0.0027075536617260365,0.60416
baseline,3,60416,P19_parity_d5_2_8_11_16_29,atomic,0.04195168986916542,0.0370534285902977,1.132194548901154,0.3463112486457734,0.60416
baseline,3,60416,P20_parity_d3_4_7_35,atomic,0.024549175053834915,0.02593243308365345,0.9466591497102086,0.1537924855217441,0.60416
baseline,3,60416,P21_parity_d5_25_34_36_37_39,atomic,0.05559943616390228,0.03420153260231018,1.6256416578981352,0.7698266960826762,0.60416
baseline,3,60416,P22_parity_d5_5_14_30_35_36,atomic,0.01980867236852646,0.05457469820976257,0.3629643959189137,-0.18594534388244857,0.60416
baseline,3,60416,P23_parity_d5_8_13_18_30_39,atomic,0.020356079563498497,0.04704868048429489,0.4326599461139151,-0.22628046531119947,0.60416
baseline,3,80384,P00_parity_d3_1_15_16,atomic,0.017407190054655075,0.059257835149765015,0.29375339160412023,-0.04424511916618492,0.80384
baseline,3,80384,P01_parity_d3_0_21_26,atomic,0.030737057328224182,0.024825407192111015,1.2381290300347474,0.5029379407738296,0.80384
baseline,3,80384,P02_parity_d5_14_17_22_28_39,atomic,0.04677831009030342,0.04858678951859474,0.9627783715044195,0.055161119345540466,0.80384
baseline,3,80384,P03_parity_d3_25_33_36,atomic,0.01327032595872879,0.02456752210855484,0.5401572816156203,-0.12432700218728417,0.80384
baseline,3,80384,P04_parity_d5_5_14_22_28_32,atomic,0.02644524537026882,0.035880159586668015,0.7370436941801685,0.046979365172078125,0.80384
baseline,3,80384,P05_parity_d3_16_18_28,atomic,0.026880046352744102,0.06419453769922256,0.41872793723150226,-0.06710065675812805,0.80384
baseline,3,80384,P06_parity_d3_14_20_35,atomic,0.014286604709923267,0.04993738234043121,0.2860903803936514,-0.048032028344769696,0.80384
baseline,3,80384,P07_parity_d3_9_12_28,atomic,0.05340377986431122,0.039175957441329956,1.36317740141835,0.4034314762948365,0.80384
baseline,3,80384,P08_parity_d5_12_14_28_35_38,atomic,0.012090121395885944,0.05410833656787872,0.22344285857864962,-0.28162464217956124,0.80384
baseline,3,80384,P09_parity_d5_1_3_14_16_32,atomic,0.0301903635263443,0.03242533281445503,0.9310733585425076,0.19173023581250137,0.80384
baseline,3,80384,P10_parity_d3_2_3_33,atomic,0.0161360502243042,0.023830750957131386,0.6771104382171538,0.022934877297780987,0.80384
baseline,3,80384,P11_parity_d3_5_21_34,atomic,0.03316468745470047,0.03505873680114746,0.945974968860516,0.11415074577754596,0.80384
baseline,3,80384,P12_parity_d3_9_27_30,atomic,0.008710235357284546,0.04071051627397537,0.21395541384078937,-0.2321711274662317,0.80384
baseline,3,80384,P13_parity_d3_15_21_39,atomic,0.0185219906270504,0.026958107948303223,0.6870656747084186,0.0756071917877581,0.80384
baseline,3,80384,P14_parity_d3_3_23_24,atomic,0.02544913999736309,0.06648261100053787,0.3827939308336491,-0.010125975236171333,0.80384
baseline,3,80384,P15_parity_d5_7_24_30_32_33,atomic,0.01203533448278904,0.04145100340247154,0.2903508599210671,-0.1913468782721787,0.80384
baseline,3,80384,P16_parity_d5_3_18_23_29_37,atomic,0.01433751080185175,0.033647868782281876,0.42610457423607817,-0.18268489145552524,0.80384
baseline,3,80384,P17_parity_d5_1_7_16_18_37,atomic,0.011035908944904804,0.04275574907660484,0.25811520515928316,-0.24168931309766073,0.80384
baseline,3,80384,P18_parity_d5_0_17_30_32_34,atomic,0.014974409714341164,0.05215752497315407,0.2870996988787624,-0.17221497167071176,0.80384
baseline,3,80384,P19_parity_d5_2_8_11_16_29,atomic,0.02017553523182869,0.019058335572481155,1.0586200014182807,0.3658224858804768,0.80384
baseline,3,80384,P20_parity_d3_4_7_35,atomic,0.02834329567849636,0.04650029167532921,0.6095294170579236,-0.039211677231398935,0.80384
baseline,3,80384,P21_parity_d5_25_34_36_37_39,atomic,0.02814096212387085,0.03900705277919769,0.7214326671241587,-0.0005479715177475475,0.80384
baseline,3,80384,P22_parity_d5_5_14_30_35_36,atomic,0.02966320514678955,0.05657099559903145,0.524353599086615,-0.09919669554715609,0.80384
baseline,3,80384,P23_parity_d5_8_13_18_30_39,atomic,0.043899618089199066,0.041366204619407654,1.0612435559906692,0.4786226305540809,0.80384
baseline,3,100352,P00_parity_d3_1_15_16,atomic,0.02075262926518917,0.0969366654753685,0.21408441442880358,-0.2150931965728987,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,atomic,0.14104163646697998,0.07207237184047699,1.9569445664588465,0.7699172530177284,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,atomic,0.03155110031366348,0.044925253838300705,0.7023021044360247,0.08769049154978452,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,atomic,0.029181916266679764,0.06249208003282547,0.4669698344315678,-0.09756271998452481,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,atomic,0.04542074725031853,0.09045165777206421,0.5021549451782902,-0.052916292903308404,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,atomic,0.043955184519290924,0.11811716854572296,0.3721320537911795,0.009975748228355166,1.00352
baseline,3,100352,P06_parity_d3_14_20_35,atomic,0.031401220709085464,0.07973401248455048,0.3938246644087558,-0.22460386901053517,1.00352
baseline,3,100352,P07_parity_d3_9_12_28,atomic,0.02893427200615406,0.0657259151339531,0.4402262326320473,-0.11745976852686087,1.00352
baseline,3,100352,P08_parity_d5_12_14_28_35_38,atomic,0.0408911295235157,0.06674090772867203,0.612684647460018,0.07877526696861799,1.00352
baseline,3,100352,P09_parity_d5_1_3_14_16_32,atomic,0.033670809119939804,0.09773961454629898,0.34449500620493584,-0.1186721269348641,1.00352
baseline,3,100352,P10_parity_d3_2_3_33,atomic,0.03277795761823654,0.0551283061504364,0.5945758160643666,-0.03584395122289306,1.00352
baseline,3,100352,P11_parity_d3_5_21_34,atomic,0.028678566217422485,0.09067331254482269,0.3162845319335772,-0.19677474376583914,1.00352
baseline,3,100352,P12_parity_d3_9_27_30,atomic,0.05368397757411003,0.10138390213251114,0.5295118499524145,0.11472335486770276,1.00352
baseline,3,100352,P13_parity_d3_15_21_39,atomic,0.09417027235031128,0.0642450675368309,1.4657977018213706,0.5653111517981234,1.00352
baseline,3,100352,P14_parity_d3_3_23_24,atomic,0.05787871032953262,0.0541347973048687,1.069159084544278,0.3407710333705451,1.00352
baseline,3,100352,P15_parity_d5_7_24_30_32_33,atomic,0.07389522343873978,0.07375491410493851,1.0019023726690228,0.2641347070003835,1.00352
baseline,3,100352,P16_parity_d5_3_18_23_29_37,atomic,0.04767552763223648,0.06546072661876678,0.7283073392870066,0.0464456264344418,1.00352
baseline,3,100352,P17_parity_d5_1_7_16_18_37,atomic,0.053842250257730484,0.04313324764370918,1.2482772153219697,0.4597286020016606,1.00352
baseline,3,100352,P18_parity_d5_0_17_30_32_34,atomic,0.033150408416986465,0.09929769486188889,0.3338487208868326,-0.04797724814677621,1.00352
baseline,3,100352,P19_parity_d5_2_8_11_16_29,atomic,0.0463058277964592,0.0810057669878006,0.5716361873699829,-0.030173636429054563,1.00352
baseline,3,100352,P20_parity_d3_4_7_35,atomic,0.020525168627500534,0.04414275661110878,0.46497251650727867,-0.07677860337589305,1.00352
baseline,3,100352,P21_parity_d5_25_34_36_37_39,atomic,0.07036803662776947,0.06135205924510956,1.1469547639060156,0.4770562430430009,1.00352
baseline,3,100352,P22_parity_d5_5_14_30_35_36,atomic,0.1001012772321701,0.059204742312431335,1.6907645117722416,0.6771667060512062,1.00352
baseline,3,100352,P23_parity_d5_8_13_18_30_39,atomic,0.04815755411982536,0.08784740418195724,0.5481955280036394,-0.02981369869477544,1.00352
baseline,4,0,P00_parity_d3_1_15_16,atomic,0.07644529640674591,0.1258576363325119,0.6073949792301235,0.024027737985109713,0.0
baseline,4,0,P01_parity_d3_0_21_26,atomic,0.06402377784252167,0.12619256973266602,0.5073498223995768,-0.07489449908269175,0.0
baseline,4,0,P02_parity_d5_14_17_22_28_39,atomic,0.08536632359027863,0.09011990576982498,0.9472526947305657,0.2372154190734791,0.0
baseline,4,0,P03_parity_d3_25_33_36,atomic,0.062438663095235825,0.09162083268165588,0.6814898016862889,0.07351967815797789,0.0
baseline,4,0,P04_parity_d5_5_14_22_28_32,atomic,0.059617817401885986,0.11614804714918137,0.5132916038166285,-0.06349775654878496,0.0
baseline,4,0,P05_parity_d3_16_18_28,atomic,0.042054686695337296,0.15941143035888672,0.26381224106950657,-0.1459207888509626,0.0
baseline,4,0,P06_parity_d3_14_20_35,atomic,0.09073572605848312,0.12200840562582016,0.7436842207086213,0.06523586537245178,0.0
baseline,4,0,P07_parity_d3_9_12_28,atomic,0.08668074011802673,0.13671988248825073,0.634002447484855,0.0037066019500982907,0.0
baseline,4,0,P08_parity_d5_12_14_28_35_38,atomic,0.10288690775632858,0.17008060216903687,0.6049302886020367,0.0032492218723485697,0.0
baseline,4,0,P09_parity_d5_1_3_14_16_32,atomic,0.06640154868364334,0.10343051701784134,0.6419918472567178,0.02237620550727501,0.0
