condition,seed,data_seen,task_i,task_j,linear_cka,checkpoint_fraction
baseline,0,100352,P10_parity_d3_2_3_33,P05_parity_d3_16_18_28,0.996303379535675,1.00352
baseline,0,100352,P10_parity_d3_2_3_33,P06_parity_d3_14_20_35,0.9961393475532532,1.00352
baseline,0,100352,P10_parity_d3_2_3_33,P07_parity_d3_9_12_28,0.9970707893371582,1.00352
baseline,0,100352,P10_parity_d3_2_3_33,P08_parity_d5_12_14_28_35_38,0.9961754679679871,1.00352
baseline,0,100352,P10_parity_d3_2_3_33,P09_parity_d5_1_3_14_16_32,0.9962632656097412,1.00352
baseline,0,100352,P10_parity_d3_2_3_33,P10_parity_d3_2_3_33,1.0,1.00352
baseline,0,100352,P10_parity_d3_2_3_33,P11_parity_d3_5_21_34,0.9919676780700684,1.00352
baseline,0,100352,P10_parity_d3_2_3_33,P12_parity_d3_9_27_30,0.9956538677215576,1.00352
baseline,0,100352,P10_parity_d3_2_3_33,P13_parity_d3_15_21_39,0.9946779608726501,1.00352
baseline,0,100352,P10_parity_d3_2_3_33,P14_parity_d3_3_23_24,0.9963295459747314,1.00352
baseline,0,100352,P10_parity_d3_2_3_33,P15_parity_d5_7_24_30_32_33,0.9951282739639282,1.00352
baseline,0,100352,P10_parity_d3_2_3_33,P16_parity_d5_3_18_23_29_37,0.9949219822883606,1.00352
baseline,0,100352,P10_parity_d3_2_3_33,P17_parity_d5_1_7_16_18_37,0.9940766096115112,1.00352
baseline,0,100352,P10_parity_d3_2_3_33,P18_parity_d5_0_17_30_32_34,0.9957243800163269,1.00352
baseline,0,100352,P10_parity_d3_2_3_33,P19_parity_d5_2_8_11_16_29,0.995262861251831,1.00352
baseline,0,100352,P10_parity_d3_2_3_33,P20_parity_d3_4_7_35,0.9895729422569275,1.00352
baseline,0,100352,P10_parity_d3_2_3_33,P21_parity_d5_25_34_36_37_39,0.9969372153282166,1.00352
baseline,0,100352,P10_parity_d3_2_3_33,P22_parity_d5_5_14_30_35_36,0.9960669875144958,1.00352
baseline,0,100352,P10_parity_d3_2_3_33,P23_parity_d5_8_13_18_30_39,0.9966202974319458,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P00_parity_d3_1_15_16,0.9922468662261963,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P01_parity_d3_0_21_26,0.9385234117507935,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P02_parity_d5_14_17_22_28_39,0.9929640293121338,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P03_parity_d3_25_33_36,0.9914829730987549,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P04_parity_d5_5_14_22_28_32,0.991366982460022,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P05_parity_d3_16_18_28,0.9952208995819092,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P06_parity_d3_14_20_35,0.9946420788764954,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P07_parity_d3_9_12_28,0.9950699806213379,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P08_parity_d5_12_14_28_35_38,0.9932154417037964,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P09_parity_d5_1_3_14_16_32,0.989422082901001,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P10_parity_d3_2_3_33,0.9919673204421997,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P11_parity_d3_5_21_34,1.0,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P12_parity_d3_9_27_30,0.9945430159568787,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P13_parity_d3_15_21_39,0.9940365552902222,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P14_parity_d3_3_23_24,0.990833580493927,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P15_parity_d5_7_24_30_32_33,0.995465874671936,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P16_parity_d5_3_18_23_29_37,0.9950634241104126,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P17_parity_d5_1_7_16_18_37,0.9955535531044006,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P18_parity_d5_0_17_30_32_34,0.9933950304985046,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P19_parity_d5_2_8_11_16_29,0.9950851202011108,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P20_parity_d3_4_7_35,0.9752919673919678,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P21_parity_d5_25_34_36_37_39,0.9929800033569336,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P22_parity_d5_5_14_30_35_36,0.990490198135376,1.00352
baseline,0,100352,P11_parity_d3_5_21_34,P23_parity_d5_8_13_18_30_39,0.992496132850647,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P00_parity_d3_1_15_16,0.9949809312820435,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P01_parity_d3_0_21_26,0.9531503915786743,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P02_parity_d5_14_17_22_28_39,0.996296763420105,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P03_parity_d3_25_33_36,0.9925622344017029,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P04_parity_d5_5_14_22_28_32,0.9958310127258301,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P05_parity_d3_16_18_28,0.9973013401031494,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P06_parity_d3_14_20_35,0.9959407448768616,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P07_parity_d3_9_12_28,0.9973265528678894,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P08_parity_d5_12_14_28_35_38,0.9962605237960815,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P09_parity_d5_1_3_14_16_32,0.9938542246818542,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P10_parity_d3_2_3_33,0.995653510093689,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P11_parity_d3_5_21_34,0.99454265832901,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P12_parity_d3_9_27_30,1.0,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P13_parity_d3_15_21_39,0.9940533638000488,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P14_parity_d3_3_23_24,0.9938775897026062,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P15_parity_d5_7_24_30_32_33,0.9973044395446777,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P16_parity_d5_3_18_23_29_37,0.996532142162323,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P17_parity_d5_1_7_16_18_37,0.995107889175415,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P18_parity_d5_0_17_30_32_34,0.997088611125946,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P19_parity_d5_2_8_11_16_29,0.9964062571525574,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P20_parity_d3_4_7_35,0.9836190342903137,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P21_parity_d5_25_34_36_37_39,0.996026873588562,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P22_parity_d5_5_14_30_35_36,0.9934239983558655,1.00352
baseline,0,100352,P12_parity_d3_9_27_30,P23_parity_d5_8_13_18_30_39,0.9955675005912781,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P00_parity_d3_1_15_16,0.9966050982475281,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P01_parity_d3_0_21_26,0.9578900933265686,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P02_parity_d5_14_17_22_28_39,0.9964994788169861,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P03_parity_d3_25_33_36,0.9954076409339905,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P04_parity_d5_5_14_22_28_32,0.9957596659660339,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P05_parity_d3_16_18_28,0.9954534769058228,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P06_parity_d3_14_20_35,0.9964265823364258,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P07_parity_d3_9_12_28,0.9955580830574036,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P08_parity_d5_12_14_28_35_38,0.9951952695846558,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P09_parity_d5_1_3_14_16_32,0.9941794872283936,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P10_parity_d3_2_3_33,0.9946779608726501,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P11_parity_d3_5_21_34,0.9940361380577087,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P12_parity_d3_9_27_30,0.9940539002418518,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P13_parity_d3_15_21_39,1.0,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P14_parity_d3_3_23_24,0.99586421251297,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P15_parity_d5_7_24_30_32_33,0.9938215017318726,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P16_parity_d5_3_18_23_29_37,0.996246337890625,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P17_parity_d5_1_7_16_18_37,0.9953471422195435,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P18_parity_d5_0_17_30_32_34,0.9933612942695618,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P19_parity_d5_2_8_11_16_29,0.9947662949562073,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P20_parity_d3_4_7_35,0.98647540807724,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P21_parity_d5_25_34_36_37_39,0.9957508444786072,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P22_parity_d5_5_14_30_35_36,0.9962570071220398,1.00352
baseline,0,100352,P13_parity_d3_15_21_39,P23_parity_d5_8_13_18_30_39,0.9963974952697754,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P00_parity_d3_1_15_16,0.9966431260108948,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P01_parity_d3_0_21_26,0.9700943827629089,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P02_parity_d5_14_17_22_28_39,0.9967377781867981,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P03_parity_d3_25_33_36,0.9966903328895569,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P04_parity_d5_5_14_22_28_32,0.9958497285842896,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P05_parity_d3_16_18_28,0.9951323866844177,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P06_parity_d3_14_20_35,0.9958934783935547,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P07_parity_d3_9_12_28,0.9950385093688965,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P08_parity_d5_12_14_28_35_38,0.9961546063423157,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P09_parity_d5_1_3_14_16_32,0.996291995048523,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P10_parity_d3_2_3_33,0.996330201625824,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P11_parity_d3_5_21_34,0.9908340573310852,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P12_parity_d3_9_27_30,0.9938770532608032,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P13_parity_d3_15_21_39,0.9958639740943909,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P14_parity_d3_3_23_24,1.0,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P15_parity_d5_7_24_30_32_33,0.9930563569068909,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P16_parity_d5_3_18_23_29_37,0.9947753548622131,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P17_parity_d5_1_7_16_18_37,0.9923095703125,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P18_parity_d5_0_17_30_32_34,0.9939795136451721,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P19_parity_d5_2_8_11_16_29,0.9938197731971741,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P20_parity_d3_4_7_35,0.9929513931274414,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P21_parity_d5_25_34_36_37_39,0.9963551759719849,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P22_parity_d5_5_14_30_35_36,0.9974090456962585,1.00352
baseline,0,100352,P14_parity_d3_3_23_24,P23_parity_d5_8_13_18_30_39,0.9964353442192078,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P00_parity_d3_1_15_16,0.9942334890365601,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P01_parity_d3_0_21_26,0.9509603977203369,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P02_parity_d5_14_17_22_28_39,0.9953690767288208,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P03_parity_d3_25_33_36,0.9921689033508301,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P04_parity_d5_5_14_22_28_32,0.9949197769165039,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P05_parity_d3_16_18_28,0.9966675043106079,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P06_parity_d3_14_20_35,0.9958163499832153,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P07_parity_d3_9_12_28,0.9966827630996704,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P08_parity_d5_12_14_28_35_38,0.9960219860076904,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P09_parity_d5_1_3_14_16_32,0.9926369190216064,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P10_parity_d3_2_3_33,0.9951276183128357,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P11_parity_d3_5_21_34,0.9954653978347778,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P12_parity_d3_9_27_30,0.9973045587539673,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P13_parity_d3_15_21_39,0.9938217997550964,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P14_parity_d3_3_23_24,0.9930565357208252,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P15_parity_d5_7_24_30_32_33,1.0,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P16_parity_d5_3_18_23_29_37,0.995481550693512,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P17_parity_d5_1_7_16_18_37,0.9951691627502441,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P18_parity_d5_0_17_30_32_34,0.996816098690033,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P19_parity_d5_2_8_11_16_29,0.9963381290435791,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P20_parity_d3_4_7_35,0.9822708964347839,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P21_parity_d5_25_34_36_37_39,0.9951616525650024,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P22_parity_d5_5_14_30_35_36,0.9926510453224182,1.00352
baseline,0,100352,P15_parity_d5_7_24_30_32_33,P23_parity_d5_8_13_18_30_39,0.9949462413787842,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P00_parity_d3_1_15_16,0.9961910843849182,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P01_parity_d3_0_21_26,0.9534235596656799,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P02_parity_d5_14_17_22_28_39,0.9967293739318848,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P03_parity_d3_25_33_36,0.994275689125061,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P04_parity_d5_5_14_22_28_32,0.9959686994552612,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P05_parity_d3_16_18_28,0.9959784746170044,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P06_parity_d3_14_20_35,0.996376633644104,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P07_parity_d3_9_12_28,0.9967811703681946,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P08_parity_d5_12_14_28_35_38,0.9965055584907532,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P09_parity_d5_1_3_14_16_32,0.9934269785881042,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P10_parity_d3_2_3_33,0.994922399520874,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P11_parity_d3_5_21_34,0.9950637221336365,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P12_parity_d3_9_27_30,0.9965324401855469,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P13_parity_d3_15_21_39,0.996246337890625,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P14_parity_d3_3_23_24,0.9947755932807922,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P15_parity_d5_7_24_30_32_33,0.995481550693512,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P16_parity_d5_3_18_23_29_37,1.0,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P17_parity_d5_1_7_16_18_37,0.995915412902832,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P18_parity_d5_0_17_30_32_34,0.9957624673843384,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P19_parity_d5_2_8_11_16_29,0.9968361854553223,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P20_parity_d3_4_7_35,0.9836532473564148,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P21_parity_d5_25_34_36_37_39,0.9950965046882629,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P22_parity_d5_5_14_30_35_36,0.9945518374443054,1.00352
baseline,0,100352,P16_parity_d5_3_18_23_29_37,P23_parity_d5_8_13_18_30_39,0.9960356950759888,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P00_parity_d3_1_15_16,0.9944709539413452,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P01_parity_d3_0_21_26,0.946532130241394,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P02_parity_d5_14_17_22_28_39,0.9945658445358276,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P03_parity_d3_25_33_36,0.9925925731658936,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P04_parity_d5_5_14_22_28_32,0.9944057464599609,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P05_parity_d3_16_18_28,0.9962118864059448,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P06_parity_d3_14_20_35,0.9949840903282166,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P07_parity_d3_9_12_28,0.9959150552749634,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P08_parity_d5_12_14_28_35_38,0.9946165680885315,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P09_parity_d5_1_3_14_16_32,0.9917215704917908,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P10_parity_d3_2_3_33,0.9940766096115112,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P11_parity_d3_5_21_34,0.9955533146858215,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P12_parity_d3_9_27_30,0.9951080083847046,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P13_parity_d3_15_21_39,0.9953474402427673,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P14_parity_d3_3_23_24,0.9923090934753418,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P15_parity_d5_7_24_30_32_33,0.9951690435409546,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P16_parity_d5_3_18_23_29_37,0.9959157109260559,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P17_parity_d5_1_7_16_18_37,1.0,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P18_parity_d5_0_17_30_32_34,0.9933963418006897,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P19_parity_d5_2_8_11_16_29,0.995512843132019,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P20_parity_d3_4_7_35,0.9798349142074585,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P21_parity_d5_25_34_36_37_39,0.9943903088569641,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P22_parity_d5_5_14_30_35_36,0.9927884936332703,1.00352
baseline,0,100352,P17_parity_d5_1_7_16_18_37,P23_parity_d5_8_13_18_30_39,0.9937277436256409,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P00_parity_d3_1_15_16,0.9952259659767151,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P01_parity_d3_0_21_26,0.9565947651863098,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P02_parity_d5_14_17_22_28_39,0.9964458346366882,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P03_parity_d3_25_33_36,0.9926616549491882,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P04_parity_d5_5_14_22_28_32,0.995337188243866,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P05_parity_d3_16_18_28,0.9956844449043274,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P06_parity_d3_14_20_35,0.9961417317390442,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P07_parity_d3_9_12_28,0.996354341506958,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P08_parity_d5_12_14_28_35_38,0.9965660572052002,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P09_parity_d5_1_3_14_16_32,0.9947788119316101,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P10_parity_d3_2_3_33,0.9957242608070374,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P11_parity_d3_5_21_34,0.9933949112892151,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P12_parity_d3_9_27_30,0.997089147567749,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P13_parity_d3_15_21_39,0.9933609962463379,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P14_parity_d3_3_23_24,0.9939790368080139,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P15_parity_d5_7_24_30_32_33,0.9968166947364807,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P16_parity_d5_3_18_23_29_37,0.9957622289657593,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P17_parity_d5_1_7_16_18_37,0.9933964610099792,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P18_parity_d5_0_17_30_32_34,1.0,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P19_parity_d5_2_8_11_16_29,0.9965807199478149,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P20_parity_d3_4_7_35,0.9857036471366882,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P21_parity_d5_25_34_36_37_39,0.9952007532119751,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P22_parity_d5_5_14_30_35_36,0.9937021136283875,1.00352
baseline,0,100352,P18_parity_d5_0_17_30_32_34,P23_parity_d5_8_13_18_30_39,0.9955616593360901,1.00352
baseline,0,100352,P19_parity_d5_2_8_11_16_29,P00_parity_d3_1_15_16,0.9954789876937866,1.00352
baseline,0,100352,P19_parity_d5_2_8_11_16_29,P01_parity_d3_0_21_26,0.9542185068130493,1.00352
baseline,0,100352,P19_parity_d5_2_8_11_16_29,P02_parity_d5_14_17_22_28_39,0.9962345361709595,1.00352
baseline,0,100352,P19_parity_d5_2_8_11_16_29,P03_parity_d3_25_33_36,0.9939149022102356,1.00352
baseline,0,100352,P19_parity_d5_2_8_11_16_29,P04_parity_d5_5_14_22_28_32,0.9953478574752808,1.00352
baseline,0,100352,P19_parity_d5_2_8_11_16_29,P05_parity_d3_16_18_28,0.9958373308181763,1.00352
baseline,0,100352,P19_parity_d5_2_8_11_16_29,P06_parity_d3_14_20_35,0.996385931968689,1.00352
baseline,0,100352,P19_parity_d5_2_8_11_16_29,P07_parity_d3_9_12_28,0.9964487552642822,1.00352
baseline,0,100352,P19_parity_d5_2_8_11_16_29,P08_parity_d5_12_14_28_35_38,0.9970238208770752,1.00352
baseline,0,100352,P19_parity_d5_2_8_11_16_29,P09_parity_d5_1_3_14_16_32,0.992611825466156,1.00352
baseline,0,100352,P19_parity_d5_2_8_11_16_29,P10_parity_d3_2_3_33,0.9952621459960938,1.00352
baseline,0,100352,P19_parity_d5_2_8_11_16_29,P11_parity_d3_5_21_34,0.9950849413871765,1.00352
baseline,0,100352,P19_parity_d5_2_8_11_16_29,P12_parity_d3_9_27_30,0.9964062571525574,1.00352
baseline,0,100352,P19_parity_d5_2_8_11_16_29,P13_parity_d3_15_21_39,0.9947662353515625,1.00352
baseline,0,100352,P19_parity_d5_2_8_11_16_29,P14_parity_d3_3_23_24,0.9938193559646606,1.00352
baseline,0,100352,P19_parity_d5_2_8_11_16_29,P15_parity_d5_7_24_30_32_33,0.9963381290435791,1.00352
baseline,0,100352,P19_parity_d5_2_8_11_16_29,P16_parity_d5_3_18_23_29_37,0.9968365430831909,1.00352
baseline,0,100352,P19_parity_d5_2_8_11_16_29,P17_parity_d5_1_7_16_18_37,0.9955122470855713,1.00352
baseline,0,100352,P19_parity_d5_2_8_11_16_29,P18_parity_d5_0_17_30_32_34,0.9965803623199463,1.00352
baseline,0,100352,P19_parity_d5_2_8_11_16_29,P19_parity_d5_2_8_11_16_29,1.0,1.00352
baseline,0,100352,P19_parity_d5_2_8_11_16_29,P20_parity_d3_4_7_35,0.9838705062866211,1.00352
baseline,0,100352,P19_parity_d5_2_8_11_16_29,P21_parity_d5_25_34_36_37_39,0.9959078431129456,1.00352
