condition,seed,data_seen,task_i,task_j,grad_cosine_mean,checkpoint_fraction
baseline,3,0,P20_parity_d3_4_7_35,P03_parity_d3_25_33_36,0.10166477743623231,0.0
baseline,3,0,P20_parity_d3_4_7_35,P04_parity_d5_5_14_22_28_32,0.06686125591131949,0.0
baseline,3,0,P20_parity_d3_4_7_35,P05_parity_d3_16_18_28,0.07443175793992476,0.0
baseline,3,0,P20_parity_d3_4_7_35,P06_parity_d3_14_20_35,0.0432966402789145,0.0
baseline,3,0,P20_parity_d3_4_7_35,P07_parity_d3_9_12_28,0.04585030554834295,0.0
baseline,3,0,P20_parity_d3_4_7_35,P08_parity_d5_12_14_28_35_38,0.03697152595171986,0.0
baseline,3,0,P20_parity_d3_4_7_35,P09_parity_d5_1_3_14_16_32,0.015335468022403405,0.0
baseline,3,0,P20_parity_d3_4_7_35,P10_parity_d3_2_3_33,-0.24201177431972037,0.0
baseline,3,0,P20_parity_d3_4_7_35,P11_parity_d3_5_21_34,0.002904529565321368,0.0
baseline,3,0,P20_parity_d3_4_7_35,P12_parity_d3_9_27_30,0.2172332480595559,0.0
baseline,3,0,P20_parity_d3_4_7_35,P13_parity_d3_15_21_39,0.16644205593254466,0.0
baseline,3,0,P20_parity_d3_4_7_35,P14_parity_d3_3_23_24,0.024989972989978022,0.0
baseline,3,0,P20_parity_d3_4_7_35,P15_parity_d5_7_24_30_32_33,0.07787107790523255,0.0
baseline,3,0,P20_parity_d3_4_7_35,P16_parity_d5_3_18_23_29_37,0.057645917350720416,0.0
baseline,3,0,P20_parity_d3_4_7_35,P17_parity_d5_1_7_16_18_37,0.03772520993539677,0.0
baseline,3,0,P20_parity_d3_4_7_35,P18_parity_d5_0_17_30_32_34,0.177693899260339,0.0
baseline,3,0,P20_parity_d3_4_7_35,P19_parity_d5_2_8_11_16_29,0.04646534186485865,0.0
baseline,3,0,P20_parity_d3_4_7_35,P20_parity_d3_4_7_35,1.0000080812054142,0.0
baseline,3,0,P20_parity_d3_4_7_35,P21_parity_d5_25_34_36_37_39,0.044242656616413724,0.0
baseline,3,0,P20_parity_d3_4_7_35,P22_parity_d5_5_14_30_35_36,0.05687975989180592,0.0
baseline,3,0,P20_parity_d3_4_7_35,P23_parity_d5_8_13_18_30_39,0.09401803800745315,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P00_parity_d3_1_15_16,0.045220318575346405,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P01_parity_d3_0_21_26,0.1357497374639745,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P02_parity_d5_14_17_22_28_39,0.09419251967239059,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P03_parity_d3_25_33_36,0.13741132382500876,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P04_parity_d5_5_14_22_28_32,0.07548456691728472,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P05_parity_d3_16_18_28,0.06034126241284999,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P06_parity_d3_14_20_35,-0.15233715109052945,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P07_parity_d3_9_12_28,0.054078839928520445,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P08_parity_d5_12_14_28_35_38,-0.09592604813742635,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P09_parity_d5_1_3_14_16_32,0.03471662422150082,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P10_parity_d3_2_3_33,-0.05432875473150232,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P11_parity_d3_5_21_34,0.08317914651712237,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P12_parity_d3_9_27_30,0.00250687695497997,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P13_parity_d3_15_21_39,0.000516719553158774,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P14_parity_d3_3_23_24,-0.0894687429956579,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P15_parity_d5_7_24_30_32_33,0.06838191105803454,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P16_parity_d5_3_18_23_29_37,-0.007534732226246189,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P17_parity_d5_1_7_16_18_37,0.01945823888425479,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P18_parity_d5_0_17_30_32_34,0.07200084826738909,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P19_parity_d5_2_8_11_16_29,0.018278164110254777,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P20_parity_d3_4_7_35,0.044242656616413724,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P21_parity_d5_25_34_36_37_39,1.000007658361864,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P22_parity_d5_5_14_30_35_36,0.20413061817418207,0.0
baseline,3,0,P21_parity_d5_25_34_36_37_39,P23_parity_d5_8_13_18_30_39,0.07634727465163098,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P00_parity_d3_1_15_16,0.46989046596799,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P01_parity_d3_0_21_26,0.6071873413499579,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P02_parity_d5_14_17_22_28_39,0.4775974045221399,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P03_parity_d3_25_33_36,0.6536903184870222,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P04_parity_d5_5_14_22_28_32,0.6312024240021684,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P05_parity_d3_16_18_28,0.5295360958928687,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P06_parity_d3_14_20_35,0.3983167421402934,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P07_parity_d3_9_12_28,0.5654423805671575,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P08_parity_d5_12_14_28_35_38,-0.38851262314469415,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P09_parity_d5_1_3_14_16_32,0.390126240640342,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P10_parity_d3_2_3_33,-0.02985241123997248,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P11_parity_d3_5_21_34,0.5903266205241515,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P12_parity_d3_9_27_30,0.3358760201298318,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P13_parity_d3_15_21_39,0.09567034317763051,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P14_parity_d3_3_23_24,0.12865894507954684,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P15_parity_d5_7_24_30_32_33,0.60474533176824,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P16_parity_d5_3_18_23_29_37,0.492161694224922,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P17_parity_d5_1_7_16_18_37,0.46187788975021016,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P18_parity_d5_0_17_30_32_34,0.2290347578752378,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P19_parity_d5_2_8_11_16_29,0.517359915655395,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P20_parity_d3_4_7_35,0.05687975989180592,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P21_parity_d5_25_34_36_37_39,0.20413061817418207,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P22_parity_d5_5_14_30_35_36,1.0000064164627092,0.0
baseline,3,0,P22_parity_d5_5_14_30_35_36,P23_parity_d5_8_13_18_30_39,0.547100071255041,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P00_parity_d3_1_15_16,0.4213822054491259,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P01_parity_d3_0_21_26,0.7037652904584731,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P02_parity_d5_14_17_22_28_39,0.4923867318593532,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P03_parity_d3_25_33_36,0.7094248710538675,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P04_parity_d5_5_14_22_28_32,0.7169769809162085,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P05_parity_d3_16_18_28,0.6166948795195201,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P06_parity_d3_14_20_35,0.5575869018558749,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P07_parity_d3_9_12_28,0.671990072059493,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P08_parity_d5_12_14_28_35_38,-0.4913624484252055,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P09_parity_d5_1_3_14_16_32,0.4658593159728585,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P10_parity_d3_2_3_33,-0.06698318511728017,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P11_parity_d3_5_21_34,0.6825409758822075,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P12_parity_d3_9_27_30,0.4437641242371552,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P13_parity_d3_15_21_39,0.1351132012825077,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P14_parity_d3_3_23_24,0.24379407860302593,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P15_parity_d5_7_24_30_32_33,0.6667905121481258,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P16_parity_d5_3_18_23_29_37,0.5852097911924793,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P17_parity_d5_1_7_16_18_37,0.6415121013997674,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P18_parity_d5_0_17_30_32_34,0.2606419745215825,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P19_parity_d5_2_8_11_16_29,0.6630308752922879,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P20_parity_d3_4_7_35,0.09401803800745315,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P21_parity_d5_25_34_36_37_39,0.07634727465163098,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P22_parity_d5_5_14_30_35_36,0.547100071255041,0.0
baseline,3,0,P23_parity_d5_8_13_18_30_39,P23_parity_d5_8_13_18_30_39,1.0000047765124107,0.0
baseline,3,20480,P00_parity_d3_1_15_16,P00_parity_d3_1_15_16,1.0000022642634452,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P01_parity_d3_0_21_26,0.2729019264274939,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P02_parity_d5_14_17_22_28_39,0.2654599754757755,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P03_parity_d3_25_33_36,0.1953722474200365,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P04_parity_d5_5_14_22_28_32,0.31828219523411483,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P05_parity_d3_16_18_28,0.36703503528048215,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P06_parity_d3_14_20_35,0.3925905901687835,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P07_parity_d3_9_12_28,0.34711236231076975,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P08_parity_d5_12_14_28_35_38,-0.2150127415249385,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P09_parity_d5_1_3_14_16_32,0.4065424582286522,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P10_parity_d3_2_3_33,0.3413681746697643,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P11_parity_d3_5_21_34,0.13415741901421682,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P12_parity_d3_9_27_30,0.34685283079515583,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P13_parity_d3_15_21_39,0.38600115785485806,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P14_parity_d3_3_23_24,0.3506376803035587,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P15_parity_d5_7_24_30_32_33,0.4377018833001896,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P16_parity_d5_3_18_23_29_37,0.38978054505519494,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P17_parity_d5_1_7_16_18_37,-0.2499391679337884,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P18_parity_d5_0_17_30_32_34,0.21779211345164987,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P19_parity_d5_2_8_11_16_29,-0.13910282995685722,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P20_parity_d3_4_7_35,0.40963517820571504,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P21_parity_d5_25_34_36_37_39,0.3162154210349019,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P22_parity_d5_5_14_30_35_36,0.3778111587870895,0.2048
baseline,3,20480,P00_parity_d3_1_15_16,P23_parity_d5_8_13_18_30_39,0.15309207062897223,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P00_parity_d3_1_15_16,0.2729019264274939,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P01_parity_d3_0_21_26,1.0000006027058208,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P02_parity_d5_14_17_22_28_39,0.40891420902235,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P03_parity_d3_25_33_36,0.48711253431788404,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P04_parity_d5_5_14_22_28_32,0.682150478052191,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P05_parity_d3_16_18_28,0.730952275093972,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P06_parity_d3_14_20_35,0.7955044635010711,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P07_parity_d3_9_12_28,0.7925294162518242,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P08_parity_d5_12_14_28_35_38,-0.6328565840381465,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P09_parity_d5_1_3_14_16_32,0.7288897527340666,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P10_parity_d3_2_3_33,0.7828534525240117,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P11_parity_d3_5_21_34,0.17585559658134528,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P12_parity_d3_9_27_30,0.7299859126484831,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P13_parity_d3_15_21_39,0.6984673579086516,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P14_parity_d3_3_23_24,0.7759309178640694,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P15_parity_d5_7_24_30_32_33,0.5909010129808642,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P16_parity_d5_3_18_23_29_37,0.7080442485927463,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P17_parity_d5_1_7_16_18_37,-0.5701751385750408,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P18_parity_d5_0_17_30_32_34,0.678665806110567,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P19_parity_d5_2_8_11_16_29,-0.5476923119947351,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P20_parity_d3_4_7_35,0.759190160884573,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P21_parity_d5_25_34_36_37_39,0.7631979746071673,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P22_parity_d5_5_14_30_35_36,0.7917295927999077,0.2048
baseline,3,20480,P01_parity_d3_0_21_26,P23_parity_d5_8_13_18_30_39,-0.011761443016874642,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P00_parity_d3_1_15_16,0.2654599754757755,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P01_parity_d3_0_21_26,0.40891420902235,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P02_parity_d5_14_17_22_28_39,1.000001193135848,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P03_parity_d3_25_33_36,0.4013574959201594,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P04_parity_d5_5_14_22_28_32,0.5682178122815366,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P05_parity_d3_16_18_28,0.5344839063805523,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P06_parity_d3_14_20_35,0.5479495164743999,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P07_parity_d3_9_12_28,0.49189983778869384,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P08_parity_d5_12_14_28_35_38,-0.310816411001896,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P09_parity_d5_1_3_14_16_32,0.5941614754744174,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P10_parity_d3_2_3_33,0.5161720394033417,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P11_parity_d3_5_21_34,-0.04193154245799031,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P12_parity_d3_9_27_30,0.48547843849314737,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P13_parity_d3_15_21_39,0.41996848057076547,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P14_parity_d3_3_23_24,0.5439862404606965,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P15_parity_d5_7_24_30_32_33,0.6020283281200999,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P16_parity_d5_3_18_23_29_37,0.6364734484926857,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P17_parity_d5_1_7_16_18_37,-0.14122751652158652,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P18_parity_d5_0_17_30_32_34,0.3167474495516639,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P19_parity_d5_2_8_11_16_29,-0.36999032558476386,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P20_parity_d3_4_7_35,0.5981448405238433,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P21_parity_d5_25_34_36_37_39,0.5586320523199512,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P22_parity_d5_5_14_30_35_36,0.546710067050947,0.2048
baseline,3,20480,P02_parity_d5_14_17_22_28_39,P23_parity_d5_8_13_18_30_39,0.10727378884643643,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P00_parity_d3_1_15_16,0.1953722474200365,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P01_parity_d3_0_21_26,0.48711253431788404,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P02_parity_d5_14_17_22_28_39,0.4013574959201594,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P03_parity_d3_25_33_36,1.0000019085746503,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P04_parity_d5_5_14_22_28_32,0.5935249019072969,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P05_parity_d3_16_18_28,0.5802761580464805,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P06_parity_d3_14_20_35,0.6715693264521087,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P07_parity_d3_9_12_28,0.624331771020328,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P08_parity_d5_12_14_28_35_38,-0.4913493894713074,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P09_parity_d5_1_3_14_16_32,0.6218584704286244,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P10_parity_d3_2_3_33,0.6294488694435982,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P11_parity_d3_5_21_34,0.09540617293296332,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P12_parity_d3_9_27_30,0.5719059859158522,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P13_parity_d3_15_21_39,0.5615487371964375,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P14_parity_d3_3_23_24,0.6486060202860037,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P15_parity_d5_7_24_30_32_33,0.5378683513180778,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P16_parity_d5_3_18_23_29_37,0.6073940422994016,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P17_parity_d5_1_7_16_18_37,-0.3792713290882951,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P18_parity_d5_0_17_30_32_34,0.4970108882080268,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P19_parity_d5_2_8_11_16_29,-0.3623057077107675,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P20_parity_d3_4_7_35,0.6398162110247545,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P21_parity_d5_25_34_36_37_39,0.6305720911499201,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P22_parity_d5_5_14_30_35_36,0.6497789030165991,0.2048
baseline,3,20480,P03_parity_d3_25_33_36,P23_parity_d5_8_13_18_30_39,0.06881378050010395,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P00_parity_d3_1_15_16,0.31828219523411483,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P01_parity_d3_0_21_26,0.682150478052191,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P02_parity_d5_14_17_22_28_39,0.5682178122815366,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P03_parity_d3_25_33_36,0.5935249019072969,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P04_parity_d5_5_14_22_28_32,1.0000006487654503,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P05_parity_d3_16_18_28,0.8278686455023679,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P06_parity_d3_14_20_35,0.8469810640398796,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P07_parity_d3_9_12_28,0.8118790746537681,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P08_parity_d5_12_14_28_35_38,-0.6400807166338125,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P09_parity_d5_1_3_14_16_32,0.8287013795914653,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P10_parity_d3_2_3_33,0.7896756915444169,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P11_parity_d3_5_21_34,0.11748344625086254,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P12_parity_d3_9_27_30,0.8167078969890331,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P13_parity_d3_15_21_39,0.7306096952923712,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P14_parity_d3_3_23_24,0.8600238889461778,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P15_parity_d5_7_24_30_32_33,0.7171183731627979,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P16_parity_d5_3_18_23_29_37,0.8256212319672537,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P17_parity_d5_1_7_16_18_37,-0.518304812095231,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P18_parity_d5_0_17_30_32_34,0.646383499102352,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P19_parity_d5_2_8_11_16_29,-0.5595274201973329,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P20_parity_d3_4_7_35,0.8660333608002628,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P21_parity_d5_25_34_36_37_39,0.8207939054406482,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P22_parity_d5_5_14_30_35_36,0.8366717856901973,0.2048
baseline,3,20480,P04_parity_d5_5_14_22_28_32,P23_parity_d5_8_13_18_30_39,0.14455310827471973,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P00_parity_d3_1_15_16,0.36703503528048215,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P01_parity_d3_0_21_26,0.730952275093972,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P02_parity_d5_14_17_22_28_39,0.5344839063805523,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P03_parity_d3_25_33_36,0.5802761580464805,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P04_parity_d5_5_14_22_28_32,0.8278686455023679,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P05_parity_d3_16_18_28,1.0000004888495688,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P06_parity_d3_14_20_35,0.9016913510675459,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P07_parity_d3_9_12_28,0.8693734063097354,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P08_parity_d5_12_14_28_35_38,-0.7094279231539732,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P09_parity_d5_1_3_14_16_32,0.8926778405329037,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P10_parity_d3_2_3_33,0.8568978245760539,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P11_parity_d3_5_21_34,0.11267778665292968,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P12_parity_d3_9_27_30,0.877815064425729,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P13_parity_d3_15_21_39,0.7807189676124615,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P14_parity_d3_3_23_24,0.917376385285822,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P15_parity_d5_7_24_30_32_33,0.7741631283226411,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P16_parity_d5_3_18_23_29_37,0.8954963835942225,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P17_parity_d5_1_7_16_18_37,-0.5490097692074851,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P18_parity_d5_0_17_30_32_34,0.7152046880223029,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P19_parity_d5_2_8_11_16_29,-0.5916438263051913,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P20_parity_d3_4_7_35,0.911138916999072,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P21_parity_d5_25_34_36_37_39,0.8783716573721944,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P22_parity_d5_5_14_30_35_36,0.9126050318925296,0.2048
baseline,3,20480,P05_parity_d3_16_18_28,P23_parity_d5_8_13_18_30_39,0.16914570622584102,0.2048
baseline,3,20480,P06_parity_d3_14_20_35,P00_parity_d3_1_15_16,0.3925905901687835,0.2048
baseline,3,20480,P06_parity_d3_14_20_35,P01_parity_d3_0_21_26,0.7955044635010711,0.2048
baseline,3,20480,P06_parity_d3_14_20_35,P02_parity_d5_14_17_22_28_39,0.5479495164743999,0.2048
baseline,3,20480,P06_parity_d3_14_20_35,P03_parity_d3_25_33_36,0.6715693264521087,0.2048
baseline,3,20480,P06_parity_d3_14_20_35,P04_parity_d5_5_14_22_28_32,0.8469810640398796,0.2048
baseline,3,20480,P06_parity_d3_14_20_35,P05_parity_d3_16_18_28,0.9016913510675459,0.2048
baseline,3,20480,P06_parity_d3_14_20_35,P06_parity_d3_14_20_35,1.000000539288338,0.2048
baseline,3,20480,P06_parity_d3_14_20_35,P07_parity_d3_9_12_28,0.9100923306282436,0.2048
baseline,3,20480,P06_parity_d3_14_20_35,P08_parity_d5_12_14_28_35_38,-0.7430277955496145,0.2048
baseline,3,20480,P06_parity_d3_14_20_35,P09_parity_d5_1_3_14_16_32,0.9304802216420546,0.2048
baseline,3,20480,P06_parity_d3_14_20_35,P10_parity_d3_2_3_33,0.9151459903494671,0.2048
