model_name,metric,target_summary,slice_id,component_ids,observed,predicted,residual,n_atomic_fit,residual_z,residual_direction,metric_direction,family,prompt_family,operation_type,composition_depth,frequency_proxy,reference_learnability,formal_utility,answer_entropy_proxy,component_ids_meta,control_type,kind
EleutherAI/pythia-1b,mean_correct_margin,final_metric,comp_add_then_even,arith_add_small;arith_even,-0.6878281086683273,0.3781265264673594,-1.0659546351356868,12,-2.1953097275311584,under,higher_is_better,arithmetic,arithmetic,add_then_even,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,composite
EleutherAI/pythia-1b,mean_correct_margin,final_metric,comp_double_then_compare_gt,arith_double;arith_compare_gt,-0.5251885689795017,0.3299732280822374,-0.8551617970617391,12,-0.5499325663133655,under,higher_is_better,arithmetic,arithmetic,double_then_compare_gt,2,0.32,0.65,0.0,1.0,arith_double;arith_compare_gt,,composite
EleutherAI/pythia-1b,mean_correct_margin,final_metric,comp_max_then_compare_gt,arith_max2;arith_compare_gt,-0.4945341702550649,0.2486355081984426,-0.7431696784535076,12,0.32423980063268487,under,higher_is_better,arithmetic,arithmetic,max_then_compare_gt,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare_gt,,composite
EleutherAI/pythia-1b,mean_correct_margin,final_metric,comp_min_then_compare_lt,arith_min2;arith_compare_lt,-0.3656477648764848,0.2486355081984426,-0.6142832730749275,12,1.3302832209835187,under,higher_is_better,arithmetic,arithmetic,min_then_compare_lt,2,0.3,0.7,0.0,1.0,arith_min2;arith_compare_lt,,composite
EleutherAI/pythia-1b,mean_correct_margin,final_metric,comp_sub_then_compare_gt,arith_sub_small;arith_compare_gt,-0.3799231238663196,0.2304199635862188,-0.6103430874525384,12,1.3610389691070073,under,higher_is_better,arithmetic,arithmetic,sub_then_compare_gt,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare_gt,,composite
EleutherAI/pythia-1b,mean_correct_margin,final_metric,comp_sub_then_odd,arith_sub_small;arith_odd,-0.4995472449809313,0.2413492903535529,-0.7408965353344842,12,0.34198318226934354,under,higher_is_better,arithmetic,arithmetic,sub_then_odd,2,0.32,0.68,0.0,1.0,arith_sub_small;arith_odd,,composite
EleutherAI/pythia-1b,mean_correct_mrr,final_metric,comp_absdiff_then_even,arith_absdiff;arith_even,0.4856770833333332,0.7186503030968994,-0.2329732197635661,12,-1.8366511299366786,under,higher_is_better,arithmetic,arithmetic,absdiff_then_even,2,0.28,0.75,0.0,1.0,arith_absdiff;arith_even,,composite
EleutherAI/pythia-1b,mean_correct_mrr,final_metric,comp_add_then_compare_gt,arith_add_small;arith_compare_gt,0.4934895833333333,0.6705513833946852,-0.1770618000613519,12,1.0580805305082257,under,higher_is_better,arithmetic,arithmetic,add_then_compare_gt,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare_gt,,composite
EleutherAI/pythia-1b,mean_correct_mrr,final_metric,comp_add_then_compare_lt,arith_add_small;arith_compare_lt,0.4765625,0.6780580537012617,-0.2014955537012617,12,-0.20694118816147292,under,higher_is_better,arithmetic,arithmetic,add_then_compare_lt,2,0.38,0.58,0.0,1.0,arith_add_small;arith_compare_lt,,composite
EleutherAI/pythia-1b,mean_correct_mrr,final_metric,comp_add_then_equals,arith_add_small;arith_equals,0.5260416666666666,0.708084734927568,-0.1820430682609013,12,0.8001826834637151,under,higher_is_better,arithmetic,arithmetic,add_then_equals,2,0.3,0.7,0.0,1.0,arith_add_small;arith_equals,,composite
EleutherAI/pythia-1b,mean_correct_mrr,final_metric,comp_add_then_even,arith_add_small;arith_even,0.4583333333333333,0.6854944368326831,-0.2271611034993497,12,-1.5357373442767575,under,higher_is_better,arithmetic,arithmetic,add_then_even,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,composite
EleutherAI/pythia-1b,mean_correct_mrr,final_metric,comp_double_then_compare_gt,arith_double;arith_compare_gt,0.4986979166666666,0.6975191667582367,-0.1988212500915701,12,-0.06848304544488142,under,higher_is_better,arithmetic,arithmetic,double_then_compare_gt,2,0.32,0.65,0.0,1.0,arith_double;arith_compare_gt,,composite
EleutherAI/pythia-1b,mean_correct_mrr,final_metric,comp_max_then_compare_gt,arith_max2;arith_compare_gt,0.5169270833333333,0.708084734927568,-0.1911576515942347,12,0.3282885143067341,under,higher_is_better,arithmetic,arithmetic,max_then_compare_gt,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare_gt,,composite
EleutherAI/pythia-1b,mean_correct_mrr,final_metric,comp_min_then_compare_lt,arith_min2;arith_compare_lt,0.5390625,0.708084734927568,-0.1690222349275679,12,1.4743172108308296,under,higher_is_better,arithmetic,arithmetic,min_then_compare_lt,2,0.3,0.7,0.0,1.0,arith_min2;arith_compare_lt,,composite
EleutherAI/pythia-1b,mean_correct_mrr,final_metric,comp_sub_then_compare_gt,arith_sub_small;arith_compare_gt,0.5013020833333334,0.6931416814895701,-0.1918395981562367,12,0.29298173235999464,under,higher_is_better,arithmetic,arithmetic,sub_then_compare_gt,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare_gt,,composite
EleutherAI/pythia-1b,mean_correct_mrr,final_metric,comp_sub_then_odd,arith_sub_small;arith_odd,0.4986979166666666,0.7021075135523689,-0.2034095968857023,12,-0.30603796364971014,under,higher_is_better,arithmetic,arithmetic,sub_then_odd,2,0.32,0.68,0.0,1.0,arith_sub_small;arith_odd,,composite
EleutherAI/pythia-1b,mean_logprob_correct,final_metric,comp_absdiff_then_even,arith_absdiff;arith_even,-2.498720709234476,-1.664799073594525,-0.833921635639951,12,-0.00618551999315322,under,higher_is_better,arithmetic,arithmetic,absdiff_then_even,2,0.28,0.75,0.0,1.0,arith_absdiff;arith_even,,composite
EleutherAI/pythia-1b,mean_logprob_correct,final_metric,comp_add_then_compare_gt,arith_add_small;arith_compare_gt,-2.2464938014745712,-1.2674518624835174,-0.979041938991054,12,-0.8562160514768323,under,higher_is_better,arithmetic,arithmetic,add_then_compare_gt,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare_gt,,composite
EleutherAI/pythia-1b,mean_logprob_correct,final_metric,comp_add_then_compare_lt,arith_add_small;arith_compare_lt,-2.256525443866849,-1.3174136768369809,-0.939111767029868,12,-0.62232827347045,under,higher_is_better,arithmetic,arithmetic,add_then_compare_lt,2,0.38,0.58,0.0,1.0,arith_add_small;arith_compare_lt,,composite
EleutherAI/pythia-1b,mean_logprob_correct,final_metric,comp_add_then_equals,arith_add_small;arith_equals,-2.2295228764414787,-1.5172609342508363,-0.7122619421906422,12,0.706426371622435,under,higher_is_better,arithmetic,arithmetic,add_then_equals,2,0.3,0.7,0.0,1.0,arith_add_small;arith_equals,,composite
EleutherAI/pythia-1b,mean_logprob_correct,final_metric,comp_add_then_even,arith_add_small;arith_even,-2.501600377261638,-1.2703859921293952,-1.231214385132243,12,-2.3332959187944144,under,higher_is_better,arithmetic,arithmetic,add_then_even,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,composite
EleutherAI/pythia-1b,mean_logprob_correct,final_metric,comp_double_then_compare_gt,arith_double;arith_compare_gt,-2.164303729310632,-1.3697227949071475,-0.7945809344034847,12,0.2242494805461424,under,higher_is_better,arithmetic,arithmetic,double_then_compare_gt,2,0.32,0.65,0.0,1.0,arith_double;arith_compare_gt,,composite
EleutherAI/pythia-1b,mean_logprob_correct,final_metric,comp_max_then_compare_gt,arith_max2;arith_compare_gt,-2.238642631098628,-1.5172609342508363,-0.7213816968477915,12,0.6530081405465111,under,higher_is_better,arithmetic,arithmetic,max_then_compare_gt,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare_gt,,composite
EleutherAI/pythia-1b,mean_logprob_correct,final_metric,comp_min_then_compare_lt,arith_min2;arith_compare_lt,-2.169933261349797,-1.5172609342508363,-0.6526723270989603,12,1.0554677601643319,under,higher_is_better,arithmetic,arithmetic,min_then_compare_lt,2,0.3,0.7,0.0,1.0,arith_min2;arith_compare_lt,,composite
EleutherAI/pythia-1b,mean_logprob_correct,final_metric,comp_sub_then_compare_gt,arith_sub_small;arith_compare_gt,-2.149184476584196,-1.5143268046049578,-0.6348576719792383,12,1.1598156729645064,under,higher_is_better,arithmetic,arithmetic,sub_then_compare_gt,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare_gt,,composite
EleutherAI/pythia-1b,mean_logprob_correct,final_metric,comp_sub_then_odd,arith_sub_small;arith_odd,-2.345699194818735,-1.5160872823924856,-0.8296119124262495,12,0.01905833789092957,under,higher_is_better,arithmetic,arithmetic,sub_then_odd,2,0.32,0.68,0.0,1.0,arith_sub_small;arith_odd,,composite
EleutherAI/pythia-1b,mean_logprob_margin,final_metric,comp_absdiff_then_even,arith_absdiff;arith_even,0.5189247466623783,-0.40378452074681,0.9227092674091883,12,-1.6626188845800418,over,higher_is_better,arithmetic,arithmetic,absdiff_then_even,2,0.28,0.75,0.0,1.0,arith_absdiff;arith_even,,composite
EleutherAI/pythia-1b,mean_logprob_margin,final_metric,comp_add_then_compare_gt,arith_add_small;arith_compare_gt,0.5278784036636353,-0.8757652162603429,1.403643619923978,12,0.5540140117048362,over,higher_is_better,arithmetic,arithmetic,add_then_compare_gt,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare_gt,,composite
EleutherAI/pythia-1b,mean_logprob_margin,final_metric,comp_add_then_compare_lt,arith_add_small;arith_compare_lt,0.5721568968147039,-0.8158960755097673,1.3880529723244712,12,0.48215650732249205,over,higher_is_better,arithmetic,arithmetic,add_then_compare_lt,2,0.38,0.58,0.0,1.0,arith_add_small;arith_compare_lt,,composite
EleutherAI/pythia-1b,mean_logprob_margin,final_metric,comp_add_then_equals,arith_add_small;arith_equals,0.8108565956354141,-0.5764195125074654,1.3872761081428795,12,0.47857592986559533,over,higher_is_better,arithmetic,arithmetic,add_then_equals,2,0.3,0.7,0.0,1.0,arith_add_small;arith_equals,,composite
EleutherAI/pythia-1b,mean_logprob_margin,final_metric,comp_add_then_even,arith_add_small;arith_even,0.8189617469906807,-0.867049678146504,1.6860114251371847,12,1.8554510220047133,over,higher_is_better,arithmetic,arithmetic,add_then_even,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,composite
EleutherAI/pythia-1b,mean_logprob_margin,final_metric,comp_double_then_compare_gt,arith_double;arith_compare_gt,0.6819904949516058,-0.7490545042681207,1.4310449992197265,12,0.6803073372552665,over,higher_is_better,arithmetic,arithmetic,double_then_compare_gt,2,0.32,0.65,0.0,1.0,arith_double;arith_compare_gt,,composite
EleutherAI/pythia-1b,mean_logprob_margin,final_metric,comp_max_then_compare_gt,arith_max2;arith_compare_gt,0.7135203871876001,-0.5764195125074654,1.2899398996950655,12,0.029952036569406666,over,higher_is_better,arithmetic,arithmetic,max_then_compare_gt,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare_gt,,composite
EleutherAI/pythia-1b,mean_logprob_margin,final_metric,comp_min_then_compare_lt,arith_min2;arith_compare_lt,0.6478123664855957,-0.5764195125074654,1.224231878993061,12,-0.272897114206014,over,higher_is_better,arithmetic,arithmetic,min_then_compare_lt,2,0.3,0.7,0.0,1.0,arith_min2;arith_compare_lt,,composite
EleutherAI/pythia-1b,mean_logprob_margin,final_metric,comp_sub_then_compare_gt,arith_sub_small;arith_compare_gt,0.399453354999423,-0.5851350506213047,0.9845884056207276,12,-1.377417104677579,over,higher_is_better,arithmetic,arithmetic,sub_then_compare_gt,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare_gt,,composite
EleutherAI/pythia-1b,mean_logprob_margin,final_metric,comp_sub_then_odd,arith_sub_small;arith_odd,0.5370089057832956,-0.5799057277530002,1.1169146335362958,12,-0.7675237412586727,over,higher_is_better,arithmetic,arithmetic,sub_then_odd,2,0.32,0.68,0.0,1.0,arith_sub_small;arith_odd,,composite
