condition,task_name,role,acquisition_rate,mean_censored_acquired_at,mean_final_metric,mean_censored_expected_direction_rate,mean_final_expected_direction_rate
delay_component,C06_reverse_then_substitute_02_00,composite,0.6,219084.8,0.7133789241313935,0.36666666666666664,0.6777777777777777
delay_component,A06_copy,unrelated_control,1.0,14310.4,0.9586263179779053,0.36666666666666664,0.6777777777777777
delay_component,U02_unrelated_substitute,different_operation_control,0.0,250112.0,0.21217448860406876,0.36666666666666664,0.6777777777777777
delay_component,K00_shortcut_for_A00_copy,fake_component_control,1.0,14310.4,0.9569661676883697,0.36666666666666664,0.6777777777777777
delay_component,S02_surface_rotate,surface_control,0.0,250112.0,0.41367188692092893,0.36666666666666664,0.6777777777777777
delay_different_operation_matched,A00_copy,component,1.0,14028.8,0.9592448115348816,0.36666666666666664,0.6777777777777777
delay_different_operation_matched,C06_reverse_then_substitute_02_00,composite,0.7,211353.6,0.7294596552848815,0.36666666666666664,0.6777777777777777
delay_different_operation_matched,A06_copy,unrelated_control,1.0,14105.6,0.9580729365348816,0.36666666666666664,0.6777777777777777
delay_different_operation_matched,U02_unrelated_substitute,different_operation_control,0.0,250112.0,0.2455078184604645,0.36666666666666664,0.6777777777777777
delay_different_operation_matched,K00_shortcut_for_A00_copy,fake_component_control,1.0,14105.6,0.9565104305744171,0.36666666666666664,0.6777777777777777
delay_different_operation_matched,S02_surface_rotate,surface_control,0.0,250112.0,0.43216146528720856,0.36666666666666664,0.6777777777777777
delay_same_operation_unrelated,A00_copy,component,1.0,17152.0,0.9599609613418579,0.36666666666666664,0.6777777777777777
delay_same_operation_unrelated,C06_reverse_then_substitute_02_00,composite,0.5,219417.6,0.7206380367279053,0.36666666666666664,0.6777777777777777
delay_same_operation_unrelated,A06_copy,unrelated_control,1.0,17254.4,0.9591471552848816,0.36666666666666664,0.6777777777777777
delay_same_operation_unrelated,U02_unrelated_substitute,different_operation_control,0.0,250112.0,0.21630860045552253,0.36666666666666664,0.6777777777777777
delay_same_operation_unrelated,K00_shortcut_for_A00_copy,fake_component_control,1.0,17382.4,0.9589518547058106,0.36666666666666664,0.6777777777777777
delay_same_operation_unrelated,S02_surface_rotate,surface_control,0.0,250112.0,0.41360677778720856,0.36666666666666664,0.6777777777777777
upweight_component,A00_copy,component,1.0,14028.8,0.9598958551883697,0.36666666666666664,0.6777777777777777
upweight_component,C06_reverse_then_substitute_02_00,composite,0.5,219315.2,0.7152994930744171,0.36666666666666664,0.6777777777777777
upweight_component,A06_copy,unrelated_control,1.0,14105.6,0.9593099176883697,0.36666666666666664,0.6777777777777777
upweight_component,U02_unrelated_substitute,different_operation_control,0.0,250112.0,0.21331381052732468,0.36666666666666664,0.6777777777777777
upweight_component,K00_shortcut_for_A00_copy,fake_component_control,1.0,14105.6,0.9587890803813934,0.36666666666666664,0.6777777777777777
upweight_component,S02_surface_rotate,surface_control,0.0,250112.0,0.4160807430744171,0.36666666666666664,0.6777777777777777
upweight_different_operation_matched,A00_copy,component,1.0,14208.0,0.9677409052848815,0.36666666666666664,0.6777777777777777
upweight_different_operation_matched,C06_reverse_then_substitute_02_00,composite,0.4,230144.0,0.6955078423023224,0.36666666666666664,0.6777777777777777
upweight_different_operation_matched,A06_copy,unrelated_control,1.0,14310.4,0.9662109613418579,0.36666666666666664,0.6777777777777777
upweight_different_operation_matched,U02_unrelated_substitute,different_operation_control,0.0,250112.0,0.2892578229308128,0.36666666666666664,0.6777777777777777
upweight_different_operation_matched,K00_shortcut_for_A00_copy,fake_component_control,1.0,14310.4,0.9648112237453461,0.36666666666666664,0.6777777777777777
upweight_different_operation_matched,S02_surface_rotate,surface_control,0.0,250112.0,0.4262695461511612,0.36666666666666664,0.6777777777777777
upweight_fake_component,A00_copy,component,1.0,14028.8,0.9658854305744171,0.36666666666666664,0.6777777777777777
upweight_fake_component,C06_reverse_then_substitute_02_00,composite,0.6,220364.8,0.7236002802848815,0.36666666666666664,0.6777777777777777
upweight_fake_component,A06_copy,unrelated_control,1.0,14105.6,0.9633138239383697,0.36666666666666664,0.6777777777777777
upweight_fake_component,U02_unrelated_substitute,different_operation_control,0.0,250112.0,0.20553386062383652,0.36666666666666664,0.6777777777777777
upweight_fake_component,K00_shortcut_for_A00_copy,fake_component_control,1.0,14105.6,0.963183605670929,0.36666666666666664,0.6777777777777777
upweight_fake_component,S02_surface_rotate,surface_control,0.0,250112.0,0.4085937663912773,0.36666666666666664,0.6777777777777777
upweight_same_operation_unrelated,A00_copy,component,1.0,13644.8,0.9749023795127869,0.36666666666666664,0.6777777777777777
upweight_same_operation_unrelated,C06_reverse_then_substitute_02_00,composite,0.4,225945.6,0.7136067926883698,0.36666666666666664,0.6777777777777777
upweight_same_operation_unrelated,A06_copy,unrelated_control,1.0,13721.6,0.9748372673988343,0.36666666666666664,0.6777777777777777
upweight_same_operation_unrelated,U02_unrelated_substitute,different_operation_control,0.0,250112.0,0.18789062798023223,0.36666666666666664,0.6777777777777777
upweight_same_operation_unrelated,K00_shortcut_for_A00_copy,fake_component_control,1.0,13644.8,0.9752929866313934,0.36666666666666664,0.6777777777777777
upweight_same_operation_unrelated,S02_surface_rotate,surface_control,0.0,250112.0,0.3624023512005806,0.36666666666666664,0.6777777777777777
upweight_surface_control,A00_copy,component,1.0,14105.6,0.9575195491313935,0.36666666666666664,0.6777777777777777
upweight_surface_control,C06_reverse_then_substitute_02_00,composite,0.6,221184.0,0.7096354305744171,0.36666666666666664,0.6777777777777777
upweight_surface_control,A06_copy,unrelated_control,1.0,14310.4,0.9578450679779053,0.36666666666666664,0.6777777777777777
upweight_surface_control,U02_unrelated_substitute,different_operation_control,0.0,250112.0,0.2258789099752903,0.36666666666666664,0.6777777777777777
upweight_surface_control,K00_shortcut_for_A00_copy,fake_component_control,1.0,14208.0,0.9547526240348816,0.36666666666666664,0.6777777777777777
upweight_surface_control,S02_surface_rotate,surface_control,0.1,246860.8,0.5315755426883697,0.36666666666666664,0.6777777777777777
