source_run_dir,source_model_name,model_name,slice_id,family,prompt_family,operation_type,composition_depth,component_ids,n_metrics,n_underperforming_metrics,n_outperforming_metrics,n_zero_metrics,underperforming_metric_rate,outperforming_metric_rate,mean_residual,median_residual,mean_residual_z,median_residual_z,max_abs_residual_z,verdict,underperforming_metrics,outperforming_metrics
results/pythia_arithmetic_model_sweep_v34/pythia-160m_n64,EleutherAI/pythia-160m,EleutherAI/pythia-160m,comp_absdiff_then_even,arithmetic,arithmetic,absdiff_then_even,2,arith_absdiff;arith_even,5,3,2,0,0.6,0.4,0.0662933098543265,-0.1113649318718752,-0.1809523143484372,-0.4634521155614337,2.1848298079128274,consistent_underperforming_observational,accuracy;mean_correct_mrr;mean_logprob_correct,mean_correct_margin;mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-410m_n64,EleutherAI/pythia-410m,EleutherAI/pythia-410m,comp_add_then_even,arithmetic,arithmetic,add_then_even,2,arith_add_small;arith_even,5,4,1,0,0.8,0.2,-0.5380478605298986,-0.2488176015969813,-0.985091209406212,-1.2719383215020048,2.2964224146915804,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-410m_n64,EleutherAI/pythia-410m,EleutherAI/pythia-410m,comp_add_then_compare_lt,arithmetic,arithmetic,add_then_compare_lt,2,arith_add_small;arith_compare_lt,5,4,1,0,0.8,0.2,-0.4322652172044646,-0.2464153039897071,-0.5229594877578819,-0.851100332338326,1.20321837455319,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-410m_n64,EleutherAI/pythia-410m,EleutherAI/pythia-410m,comp_double_then_compare_gt,arithmetic,arithmetic,double_then_compare_gt,2,arith_double;arith_compare_gt,5,4,1,0,0.8,0.2,-0.4277886661092976,-0.2369868642748562,-0.3280503863070144,-0.3402701163787439,0.6371278883252763,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-410m_n64,EleutherAI/pythia-410m,EleutherAI/pythia-410m,comp_absdiff_then_even,arithmetic,arithmetic,absdiff_then_even,2,arith_absdiff;arith_even,5,4,1,0,0.8,0.2,-0.4557079276141499,-0.2265207497756528,-0.33758477864655,-0.3041436602056735,0.6498221726933872,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-410m_n64,EleutherAI/pythia-410m,EleutherAI/pythia-410m,comp_add_then_compare_gt,arithmetic,arithmetic,add_then_compare_gt,2,arith_add_small;arith_compare_gt,5,4,1,0,0.8,0.2,-0.3977603444154039,-0.2269686990641535,0.1427321999869171,-0.0995759485024868,2.251137923066423,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-410m_n64,EleutherAI/pythia-410m,EleutherAI/pythia-410m,comp_sub_then_odd,arithmetic,arithmetic,sub_then_odd,2,arith_sub_small;arith_odd,5,4,1,0,0.8,0.2,-0.4040515415180955,-0.2162434126787902,0.0054449345704771,-0.0809263748666293,0.5783897231631024,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-410m_n64,EleutherAI/pythia-410m,EleutherAI/pythia-410m,comp_max_then_compare_gt,arithmetic,arithmetic,max_then_compare_gt,2,arith_max2;arith_compare_gt,5,4,1,0,0.8,0.2,-0.3999167775311824,-0.2265454736919211,-0.1163101256112759,-0.0493976122026607,0.7691843162523769,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-410m_n64,EleutherAI/pythia-410m,EleutherAI/pythia-410m,comp_sub_then_compare_gt,arithmetic,arithmetic,sub_then_compare_gt,2,arith_sub_small;arith_compare_gt,5,4,1,0,0.8,0.2,-0.3666279706954901,-0.2333424044924266,0.1733699115931539,0.5989242861435261,0.928982209033242,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-410m_n64,EleutherAI/pythia-410m,EleutherAI/pythia-410m,comp_add_then_equals,arithmetic,arithmetic,add_then_equals,2,arith_add_small;arith_equals,5,4,1,0,0.8,0.2,-0.3318527468988058,-0.2070142236919212,0.6344714625083261,0.8497237078696788,1.2089979070909478,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-410m_n64,EleutherAI/pythia-410m,EleutherAI/pythia-410m,comp_min_then_compare_lt,arithmetic,arithmetic,min_then_compare_lt,2,arith_min2;arith_compare_lt,5,4,1,0,0.8,0.2,-0.2832537270038084,-0.1822746403585878,1.3339774790700676,1.827903065905279,2.298605499939137,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-1b_n64,EleutherAI/pythia-1b,EleutherAI/pythia-1b,comp_add_then_even,arithmetic,arithmetic,add_then_even,2,arith_add_small;arith_even,5,4,1,0,0.8,0.2,-0.1968840607248651,-0.2271611034993497,-1.067749639701583,-1.5357373442767577,2.3332959187944144,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-1b_n64,EleutherAI/pythia-1b,EleutherAI/pythia-1b,comp_absdiff_then_even,arithmetic,arithmetic,absdiff_then_even,2,arith_absdiff;arith_even,5,4,1,0,0.8,0.2,-0.2105816524105757,-0.2329732197635661,-0.8740523222399876,-1.0191686956608748,1.8366511299366783,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-1b_n64,EleutherAI/pythia-1b,EleutherAI/pythia-1b,comp_add_then_compare_lt,arithmetic,arithmetic,add_then_compare_lt,2,arith_add_small;arith_compare_lt,5,4,1,0,0.8,0.2,-0.156271146671243,-0.2014955537012617,-0.3744992285311924,-0.62232827347045,0.8368344707812345,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-1b_n64,EleutherAI/pythia-1b,EleutherAI/pythia-1b,comp_sub_then_odd,arithmetic,arithmetic,sub_then_odd,2,arith_sub_small;arith_odd,5,4,1,0,0.8,0.2,-0.1570773964135559,-0.2034095968857023,-0.1988201577504955,-0.2815806040043679,0.7675237412586727,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-1b_n64,EleutherAI/pythia-1b,EleutherAI/pythia-1b,comp_double_then_compare_gt,arithmetic,arithmetic,double_then_compare_gt,2,arith_double;arith_compare_gt,5,4,1,0,0.8,0.2,-0.1087490783200588,-0.1988212500915701,0.0215675462041979,-0.0684830454448814,0.6803073372552665,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-1b_n64,EleutherAI/pythia-1b,EleutherAI/pythia-1b,comp_sub_then_compare_gt,arithmetic,arithmetic,sub_then_compare_gt,2,arith_sub_small;arith_compare_gt,5,4,1,0,0.8,0.2,-0.1141797652904408,-0.1918395981562367,0.3261143775510594,0.2929817323599946,1.377417104677579,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-1b_n64,EleutherAI/pythia-1b,EleutherAI/pythia-1b,comp_max_then_compare_gt,arithmetic,arithmetic,max_then_compare_gt,2,arith_max2;arith_compare_gt,5,4,1,0,0.8,0.2,-0.100155432494651,-0.1911576515942347,0.1473504813427625,0.3242398006326848,0.6530081405465111,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-1b_n64,EleutherAI/pythia-1b,EleutherAI/pythia-1b,comp_add_then_compare_gt,arithmetic,arithmetic,add_then_compare_gt,2,arith_add_small;arith_compare_gt,5,4,1,0,0.8,0.2,-0.1393637895172255,-0.1770618000613519,0.1619981229374065,0.411101171540254,1.0580805305082257,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-1b_n64,EleutherAI/pythia-1b,EleutherAI/pythia-1b,comp_add_then_equals,arithmetic,arithmetic,add_then_equals,2,arith_add_small;arith_equals,5,4,1,0,0.8,0.2,-0.0681543079238839,-0.1820430682609013,0.6619488632154765,0.706426371622435,0.8974013108738002,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-1b_n64,EleutherAI/pythia-1b,EleutherAI/pythia-1b,comp_min_then_compare_lt,arithmetic,arithmetic,min_then_compare_lt,2,arith_min2;arith_compare_lt,5,4,1,0,0.8,0.2,-0.0568507982762363,-0.1690222349275679,1.196141956972358,1.3302832209835187,2.393538707089124,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-1.4b_n64,EleutherAI/pythia-1.4b,EleutherAI/pythia-1.4b,comp_absdiff_then_even,arithmetic,arithmetic,absdiff_then_even,2,arith_absdiff;arith_even,5,5,0,0,1.0,0.0,-0.1901280864947524,-0.2239255108090621,-0.1750560764358076,-0.9663934876984702,2.0076698640483106,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct;mean_logprob_margin,
results/pythia_arithmetic_model_sweep_v34/pythia-1.4b_n64,EleutherAI/pythia-1.4b,EleutherAI/pythia-1.4b,comp_max_then_compare_gt,arithmetic,arithmetic,max_then_compare_gt,2,arith_max2;arith_compare_gt,5,5,0,0,1.0,0.0,-0.2079590240351935,-0.2125537115634665,-0.5063439148728134,-0.6568003964674972,1.0398643624600368,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct;mean_logprob_margin,
results/pythia_arithmetic_model_sweep_v34/pythia-1.4b_n64,EleutherAI/pythia-1.4b,EleutherAI/pythia-1.4b,comp_min_then_compare_lt,arithmetic,arithmetic,min_then_compare_lt,2,arith_min2;arith_compare_lt,5,5,0,0,1.0,0.0,-0.1989958794646045,-0.2086174866765556,-0.3667299821614879,-0.4644458570007476,1.0338394250965262,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct;mean_logprob_margin,
results/pythia_arithmetic_model_sweep_v34/pythia-1.4b_n64,EleutherAI/pythia-1.4b,EleutherAI/pythia-1.4b,comp_add_then_compare_lt,arithmetic,arithmetic,add_then_compare_lt,2,arith_add_small;arith_compare_lt,5,5,0,0,1.0,0.0,-0.1688859944322357,-0.1698115116156615,0.0330683578885715,0.0217001918208311,1.0138308152624516,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct;mean_logprob_margin,
results/pythia_arithmetic_model_sweep_v34/pythia-1.4b_n64,EleutherAI/pythia-1.4b,EleutherAI/pythia-1.4b,comp_sub_then_compare_gt,arithmetic,arithmetic,sub_then_compare_gt,2,arith_sub_small;arith_compare_gt,5,5,0,0,1.0,0.0,-0.112537595761508,-0.110194557637806,1.1835531125155074,0.9058738848103132,2.468771586217616,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct;mean_logprob_margin,
results/pythia_arithmetic_model_sweep_v34/pythia-1.4b_n64,EleutherAI/pythia-1.4b,EleutherAI/pythia-1.4b,comp_add_then_even,arithmetic,arithmetic,add_then_even,2,arith_add_small;arith_even,5,4,1,0,0.8,0.2,-0.1693971598839606,-0.2218267897940583,-0.453472996878871,-0.9304170423214722,1.7474597864947867,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-1.4b_n64,EleutherAI/pythia-1.4b,EleutherAI/pythia-1.4b,comp_double_then_compare_gt,arithmetic,arithmetic,double_then_compare_gt,2,arith_double;arith_compare_gt,5,4,1,0,0.8,0.2,-0.173713557778962,-0.1953061616348912,-0.1930254088888573,-0.1478845172627803,0.6952191080747215,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-1.4b_n64,EleutherAI/pythia-1.4b,EleutherAI/pythia-1.4b,comp_add_then_equals,arithmetic,arithmetic,add_then_equals,2,arith_add_small;arith_equals,5,4,1,0,0.8,0.2,-0.187428253564495,-0.1865120448967999,-0.3786293879829631,0.0291184213184054,1.456339247419897,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-1.4b_n64,EleutherAI/pythia-1.4b,EleutherAI/pythia-1.4b,comp_add_then_compare_gt,arithmetic,arithmetic,add_then_compare_gt,2,arith_add_small;arith_compare_gt,5,4,1,0,0.8,0.2,-0.1506115902751849,-0.1731233574620435,0.1096504175255327,0.3345758919000522,0.9876787117116552,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
results/pythia_arithmetic_model_sweep_v34/pythia-1.4b_n64,EleutherAI/pythia-1.4b,EleutherAI/pythia-1.4b,comp_sub_then_odd,arithmetic,arithmetic,sub_then_odd,2,arith_sub_small;arith_odd,5,4,1,0,0.8,0.2,-0.1084857331037828,-0.1434631289071215,0.7469858792911874,0.7607740048749457,2.134744114624171,consistent_underperforming_observational,accuracy;mean_correct_margin;mean_correct_mrr;mean_logprob_correct,mean_logprob_margin
