model,fold,mse,n_train,n_test,features,complexity,true_mechanism,replicate
frequency_only,0,0.48600232413935596,16,4,log_frequency,1,dependency_gated,3
frequency_only,1,2.8868150612911756,16,4,log_frequency,1,dependency_gated,3
frequency_only,2,1.4445000479442138,16,4,log_frequency,1,dependency_gated,3
frequency_only,3,0.2131271686143078,16,4,log_frequency,1,dependency_gated,3
frequency_only,4,2.4092969363498247,16,4,log_frequency,1,dependency_gated,3
learnability_only,0,0.9391262848820117,16,4,reference_learnability,1,dependency_gated,3
learnability_only,1,3.63879073628305,16,4,reference_learnability,1,dependency_gated,3
learnability_only,2,1.9214413719232972,16,4,reference_learnability,1,dependency_gated,3
learnability_only,3,1.1306392605480178,16,4,reference_learnability,1,dependency_gated,3
learnability_only,4,1.981943677057635,16,4,reference_learnability,1,dependency_gated,3
freq_learn,0,0.5730099833641764,16,4,"log_frequency,reference_learnability",2,dependency_gated,3
freq_learn,1,3.076867978885834,16,4,"log_frequency,reference_learnability",2,dependency_gated,3
freq_learn,2,1.4841435348548746,16,4,"log_frequency,reference_learnability",2,dependency_gated,3
freq_learn,3,1.1701877738433804,16,4,"log_frequency,reference_learnability",2,dependency_gated,3
freq_learn,4,2.2856019138398107,16,4,"log_frequency,reference_learnability",2,dependency_gated,3
three_factor,0,0.8779928035615832,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,3
three_factor,1,0.8771722856723256,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,3
three_factor,2,0.49093581647343565,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,3
three_factor,3,1.1321428408934684,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,3
three_factor,4,1.115942566781099,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,3
frequency_only,0,2.835320686627965,16,4,log_frequency,1,dependency_gated,4
frequency_only,1,2.402462964857988,16,4,log_frequency,1,dependency_gated,4
frequency_only,2,2.0009657590258976,16,4,log_frequency,1,dependency_gated,4
frequency_only,3,2.883876628725899,16,4,log_frequency,1,dependency_gated,4
frequency_only,4,0.7014172138292127,16,4,log_frequency,1,dependency_gated,4
learnability_only,0,2.8597957225223722,16,4,reference_learnability,1,dependency_gated,4
learnability_only,1,2.4543776526061487,16,4,reference_learnability,1,dependency_gated,4
learnability_only,2,2.6120789027689018,16,4,reference_learnability,1,dependency_gated,4
learnability_only,3,1.8274207275932375,16,4,reference_learnability,1,dependency_gated,4
learnability_only,4,0.6055151497438948,16,4,reference_learnability,1,dependency_gated,4
freq_learn,0,2.7401506551829122,16,4,"log_frequency,reference_learnability",2,dependency_gated,4
freq_learn,1,2.3471887870844697,16,4,"log_frequency,reference_learnability",2,dependency_gated,4
freq_learn,2,2.7390065345012196,16,4,"log_frequency,reference_learnability",2,dependency_gated,4
freq_learn,3,2.9699185563267547,16,4,"log_frequency,reference_learnability",2,dependency_gated,4
freq_learn,4,0.6893632010241512,16,4,"log_frequency,reference_learnability",2,dependency_gated,4
three_factor,0,0.6100119694640798,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,4
three_factor,1,1.686895919612271,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,4
three_factor,2,0.9867088193240695,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,4
three_factor,3,0.9062261090090193,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,4
three_factor,4,2.6821754037040293,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,4
frequency_only,0,1.4250800228839642,16,4,log_frequency,1,dependency_gated,5
frequency_only,1,1.052560091491419,16,4,log_frequency,1,dependency_gated,5
frequency_only,2,2.3365150803392902,16,4,log_frequency,1,dependency_gated,5
frequency_only,3,1.8327673879215978,16,4,log_frequency,1,dependency_gated,5
frequency_only,4,1.9894895149529055,16,4,log_frequency,1,dependency_gated,5
learnability_only,0,1.6022309378985053,16,4,reference_learnability,1,dependency_gated,5
learnability_only,1,1.297058313878849,16,4,reference_learnability,1,dependency_gated,5
learnability_only,2,2.8262896363893484,16,4,reference_learnability,1,dependency_gated,5
learnability_only,3,2.0421154600573206,16,4,reference_learnability,1,dependency_gated,5
learnability_only,4,2.2839960194851354,16,4,reference_learnability,1,dependency_gated,5
freq_learn,0,1.3379193348281522,16,4,"log_frequency,reference_learnability",2,dependency_gated,5
freq_learn,1,1.02656453727935,16,4,"log_frequency,reference_learnability",2,dependency_gated,5
freq_learn,2,2.8696703194132374,16,4,"log_frequency,reference_learnability",2,dependency_gated,5
freq_learn,3,1.8155135673388338,16,4,"log_frequency,reference_learnability",2,dependency_gated,5
freq_learn,4,1.916287229243313,16,4,"log_frequency,reference_learnability",2,dependency_gated,5
three_factor,0,0.5645065584978892,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,5
three_factor,1,0.2695634839325881,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,5
three_factor,2,1.072577536668044,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,5
three_factor,3,0.5984487231641252,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,5
three_factor,4,2.715477646022001,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,5
frequency_only,0,2.1370246482334943,16,4,log_frequency,1,dependency_gated,6
frequency_only,1,1.9271687477055215,16,4,log_frequency,1,dependency_gated,6
frequency_only,2,1.8939165186946354,16,4,log_frequency,1,dependency_gated,6
frequency_only,3,2.291049582101266,16,4,log_frequency,1,dependency_gated,6
frequency_only,4,0.13906754142562483,16,4,log_frequency,1,dependency_gated,6
learnability_only,0,2.486964684495654,16,4,reference_learnability,1,dependency_gated,6
learnability_only,1,2.0935814166107556,16,4,reference_learnability,1,dependency_gated,6
learnability_only,2,2.0062493482426853,16,4,reference_learnability,1,dependency_gated,6
learnability_only,3,2.9466473713117622,16,4,reference_learnability,1,dependency_gated,6
learnability_only,4,1.0267280865973059,16,4,reference_learnability,1,dependency_gated,6
freq_learn,0,2.3197690702208584,16,4,"log_frequency,reference_learnability",2,dependency_gated,6
freq_learn,1,1.7793857285742485,16,4,"log_frequency,reference_learnability",2,dependency_gated,6
freq_learn,2,2.3908732478206094,16,4,"log_frequency,reference_learnability",2,dependency_gated,6
freq_learn,3,2.6815470115819062,16,4,"log_frequency,reference_learnability",2,dependency_gated,6
freq_learn,4,0.6151938977397131,16,4,"log_frequency,reference_learnability",2,dependency_gated,6
three_factor,0,1.35780109033462,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,6
three_factor,1,0.7503116600514987,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,6
three_factor,2,1.302599850049496,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,6
three_factor,3,1.08869038848471,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,6
three_factor,4,0.5525875958490686,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,6
frequency_only,0,0.41117379670129156,16,4,log_frequency,1,dependency_gated,7
frequency_only,1,1.2251649602434584,16,4,log_frequency,1,dependency_gated,7
frequency_only,2,2.05724803892273,16,4,log_frequency,1,dependency_gated,7
frequency_only,3,0.667918704731109,16,4,log_frequency,1,dependency_gated,7
frequency_only,4,3.1939600449349443,16,4,log_frequency,1,dependency_gated,7
learnability_only,0,0.5761631541733467,16,4,reference_learnability,1,dependency_gated,7
learnability_only,1,1.5169883028668354,16,4,reference_learnability,1,dependency_gated,7
learnability_only,2,1.5881193608839612,16,4,reference_learnability,1,dependency_gated,7
learnability_only,3,1.3272303880072864,16,4,reference_learnability,1,dependency_gated,7
learnability_only,4,4.408456065342866,16,4,reference_learnability,1,dependency_gated,7
freq_learn,0,0.42028497715629376,16,4,"log_frequency,reference_learnability",2,dependency_gated,7
freq_learn,1,1.4100269837768882,16,4,"log_frequency,reference_learnability",2,dependency_gated,7
freq_learn,2,1.9545137505483408,16,4,"log_frequency,reference_learnability",2,dependency_gated,7
freq_learn,3,1.340403109786134,16,4,"log_frequency,reference_learnability",2,dependency_gated,7
freq_learn,4,4.167856911546436,16,4,"log_frequency,reference_learnability",2,dependency_gated,7
three_factor,0,0.6988391667967154,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,7
three_factor,1,0.918944505417924,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,7
three_factor,2,1.0841264459301976,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,7
three_factor,3,0.876644714335882,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,7
three_factor,4,1.8439815059115858,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,7
frequency_only,0,0.601353284898815,16,4,log_frequency,1,dependency_gated,8
frequency_only,1,2.200010610038172,16,4,log_frequency,1,dependency_gated,8
frequency_only,2,1.9415253143927098,16,4,log_frequency,1,dependency_gated,8
frequency_only,3,1.826382454652311,16,4,log_frequency,1,dependency_gated,8
frequency_only,4,2.077881633036476,16,4,log_frequency,1,dependency_gated,8
learnability_only,0,0.9322384174140477,16,4,reference_learnability,1,dependency_gated,8
learnability_only,1,2.631784614808802,16,4,reference_learnability,1,dependency_gated,8
learnability_only,2,1.8781731226027232,16,4,reference_learnability,1,dependency_gated,8
learnability_only,3,1.6707646729058787,16,4,reference_learnability,1,dependency_gated,8
learnability_only,4,1.885310451478269,16,4,reference_learnability,1,dependency_gated,8
freq_learn,0,0.6410739890440228,16,4,"log_frequency,reference_learnability",2,dependency_gated,8
freq_learn,1,2.318517715647783,16,4,"log_frequency,reference_learnability",2,dependency_gated,8
freq_learn,2,2.111594934884876,16,4,"log_frequency,reference_learnability",2,dependency_gated,8
freq_learn,3,1.7740308515547711,16,4,"log_frequency,reference_learnability",2,dependency_gated,8
freq_learn,4,2.0166758759222794,16,4,"log_frequency,reference_learnability",2,dependency_gated,8
three_factor,0,0.34249320111179243,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,8
three_factor,1,0.4291681748744983,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,8
three_factor,2,1.124556866804296,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,8
three_factor,3,1.3826086515214684,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,8
three_factor,4,1.3361735803106436,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,8
frequency_only,0,3.0132207404339315,16,4,log_frequency,1,dependency_gated,9
frequency_only,1,0.9832848036068347,16,4,log_frequency,1,dependency_gated,9
frequency_only,2,4.476151381139514,16,4,log_frequency,1,dependency_gated,9
frequency_only,3,1.151817893218616,16,4,log_frequency,1,dependency_gated,9
frequency_only,4,2.8247360053640835,16,4,log_frequency,1,dependency_gated,9
learnability_only,0,3.008669811553792,16,4,reference_learnability,1,dependency_gated,9
learnability_only,1,1.7492856414613422,16,4,reference_learnability,1,dependency_gated,9
learnability_only,2,4.845057777393731,16,4,reference_learnability,1,dependency_gated,9
learnability_only,3,0.7915819028477084,16,4,reference_learnability,1,dependency_gated,9
learnability_only,4,2.396007370963908,16,4,reference_learnability,1,dependency_gated,9
freq_learn,0,3.4590600335716157,16,4,"log_frequency,reference_learnability",2,dependency_gated,9
freq_learn,1,1.4265794971978762,16,4,"log_frequency,reference_learnability",2,dependency_gated,9
freq_learn,2,5.172481799523512,16,4,"log_frequency,reference_learnability",2,dependency_gated,9
freq_learn,3,1.122297572873843,16,4,"log_frequency,reference_learnability",2,dependency_gated,9
freq_learn,4,2.8091949036582613,16,4,"log_frequency,reference_learnability",2,dependency_gated,9
three_factor,0,2.0359364374270186,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,9
three_factor,1,0.20205832523391137,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,9
three_factor,2,1.2482384168762037,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,9
three_factor,3,0.7078208719484105,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,9
three_factor,4,2.118458455780189,16,4,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,9
