condition,seed,task_name,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy,metric_family,analysis_threshold,copy_fraction,structure_id,kind,op,operation_type,components,frequency,reference_learnability,formal_utility,composition_depth,control_type,output_entropy,random_baseline_token_accuracy,target_length,max_data_seen,censored_acquired_at,is_censored,log_acquired_at,log_frequency
lr_high,1,K01_shortcut_for_A07_reverse,10240.0,0.7,2,token_accuracy,0.9645182490348816,0.7890625,0.7890625,token_accuracy,0.7,1.0,K01_shortcut_for_A07_reverse,shortcut,shortcut_identity,shortcut_identity,A07_reverse,0.0175299779461095,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250112,10240.0,False,9.234154550075438,-4.043842838115416
lr_high,1,K02_shortcut_for_A04_reverse,10240.0,0.7,2,token_accuracy,0.9632161855697632,0.78125,0.78125,token_accuracy,0.7,1.0,K02_shortcut_for_A04_reverse,shortcut,shortcut_identity,shortcut_identity,A04_reverse,0.0362963425666403,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250112,10240.0,False,9.234154550075438,-3.3160382985274692
lr_high,1,S00_surface_rotate,,0.7,2,token_accuracy,0.478515625,0.001953125,0.001953125,token_accuracy,0.7,0.03369140625,S00_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.0206098816944667,2.0,0.0,1,surface_overlap_no_dependency,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-3.8819846242967926
lr_high,1,S01_surface_rotate,153600.0,0.7,2,token_accuracy,0.7666015625,0.001953125,0.001953125,token_accuracy,0.7,0.03369140625,S01_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.0315479628573997,2.0,0.0,1,surface_overlap_no_dependency,4.99004999677094,0.0382486979166666,6,250112,153600.0,False,11.942113610091182,-3.456246260783218
lr_high,1,S02_surface_rotate,,0.7,2,token_accuracy,0.5091146230697632,0.0,0.0,token_accuracy,0.7,0.0302734375,S02_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.015236661713767,2.0,0.0,1,surface_overlap_no_dependency,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-4.184050800371162
lr_high,1,U00_unrelated_substitute,,0.7,2,token_accuracy,0.7340494990348816,0.0,0.0,token_accuracy,0.7,0.0,U00_unrelated_substitute,unrelated,substitute,substitute,,0.0225815364361807,1.5,0.0,1,unrelated_matched,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-3.790622678457683
lr_high,1,U01_unrelated_substitute,143104.0,0.7,2,token_accuracy,0.8151041865348816,0.0078125,0.0078125,token_accuracy,0.7,0.0,U01_unrelated_substitute,unrelated,substitute,substitute,,0.0249583463503928,1.5,0.0,1,unrelated_matched,4.99004999677094,0.0382486979166666,6,250112,143104.0,False,11.871333905535112,-3.690546989663138
lr_high,1,U02_unrelated_substitute,,0.7,2,token_accuracy,0.7369791865348816,0.0,0.0,token_accuracy,0.7,0.0,U02_unrelated_substitute,unrelated,substitute,substitute,,0.0127210958869839,1.5,0.0,1,unrelated_matched,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-4.36449357014416
lr_high,2,A00_copy,10240.0,0.7,2,token_accuracy,0.9729818105697632,0.83984375,0.83984375,token_accuracy,0.7,1.0,A00_copy,atomic,copy,copy,,0.0109061632033235,1.0,0.0530821971476897,1,,4.990049996770939,0.0382486979166666,6,250112,10240.0,False,9.234154550075438,-4.518427218045626
lr_high,2,A01_reverse,38144.0,0.7,2,token_accuracy,0.826171875,0.1328125,0.1328125,token_accuracy,0.7,0.0283203125,A01_reverse,atomic,reverse,reverse,,0.0120540867248666,2.0,0.0752749154615973,1,,4.990049996770939,0.0382486979166666,6,250112,38144.0,False,10.549149966524329,-4.418351529251082
lr_high,2,A02_substitute,143104.0,0.7,2,token_accuracy,0.7516276240348816,0.001953125,0.001953125,token_accuracy,0.7,0.0,A02_substitute,atomic,substitute,substitute,,0.018948519685711,1.5,0.0426733752056038,1,,4.99004999677094,0.0382486979166666,6,250112,143104.0,False,11.871333905535112,-3.9660294673540055
lr_high,2,A03_copy,10240.0,0.7,2,token_accuracy,0.9632161855697632,0.779296875,0.779296875,token_accuracy,0.7,1.0,A03_copy,atomic,copy,copy,,0.280037251940008,1.0,0.1162344687252579,1,,4.990049996770939,0.0382486979166666,6,250112,10240.0,False,9.234154550075438,-1.2728326420193892
lr_high,2,A04_reverse,38144.0,0.7,2,token_accuracy,0.8382161855697632,0.16015625,0.16015625,token_accuracy,0.7,0.0283203125,A04_reverse,atomic,reverse,reverse,,0.0134641728018988,2.0,0.1679114697925501,1,,4.990049996770939,0.0382486979166666,6,250112,38144.0,False,10.549149966524329,-4.307722987810365
lr_high,2,A05_substitute,164608.0,0.7,2,token_accuracy,0.7542318105697632,0.00390625,0.00390625,token_accuracy,0.7,0.0,A05_substitute,atomic,substitute,substitute,,0.0095362756947815,1.5,0.0,1,,4.99004999677094,0.0382486979166666,6,250112,164608.0,False,12.011328243737609,-4.65265225813101
lr_high,2,A06_copy,10240.0,0.7,2,token_accuracy,0.966796875,0.802734375,0.802734375,token_accuracy,0.7,1.0,A06_copy,atomic,copy,copy,,0.1352490775505667,1.0,0.1284501107688861,1,,4.990049996770939,0.0382486979166666,6,250112,10240.0,False,9.234154550075438,-2.000637181607332
lr_high,2,A07_reverse,38144.0,0.7,2,token_accuracy,0.8323568105697632,0.126953125,0.126953125,token_accuracy,0.7,0.0283203125,A07_reverse,atomic,reverse,reverse,,0.0142969842826973,2.0,0.031814849645611,1,,4.990049996770939,0.0382486979166666,6,250112,38144.0,False,10.549149966524329,-4.2477066532784225
lr_high,2,C00_reverse_then_substitute_06_04,38144.0,0.7,2,token_accuracy,0.841796875,0.171875,0.171875,token_accuracy,0.7,0.0283203125,C00_reverse_then_substitute_06_04,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A04_reverse",0.0516770010672922,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,38144.0,False,10.549149966524329,-2.962742450075196
lr_high,2,C01_substitute_then_reverse_03_04,38144.0,0.7,2,token_accuracy,0.833984375,0.138671875,0.138671875,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_03_04,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A04_reverse",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,38144.0,False,10.549149966524329,-3.579918448222423
lr_high,2,C02_copy_then_substitute_00_07,38144.0,0.7,2,token_accuracy,0.8346354365348816,0.130859375,0.130859375,token_accuracy,0.7,0.0283203125,C02_copy_then_substitute_00_07,composite,copy_then_substitute,copy_then_substitute,"A00_copy,A07_reverse",0.0104088219420859,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,38144.0,False,10.549149966524329,-4.565101568744997
lr_high,2,C03_reverse_then_substitute_06_01,38144.0,0.7,2,token_accuracy,0.8434244990348816,0.162109375,0.162109375,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.065320998729833,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,38144.0,False,10.549149966524329,-2.7284417211952756
lr_high,2,C04_substitute_then_reverse_07_01,10240.0,0.7,2,token_accuracy,0.9638671875,0.79296875,0.79296875,token_accuracy,0.7,1.0,C04_substitute_then_reverse_07_01,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A01_reverse",0.0099539167317642,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,10240.0,False,9.234154550075438,-4.609789163884742
lr_high,2,C05_copy_then_substitute_06_07,38144.0,0.7,2,token_accuracy,0.8444010615348816,0.150390625,0.150390625,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_06_07,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A07_reverse",0.0114521109717608,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,38144.0,False,10.549149966524329,-4.469581201628984
lr_high,2,C06_reverse_then_substitute_02_00,164608.0,0.7,2,token_accuracy,0.7542318105697632,0.001953125,0.001953125,token_accuracy,0.7,0.0,C06_reverse_then_substitute_02_00,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A00_copy",0.0426733752056038,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250112,164608.0,False,12.011328243737609,-3.1541800847088486
lr_high,2,C07_substitute_then_reverse_04_03,38144.0,0.7,2,token_accuracy,0.8352864980697632,0.14453125,0.14453125,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_04_03,composite,substitute_then_reverse,substitute_then_reverse,"A04_reverse,A03_copy",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,38144.0,False,10.549149966524329,-2.426375545120905
lr_high,2,K00_shortcut_for_A00_copy,10240.0,0.7,2,token_accuracy,0.97265625,0.837890625,0.837890625,token_accuracy,0.7,1.0,K00_shortcut_for_A00_copy,shortcut,shortcut_identity,shortcut_identity,A00_copy,0.0163049692906072,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250112,10240.0,False,9.234154550075438,-4.116285353176716
lr_high,2,K01_shortcut_for_A07_reverse,10240.0,0.7,2,token_accuracy,0.9671224355697632,0.80859375,0.80859375,token_accuracy,0.7,1.0,K01_shortcut_for_A07_reverse,shortcut,shortcut_identity,shortcut_identity,A07_reverse,0.0175299779461095,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250112,10240.0,False,9.234154550075438,-4.043842838115416
lr_high,2,K02_shortcut_for_A04_reverse,10240.0,0.7,2,token_accuracy,0.9674479365348816,0.80859375,0.80859375,token_accuracy,0.7,1.0,K02_shortcut_for_A04_reverse,shortcut,shortcut_identity,shortcut_identity,A04_reverse,0.0362963425666403,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250112,10240.0,False,9.234154550075438,-3.3160382985274692
lr_high,2,S00_surface_rotate,,0.7,2,token_accuracy,0.4508463740348816,0.0,0.0,token_accuracy,0.7,0.03369140625,S00_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.0206098816944667,2.0,0.0,1,surface_overlap_no_dependency,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-3.8819846242967926
lr_high,2,S01_surface_rotate,,0.7,2,token_accuracy,0.552734375,0.0,0.0,token_accuracy,0.7,0.03369140625,S01_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.0315479628573997,2.0,0.0,1,surface_overlap_no_dependency,4.99004999677094,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-3.456246260783218
lr_high,2,S02_surface_rotate,,0.7,2,token_accuracy,0.3391927182674408,0.0,0.0,token_accuracy,0.7,0.0302734375,S02_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.015236661713767,2.0,0.0,1,surface_overlap_no_dependency,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-4.184050800371162
lr_high,2,U00_unrelated_substitute,,0.7,2,token_accuracy,0.4645182490348816,0.0,0.0,token_accuracy,0.7,0.0,U00_unrelated_substitute,unrelated,substitute,substitute,,0.0225815364361807,1.5,0.0,1,unrelated_matched,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-3.790622678457683
lr_high,2,U01_unrelated_substitute,176384.0,0.7,2,token_accuracy,0.7545573115348816,0.0,0.0,token_accuracy,0.7,0.0,U01_unrelated_substitute,unrelated,substitute,substitute,,0.0249583463503928,1.5,0.0,1,unrelated_matched,4.99004999677094,0.0382486979166666,6,250112,176384.0,False,12.080424384925626,-3.690546989663138
lr_high,2,U02_unrelated_substitute,,0.7,2,token_accuracy,0.4654948115348816,0.0,0.0,token_accuracy,0.7,0.0,U02_unrelated_substitute,unrelated,substitute,substitute,,0.0127210958869839,1.5,0.0,1,unrelated_matched,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-4.36449357014416
lr_high,3,A00_copy,10240.0,0.7,2,token_accuracy,0.9635416865348816,0.78515625,0.78515625,token_accuracy,0.7,1.0,A00_copy,atomic,copy,copy,,0.0109061632033235,1.0,0.0530821971476897,1,,4.990049996770939,0.0382486979166666,6,250112,10240.0,False,9.234154550075438,-4.518427218045626
lr_high,3,A01_reverse,43776.0,0.7,2,token_accuracy,0.8544921875,0.216796875,0.216796875,token_accuracy,0.7,0.0283203125,A01_reverse,atomic,reverse,reverse,,0.0120540867248666,2.0,0.0752749154615973,1,,4.990049996770939,0.0382486979166666,6,250112,43776.0,False,10.686863844288563,-4.418351529251082
lr_high,3,A02_substitute,108288.0,0.7,2,token_accuracy,0.8196614980697632,0.0078125,0.0078125,token_accuracy,0.7,0.0,A02_substitute,atomic,substitute,substitute,,0.018948519685711,1.5,0.0426733752056038,1,,4.99004999677094,0.0382486979166666,6,250112,108288.0,False,11.592558858116771,-3.9660294673540055
lr_high,3,A03_copy,10240.0,0.7,2,token_accuracy,0.9612630605697632,0.767578125,0.767578125,token_accuracy,0.7,1.0,A03_copy,atomic,copy,copy,,0.280037251940008,1.0,0.1162344687252579,1,,4.990049996770939,0.0382486979166666,6,250112,10240.0,False,9.234154550075438,-1.2728326420193892
lr_high,3,A04_reverse,46848.0,0.7,2,token_accuracy,0.85546875,0.216796875,0.216796875,token_accuracy,0.7,0.0283203125,A04_reverse,atomic,reverse,reverse,,0.0134641728018988,2.0,0.1679114697925501,1,,4.990049996770939,0.0382486979166666,6,250112,46848.0,False,10.754684942721584,-4.307722987810365
lr_high,3,A05_substitute,101120.0,0.7,2,token_accuracy,0.8235677480697632,0.00390625,0.00390625,token_accuracy,0.7,0.0,A05_substitute,atomic,substitute,substitute,,0.0095362756947815,1.5,0.0,1,,4.99004999677094,0.0382486979166666,6,250112,101120.0,False,11.524073098572293,-4.65265225813101
lr_high,3,A06_copy,10240.0,0.7,2,token_accuracy,0.9557291865348816,0.734375,0.734375,token_accuracy,0.7,1.0,A06_copy,atomic,copy,copy,,0.1352490775505667,1.0,0.1284501107688861,1,,4.990049996770939,0.0382486979166666,6,250112,10240.0,False,9.234154550075438,-2.000637181607332
lr_high,3,A07_reverse,46848.0,0.7,2,token_accuracy,0.8541666865348816,0.21875,0.21875,token_accuracy,0.7,0.0283203125,A07_reverse,atomic,reverse,reverse,,0.0142969842826973,2.0,0.031814849645611,1,,4.990049996770939,0.0382486979166666,6,250112,46848.0,False,10.754684942721584,-4.2477066532784225
lr_high,3,C00_reverse_then_substitute_06_04,46848.0,0.7,2,token_accuracy,0.8587239980697632,0.21484375,0.21484375,token_accuracy,0.7,0.0283203125,C00_reverse_then_substitute_06_04,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A04_reverse",0.0516770010672922,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,46848.0,False,10.754684942721584,-2.962742450075196
lr_high,3,C01_substitute_then_reverse_03_04,46848.0,0.7,2,token_accuracy,0.8486328125,0.1953125,0.1953125,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_03_04,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A04_reverse",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,46848.0,False,10.754684942721584,-3.579918448222423
lr_high,3,C02_copy_then_substitute_00_07,46848.0,0.7,2,token_accuracy,0.85546875,0.232421875,0.232421875,token_accuracy,0.7,0.0283203125,C02_copy_then_substitute_00_07,composite,copy_then_substitute,copy_then_substitute,"A00_copy,A07_reverse",0.0104088219420859,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,46848.0,False,10.754684942721584,-4.565101568744997
lr_high,3,C03_reverse_then_substitute_06_01,46848.0,0.7,2,token_accuracy,0.8538411855697632,0.21484375,0.21484375,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.065320998729833,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,46848.0,False,10.754684942721584,-2.7284417211952756
lr_high,3,C04_substitute_then_reverse_07_01,10240.0,0.7,2,token_accuracy,0.9537760615348816,0.72265625,0.72265625,token_accuracy,0.7,1.0,C04_substitute_then_reverse_07_01,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A01_reverse",0.0099539167317642,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,10240.0,False,9.234154550075438,-4.609789163884742
lr_high,3,C05_copy_then_substitute_06_07,46848.0,0.7,2,token_accuracy,0.857421875,0.21875,0.21875,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_06_07,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A07_reverse",0.0114521109717608,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,46848.0,False,10.754684942721584,-4.469581201628984
lr_high,3,C06_reverse_then_substitute_02_00,108288.0,0.7,2,token_accuracy,0.8180338740348816,0.005859375,0.005859375,token_accuracy,0.7,0.0,C06_reverse_then_substitute_02_00,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A00_copy",0.0426733752056038,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250112,108288.0,False,11.592558858116771,-3.1541800847088486
lr_high,3,C07_substitute_then_reverse_04_03,46848.0,0.7,2,token_accuracy,0.84765625,0.212890625,0.212890625,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_04_03,composite,substitute_then_reverse,substitute_then_reverse,"A04_reverse,A03_copy",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,46848.0,False,10.754684942721584,-2.426375545120905
lr_high,3,K00_shortcut_for_A00_copy,10240.0,0.7,2,token_accuracy,0.9541015625,0.724609375,0.724609375,token_accuracy,0.7,1.0,K00_shortcut_for_A00_copy,shortcut,shortcut_identity,shortcut_identity,A00_copy,0.0163049692906072,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250112,10240.0,False,9.234154550075438,-4.116285353176716
lr_high,3,K01_shortcut_for_A07_reverse,10240.0,0.7,2,token_accuracy,0.9541015625,0.728515625,0.728515625,token_accuracy,0.7,1.0,K01_shortcut_for_A07_reverse,shortcut,shortcut_identity,shortcut_identity,A07_reverse,0.0175299779461095,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250112,10240.0,False,9.234154550075438,-4.043842838115416
lr_high,3,K02_shortcut_for_A04_reverse,10240.0,0.7,2,token_accuracy,0.955078125,0.73046875,0.73046875,token_accuracy,0.7,1.0,K02_shortcut_for_A04_reverse,shortcut,shortcut_identity,shortcut_identity,A04_reverse,0.0362963425666403,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250112,10240.0,False,9.234154550075438,-3.3160382985274692
lr_high,3,S00_surface_rotate,,0.7,2,token_accuracy,0.5458984375,0.00390625,0.00390625,token_accuracy,0.7,0.03369140625,S00_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.0206098816944667,2.0,0.0,1,surface_overlap_no_dependency,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-3.8819846242967926
lr_high,3,S01_surface_rotate,176384.0,0.7,2,token_accuracy,0.7477213740348816,0.0,0.0,token_accuracy,0.7,0.03369140625,S01_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.0315479628573997,2.0,0.0,1,surface_overlap_no_dependency,4.99004999677094,0.0382486979166666,6,250112,176384.0,False,12.080424384925626,-3.456246260783218
lr_high,3,S02_surface_rotate,,0.7,2,token_accuracy,0.5179036855697632,0.0,0.0,token_accuracy,0.7,0.0302734375,S02_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.015236661713767,2.0,0.0,1,surface_overlap_no_dependency,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-4.184050800371162
lr_high,3,U00_unrelated_substitute,,0.7,2,token_accuracy,0.6318359375,0.0,0.0,token_accuracy,0.7,0.0,U00_unrelated_substitute,unrelated,substitute,substitute,,0.0225815364361807,1.5,0.0,1,unrelated_matched,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-3.790622678457683
lr_high,3,U01_unrelated_substitute,108288.0,0.7,2,token_accuracy,0.8235677480697632,0.005859375,0.005859375,token_accuracy,0.7,0.0,U01_unrelated_substitute,unrelated,substitute,substitute,,0.0249583463503928,1.5,0.0,1,unrelated_matched,4.99004999677094,0.0382486979166666,6,250112,108288.0,False,11.592558858116771,-3.690546989663138
lr_high,3,U02_unrelated_substitute,,0.7,2,token_accuracy,0.6197916865348816,0.0,0.0,token_accuracy,0.7,0.0,U02_unrelated_substitute,unrelated,substitute,substitute,,0.0127210958869839,1.5,0.0,1,unrelated_matched,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-4.36449357014416
lr_high,4,A00_copy,11008.0,0.7,2,token_accuracy,0.9469401240348816,0.6875,0.6875,token_accuracy,0.7,1.0,A00_copy,atomic,copy,copy,,0.0109061632033235,1.0,0.0530821971476897,1,,4.990049996770939,0.0382486979166666,6,250112,11008.0,False,9.306468399070404,-4.518427218045626
lr_high,4,A01_reverse,43776.0,0.7,2,token_accuracy,0.8587239980697632,0.25390625,0.25390625,token_accuracy,0.7,0.0283203125,A01_reverse,atomic,reverse,reverse,,0.0120540867248666,2.0,0.0752749154615973,1,,4.990049996770939,0.0382486979166666,6,250112,43776.0,False,10.686863844288563,-4.418351529251082
lr_high,4,A02_substitute,176384.0,0.7,2,token_accuracy,0.7672526240348816,0.017578125,0.017578125,token_accuracy,0.7,0.0,A02_substitute,atomic,substitute,substitute,,0.018948519685711,1.5,0.0426733752056038,1,,4.99004999677094,0.0382486979166666,6,250112,176384.0,False,12.080424384925626,-3.9660294673540055
lr_high,4,A03_copy,11008.0,0.7,2,token_accuracy,0.9501953125,0.7109375,0.7109375,token_accuracy,0.7,1.0,A03_copy,atomic,copy,copy,,0.280037251940008,1.0,0.1162344687252579,1,,4.990049996770939,0.0382486979166666,6,250112,11008.0,False,9.306468399070404,-1.2728326420193892
lr_high,4,A04_reverse,43776.0,0.7,2,token_accuracy,0.8531901240348816,0.2109375,0.2109375,token_accuracy,0.7,0.0283203125,A04_reverse,atomic,reverse,reverse,,0.0134641728018988,2.0,0.1679114697925501,1,,4.990049996770939,0.0382486979166666,6,250112,43776.0,False,10.686863844288563,-4.307722987810365
lr_high,4,A05_substitute,176384.0,0.7,2,token_accuracy,0.771484375,0.013671875,0.013671875,token_accuracy,0.7,0.0,A05_substitute,atomic,substitute,substitute,,0.0095362756947815,1.5,0.0,1,,4.99004999677094,0.0382486979166666,6,250112,176384.0,False,12.080424384925626,-4.65265225813101
lr_high,4,A06_copy,11008.0,0.7,2,token_accuracy,0.9537760615348816,0.734375,0.734375,token_accuracy,0.7,1.0,A06_copy,atomic,copy,copy,,0.1352490775505667,1.0,0.1284501107688861,1,,4.990049996770939,0.0382486979166666,6,250112,11008.0,False,9.306468399070404,-2.000637181607332
lr_high,4,A07_reverse,43776.0,0.7,2,token_accuracy,0.8528646230697632,0.21484375,0.21484375,token_accuracy,0.7,0.0283203125,A07_reverse,atomic,reverse,reverse,,0.0142969842826973,2.0,0.031814849645611,1,,4.990049996770939,0.0382486979166666,6,250112,43776.0,False,10.686863844288563,-4.2477066532784225
lr_high,4,C00_reverse_then_substitute_06_04,43776.0,0.7,2,token_accuracy,0.8486328125,0.1953125,0.1953125,token_accuracy,0.7,0.0283203125,C00_reverse_then_substitute_06_04,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A04_reverse",0.0516770010672922,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,43776.0,False,10.686863844288563,-2.962742450075196
lr_high,4,C01_substitute_then_reverse_03_04,43776.0,0.7,2,token_accuracy,0.8551432490348816,0.228515625,0.228515625,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_03_04,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A04_reverse",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,43776.0,False,10.686863844288563,-3.579918448222423
lr_high,4,C02_copy_then_substitute_00_07,43776.0,0.7,2,token_accuracy,0.8528646230697632,0.2109375,0.2109375,token_accuracy,0.7,0.0283203125,C02_copy_then_substitute_00_07,composite,copy_then_substitute,copy_then_substitute,"A00_copy,A07_reverse",0.0104088219420859,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,43776.0,False,10.686863844288563,-4.565101568744997
lr_high,4,C03_reverse_then_substitute_06_01,43776.0,0.7,2,token_accuracy,0.8518880605697632,0.23046875,0.23046875,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.065320998729833,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,43776.0,False,10.686863844288563,-2.7284417211952756
lr_high,4,C04_substitute_then_reverse_07_01,11008.0,0.7,2,token_accuracy,0.94140625,0.658203125,0.658203125,token_accuracy,0.7,1.0,C04_substitute_then_reverse_07_01,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A01_reverse",0.0099539167317642,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,11008.0,False,9.306468399070404,-4.609789163884742
lr_high,4,C05_copy_then_substitute_06_07,43776.0,0.7,2,token_accuracy,0.8486328125,0.19921875,0.19921875,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_06_07,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A07_reverse",0.0114521109717608,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,43776.0,False,10.686863844288563,-4.469581201628984
lr_high,4,C06_reverse_then_substitute_02_00,176384.0,0.7,2,token_accuracy,0.7708333730697632,0.01171875,0.01171875,token_accuracy,0.7,0.0,C06_reverse_then_substitute_02_00,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A00_copy",0.0426733752056038,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250112,176384.0,False,12.080424384925626,-3.1541800847088486
lr_high,4,C07_substitute_then_reverse_04_03,43776.0,0.7,2,token_accuracy,0.8538411855697632,0.224609375,0.224609375,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_04_03,composite,substitute_then_reverse,substitute_then_reverse,"A04_reverse,A03_copy",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,43776.0,False,10.686863844288563,-2.426375545120905
lr_high,4,K00_shortcut_for_A00_copy,11008.0,0.7,2,token_accuracy,0.947265625,0.701171875,0.701171875,token_accuracy,0.7,1.0,K00_shortcut_for_A00_copy,shortcut,shortcut_identity,shortcut_identity,A00_copy,0.0163049692906072,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250112,11008.0,False,9.306468399070404,-4.116285353176716
lr_high,4,K01_shortcut_for_A07_reverse,11008.0,0.7,2,token_accuracy,0.9449869990348816,0.6796875,0.6796875,token_accuracy,0.7,1.0,K01_shortcut_for_A07_reverse,shortcut,shortcut_identity,shortcut_identity,A07_reverse,0.0175299779461095,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250112,11008.0,False,9.306468399070404,-4.043842838115416
lr_high,4,K02_shortcut_for_A04_reverse,11008.0,0.7,2,token_accuracy,0.9488932490348816,0.703125,0.703125,token_accuracy,0.7,1.0,K02_shortcut_for_A04_reverse,shortcut,shortcut_identity,shortcut_identity,A04_reverse,0.0362963425666403,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250112,11008.0,False,9.306468399070404,-3.3160382985274692
