condition,seed,task_name,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy,metric_family,analysis_threshold,copy_fraction,structure_id,kind,op,operation_type,components,frequency,reference_learnability,formal_utility,composition_depth,control_type,output_entropy,random_baseline_token_accuracy,target_length,max_data_seen,censored_acquired_at,is_censored,log_acquired_at,log_frequency,selected_model,parallel_pred_log_time,parallel_pred_time,parallel_residual_log_time,parallel_residual_time
batch_large,5,C02_copy_then_substitute_00_07,108544.0,0.7,2,token_accuracy,0.8287760615348816,0.154296875,0.154296875,token_accuracy,0.7,0.0283203125,C02_copy_then_substitute_00_07,composite,copy_then_substitute,copy_then_substitute,"A00_copy,A07_reverse",0.0104088219420859,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,108544.0,False,11.594920112522855,-4.565101568744997,learnability_only,13.5446322336293,762708.2939199109,-1.9497121211064457,-654164.2939199109
batch_large,5,C03_reverse_then_substitute_06_01,108544.0,0.7,2,token_accuracy,0.8274739980697632,0.134765625,0.134765625,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.065320998729833,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,108544.0,False,11.594920112522855,-2.7284417211952756,learnability_only,13.5446322336293,762708.2939199109,-1.9497121211064457,-654164.2939199109
batch_large,5,C04_substitute_then_reverse_07_01,22016.0,0.7,2,token_accuracy,0.9625651240348816,0.787109375,0.787109375,token_accuracy,0.7,1.0,C04_substitute_then_reverse_07_01,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A01_reverse",0.0099539167317642,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,22016.0,False,9.999570161213173,-4.609789163884742,learnability_only,13.5446322336293,762708.2939199109,-3.545062072416128,-740692.2939199109
batch_large,5,C05_copy_then_substitute_06_07,108544.0,0.7,2,token_accuracy,0.8277994990348816,0.130859375,0.130859375,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_06_07,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A07_reverse",0.0114521109717608,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,108544.0,False,11.594920112522855,-4.469581201628984,learnability_only,13.5446322336293,762708.2939199109,-1.9497121211064457,-654164.2939199109
batch_large,5,C06_reverse_then_substitute_02_00,,0.7,2,token_accuracy,0.5960286855697632,0.0,0.0,token_accuracy,0.7,0.0,C06_reverse_then_substitute_02_00,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A00_copy",0.0426733752056038,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-3.1541800847088486,learnability_only,13.5446322336293,762708.2939199109,-1.1139411250022437,-512340.2939199109
batch_large,5,C07_substitute_then_reverse_04_03,108544.0,0.7,2,token_accuracy,0.8323568105697632,0.158203125,0.158203125,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_04_03,composite,substitute_then_reverse,substitute_then_reverse,"A04_reverse,A03_copy",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,108544.0,False,11.594920112522855,-2.426375545120905,learnability_only,13.5446322336293,762708.2939199109,-1.9497121211064457,-654164.2939199109
batch_large,6,C00_reverse_then_substitute_06_04,94208.0,0.7,2,token_accuracy,0.8492838740348816,0.224609375,0.224609375,token_accuracy,0.7,0.0283203125,C00_reverse_then_substitute_06_04,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A04_reverse",0.0516770010672922,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,94208.0,False,11.453270997401939,-2.962742450075196,learnability_only,13.5446322336293,762708.2939199109,-2.091361236227362,-668500.2939199109
batch_large,6,C01_substitute_then_reverse_03_04,88064.0,0.7,2,token_accuracy,0.8483073115348816,0.181640625,0.181640625,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_03_04,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A04_reverse",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,88064.0,False,11.385830457166396,-3.579918448222423,learnability_only,13.5446322336293,762708.2939199109,-2.158801776462905,-674644.2939199109
batch_large,6,C02_copy_then_substitute_00_07,94208.0,0.7,2,token_accuracy,0.8440755605697632,0.189453125,0.189453125,token_accuracy,0.7,0.0283203125,C02_copy_then_substitute_00_07,composite,copy_then_substitute,copy_then_substitute,"A00_copy,A07_reverse",0.0104088219420859,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,94208.0,False,11.453270997401939,-4.565101568744997,learnability_only,13.5446322336293,762708.2939199109,-2.091361236227362,-668500.2939199109
batch_large,6,C03_reverse_then_substitute_06_01,88064.0,0.7,2,token_accuracy,0.837890625,0.19921875,0.19921875,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.065320998729833,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,88064.0,False,11.385830457166396,-2.7284417211952756,learnability_only,13.5446322336293,762708.2939199109,-2.158801776462905,-674644.2939199109
batch_large,6,C04_substitute_then_reverse_07_01,20480.0,0.7,2,token_accuracy,0.9580078125,0.7578125,0.7578125,token_accuracy,0.7,1.0,C04_substitute_then_reverse_07_01,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A01_reverse",0.0099539167317642,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-4.609789163884742,learnability_only,13.5446322336293,762708.2939199109,-3.6173793275429116,-742228.2939199109
batch_large,6,C05_copy_then_substitute_06_07,88064.0,0.7,2,token_accuracy,0.837890625,0.1796875,0.1796875,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_06_07,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A07_reverse",0.0114521109717608,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,88064.0,False,11.385830457166396,-4.469581201628984,learnability_only,13.5446322336293,762708.2939199109,-2.158801776462905,-674644.2939199109
batch_large,6,C06_reverse_then_substitute_02_00,,0.7,2,token_accuracy,0.6608073115348816,0.0,0.0,token_accuracy,0.7,0.0,C06_reverse_then_substitute_02_00,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A00_copy",0.0426733752056038,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-3.1541800847088486,learnability_only,13.5446322336293,762708.2939199109,-1.1139411250022437,-512340.2939199109
batch_large,6,C07_substitute_then_reverse_04_03,88064.0,0.7,2,token_accuracy,0.8356119990348816,0.16015625,0.16015625,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_04_03,composite,substitute_then_reverse,substitute_then_reverse,"A04_reverse,A03_copy",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,88064.0,False,11.385830457166396,-2.426375545120905,learnability_only,13.5446322336293,762708.2939199109,-2.158801776462905,-674644.2939199109
batch_large,7,C00_reverse_then_substitute_06_04,116224.0,0.7,2,token_accuracy,0.8277994990348816,0.181640625,0.181640625,token_accuracy,0.7,0.0283203125,C00_reverse_then_substitute_06_04,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A04_reverse",0.0516770010672922,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,116224.0,False,11.663283246558786,-2.962742450075196,learnability_only,13.5446322336293,762708.2939199109,-1.8813489870705151,-646484.2939199109
batch_large,7,C01_substitute_then_reverse_03_04,116224.0,0.7,2,token_accuracy,0.8271484375,0.16796875,0.16796875,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_03_04,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A04_reverse",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,116224.0,False,11.663283246558786,-3.579918448222423,learnability_only,13.5446322336293,762708.2939199109,-1.8813489870705151,-646484.2939199109
batch_large,7,C02_copy_then_substitute_00_07,116224.0,0.7,2,token_accuracy,0.8271484375,0.16015625,0.16015625,token_accuracy,0.7,0.0283203125,C02_copy_then_substitute_00_07,composite,copy_then_substitute,copy_then_substitute,"A00_copy,A07_reverse",0.0104088219420859,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,116224.0,False,11.663283246558786,-4.565101568744997,learnability_only,13.5446322336293,762708.2939199109,-1.8813489870705151,-646484.2939199109
batch_large,7,C03_reverse_then_substitute_06_01,116224.0,0.7,2,token_accuracy,0.8271484375,0.18359375,0.18359375,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.065320998729833,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,116224.0,False,11.663283246558786,-2.7284417211952756,learnability_only,13.5446322336293,762708.2939199109,-1.8813489870705151,-646484.2939199109
batch_large,7,C04_substitute_then_reverse_07_01,22016.0,0.7,2,token_accuracy,0.9534505605697632,0.732421875,0.732421875,token_accuracy,0.7,1.0,C04_substitute_then_reverse_07_01,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A01_reverse",0.0099539167317642,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,22016.0,False,9.999570161213173,-4.609789163884742,learnability_only,13.5446322336293,762708.2939199109,-3.545062072416128,-740692.2939199109
batch_large,7,C05_copy_then_substitute_06_07,116224.0,0.7,2,token_accuracy,0.822265625,0.150390625,0.150390625,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_06_07,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A07_reverse",0.0114521109717608,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,116224.0,False,11.663283246558786,-4.469581201628984,learnability_only,13.5446322336293,762708.2939199109,-1.8813489870705151,-646484.2939199109
batch_large,7,C06_reverse_then_substitute_02_00,,0.7,2,token_accuracy,0.6292318105697632,0.00390625,0.00390625,token_accuracy,0.7,0.0,C06_reverse_then_substitute_02_00,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A00_copy",0.0426733752056038,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-3.1541800847088486,learnability_only,13.5446322336293,762708.2939199109,-1.1139411250022437,-512340.2939199109
batch_large,7,C07_substitute_then_reverse_04_03,116224.0,0.7,2,token_accuracy,0.8232421875,0.177734375,0.177734375,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_04_03,composite,substitute_then_reverse,substitute_then_reverse,"A04_reverse,A03_copy",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,116224.0,False,11.663283246558786,-2.426375545120905,learnability_only,13.5446322336293,762708.2939199109,-1.8813489870705151,-646484.2939199109
batch_large,8,C00_reverse_then_substitute_06_04,94208.0,0.7,2,token_accuracy,0.8277994990348816,0.109375,0.109375,token_accuracy,0.7,0.0283203125,C00_reverse_then_substitute_06_04,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A04_reverse",0.0516770010672922,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,94208.0,False,11.453270997401939,-2.962742450075196,learnability_only,13.5446322336293,762708.2939199109,-2.091361236227362,-668500.2939199109
batch_large,8,C01_substitute_then_reverse_03_04,94208.0,0.7,2,token_accuracy,0.826171875,0.087890625,0.087890625,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_03_04,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A04_reverse",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,94208.0,False,11.453270997401939,-3.579918448222423,learnability_only,13.5446322336293,762708.2939199109,-2.091361236227362,-668500.2939199109
batch_large,8,C02_copy_then_substitute_00_07,94208.0,0.7,2,token_accuracy,0.8382161855697632,0.125,0.125,token_accuracy,0.7,0.0283203125,C02_copy_then_substitute_00_07,composite,copy_then_substitute,copy_then_substitute,"A00_copy,A07_reverse",0.0104088219420859,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,94208.0,False,11.453270997401939,-4.565101568744997,learnability_only,13.5446322336293,762708.2939199109,-2.091361236227362,-668500.2939199109
batch_large,8,C03_reverse_then_substitute_06_01,94208.0,0.7,2,token_accuracy,0.8235677480697632,0.109375,0.109375,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.065320998729833,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,94208.0,False,11.453270997401939,-2.7284417211952756,learnability_only,13.5446322336293,762708.2939199109,-2.091361236227362,-668500.2939199109
batch_large,8,C04_substitute_then_reverse_07_01,20480.0,0.7,2,token_accuracy,0.97265625,0.83984375,0.83984375,token_accuracy,0.7,1.0,C04_substitute_then_reverse_07_01,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A01_reverse",0.0099539167317642,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-4.609789163884742,learnability_only,13.5446322336293,762708.2939199109,-3.6173793275429116,-742228.2939199109
batch_large,8,C05_copy_then_substitute_06_07,94208.0,0.7,2,token_accuracy,0.8294271230697632,0.111328125,0.111328125,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_06_07,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A07_reverse",0.0114521109717608,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,94208.0,False,11.453270997401939,-4.469581201628984,learnability_only,13.5446322336293,762708.2939199109,-2.091361236227362,-668500.2939199109
batch_large,8,C06_reverse_then_substitute_02_00,,0.7,2,token_accuracy,0.701171875,0.0,0.0,token_accuracy,0.7,0.0,C06_reverse_then_substitute_02_00,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A00_copy",0.0426733752056038,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-3.1541800847088486,learnability_only,13.5446322336293,762708.2939199109,-1.1139411250022437,-512340.2939199109
batch_large,8,C07_substitute_then_reverse_04_03,94208.0,0.7,2,token_accuracy,0.8268229365348816,0.10546875,0.10546875,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_04_03,composite,substitute_then_reverse,substitute_then_reverse,"A04_reverse,A03_copy",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,94208.0,False,11.453270997401939,-2.426375545120905,learnability_only,13.5446322336293,762708.2939199109,-2.091361236227362,-668500.2939199109
batch_large,9,C00_reverse_then_substitute_06_04,101376.0,0.7,2,token_accuracy,0.8274739980697632,0.208984375,0.208984375,token_accuracy,0.7,0.0283203125,C00_reverse_then_substitute_06_04,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A04_reverse",0.0516770010672922,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,101376.0,False,11.526601519953068,-2.962742450075196,learnability_only,13.5446322336293,762708.2939199109,-2.0180307136762323,-661332.2939199109
batch_large,9,C01_substitute_then_reverse_03_04,108544.0,0.7,2,token_accuracy,0.8333333730697632,0.1953125,0.1953125,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_03_04,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A04_reverse",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,108544.0,False,11.594920112522855,-3.579918448222423,learnability_only,13.5446322336293,762708.2939199109,-1.9497121211064457,-654164.2939199109
batch_large,9,C02_copy_then_substitute_00_07,108544.0,0.7,2,token_accuracy,0.845703125,0.25390625,0.25390625,token_accuracy,0.7,0.0283203125,C02_copy_then_substitute_00_07,composite,copy_then_substitute,copy_then_substitute,"A00_copy,A07_reverse",0.0104088219420859,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,108544.0,False,11.594920112522855,-4.565101568744997,learnability_only,13.5446322336293,762708.2939199109,-1.9497121211064457,-654164.2939199109
batch_large,9,C03_reverse_then_substitute_06_01,108544.0,0.7,2,token_accuracy,0.8287760615348816,0.208984375,0.208984375,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.065320998729833,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,108544.0,False,11.594920112522855,-2.7284417211952756,learnability_only,13.5446322336293,762708.2939199109,-1.9497121211064457,-654164.2939199109
batch_large,9,C04_substitute_then_reverse_07_01,20480.0,0.7,2,token_accuracy,0.9485677480697632,0.703125,0.703125,token_accuracy,0.7,1.0,C04_substitute_then_reverse_07_01,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A01_reverse",0.0099539167317642,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-4.609789163884742,learnability_only,13.5446322336293,762708.2939199109,-3.6173793275429116,-742228.2939199109
batch_large,9,C05_copy_then_substitute_06_07,108544.0,0.7,2,token_accuracy,0.8307291865348816,0.21875,0.21875,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_06_07,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A07_reverse",0.0114521109717608,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,108544.0,False,11.594920112522855,-4.469581201628984,learnability_only,13.5446322336293,762708.2939199109,-1.9497121211064457,-654164.2939199109
batch_large,9,C06_reverse_then_substitute_02_00,,0.7,2,token_accuracy,0.5550130605697632,0.0,0.0,token_accuracy,0.7,0.0,C06_reverse_then_substitute_02_00,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A00_copy",0.0426733752056038,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-3.1541800847088486,learnability_only,13.5446322336293,762708.2939199109,-1.1139411250022437,-512340.2939199109
batch_large,9,C07_substitute_then_reverse_04_03,108544.0,0.7,2,token_accuracy,0.8369140625,0.23828125,0.23828125,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_04_03,composite,substitute_then_reverse,substitute_then_reverse,"A04_reverse,A03_copy",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,108544.0,False,11.594920112522855,-2.426375545120905,learnability_only,13.5446322336293,762708.2939199109,-1.9497121211064457,-654164.2939199109
batch_small,0,C00_reverse_then_substitute_06_04,40832.0,0.7,2,token_accuracy,0.8623046875,0.22265625,0.22265625,token_accuracy,0.7,0.0283203125,C00_reverse_then_substitute_06_04,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A04_reverse",0.0516770010672922,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,40832.0,False,10.617245857000183,-2.962742450075196,frequency_only,10.083783882193112,23950.44373404275,0.5334619748070715,16881.55626595725
batch_small,0,C01_substitute_then_reverse_03_04,40832.0,0.7,2,token_accuracy,0.8590494990348816,0.205078125,0.205078125,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_03_04,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A04_reverse",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,40832.0,False,10.617245857000183,-3.579918448222423,frequency_only,10.41963074431561,33510.05771240085,0.19761511268457355,7321.942287599151
batch_small,0,C02_copy_then_substitute_00_07,40832.0,0.7,2,token_accuracy,0.86328125,0.23046875,0.23046875,token_accuracy,0.7,0.0283203125,C02_copy_then_substitute_00_07,composite,copy_then_substitute,copy_then_substitute,"A00_copy,A07_reverse",0.0104088219420859,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,40832.0,False,10.617245857000183,-4.565101568744997,frequency_only,10.955734968454003,57280.61341814189,-0.33848911145381955,-16448.61341814189
batch_small,0,C03_reverse_then_substitute_06_01,40832.0,0.7,2,token_accuracy,0.8619791865348816,0.21875,0.21875,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.065320998729833,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,40832.0,False,10.617245857000183,-2.7284417211952756,frequency_only,9.956285138198593,21083.32470081241,0.66096071880159,19748.67529918759
batch_small,0,C04_substitute_then_reverse_07_01,10112.0,0.7,2,token_accuracy,0.9544271230697632,0.732421875,0.732421875,token_accuracy,0.7,1.0,C04_substitute_then_reverse_07_01,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A01_reverse",0.0099539167317642,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,10112.0,False,9.221577003902171,-4.609789163884742,frequency_only,10.98005248671223,58690.634724717616,-1.7584754828100593,-48578.634724717616
batch_small,0,C05_copy_then_substitute_06_07,40832.0,0.7,2,token_accuracy,0.8616536855697632,0.22265625,0.22265625,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_06_07,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A07_reverse",0.0114521109717608,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,40832.0,False,10.617245857000183,-4.469581201628984,frequency_only,10.90375592898875,54379.22898391051,-0.28651007198856604,-13547.228983910507
batch_small,0,C06_reverse_then_substitute_02_00,217472.0,0.7,2,token_accuracy,0.7425130605697632,0.0,0.0,token_accuracy,0.7,0.0,C06_reverse_then_substitute_02_00,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A00_copy",0.0426733752056038,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250112,217472.0,False,12.28982998387409,-3.1541800847088486,frequency_only,10.187957941257102,26580.159152225162,2.1018720426169892,190891.84084777485
batch_small,0,C07_substitute_then_reverse_04_03,40832.0,0.7,2,token_accuracy,0.8580729365348816,0.20703125,0.20703125,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_04_03,composite,substitute_then_reverse,substitute_then_reverse,"A04_reverse,A03_copy",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,40832.0,False,10.617245857000183,-2.426375545120905,frequency_only,9.791910668529539,17887.452439298126,0.8253351884706444,22944.547560701874
batch_small,1,C00_reverse_then_substitute_06_04,38016.0,0.7,2,token_accuracy,0.8590494990348816,0.189453125,0.189453125,token_accuracy,0.7,0.0283203125,C00_reverse_then_substitute_06_04,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A04_reverse",0.0516770010672922,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,38016.0,False,10.545788707090159,-2.962742450075196,frequency_only,10.083783882193112,23950.44373404275,0.462004824897047,14065.55626595725
batch_small,1,C01_substitute_then_reverse_03_04,38016.0,0.7,2,token_accuracy,0.859375,0.23046875,0.23046875,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_03_04,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A04_reverse",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,38016.0,False,10.545788707090159,-3.579918448222423,frequency_only,10.41963074431561,33510.05771240085,0.12615796277454905,4505.942287599151
batch_small,1,C02_copy_then_substitute_00_07,38016.0,0.7,2,token_accuracy,0.85546875,0.208984375,0.208984375,token_accuracy,0.7,0.0283203125,C02_copy_then_substitute_00_07,composite,copy_then_substitute,copy_then_substitute,"A00_copy,A07_reverse",0.0104088219420859,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,38016.0,False,10.545788707090159,-4.565101568744997,frequency_only,10.955734968454003,57280.61341814189,-0.40994626136384404,-19264.61341814189
batch_small,1,C03_reverse_then_substitute_06_01,38016.0,0.7,2,token_accuracy,0.8600260615348816,0.21484375,0.21484375,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.065320998729833,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,38016.0,False,10.545788707090159,-2.7284417211952756,frequency_only,9.956285138198593,21083.32470081241,0.5895035688915655,16932.67529918759
batch_small,1,C04_substitute_then_reverse_07_01,10112.0,0.7,2,token_accuracy,0.9654948115348816,0.79296875,0.79296875,token_accuracy,0.7,1.0,C04_substitute_then_reverse_07_01,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A01_reverse",0.0099539167317642,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,10112.0,False,9.221577003902171,-4.609789163884742,frequency_only,10.98005248671223,58690.634724717616,-1.7584754828100593,-48578.634724717616
batch_small,1,C05_copy_then_substitute_06_07,35456.0,0.7,2,token_accuracy,0.8541666865348816,0.197265625,0.197265625,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_06_07,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A07_reverse",0.0114521109717608,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,35456.0,False,10.47607597368035,-4.469581201628984,frequency_only,10.90375592898875,54379.22898391051,-0.427679955308399,-18923.228983910507
batch_small,1,C06_reverse_then_substitute_02_00,164608.0,0.7,2,token_accuracy,0.7350260615348816,0.0,0.0,token_accuracy,0.7,0.0,C06_reverse_then_substitute_02_00,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A00_copy",0.0426733752056038,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250112,164608.0,False,12.011328243737609,-3.1541800847088486,frequency_only,10.187957941257102,26580.159152225162,1.823370302480507,138027.84084777485
batch_small,1,C07_substitute_then_reverse_04_03,38016.0,0.7,2,token_accuracy,0.8610026240348816,0.208984375,0.208984375,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_04_03,composite,substitute_then_reverse,substitute_then_reverse,"A04_reverse,A03_copy",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,38016.0,False,10.545788707090159,-2.426375545120905,frequency_only,9.791910668529539,17887.452439298126,0.7538780385606199,20128.547560701874
batch_small,2,C00_reverse_then_substitute_06_04,40832.0,0.7,2,token_accuracy,0.8499349355697632,0.21875,0.21875,token_accuracy,0.7,0.0283203125,C00_reverse_then_substitute_06_04,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A04_reverse",0.0516770010672922,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,40832.0,False,10.617245857000183,-2.962742450075196,frequency_only,10.083783882193112,23950.44373404275,0.5334619748070715,16881.55626595725
batch_small,2,C01_substitute_then_reverse_03_04,40832.0,0.7,2,token_accuracy,0.8483073115348816,0.193359375,0.193359375,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_03_04,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A04_reverse",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,40832.0,False,10.617245857000183,-3.579918448222423,frequency_only,10.41963074431561,33510.05771240085,0.19761511268457355,7321.942287599151
batch_small,2,C02_copy_then_substitute_00_07,40832.0,0.7,2,token_accuracy,0.8551432490348816,0.251953125,0.251953125,token_accuracy,0.7,0.0283203125,C02_copy_then_substitute_00_07,composite,copy_then_substitute,copy_then_substitute,"A00_copy,A07_reverse",0.0104088219420859,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,40832.0,False,10.617245857000183,-4.565101568744997,frequency_only,10.955734968454003,57280.61341814189,-0.33848911145381955,-16448.61341814189
