condition,seed,task_name,auc_token_accuracy
delay_different_operation_matched_strong,2,A00_copy,0.6073082724687173
delay_different_operation_matched_strong,2,A01_reverse,0.9449631749102303
delay_different_operation_matched_strong,2,A02_substitute,0.029400662636287125
delay_different_operation_matched_strong,2,A03_copy,0.6084271066497055
delay_different_operation_matched_strong,2,A04_reverse,0.9447472699838734
delay_different_operation_matched_strong,2,A05_substitute,0.05152625090775281
delay_different_operation_matched_strong,2,A06_copy,0.6085129036694887
delay_different_operation_matched_strong,2,A07_reverse,0.9447987511755942
delay_different_operation_matched_strong,2,C00_reverse_then_substitute_02_05,0.03329841681816133
delay_different_operation_matched_strong,2,C01_substitute_then_reverse_01_03,0.9452382193376885
delay_different_operation_matched_strong,2,C02_copy_then_substitute_04_07,0.6091129691354328
delay_different_operation_matched_strong,2,C03_reverse_then_substitute_06_01,0.9448908722350334
delay_different_operation_matched_strong,2,C04_substitute_then_reverse_03_07,0.944658312769254
delay_different_operation_matched_strong,2,C05_copy_then_substitute_07_06,0.945656530108177
delay_different_operation_matched_strong,2,C06_reverse_then_substitute_01_05,0.13275802865954311
delay_different_operation_matched_strong,2,C07_substitute_then_reverse_07_03,0.9451919021828438
delay_different_operation_matched_strong,2,K00_shortcut_for_A07_reverse,0.6090543280730258
delay_different_operation_matched_strong,2,K01_shortcut_for_A03_copy,0.6072569661044507
delay_different_operation_matched_strong,2,K02_shortcut_for_A00_copy,0.6083274852787597
delay_different_operation_matched_strong,2,S00_surface_rotate,0.33555084980925126
delay_different_operation_matched_strong,2,S01_surface_rotate,0.3340695107092618
delay_different_operation_matched_strong,2,S02_surface_rotate,0.22739546815507275
delay_different_operation_matched_strong,2,U00_unrelated_substitute,0.11412021133404306
delay_different_operation_matched_strong,2,U01_unrelated_substitute,0.027172993850477684
delay_different_operation_matched_strong,2,U02_unrelated_substitute,0.11512809300636959
delay_different_operation_matched_strong,3,A00_copy,0.5405888307959741
delay_different_operation_matched_strong,3,A01_reverse,0.9443909281573069
delay_different_operation_matched_strong,3,A02_substitute,0.03163649425188893
delay_different_operation_matched_strong,3,A03_copy,0.5403629329699943
delay_different_operation_matched_strong,3,A04_reverse,0.9434345258531392
delay_different_operation_matched_strong,3,A05_substitute,0.033811519981505854
delay_different_operation_matched_strong,3,A06_copy,0.5401133716844229
delay_different_operation_matched_strong,3,A07_reverse,0.9439236431028942
delay_different_operation_matched_strong,3,C00_reverse_then_substitute_02_05,0.030914151460550023
delay_different_operation_matched_strong,3,C01_substitute_then_reverse_01_03,0.9442195034573501
delay_different_operation_matched_strong,3,C02_copy_then_substitute_04_07,0.5412953532269432
delay_different_operation_matched_strong,3,C03_reverse_then_substitute_06_01,0.9442744817796374
delay_different_operation_matched_strong,3,C04_substitute_then_reverse_03_07,0.9440284312293772
delay_different_operation_matched_strong,3,C05_copy_then_substitute_07_06,0.9439264777065955
delay_different_operation_matched_strong,3,C06_reverse_then_substitute_01_05,0.09613643329132225
delay_different_operation_matched_strong,3,C07_substitute_then_reverse_07_03,0.943387380711536
delay_different_operation_matched_strong,3,K00_shortcut_for_A07_reverse,0.5422082721515956
delay_different_operation_matched_strong,3,K01_shortcut_for_A03_copy,0.5402811377050932
delay_different_operation_matched_strong,3,K02_shortcut_for_A00_copy,0.5414792675059765
delay_different_operation_matched_strong,3,S00_surface_rotate,0.2830358742161472
delay_different_operation_matched_strong,3,S01_surface_rotate,0.28427248901307217
delay_different_operation_matched_strong,3,S02_surface_rotate,0.24529911152457964
delay_different_operation_matched_strong,3,U00_unrelated_substitute,0.07932529752233286
delay_different_operation_matched_strong,3,U01_unrelated_substitute,0.03053831946897866
delay_different_operation_matched_strong,3,U02_unrelated_substitute,0.0786740890930015
delay_different_operation_matched_strong,4,A00_copy,0.5874028615396139
delay_different_operation_matched_strong,4,A01_reverse,0.9463978665771235
delay_different_operation_matched_strong,4,A02_substitute,0.03327809263329606
delay_different_operation_matched_strong,4,A03_copy,0.5875912734336899
delay_different_operation_matched_strong,4,A04_reverse,0.9467826890535157
delay_different_operation_matched_strong,4,A05_substitute,0.0337090660763586
delay_different_operation_matched_strong,4,A06_copy,0.5853879299098692
delay_different_operation_matched_strong,4,A07_reverse,0.9466432535071441
delay_different_operation_matched_strong,4,C00_reverse_then_substitute_02_05,0.029859290577417867
delay_different_operation_matched_strong,4,C01_substitute_then_reverse_01_03,0.9465696192913695
delay_different_operation_matched_strong,4,C02_copy_then_substitute_04_07,0.5870833360173472
delay_different_operation_matched_strong,4,C03_reverse_then_substitute_06_01,0.9461749694114713
delay_different_operation_matched_strong,4,C04_substitute_then_reverse_03_07,0.946472336364645
delay_different_operation_matched_strong,4,C05_copy_then_substitute_07_06,0.9464065279876441
delay_different_operation_matched_strong,4,C06_reverse_then_substitute_01_05,0.12357097626525822
delay_different_operation_matched_strong,4,C07_substitute_then_reverse_07_03,0.9464456794531816
delay_different_operation_matched_strong,4,K00_shortcut_for_A07_reverse,0.5870783373841229
delay_different_operation_matched_strong,4,K01_shortcut_for_A03_copy,0.5863906422271531
delay_different_operation_matched_strong,4,K02_shortcut_for_A00_copy,0.5880200814021067
delay_different_operation_matched_strong,4,S00_surface_rotate,0.2745000339878633
delay_different_operation_matched_strong,4,S01_surface_rotate,0.27263170118589514
delay_different_operation_matched_strong,4,S02_surface_rotate,0.22701597117467143
delay_different_operation_matched_strong,4,U00_unrelated_substitute,0.07679726388267295
delay_different_operation_matched_strong,4,U01_unrelated_substitute,0.031333297042094144
delay_different_operation_matched_strong,4,U02_unrelated_substitute,0.07677910462242982
delay_different_operation_matched_strong,5,A00_copy,0.5957099688225097
delay_different_operation_matched_strong,5,A01_reverse,0.9444517340280397
delay_different_operation_matched_strong,5,A02_substitute,0.03268535789617069
delay_different_operation_matched_strong,5,A03_copy,0.5967874944900203
delay_different_operation_matched_strong,5,A04_reverse,0.9442283356678552
delay_different_operation_matched_strong,5,A05_substitute,0.03137944297847874
delay_different_operation_matched_strong,5,A06_copy,0.596593906927545
delay_different_operation_matched_strong,5,A07_reverse,0.9447914219862699
delay_different_operation_matched_strong,5,C00_reverse_then_substitute_02_05,0.03294224274404796
delay_different_operation_matched_strong,5,C01_substitute_then_reverse_01_03,0.9448878809384537
delay_different_operation_matched_strong,5,C02_copy_then_substitute_04_07,0.5978754996222004
delay_different_operation_matched_strong,5,C03_reverse_then_substitute_06_01,0.9449748333263285
delay_different_operation_matched_strong,5,C04_substitute_then_reverse_03_07,0.9455185940435791
delay_different_operation_matched_strong,5,C05_copy_then_substitute_07_06,0.944572515303351
delay_different_operation_matched_strong,5,C06_reverse_then_substitute_01_05,0.10057744370688416
delay_different_operation_matched_strong,5,C07_substitute_then_reverse_07_03,0.9447817555957587
delay_different_operation_matched_strong,5,K00_shortcut_for_A07_reverse,0.5972092970357321
delay_different_operation_matched_strong,5,K01_shortcut_for_A03_copy,0.5949942849580286
delay_different_operation_matched_strong,5,K02_shortcut_for_A00_copy,0.5969532489244699
delay_different_operation_matched_strong,5,S00_surface_rotate,0.25065354992966327
delay_different_operation_matched_strong,5,S01_surface_rotate,0.2506672066885181
delay_different_operation_matched_strong,5,S02_surface_rotate,0.24456960509246178
delay_different_operation_matched_strong,5,U00_unrelated_substitute,0.09607712622205732
delay_different_operation_matched_strong,5,U01_unrelated_substitute,0.028909882420946588
delay_different_operation_matched_strong,5,U02_unrelated_substitute,0.09556235776339088
delay_different_operation_matched_strong,6,A00_copy,0.6134661867167942
delay_different_operation_matched_strong,6,A01_reverse,0.9462337699607244
delay_different_operation_matched_strong,6,A02_substitute,0.02493349698771594
delay_different_operation_matched_strong,6,A03_copy,0.6144272524981684
delay_different_operation_matched_strong,6,A04_reverse,0.9458684418464848
delay_different_operation_matched_strong,6,A05_substitute,0.03336188792724813
delay_different_operation_matched_strong,6,A06_copy,0.613272434691522
delay_different_operation_matched_strong,6,A07_reverse,0.9460895027195083
delay_different_operation_matched_strong,6,C00_reverse_then_substitute_02_05,0.02931520083448262
delay_different_operation_matched_strong,6,C01_substitute_then_reverse_01_03,0.945769479551649
delay_different_operation_matched_strong,6,C02_copy_then_substitute_04_07,0.6148362387097541
delay_different_operation_matched_strong,6,C03_reverse_then_substitute_06_01,0.9461058294534027
delay_different_operation_matched_strong,6,C04_substitute_then_reverse_03_07,0.9464511710925442
delay_different_operation_matched_strong,6,C05_copy_then_substitute_07_06,0.9454596200986491
delay_different_operation_matched_strong,6,C06_reverse_then_substitute_01_05,0.18511574101532327
delay_different_operation_matched_strong,6,C07_substitute_then_reverse_07_03,0.9458027965843891
delay_different_operation_matched_strong,6,K00_shortcut_for_A07_reverse,0.614315311932515
delay_different_operation_matched_strong,6,K01_shortcut_for_A03_copy,0.6126322240255079
delay_different_operation_matched_strong,6,K02_shortcut_for_A00_copy,0.6142533256032694
delay_different_operation_matched_strong,6,S00_surface_rotate,0.35334521190700874
delay_different_operation_matched_strong,6,S01_surface_rotate,0.35307566743885516
delay_different_operation_matched_strong,6,S02_surface_rotate,0.1599403511849113
delay_different_operation_matched_strong,6,U00_unrelated_substitute,0.1338607025549136
delay_different_operation_matched_strong,6,U01_unrelated_substitute,0.02379334120684233
delay_different_operation_matched_strong,6,U02_unrelated_substitute,0.1339873113252886
delay_different_operation_matched_strong,7,A00_copy,0.5761010881595336
delay_different_operation_matched_strong,7,A01_reverse,0.9461724667513444
delay_different_operation_matched_strong,7,A02_substitute,0.030729900594674876
delay_different_operation_matched_strong,7,A03_copy,0.5758968490588658
delay_different_operation_matched_strong,7,A04_reverse,0.9461744634497495
delay_different_operation_matched_strong,7,A05_substitute,0.03657761469346108
delay_different_operation_matched_strong,7,A06_copy,0.5769037262097139
delay_different_operation_matched_strong,7,A07_reverse,0.94635172140429
delay_different_operation_matched_strong,7,C00_reverse_then_substitute_02_05,0.03217725236037461
delay_different_operation_matched_strong,7,C01_substitute_then_reverse_01_03,0.9461524756329788
delay_different_operation_matched_strong,7,C02_copy_then_substitute_04_07,0.5763969580130985
delay_different_operation_matched_strong,7,C03_reverse_then_substitute_06_01,0.9460786726857663
delay_different_operation_matched_strong,7,C04_substitute_then_reverse_03_07,0.9467710328661096
delay_different_operation_matched_strong,7,C05_copy_then_substitute_07_06,0.9460530214930599
delay_different_operation_matched_strong,7,C06_reverse_then_substitute_01_05,0.12477943598286334
delay_different_operation_matched_strong,7,C07_substitute_then_reverse_07_03,0.945908582617768
delay_different_operation_matched_strong,7,K00_shortcut_for_A07_reverse,0.5758713526496837
delay_different_operation_matched_strong,7,K01_shortcut_for_A03_copy,0.5774434824972704
delay_different_operation_matched_strong,7,K02_shortcut_for_A00_copy,0.576138569144084
delay_different_operation_matched_strong,7,S00_surface_rotate,0.2333056541949038
delay_different_operation_matched_strong,7,S01_surface_rotate,0.23565993299507587
delay_different_operation_matched_strong,7,S02_surface_rotate,0.24041047070972324
delay_different_operation_matched_strong,7,U00_unrelated_substitute,0.07804120645716314
delay_different_operation_matched_strong,7,U01_unrelated_substitute,0.028964191479770467
delay_different_operation_matched_strong,7,U02_unrelated_substitute,0.08062055098234143
delay_different_operation_matched_strong,8,A00_copy,0.5863120137764372
delay_different_operation_matched_strong,8,A01_reverse,0.9477057779377503
delay_different_operation_matched_strong,8,A02_substitute,0.03267386290573628
delay_different_operation_matched_strong,8,A03_copy,0.588010421802529
delay_different_operation_matched_strong,8,A04_reverse,0.9473046255502907
delay_different_operation_matched_strong,8,A05_substitute,0.025799109525177822
delay_different_operation_matched_strong,8,A06_copy,0.5884340626140914
delay_different_operation_matched_strong,8,A07_reverse,0.9481654060154223
delay_different_operation_matched_strong,8,C00_reverse_then_substitute_02_05,0.03430763124836229
delay_different_operation_matched_strong,8,C01_substitute_then_reverse_01_03,0.9476458055139763
delay_different_operation_matched_strong,8,C02_copy_then_substitute_04_07,0.5869592252695511
delay_different_operation_matched_strong,8,C03_reverse_then_substitute_06_01,0.94755468095444
delay_different_operation_matched_strong,8,C04_substitute_then_reverse_03_07,0.9476114859415586
delay_different_operation_matched_strong,8,C05_copy_then_substitute_07_06,0.947693785404674
delay_different_operation_matched_strong,8,C06_reverse_then_substitute_01_05,0.08104086307774619
delay_different_operation_matched_strong,8,C07_substitute_then_reverse_07_03,0.9473531059263047
delay_different_operation_matched_strong,8,K00_shortcut_for_A07_reverse,0.586331672094259
delay_different_operation_matched_strong,8,K01_shortcut_for_A03_copy,0.5874275143916967
delay_different_operation_matched_strong,8,K02_shortcut_for_A00_copy,0.5863959762308758
delay_different_operation_matched_strong,8,S00_surface_rotate,0.25522466800332894
delay_different_operation_matched_strong,8,S01_surface_rotate,0.2545178174474939
delay_different_operation_matched_strong,8,S02_surface_rotate,0.23908889613294462
delay_different_operation_matched_strong,8,U00_unrelated_substitute,0.1739450792363533
delay_different_operation_matched_strong,8,U01_unrelated_substitute,0.030721071368786847
delay_different_operation_matched_strong,8,U02_unrelated_substitute,0.1748919872063743
delay_different_operation_matched_strong,9,A00_copy,0.5535490207494205
delay_different_operation_matched_strong,9,A01_reverse,0.94719734285675
delay_different_operation_matched_strong,9,A02_substitute,0.03466930250497106
delay_different_operation_matched_strong,9,A03_copy,0.552118502292275
delay_different_operation_matched_strong,9,A04_reverse,0.9474397361490154
delay_different_operation_matched_strong,9,A05_substitute,0.033792528845255417
delay_different_operation_matched_strong,9,A06_copy,0.5534880543432695
delay_different_operation_matched_strong,9,A07_reverse,0.9478412181226691
delay_different_operation_matched_strong,9,C00_reverse_then_substitute_02_05,0.030426869989623486
delay_different_operation_matched_strong,9,C01_substitute_then_reverse_01_03,0.9469014711453062
delay_different_operation_matched_strong,9,C02_copy_then_substitute_04_07,0.5526805841807226
delay_different_operation_matched_strong,9,C03_reverse_then_substitute_06_01,0.9474708829475462
delay_different_operation_matched_strong,9,C04_substitute_then_reverse_03_07,0.9470802277198849
delay_different_operation_matched_strong,9,C05_copy_then_substitute_07_06,0.9472914652521421
delay_different_operation_matched_strong,9,C06_reverse_then_substitute_01_05,0.1288631067939194
delay_different_operation_matched_strong,9,C07_substitute_then_reverse_07_03,0.947859714520731
delay_different_operation_matched_strong,9,K00_shortcut_for_A07_reverse,0.5538323977647565
delay_different_operation_matched_strong,9,K01_shortcut_for_A03_copy,0.5521329929642265
delay_different_operation_matched_strong,9,K02_shortcut_for_A00_copy,0.553068744238874
delay_different_operation_matched_strong,9,S00_surface_rotate,0.2737243788730555
delay_different_operation_matched_strong,9,S01_surface_rotate,0.272737487947555
delay_different_operation_matched_strong,9,S02_surface_rotate,0.2458008870085894
delay_different_operation_matched_strong,9,U00_unrelated_substitute,0.07211486128623099
delay_different_operation_matched_strong,9,U01_unrelated_substitute,0.031357286218649104
delay_different_operation_matched_strong,9,U02_unrelated_substitute,0.0702770175669674
delay_same_operation_unrelated_strong,0,A00_copy,0.5775745963542402
delay_same_operation_unrelated_strong,0,A01_reverse,0.9446723048290202
delay_same_operation_unrelated_strong,0,A02_substitute,0.019706172169879167
delay_same_operation_unrelated_strong,0,A03_copy,0.5733001793524062
delay_same_operation_unrelated_strong,0,A04_reverse,0.9448570532280048
delay_same_operation_unrelated_strong,0,A05_substitute,0.015209353268680306
delay_same_operation_unrelated_strong,0,A06_copy,0.5753890764437227
delay_same_operation_unrelated_strong,0,A07_reverse,0.9453413407685294
delay_same_operation_unrelated_strong,0,C00_reverse_then_substitute_02_05,0.021488706984518113
delay_same_operation_unrelated_strong,0,C01_substitute_then_reverse_01_03,0.9444237502335648
delay_same_operation_unrelated_strong,0,C02_copy_then_substitute_04_07,0.5759669825379397
delay_same_operation_unrelated_strong,0,C03_reverse_then_substitute_06_01,0.9444329144028963
delay_same_operation_unrelated_strong,0,C04_substitute_then_reverse_03_07,0.9450146520430243
delay_same_operation_unrelated_strong,0,C05_copy_then_substitute_07_06,0.9446269955081882
delay_same_operation_unrelated_strong,0,C06_reverse_then_substitute_01_05,0.09599033367420672
delay_same_operation_unrelated_strong,0,C07_substitute_then_reverse_07_03,0.9453153475268745
delay_same_operation_unrelated_strong,0,K00_shortcut_for_A07_reverse,0.5763891262584724
delay_same_operation_unrelated_strong,0,K01_shortcut_for_A03_copy,0.57554434062751
delay_same_operation_unrelated_strong,0,K02_shortcut_for_A00_copy,0.5767847805988413
delay_same_operation_unrelated_strong,0,S00_surface_rotate,0.25525365664338656
delay_same_operation_unrelated_strong,0,S01_surface_rotate,0.25570161734634256
delay_same_operation_unrelated_strong,0,S02_surface_rotate,0.12664343348914947
delay_same_operation_unrelated_strong,0,U00_unrelated_substitute,0.1278532267278375
delay_same_operation_unrelated_strong,0,U01_unrelated_substitute,0.017535977779545374
delay_same_operation_unrelated_strong,0,U02_unrelated_substitute,0.1286928489577395
delay_same_operation_unrelated_strong,1,A00_copy,0.5954519200139701
delay_same_operation_unrelated_strong,1,A01_reverse,0.9431414928529392
delay_same_operation_unrelated_strong,1,A02_substitute,0.025962036358480427
delay_same_operation_unrelated_strong,1,A03_copy,0.5943700722680868
delay_same_operation_unrelated_strong,1,A04_reverse,0.9431439945922293
delay_same_operation_unrelated_strong,1,A05_substitute,0.02139424935875492
delay_same_operation_unrelated_strong,1,A06_copy,0.5930285065014491
delay_same_operation_unrelated_strong,1,A07_reverse,0.9425865730552905
delay_same_operation_unrelated_strong,1,C00_reverse_then_substitute_02_05,0.027047050563940724
delay_same_operation_unrelated_strong,1,C01_substitute_then_reverse_01_03,0.942793978529743
delay_same_operation_unrelated_strong,1,C02_copy_then_substitute_04_07,0.5960591475811988
delay_same_operation_unrelated_strong,1,C03_reverse_then_substitute_06_01,0.9428291310610568
delay_same_operation_unrelated_strong,1,C04_substitute_then_reverse_03_07,0.9435594668059001
delay_same_operation_unrelated_strong,1,C05_copy_then_substitute_07_06,0.9435431446714238
delay_same_operation_unrelated_strong,1,C06_reverse_then_substitute_01_05,0.18101174476774357
delay_same_operation_unrelated_strong,1,C07_substitute_then_reverse_07_03,0.9424901173784642
delay_same_operation_unrelated_strong,1,K00_shortcut_for_A07_reverse,0.5949704703458317
delay_same_operation_unrelated_strong,1,K01_shortcut_for_A03_copy,0.5934303269369819
delay_same_operation_unrelated_strong,1,K02_shortcut_for_A00_copy,0.5946077968717429
delay_same_operation_unrelated_strong,1,S00_surface_rotate,0.3031428680062187
delay_same_operation_unrelated_strong,1,S01_surface_rotate,0.30472199511099435
delay_same_operation_unrelated_strong,1,S02_surface_rotate,0.18048831423079192
delay_same_operation_unrelated_strong,1,U00_unrelated_substitute,0.20898804530985615
delay_same_operation_unrelated_strong,1,U01_unrelated_substitute,0.021881864201220284
delay_same_operation_unrelated_strong,1,U02_unrelated_substitute,0.21184176598659343
delay_same_operation_unrelated_strong,2,A00_copy,0.5717926831904535
delay_same_operation_unrelated_strong,2,A01_reverse,0.9430500340820533
delay_same_operation_unrelated_strong,2,A02_substitute,0.025684660695256805
delay_same_operation_unrelated_strong,2,A03_copy,0.5725698380158145
delay_same_operation_unrelated_strong,2,A04_reverse,0.9434020435752132
delay_same_operation_unrelated_strong,2,A05_substitute,0.04259991610733488
delay_same_operation_unrelated_strong,2,A06_copy,0.5705632387975969
delay_same_operation_unrelated_strong,2,A07_reverse,0.9433913767898309
delay_same_operation_unrelated_strong,2,C00_reverse_then_substitute_02_05,0.02865133185831861
delay_same_operation_unrelated_strong,2,C01_substitute_then_reverse_01_03,0.9432122893145303
delay_same_operation_unrelated_strong,2,C02_copy_then_substitute_04_07,0.5715894418813388
delay_same_operation_unrelated_strong,2,C03_reverse_then_substitute_06_01,0.9429490765120105
delay_same_operation_unrelated_strong,2,C04_substitute_then_reverse_03_07,0.942561579141823
delay_same_operation_unrelated_strong,2,C05_copy_then_substitute_07_06,0.9433538973361956
delay_same_operation_unrelated_strong,2,C06_reverse_then_substitute_01_05,0.13718021411566445
delay_same_operation_unrelated_strong,2,C07_substitute_then_reverse_07_03,0.9428278033992422
delay_same_operation_unrelated_strong,2,K00_shortcut_for_A07_reverse,0.5722466557960626
delay_same_operation_unrelated_strong,2,K01_shortcut_for_A03_copy,0.5697326104212914
delay_same_operation_unrelated_strong,2,K02_shortcut_for_A00_copy,0.5713145672405633
delay_same_operation_unrelated_strong,2,S00_surface_rotate,0.28950580791546415
delay_same_operation_unrelated_strong,2,S01_surface_rotate,0.2886808468839163
delay_same_operation_unrelated_strong,2,S02_surface_rotate,0.1836917128341469
delay_same_operation_unrelated_strong,2,U00_unrelated_substitute,0.1412249026513118
delay_same_operation_unrelated_strong,2,U01_unrelated_substitute,0.021613984258164815
delay_same_operation_unrelated_strong,2,U02_unrelated_substitute,0.13964111050981703
delay_same_operation_unrelated_strong,3,A00_copy,0.5519045986427698
delay_same_operation_unrelated_strong,3,A01_reverse,0.9403953910314362
delay_same_operation_unrelated_strong,3,A02_substitute,0.03311266609207329
delay_same_operation_unrelated_strong,3,A03_copy,0.5521291659100166
delay_same_operation_unrelated_strong,3,A04_reverse,0.9395635954639135
delay_same_operation_unrelated_strong,3,A05_substitute,0.03157852029288711
delay_same_operation_unrelated_strong,3,A06_copy,0.5515147678653196
delay_same_operation_unrelated_strong,3,A07_reverse,0.9401586653289129
delay_same_operation_unrelated_strong,3,C00_reverse_then_substitute_02_05,0.031419258544692415
delay_same_operation_unrelated_strong,3,C01_substitute_then_reverse_01_03,0.9399036064509497
delay_same_operation_unrelated_strong,3,C02_copy_then_substitute_04_07,0.5519770614625533
delay_same_operation_unrelated_strong,3,C03_reverse_then_substitute_06_01,0.9406509416324669
delay_same_operation_unrelated_strong,3,C04_substitute_then_reverse_03_07,0.9403462417904161
delay_same_operation_unrelated_strong,3,C05_copy_then_substitute_07_06,0.9407190764904357
delay_same_operation_unrelated_strong,3,C06_reverse_then_substitute_01_05,0.09129926856570737
delay_same_operation_unrelated_strong,3,C07_substitute_then_reverse_07_03,0.9405189993597773
delay_same_operation_unrelated_strong,3,K00_shortcut_for_A07_reverse,0.551145438941819
delay_same_operation_unrelated_strong,3,K01_shortcut_for_A03_copy,0.5516688620362777
delay_same_operation_unrelated_strong,3,K02_shortcut_for_A00_copy,0.552130996276307
delay_same_operation_unrelated_strong,3,S00_surface_rotate,0.23222163919370883
delay_same_operation_unrelated_strong,3,S01_surface_rotate,0.23439216743697133
delay_same_operation_unrelated_strong,3,S02_surface_rotate,0.25021157704556823
delay_same_operation_unrelated_strong,3,U00_unrelated_substitute,0.12674971858273998
delay_same_operation_unrelated_strong,3,U01_unrelated_substitute,0.03000938981207146
delay_same_operation_unrelated_strong,3,U02_unrelated_substitute,0.12870901049578995
delay_same_operation_unrelated_strong,4,A00_copy,0.5402001741398488
delay_same_operation_unrelated_strong,4,A01_reverse,0.9430145451545471
delay_same_operation_unrelated_strong,4,A02_substitute,0.037386418806394685
delay_same_operation_unrelated_strong,4,A03_copy,0.5420686659263018
delay_same_operation_unrelated_strong,4,A04_reverse,0.9435411496364351
delay_same_operation_unrelated_strong,4,A05_substitute,0.044545711446153095
delay_same_operation_unrelated_strong,4,A06_copy,0.5387896387308775
delay_same_operation_unrelated_strong,4,A07_reverse,0.943529157000408
delay_same_operation_unrelated_strong,4,C00_reverse_then_substitute_02_05,0.031170869862876188
delay_same_operation_unrelated_strong,4,C01_substitute_then_reverse_01_03,0.9428241350378235
delay_same_operation_unrelated_strong,4,C02_copy_then_substitute_04_07,0.5387573137444691
delay_same_operation_unrelated_strong,4,C03_reverse_then_substitute_06_01,0.9428121464397518
delay_same_operation_unrelated_strong,4,C04_substitute_then_reverse_03_07,0.9427173474084819
delay_same_operation_unrelated_strong,4,C05_copy_then_substitute_07_06,0.943025875386678
delay_same_operation_unrelated_strong,4,C06_reverse_then_substitute_01_05,0.1445085968856915
delay_same_operation_unrelated_strong,4,C07_substitute_then_reverse_07_03,0.9428764466842601
delay_same_operation_unrelated_strong,4,K00_shortcut_for_A07_reverse,0.5405873306926832
delay_same_operation_unrelated_strong,4,K01_shortcut_for_A03_copy,0.5407072828144613
delay_same_operation_unrelated_strong,4,K02_shortcut_for_A00_copy,0.5404652212436636
delay_same_operation_unrelated_strong,4,S00_surface_rotate,0.24636197138287913
delay_same_operation_unrelated_strong,4,S01_surface_rotate,0.24556932549546173
delay_same_operation_unrelated_strong,4,S02_surface_rotate,0.27177109144162864
delay_same_operation_unrelated_strong,4,U00_unrelated_substitute,0.12548212100110162
delay_same_operation_unrelated_strong,4,U01_unrelated_substitute,0.03128431874309249
delay_same_operation_unrelated_strong,4,U02_unrelated_substitute,0.12468481351246823
delay_same_operation_unrelated_strong,5,A00_copy,0.5665003909741814
delay_same_operation_unrelated_strong,5,A01_reverse,0.9393348611830262
delay_same_operation_unrelated_strong,5,A02_substitute,0.0280106186060313
delay_same_operation_unrelated_strong,5,A03_copy,0.5668225844315384
delay_same_operation_unrelated_strong,5,A04_reverse,0.939400003493755
delay_same_operation_unrelated_strong,5,A05_substitute,0.028011951558368157
delay_same_operation_unrelated_strong,5,A06_copy,0.5665713584616765
delay_same_operation_unrelated_strong,5,A07_reverse,0.9396895389973415
delay_same_operation_unrelated_strong,5,C00_reverse_then_substitute_02_05,0.030795371566947727
delay_same_operation_unrelated_strong,5,C01_substitute_then_reverse_01_03,0.9392419032916473
delay_same_operation_unrelated_strong,5,C02_copy_then_substitute_04_07,0.566725123217072
delay_same_operation_unrelated_strong,5,C03_reverse_then_substitute_06_01,0.939351352262468
delay_same_operation_unrelated_strong,5,C04_substitute_then_reverse_03_07,0.9396292302231309
delay_same_operation_unrelated_strong,5,C05_copy_then_substitute_07_06,0.9390659834398386
delay_same_operation_unrelated_strong,5,C06_reverse_then_substitute_01_05,0.13258910451637318
delay_same_operation_unrelated_strong,5,C07_substitute_then_reverse_07_03,0.9395012928853564
delay_same_operation_unrelated_strong,5,K00_shortcut_for_A07_reverse,0.5666160103202461
delay_same_operation_unrelated_strong,5,K01_shortcut_for_A03_copy,0.5667815935200303
delay_same_operation_unrelated_strong,5,K02_shortcut_for_A00_copy,0.5671214393827161
delay_same_operation_unrelated_strong,5,S00_surface_rotate,0.26333686740670503
delay_same_operation_unrelated_strong,5,S01_surface_rotate,0.26302417324133365
delay_same_operation_unrelated_strong,5,S02_surface_rotate,0.19517306783765614
delay_same_operation_unrelated_strong,5,U00_unrelated_substitute,0.17498394517664595
delay_same_operation_unrelated_strong,5,U01_unrelated_substitute,0.02470993068633541
delay_same_operation_unrelated_strong,5,U02_unrelated_substitute,0.17500026898788423
delay_same_operation_unrelated_strong,6,A00_copy,0.6144978908656076
delay_same_operation_unrelated_strong,6,A01_reverse,0.9429752318552689
delay_same_operation_unrelated_strong,6,A02_substitute,0.026668053537896967
delay_same_operation_unrelated_strong,6,A03_copy,0.6139811213645882
delay_same_operation_unrelated_strong,6,A04_reverse,0.9429489118414058
delay_same_operation_unrelated_strong,6,A05_substitute,0.0321266079762857
delay_same_operation_unrelated_strong,6,A06_copy,0.6142928126595053
delay_same_operation_unrelated_strong,6,A07_reverse,0.9431196652570151
delay_same_operation_unrelated_strong,6,C00_reverse_then_substitute_02_05,0.031576687705530536
delay_same_operation_unrelated_strong,6,C01_substitute_then_reverse_01_03,0.9424572918628902
delay_same_operation_unrelated_strong,6,C02_copy_then_substitute_04_07,0.6151475958972255
delay_same_operation_unrelated_strong,6,C03_reverse_then_substitute_06_01,0.9427033611377863
delay_same_operation_unrelated_strong,6,C04_substitute_then_reverse_03_07,0.9425207652664431
delay_same_operation_unrelated_strong,6,C05_copy_then_substitute_07_06,0.9422903775095467
delay_same_operation_unrelated_strong,6,C06_reverse_then_substitute_01_05,0.182171390577412
delay_same_operation_unrelated_strong,6,C07_substitute_then_reverse_07_03,0.9421181151044756
delay_same_operation_unrelated_strong,6,K00_shortcut_for_A07_reverse,0.6137658879828154
delay_same_operation_unrelated_strong,6,K01_shortcut_for_A03_copy,0.6144798962235405
