condition,seed,checkpoint_index,data_seen,checkpoint_fraction
lr_low,0,1,249,0.000996
lr_low,0,2,268,0.001072
lr_low,0,3,287,0.001148
lr_low,0,4,308,0.001232
lr_low,0,5,330,0.00132
lr_low,0,6,354,0.001416
lr_low,0,7,379,0.001516
lr_low,0,8,407,0.001628
lr_low,0,9,436,0.001744
lr_low,0,10,468,0.001872
lr_low,0,11,502,0.002008
lr_low,0,12,538,0.002152
lr_low,0,13,577,0.002308
lr_low,0,14,619,0.002476
lr_low,0,15,664,0.002656
lr_low,0,16,712,0.002848
lr_low,0,17,763,0.003052
lr_low,0,18,818,0.003272
lr_low,0,19,877,0.003508
lr_low,0,20,941,0.003764
lr_low,0,21,1009,0.004036
lr_low,0,22,1082,0.004328
lr_low,0,23,1160,0.00464
lr_low,0,24,1244,0.004976
lr_low,0,25,1334,0.005336
lr_low,0,26,1430,0.00572
lr_low,0,27,1533,0.006132
lr_low,0,28,1644,0.006576
lr_low,0,29,1763,0.007052
lr_low,0,30,1891,0.007564
lr_low,0,31,2027,0.008108
lr_low,0,32,2174,0.008696
lr_low,0,33,2331,0.009324
lr_low,0,34,2499,0.009996
lr_low,0,35,2680,0.01072
lr_low,0,36,2874,0.011496
lr_low,0,37,3082,0.012328
lr_low,0,38,3304,0.013216
lr_low,0,39,3543,0.014172
lr_low,0,40,3799,0.015196
lr_low,0,41,4074,0.016296
lr_low,0,42,4368,0.017472
lr_low,0,43,4684,0.018736
lr_low,0,44,5023,0.020092
lr_low,0,45,5386,0.021544
lr_low,0,46,5775,0.0231
lr_low,0,47,6192,0.024768
lr_low,0,48,6640,0.02656
lr_low,0,49,7120,0.02848
lr_low,0,50,7634,0.030536
lr_low,0,51,8186,0.032744
lr_low,0,52,8777,0.035108
lr_low,0,53,9412,0.037648
lr_low,0,54,10092,0.040368
lr_low,0,55,10821,0.043284
lr_low,0,56,11603,0.046412
lr_low,0,57,12442,0.049768
lr_low,0,58,13341,0.053364
lr_low,0,59,14305,0.05722
lr_low,0,60,15339,0.061356
lr_low,0,61,16448,0.065792
lr_low,0,62,17637,0.070548
lr_low,0,63,18911,0.075644
lr_low,0,64,20278,0.081112
lr_low,0,65,21743,0.086972
lr_low,0,66,23315,0.09326
lr_low,0,67,24999,0.099996
lr_low,0,68,26806,0.107224
lr_low,0,69,28743,0.114972
lr_low,0,70,30821,0.123284
lr_low,0,71,33048,0.132192
lr_low,0,72,35436,0.141744
lr_low,0,73,37997,0.151988
lr_low,0,74,40743,0.162972
lr_low,0,75,43688,0.174752
lr_low,0,76,46845,0.18738
lr_low,0,77,50230,0.20092
lr_low,0,78,53860,0.21544
lr_low,0,79,57753,0.231012
lr_low,0,80,61926,0.247704
lr_low,0,81,66402,0.265608
lr_low,0,82,71200,0.2848
lr_low,0,83,76346,0.305384
lr_low,0,84,81863,0.327452
lr_low,0,85,87779,0.351116
lr_low,0,86,94123,0.376492
lr_low,0,87,100925,0.4037
lr_low,0,88,108219,0.432876
lr_low,0,89,116039,0.464156
lr_low,0,90,124425,0.4977
lr_low,0,91,133417,0.533668
lr_low,0,92,143059,0.572236
lr_low,0,93,153397,0.613588
lr_low,0,94,164483,0.657932
lr_low,0,95,176370,0.70548
lr_low,0,96,189115,0.75646
lr_low,0,97,202782,0.811128
lr_low,0,98,217437,0.869748
lr_low,0,99,233150,0.9326
lr_low,0,100,249999,0.999996
lr_low,1,0,0,0.0
lr_low,1,1,249,0.000996
lr_low,1,2,268,0.001072
lr_low,1,3,287,0.001148
lr_low,1,4,308,0.001232
lr_low,1,5,330,0.00132
lr_low,1,6,354,0.001416
lr_low,1,7,379,0.001516
lr_low,1,8,407,0.001628
lr_low,1,9,436,0.001744
lr_low,1,10,468,0.001872
lr_low,1,11,502,0.002008
lr_low,1,12,538,0.002152
lr_low,1,13,577,0.002308
lr_low,1,14,619,0.002476
lr_low,1,15,664,0.002656
lr_low,1,16,712,0.002848
lr_low,1,17,763,0.003052
lr_low,1,18,818,0.003272
lr_low,1,19,877,0.003508
lr_low,1,20,941,0.003764
lr_low,1,21,1009,0.004036
lr_low,1,22,1082,0.004328
lr_low,1,23,1160,0.00464
lr_low,1,24,1244,0.004976
lr_low,1,25,1334,0.005336
lr_low,1,26,1430,0.00572
lr_low,1,27,1533,0.006132
lr_low,1,28,1644,0.006576
lr_low,1,29,1763,0.007052
lr_low,1,30,1891,0.007564
lr_low,1,31,2027,0.008108
lr_low,1,32,2174,0.008696
lr_low,1,33,2331,0.009324
lr_low,1,34,2499,0.009996
lr_low,1,35,2680,0.01072
lr_low,1,36,2874,0.011496
lr_low,1,37,3082,0.012328
lr_low,1,38,3304,0.013216
lr_low,1,39,3543,0.014172
lr_low,1,40,3799,0.015196
lr_low,1,41,4074,0.016296
lr_low,1,42,4368,0.017472
lr_low,1,43,4684,0.018736
lr_low,1,44,5023,0.020092
lr_low,1,45,5386,0.021544
lr_low,1,46,5775,0.0231
lr_low,1,47,6192,0.024768
lr_low,1,48,6640,0.02656
lr_low,1,49,7120,0.02848
lr_low,1,50,7634,0.030536
lr_low,1,51,8186,0.032744
lr_low,1,52,8777,0.035108
lr_low,1,53,9412,0.037648
lr_low,1,54,10092,0.040368
lr_low,1,55,10821,0.043284
lr_low,1,56,11603,0.046412
lr_low,1,57,12442,0.049768
lr_low,1,58,13341,0.053364
lr_low,1,59,14305,0.05722
lr_low,1,60,15339,0.061356
lr_low,1,61,16448,0.065792
lr_low,1,62,17637,0.070548
lr_low,1,63,18911,0.075644
lr_low,1,64,20278,0.081112
lr_low,1,65,21743,0.086972
lr_low,1,66,23315,0.09326
lr_low,1,67,24999,0.099996
lr_low,1,68,26806,0.107224
lr_low,1,69,28743,0.114972
lr_low,1,70,30821,0.123284
lr_low,1,71,33048,0.132192
lr_low,1,72,35436,0.141744
lr_low,1,73,37997,0.151988
lr_low,1,74,40743,0.162972
lr_low,1,75,43688,0.174752
lr_low,1,76,46845,0.18738
lr_low,1,77,50230,0.20092
lr_low,1,78,53860,0.21544
lr_low,1,79,57753,0.231012
lr_low,1,80,61926,0.247704
lr_low,1,81,66402,0.265608
lr_low,1,82,71200,0.2848
lr_low,1,83,76346,0.305384
lr_low,1,84,81863,0.327452
lr_low,1,85,87779,0.351116
lr_low,1,86,94123,0.376492
lr_low,1,87,100925,0.4037
lr_low,1,88,108219,0.432876
lr_low,1,89,116039,0.464156
lr_low,1,90,124425,0.4977
lr_low,1,91,133417,0.533668
lr_low,1,92,143059,0.572236
lr_low,1,93,153397,0.613588
lr_low,1,94,164483,0.657932
lr_low,1,95,176370,0.70548
lr_low,1,96,189115,0.75646
lr_low,1,97,202782,0.811128
lr_low,1,98,217437,0.869748
lr_low,1,99,233150,0.9326
lr_low,1,100,249999,0.999996
lr_low,2,0,0,0.0
lr_low,2,1,249,0.000996
lr_low,2,2,268,0.001072
lr_low,2,3,287,0.001148
lr_low,2,4,308,0.001232
lr_low,2,5,330,0.00132
lr_low,2,6,354,0.001416
lr_low,2,7,379,0.001516
lr_low,2,8,407,0.001628
lr_low,2,9,436,0.001744
lr_low,2,10,468,0.001872
lr_low,2,11,502,0.002008
lr_low,2,12,538,0.002152
lr_low,2,13,577,0.002308
lr_low,2,14,619,0.002476
lr_low,2,15,664,0.002656
lr_low,2,16,712,0.002848
lr_low,2,17,763,0.003052
lr_low,2,18,818,0.003272
lr_low,2,19,877,0.003508
lr_low,2,20,941,0.003764
lr_low,2,21,1009,0.004036
lr_low,2,22,1082,0.004328
lr_low,2,23,1160,0.00464
lr_low,2,24,1244,0.004976
lr_low,2,25,1334,0.005336
lr_low,2,26,1430,0.00572
lr_low,2,27,1533,0.006132
lr_low,2,28,1644,0.006576
lr_low,2,29,1763,0.007052
lr_low,2,30,1891,0.007564
lr_low,2,31,2027,0.008108
lr_low,2,32,2174,0.008696
lr_low,2,33,2331,0.009324
lr_low,2,34,2499,0.009996
lr_low,2,35,2680,0.01072
lr_low,2,36,2874,0.011496
lr_low,2,37,3082,0.012328
lr_low,2,38,3304,0.013216
lr_low,2,39,3543,0.014172
lr_low,2,40,3799,0.015196
lr_low,2,41,4074,0.016296
lr_low,2,42,4368,0.017472
lr_low,2,43,4684,0.018736
lr_low,2,44,5023,0.020092
lr_low,2,45,5386,0.021544
lr_low,2,46,5775,0.0231
lr_low,2,47,6192,0.024768
lr_low,2,48,6640,0.02656
lr_low,2,49,7120,0.02848
lr_low,2,50,7634,0.030536
lr_low,2,51,8186,0.032744
lr_low,2,52,8777,0.035108
lr_low,2,53,9412,0.037648
lr_low,2,54,10092,0.040368
lr_low,2,55,10821,0.043284
lr_low,2,56,11603,0.046412
lr_low,2,57,12442,0.049768
lr_low,2,58,13341,0.053364
lr_low,2,59,14305,0.05722
lr_low,2,60,15339,0.061356
lr_low,2,61,16448,0.065792
lr_low,2,62,17637,0.070548
lr_low,2,63,18911,0.075644
lr_low,2,64,20278,0.081112
lr_low,2,65,21743,0.086972
lr_low,2,66,23315,0.09326
lr_low,2,67,24999,0.099996
lr_low,2,68,26806,0.107224
lr_low,2,69,28743,0.114972
lr_low,2,70,30821,0.123284
lr_low,2,71,33048,0.132192
lr_low,2,72,35436,0.141744
lr_low,2,73,37997,0.151988
lr_low,2,74,40743,0.162972
lr_low,2,75,43688,0.174752
lr_low,2,76,46845,0.18738
lr_low,2,77,50230,0.20092
lr_low,2,78,53860,0.21544
lr_low,2,79,57753,0.231012
lr_low,2,80,61926,0.247704
lr_low,2,81,66402,0.265608
lr_low,2,82,71200,0.2848
lr_low,2,83,76346,0.305384
lr_low,2,84,81863,0.327452
lr_low,2,85,87779,0.351116
lr_low,2,86,94123,0.376492
lr_low,2,87,100925,0.4037
lr_low,2,88,108219,0.432876
lr_low,2,89,116039,0.464156
lr_low,2,90,124425,0.4977
lr_low,2,91,133417,0.533668
lr_low,2,92,143059,0.572236
lr_low,2,93,153397,0.613588
lr_low,2,94,164483,0.657932
lr_low,2,95,176370,0.70548
lr_low,2,96,189115,0.75646
lr_low,2,97,202782,0.811128
lr_low,2,98,217437,0.869748
lr_low,2,99,233150,0.9326
lr_low,2,100,249999,0.999996
lr_low,3,0,0,0.0
lr_low,3,1,249,0.000996
lr_low,3,2,268,0.001072
lr_low,3,3,287,0.001148
lr_low,3,4,308,0.001232
lr_low,3,5,330,0.00132
lr_low,3,6,354,0.001416
lr_low,3,7,379,0.001516
lr_low,3,8,407,0.001628
lr_low,3,9,436,0.001744
lr_low,3,10,468,0.001872
lr_low,3,11,502,0.002008
lr_low,3,12,538,0.002152
lr_low,3,13,577,0.002308
lr_low,3,14,619,0.002476
lr_low,3,15,664,0.002656
lr_low,3,16,712,0.002848
lr_low,3,17,763,0.003052
lr_low,3,18,818,0.003272
lr_low,3,19,877,0.003508
lr_low,3,20,941,0.003764
lr_low,3,21,1009,0.004036
lr_low,3,22,1082,0.004328
lr_low,3,23,1160,0.00464
lr_low,3,24,1244,0.004976
lr_low,3,25,1334,0.005336
lr_low,3,26,1430,0.00572
lr_low,3,27,1533,0.006132
lr_low,3,28,1644,0.006576
lr_low,3,29,1763,0.007052
lr_low,3,30,1891,0.007564
lr_low,3,31,2027,0.008108
lr_low,3,32,2174,0.008696
lr_low,3,33,2331,0.009324
lr_low,3,34,2499,0.009996
lr_low,3,35,2680,0.01072
lr_low,3,36,2874,0.011496
lr_low,3,37,3082,0.012328
lr_low,3,38,3304,0.013216
lr_low,3,39,3543,0.014172
lr_low,3,40,3799,0.015196
lr_low,3,41,4074,0.016296
lr_low,3,42,4368,0.017472
lr_low,3,43,4684,0.018736
lr_low,3,44,5023,0.020092
lr_low,3,45,5386,0.021544
lr_low,3,46,5775,0.0231
lr_low,3,47,6192,0.024768
lr_low,3,48,6640,0.02656
lr_low,3,49,7120,0.02848
lr_low,3,50,7634,0.030536
lr_low,3,51,8186,0.032744
lr_low,3,52,8777,0.035108
lr_low,3,53,9412,0.037648
lr_low,3,54,10092,0.040368
lr_low,3,55,10821,0.043284
lr_low,3,56,11603,0.046412
lr_low,3,57,12442,0.049768
lr_low,3,58,13341,0.053364
lr_low,3,59,14305,0.05722
lr_low,3,60,15339,0.061356
lr_low,3,61,16448,0.065792
lr_low,3,62,17637,0.070548
lr_low,3,63,18911,0.075644
lr_low,3,64,20278,0.081112
lr_low,3,65,21743,0.086972
lr_low,3,66,23315,0.09326
lr_low,3,67,24999,0.099996
lr_low,3,68,26806,0.107224
lr_low,3,69,28743,0.114972
lr_low,3,70,30821,0.123284
lr_low,3,71,33048,0.132192
lr_low,3,72,35436,0.141744
lr_low,3,73,37997,0.151988
lr_low,3,74,40743,0.162972
lr_low,3,75,43688,0.174752
lr_low,3,76,46845,0.18738
lr_low,3,77,50230,0.20092
lr_low,3,78,53860,0.21544
lr_low,3,79,57753,0.231012
lr_low,3,80,61926,0.247704
lr_low,3,81,66402,0.265608
lr_low,3,82,71200,0.2848
lr_low,3,83,76346,0.305384
lr_low,3,84,81863,0.327452
lr_low,3,85,87779,0.351116
lr_low,3,86,94123,0.376492
lr_low,3,87,100925,0.4037
lr_low,3,88,108219,0.432876
lr_low,3,89,116039,0.464156
lr_low,3,90,124425,0.4977
lr_low,3,91,133417,0.533668
lr_low,3,92,143059,0.572236
lr_low,3,93,153397,0.613588
lr_low,3,94,164483,0.657932
lr_low,3,95,176370,0.70548
lr_low,3,96,189115,0.75646
lr_low,3,97,202782,0.811128
lr_low,3,98,217437,0.869748
lr_low,3,99,233150,0.9326
lr_low,3,100,249999,0.999996
lr_low,4,0,0,0.0
lr_low,4,1,249,0.000996
lr_low,4,2,268,0.001072
lr_low,4,3,287,0.001148
lr_low,4,4,308,0.001232
lr_low,4,5,330,0.00132
lr_low,4,6,354,0.001416
lr_low,4,7,379,0.001516
lr_low,4,8,407,0.001628
lr_low,4,9,436,0.001744
lr_low,4,10,468,0.001872
lr_low,4,11,502,0.002008
lr_low,4,12,538,0.002152
lr_low,4,13,577,0.002308
lr_low,4,14,619,0.002476
lr_low,4,15,664,0.002656
lr_low,4,16,712,0.002848
lr_low,4,17,763,0.003052
lr_low,4,18,818,0.003272
lr_low,4,19,877,0.003508
lr_low,4,20,941,0.003764
lr_low,4,21,1009,0.004036
lr_low,4,22,1082,0.004328
lr_low,4,23,1160,0.00464
lr_low,4,24,1244,0.004976
lr_low,4,25,1334,0.005336
lr_low,4,26,1430,0.00572
lr_low,4,27,1533,0.006132
lr_low,4,28,1644,0.006576
lr_low,4,29,1763,0.007052
lr_low,4,30,1891,0.007564
lr_low,4,31,2027,0.008108
lr_low,4,32,2174,0.008696
lr_low,4,33,2331,0.009324
lr_low,4,34,2499,0.009996
lr_low,4,35,2680,0.01072
lr_low,4,36,2874,0.011496
lr_low,4,37,3082,0.012328
lr_low,4,38,3304,0.013216
lr_low,4,39,3543,0.014172
lr_low,4,40,3799,0.015196
lr_low,4,41,4074,0.016296
lr_low,4,42,4368,0.017472
lr_low,4,43,4684,0.018736
lr_low,4,44,5023,0.020092
lr_low,4,45,5386,0.021544
lr_low,4,46,5775,0.0231
lr_low,4,47,6192,0.024768
lr_low,4,48,6640,0.02656
lr_low,4,49,7120,0.02848
lr_low,4,50,7634,0.030536
lr_low,4,51,8186,0.032744
lr_low,4,52,8777,0.035108
lr_low,4,53,9412,0.037648
lr_low,4,54,10092,0.040368
lr_low,4,55,10821,0.043284
lr_low,4,56,11603,0.046412
lr_low,4,57,12442,0.049768
lr_low,4,58,13341,0.053364
lr_low,4,59,14305,0.05722
lr_low,4,60,15339,0.061356
lr_low,4,61,16448,0.065792
lr_low,4,62,17637,0.070548
lr_low,4,63,18911,0.075644
lr_low,4,64,20278,0.081112
lr_low,4,65,21743,0.086972
lr_low,4,66,23315,0.09326
lr_low,4,67,24999,0.099996
lr_low,4,68,26806,0.107224
lr_low,4,69,28743,0.114972
lr_low,4,70,30821,0.123284
lr_low,4,71,33048,0.132192
lr_low,4,72,35436,0.141744
lr_low,4,73,37997,0.151988
lr_low,4,74,40743,0.162972
lr_low,4,75,43688,0.174752
lr_low,4,76,46845,0.18738
lr_low,4,77,50230,0.20092
lr_low,4,78,53860,0.21544
lr_low,4,79,57753,0.231012
lr_low,4,80,61926,0.247704
lr_low,4,81,66402,0.265608
lr_low,4,82,71200,0.2848
lr_low,4,83,76346,0.305384
lr_low,4,84,81863,0.327452
lr_low,4,85,87779,0.351116
lr_low,4,86,94123,0.376492
lr_low,4,87,100925,0.4037
lr_low,4,88,108219,0.432876
lr_low,4,89,116039,0.464156
lr_low,4,90,124425,0.4977
lr_low,4,91,133417,0.533668
lr_low,4,92,143059,0.572236
lr_low,4,93,153397,0.613588
lr_low,4,94,164483,0.657932
lr_low,4,95,176370,0.70548
lr_low,4,96,189115,0.75646
lr_low,4,97,202782,0.811128
lr_low,4,98,217437,0.869748
lr_low,4,99,233150,0.9326
lr_low,4,100,249999,0.999996
lr_low,5,0,0,0.0
lr_low,5,1,249,0.000996
lr_low,5,2,268,0.001072
lr_low,5,3,287,0.001148
lr_low,5,4,308,0.001232
lr_low,5,5,330,0.00132
lr_low,5,6,354,0.001416
lr_low,5,7,379,0.001516
lr_low,5,8,407,0.001628
lr_low,5,9,436,0.001744
lr_low,5,10,468,0.001872
lr_low,5,11,502,0.002008
lr_low,5,12,538,0.002152
lr_low,5,13,577,0.002308
lr_low,5,14,619,0.002476
lr_low,5,15,664,0.002656
lr_low,5,16,712,0.002848
lr_low,5,17,763,0.003052
lr_low,5,18,818,0.003272
lr_low,5,19,877,0.003508
lr_low,5,20,941,0.003764
lr_low,5,21,1009,0.004036
lr_low,5,22,1082,0.004328
lr_low,5,23,1160,0.00464
lr_low,5,24,1244,0.004976
lr_low,5,25,1334,0.005336
lr_low,5,26,1430,0.00572
lr_low,5,27,1533,0.006132
lr_low,5,28,1644,0.006576
lr_low,5,29,1763,0.007052
lr_low,5,30,1891,0.007564
lr_low,5,31,2027,0.008108
lr_low,5,32,2174,0.008696
lr_low,5,33,2331,0.009324
lr_low,5,34,2499,0.009996
lr_low,5,35,2680,0.01072
lr_low,5,36,2874,0.011496
lr_low,5,37,3082,0.012328
lr_low,5,38,3304,0.013216
lr_low,5,39,3543,0.014172
lr_low,5,40,3799,0.015196
lr_low,5,41,4074,0.016296
lr_low,5,42,4368,0.017472
lr_low,5,43,4684,0.018736
lr_low,5,44,5023,0.020092
lr_low,5,45,5386,0.021544
lr_low,5,46,5775,0.0231
lr_low,5,47,6192,0.024768
lr_low,5,48,6640,0.02656
lr_low,5,49,7120,0.02848
lr_low,5,50,7634,0.030536
lr_low,5,51,8186,0.032744
lr_low,5,52,8777,0.035108
lr_low,5,53,9412,0.037648
lr_low,5,54,10092,0.040368
lr_low,5,55,10821,0.043284
lr_low,5,56,11603,0.046412
lr_low,5,57,12442,0.049768
lr_low,5,58,13341,0.053364
lr_low,5,59,14305,0.05722
lr_low,5,60,15339,0.061356
lr_low,5,61,16448,0.065792
lr_low,5,62,17637,0.070548
lr_low,5,63,18911,0.075644
lr_low,5,64,20278,0.081112
lr_low,5,65,21743,0.086972
lr_low,5,66,23315,0.09326
lr_low,5,67,24999,0.099996
lr_low,5,68,26806,0.107224
lr_low,5,69,28743,0.114972
lr_low,5,70,30821,0.123284
lr_low,5,71,33048,0.132192
lr_low,5,72,35436,0.141744
lr_low,5,73,37997,0.151988
lr_low,5,74,40743,0.162972
lr_low,5,75,43688,0.174752
lr_low,5,76,46845,0.18738
lr_low,5,77,50230,0.20092
lr_low,5,78,53860,0.21544
lr_low,5,79,57753,0.231012
lr_low,5,80,61926,0.247704
lr_low,5,81,66402,0.265608
lr_low,5,82,71200,0.2848
lr_low,5,83,76346,0.305384
lr_low,5,84,81863,0.327452
lr_low,5,85,87779,0.351116
lr_low,5,86,94123,0.376492
lr_low,5,87,100925,0.4037
lr_low,5,88,108219,0.432876
lr_low,5,89,116039,0.464156
lr_low,5,90,124425,0.4977
lr_low,5,91,133417,0.533668
lr_low,5,92,143059,0.572236
lr_low,5,93,153397,0.613588
lr_low,5,94,164483,0.657932
lr_low,5,95,176370,0.70548
lr_low,5,96,189115,0.75646
lr_low,5,97,202782,0.811128
lr_low,5,98,217437,0.869748
lr_low,5,99,233150,0.9326
lr_low,5,100,249999,0.999996
lr_low,6,0,0,0.0
lr_low,6,1,249,0.000996
lr_low,6,2,268,0.001072
lr_low,6,3,287,0.001148
lr_low,6,4,308,0.001232
lr_low,6,5,330,0.00132
lr_low,6,6,354,0.001416
lr_low,6,7,379,0.001516
lr_low,6,8,407,0.001628
lr_low,6,9,436,0.001744
lr_low,6,10,468,0.001872
lr_low,6,11,502,0.002008
lr_low,6,12,538,0.002152
lr_low,6,13,577,0.002308
lr_low,6,14,619,0.002476
lr_low,6,15,664,0.002656
lr_low,6,16,712,0.002848
lr_low,6,17,763,0.003052
lr_low,6,18,818,0.003272
lr_low,6,19,877,0.003508
lr_low,6,20,941,0.003764
lr_low,6,21,1009,0.004036
lr_low,6,22,1082,0.004328
lr_low,6,23,1160,0.00464
lr_low,6,24,1244,0.004976
lr_low,6,25,1334,0.005336
lr_low,6,26,1430,0.00572
lr_low,6,27,1533,0.006132
lr_low,6,28,1644,0.006576
lr_low,6,29,1763,0.007052
lr_low,6,30,1891,0.007564
lr_low,6,31,2027,0.008108
lr_low,6,32,2174,0.008696
lr_low,6,33,2331,0.009324
lr_low,6,34,2499,0.009996
lr_low,6,35,2680,0.01072
lr_low,6,36,2874,0.011496
lr_low,6,37,3082,0.012328
lr_low,6,38,3304,0.013216
lr_low,6,39,3543,0.014172
lr_low,6,40,3799,0.015196
lr_low,6,41,4074,0.016296
lr_low,6,42,4368,0.017472
lr_low,6,43,4684,0.018736
lr_low,6,44,5023,0.020092
lr_low,6,45,5386,0.021544
lr_low,6,46,5775,0.0231
lr_low,6,47,6192,0.024768
lr_low,6,48,6640,0.02656
lr_low,6,49,7120,0.02848
lr_low,6,50,7634,0.030536
lr_low,6,51,8186,0.032744
lr_low,6,52,8777,0.035108
lr_low,6,53,9412,0.037648
lr_low,6,54,10092,0.040368
lr_low,6,55,10821,0.043284
lr_low,6,56,11603,0.046412
lr_low,6,57,12442,0.049768
lr_low,6,58,13341,0.053364
lr_low,6,59,14305,0.05722
lr_low,6,60,15339,0.061356
lr_low,6,61,16448,0.065792
lr_low,6,62,17637,0.070548
lr_low,6,63,18911,0.075644
lr_low,6,64,20278,0.081112
lr_low,6,65,21743,0.086972
lr_low,6,66,23315,0.09326
lr_low,6,67,24999,0.099996
lr_low,6,68,26806,0.107224
lr_low,6,69,28743,0.114972
lr_low,6,70,30821,0.123284
lr_low,6,71,33048,0.132192
lr_low,6,72,35436,0.141744
lr_low,6,73,37997,0.151988
lr_low,6,74,40743,0.162972
lr_low,6,75,43688,0.174752
lr_low,6,76,46845,0.18738
lr_low,6,77,50230,0.20092
lr_low,6,78,53860,0.21544
lr_low,6,79,57753,0.231012
lr_low,6,80,61926,0.247704
lr_low,6,81,66402,0.265608
lr_low,6,82,71200,0.2848
lr_low,6,83,76346,0.305384
lr_low,6,84,81863,0.327452
lr_low,6,85,87779,0.351116
lr_low,6,86,94123,0.376492
lr_low,6,87,100925,0.4037
lr_low,6,88,108219,0.432876
lr_low,6,89,116039,0.464156
lr_low,6,90,124425,0.4977
lr_low,6,91,133417,0.533668
lr_low,6,92,143059,0.572236
lr_low,6,93,153397,0.613588
lr_low,6,94,164483,0.657932
lr_low,6,95,176370,0.70548
lr_low,6,96,189115,0.75646
lr_low,6,97,202782,0.811128
lr_low,6,98,217437,0.869748
lr_low,6,99,233150,0.9326
lr_low,6,100,249999,0.999996
lr_low,7,0,0,0.0
lr_low,7,1,249,0.000996
lr_low,7,2,268,0.001072
lr_low,7,3,287,0.001148
lr_low,7,4,308,0.001232
lr_low,7,5,330,0.00132
lr_low,7,6,354,0.001416
lr_low,7,7,379,0.001516
lr_low,7,8,407,0.001628
lr_low,7,9,436,0.001744
lr_low,7,10,468,0.001872
lr_low,7,11,502,0.002008
lr_low,7,12,538,0.002152
lr_low,7,13,577,0.002308
lr_low,7,14,619,0.002476
lr_low,7,15,664,0.002656
lr_low,7,16,712,0.002848
lr_low,7,17,763,0.003052
lr_low,7,18,818,0.003272
lr_low,7,19,877,0.003508
lr_low,7,20,941,0.003764
lr_low,7,21,1009,0.004036
lr_low,7,22,1082,0.004328
lr_low,7,23,1160,0.00464
lr_low,7,24,1244,0.004976
lr_low,7,25,1334,0.005336
lr_low,7,26,1430,0.00572
lr_low,7,27,1533,0.006132
lr_low,7,28,1644,0.006576
lr_low,7,29,1763,0.007052
lr_low,7,30,1891,0.007564
lr_low,7,31,2027,0.008108
lr_low,7,32,2174,0.008696
lr_low,7,33,2331,0.009324
lr_low,7,34,2499,0.009996
lr_low,7,35,2680,0.01072
lr_low,7,36,2874,0.011496
lr_low,7,37,3082,0.012328
lr_low,7,38,3304,0.013216
lr_low,7,39,3543,0.014172
lr_low,7,40,3799,0.015196
lr_low,7,41,4074,0.016296
lr_low,7,42,4368,0.017472
lr_low,7,43,4684,0.018736
lr_low,7,44,5023,0.020092
lr_low,7,45,5386,0.021544
lr_low,7,46,5775,0.0231
lr_low,7,47,6192,0.024768
lr_low,7,48,6640,0.02656
lr_low,7,49,7120,0.02848
lr_low,7,50,7634,0.030536
lr_low,7,51,8186,0.032744
lr_low,7,52,8777,0.035108
lr_low,7,53,9412,0.037648
lr_low,7,54,10092,0.040368
lr_low,7,55,10821,0.043284
lr_low,7,56,11603,0.046412
lr_low,7,57,12442,0.049768
lr_low,7,58,13341,0.053364
lr_low,7,59,14305,0.05722
lr_low,7,60,15339,0.061356
lr_low,7,61,16448,0.065792
lr_low,7,62,17637,0.070548
lr_low,7,63,18911,0.075644
lr_low,7,64,20278,0.081112
lr_low,7,65,21743,0.086972
lr_low,7,66,23315,0.09326
lr_low,7,67,24999,0.099996
lr_low,7,68,26806,0.107224
lr_low,7,69,28743,0.114972
lr_low,7,70,30821,0.123284
lr_low,7,71,33048,0.132192
lr_low,7,72,35436,0.141744
lr_low,7,73,37997,0.151988
lr_low,7,74,40743,0.162972
lr_low,7,75,43688,0.174752
lr_low,7,76,46845,0.18738
lr_low,7,77,50230,0.20092
lr_low,7,78,53860,0.21544
lr_low,7,79,57753,0.231012
lr_low,7,80,61926,0.247704
lr_low,7,81,66402,0.265608
lr_low,7,82,71200,0.2848
lr_low,7,83,76346,0.305384
lr_low,7,84,81863,0.327452
lr_low,7,85,87779,0.351116
lr_low,7,86,94123,0.376492
lr_low,7,87,100925,0.4037
lr_low,7,88,108219,0.432876
lr_low,7,89,116039,0.464156
lr_low,7,90,124425,0.4977
lr_low,7,91,133417,0.533668
lr_low,7,92,143059,0.572236
lr_low,7,93,153397,0.613588
lr_low,7,94,164483,0.657932
lr_low,7,95,176370,0.70548
lr_low,7,96,189115,0.75646
lr_low,7,97,202782,0.811128
lr_low,7,98,217437,0.869748
lr_low,7,99,233150,0.9326
lr_low,7,100,249999,0.999996
lr_low,8,0,0,0.0
lr_low,8,1,249,0.000996
lr_low,8,2,268,0.001072
lr_low,8,3,287,0.001148
lr_low,8,4,308,0.001232
lr_low,8,5,330,0.00132
lr_low,8,6,354,0.001416
lr_low,8,7,379,0.001516
lr_low,8,8,407,0.001628
lr_low,8,9,436,0.001744
lr_low,8,10,468,0.001872
lr_low,8,11,502,0.002008
lr_low,8,12,538,0.002152
lr_low,8,13,577,0.002308
lr_low,8,14,619,0.002476
lr_low,8,15,664,0.002656
lr_low,8,16,712,0.002848
lr_low,8,17,763,0.003052
lr_low,8,18,818,0.003272
lr_low,8,19,877,0.003508
lr_low,8,20,941,0.003764
lr_low,8,21,1009,0.004036
lr_low,8,22,1082,0.004328
lr_low,8,23,1160,0.00464
lr_low,8,24,1244,0.004976
lr_low,8,25,1334,0.005336
