metric_family,threshold,condition,stratum,n,n_tasks,acquisition_rate,mean_acquired_at,time_spearman_frequency,time_sign_ok_frequency,final_spearman_frequency,time_spearman_reference_learnability,time_sign_ok_reference_learnability,final_spearman_reference_learnability,time_spearman_formal_utility,time_sign_ok_formal_utility,final_spearman_formal_utility
token_accuracy,0.85,lr_high,kind=composite,80,8,0.625,10163.2,0.0,False,0.2863147050506647,,,,,,
token_accuracy,0.85,lr_high,kind=shortcut,30,3,0.0,,,,0.02596188760169679,,,,,,
token_accuracy,0.85,lr_high,kind=surface_control,30,3,0.0,,,,0.004716666306365782,,,,,,
token_accuracy,0.85,lr_high,kind=unrelated,30,3,0.0,,,,0.6700648197108373,,,,,,
token_accuracy,0.85,lr_low,all,250,25,0.32,20339.2,-0.06519428778187601,True,0.31868673554565907,-0.0128564869306645,False,0.29185432091499464,0.0,False,0.11928042337395842
token_accuracy,0.85,lr_low,true_tasks_atomic_composite,160,16,0.5,20339.2,-0.06519428778187601,True,0.45415073570717784,-0.0128564869306645,False,0.33634855524164586,0.0,False,-0.08727739868759421
token_accuracy,0.85,lr_low,kind=atomic,80,8,0.375,20352.0,-0.08215838362577492,True,0.7111915186658989,,,0.5627088564995806,-0.08215838362577492,True,0.30768279026516054
token_accuracy,0.85,lr_low,kind=composite,80,8,0.625,20331.52,-0.055999004470991806,True,0.33839877119086054,,,,,,
token_accuracy,0.85,lr_low,kind=shortcut,30,3,0.0,,,,-0.028299997838194695,,,,,,
token_accuracy,0.85,lr_low,kind=surface_control,30,3,0.0,,,,0.028303146305450163,,,,,,
token_accuracy,0.85,lr_low,kind=unrelated,30,3,0.0,,,,0.7194516855208543,,,,,,
token_accuracy,0.85,wd_zero,all,250,25,0.32,14028.8,0.0,False,0.3581649223066215,0.0,False,0.2966875705432709,0.0,False,0.14530364765667322
token_accuracy,0.85,wd_zero,true_tasks_atomic_composite,160,16,0.5,14028.8,0.0,False,0.4584576213899255,0.0,False,0.3171393843760602,0.0,False,-0.03909762706517913
token_accuracy,0.85,wd_zero,kind=atomic,80,8,0.375,14028.8,0.0,False,0.7577394325722229,,,0.5626164912553688,0.0,False,0.3866668479589781
token_accuracy,0.85,wd_zero,kind=composite,80,8,0.625,14028.8,0.0,False,0.26470286037381,,,,,,
token_accuracy,0.85,wd_zero,kind=shortcut,30,3,0.0,,,,0.030661741830904338,,,,,,
token_accuracy,0.85,wd_zero,kind=surface_control,30,3,0.0,,,,0.0471719105090836,,,,,,
token_accuracy,0.85,wd_zero,kind=unrelated,30,3,0.0,,,,0.7288871174621114,,,,,,
