condition,seed,task_name,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy,metric_family,analysis_threshold,copy_fraction,structure_id,kind,op,operation_type,components,frequency,reference_learnability,formal_utility,composition_depth,control_type,output_entropy,random_baseline_token_accuracy,target_length,max_data_seen,censored_acquired_at,is_censored,log_acquired_at,log_frequency,selected_model,parallel_pred_log_time,parallel_pred_time,parallel_residual_log_time,parallel_residual_time
batch_small,9,C00_reverse_then_substitute_02_05,,0.7,2,token_accuracy,0.0638020858168602,0.0,0.0,token_accuracy,0.7,0.0,C00_reverse_then_substitute_02_05,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A05_substitute",0.015236661713767,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-4.184050800371161,learnability_only,7.508295847330943,1822.10404641418,4.921372247392212,248289.89595358583
batch_small,9,C01_substitute_then_reverse_01_03,9472.0,0.7,2,token_accuracy,0.9912109375,0.947265625,0.947265625,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_01_03,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A03_copy",0.1352490775505667,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-2.0006371816073316,learnability_only,7.508295847330943,1822.10404641418,1.647905078544592,7649.89595358582
batch_small,9,C02_copy_then_substitute_04_07,108288.0,0.7,2,token_accuracy,0.7633463740348816,0.009765625,0.009765625,token_accuracy,0.7,1.0,C02_copy_then_substitute_04_07,composite,copy_then_substitute,copy_then_substitute,"A04_reverse,A07_reverse",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,108288.0,False,11.592558858116771,-4.116285353176716,learnability_only,7.508295847330943,1822.10404641418,4.084263010785828,106465.89595358582
batch_small,9,C03_reverse_then_substitute_06_01,9472.0,0.7,2,token_accuracy,0.9918619990348816,0.951171875,0.951171875,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-2.426375545120905,learnability_only,7.508295847330943,1822.10404641418,1.647905078544592,7649.89595358582
batch_small,9,C04_substitute_then_reverse_03_07,9472.0,0.7,2,token_accuracy,0.9931640625,0.9609375,0.9609375,token_accuracy,0.7,0.0283203125,C04_substitute_then_reverse_03_07,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A07_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-3.790622678457683,learnability_only,7.508295847330943,1822.10404641418,1.647905078544592,7649.89595358582
batch_small,9,C05_copy_then_substitute_07_06,9472.0,0.7,2,token_accuracy,0.9892578125,0.939453125,0.939453125,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_07_06,composite,copy_then_substitute,copy_then_substitute,"A07_reverse,A06_copy",0.0095362756947815,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-4.65265225813101,learnability_only,7.508295847330943,1822.10404641418,1.647905078544592,7649.89595358582
batch_small,9,C06_reverse_then_substitute_01_05,,0.7,2,token_accuracy,0.626953125,0.0,0.0,token_accuracy,0.7,0.033203125,C06_reverse_then_substitute_01_05,composite,reverse_then_substitute,reverse_then_substitute,"A01_reverse,A05_substitute",0.0516770010672922,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-2.962742450075196,learnability_only,7.508295847330943,1822.10404641418,4.921372247392212,248289.89595358583
batch_small,9,C07_substitute_then_reverse_07_03,9472.0,0.7,2,token_accuracy,0.9905599355697632,0.943359375,0.943359375,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_07_03,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A03_copy",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-3.579918448222423,learnability_only,7.508295847330943,1822.10404641418,1.647905078544592,7649.89595358582
lr_high,0,C00_reverse_then_substitute_02_05,,0.7,2,token_accuracy,0.0426432304084301,0.0,0.0,token_accuracy,0.7,0.0,C00_reverse_then_substitute_02_05,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A05_substitute",0.015236661713767,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-4.184050800371161,learnability_only,7.428422073906786,1682.1495912097078,5.001246020816369,248429.85040879028
lr_high,0,C01_substitute_then_reverse_01_03,8960.0,0.7,2,token_accuracy,0.9957682490348816,0.974609375,0.974609375,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_01_03,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A03_copy",0.1352490775505667,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,8960.0,False,9.10063710688422,-2.0006371816073316,learnability_only,7.428422073906786,1682.1495912097078,1.6722150329774337,7277.850408790292
lr_high,0,C02_copy_then_substitute_04_07,87808.0,0.7,2,token_accuracy,0.822265625,0.0234375,0.0234375,token_accuracy,0.7,1.0,C02_copy_then_substitute_04_07,composite,copy_then_substitute,copy_then_substitute,"A04_reverse,A07_reverse",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,87808.0,False,11.382919280064618,-4.116285353176716,learnability_only,7.428422073906786,1682.1495912097078,3.954497206157832,86125.8504087903
lr_high,0,C03_reverse_then_substitute_06_01,8960.0,0.7,2,token_accuracy,0.9964193105697632,0.978515625,0.978515625,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,8960.0,False,9.10063710688422,-2.426375545120905,learnability_only,7.428422073906786,1682.1495912097078,1.6722150329774337,7277.850408790292
lr_high,0,C04_substitute_then_reverse_03_07,8960.0,0.7,2,token_accuracy,0.9912109375,0.947265625,0.947265625,token_accuracy,0.7,0.0283203125,C04_substitute_then_reverse_03_07,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A07_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,8960.0,False,9.10063710688422,-3.790622678457683,learnability_only,7.428422073906786,1682.1495912097078,1.6722150329774337,7277.850408790292
lr_high,0,C05_copy_then_substitute_07_06,8960.0,0.7,2,token_accuracy,0.9951171875,0.970703125,0.970703125,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_07_06,composite,copy_then_substitute,copy_then_substitute,"A07_reverse,A06_copy",0.0095362756947815,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,8960.0,False,9.10063710688422,-4.65265225813101,learnability_only,7.428422073906786,1682.1495912097078,1.6722150329774337,7277.850408790292
lr_high,0,C06_reverse_then_substitute_01_05,,0.7,2,token_accuracy,0.7106119990348816,0.0,0.0,token_accuracy,0.7,0.033203125,C06_reverse_then_substitute_01_05,composite,reverse_then_substitute,reverse_then_substitute,"A01_reverse,A05_substitute",0.0516770010672922,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-2.962742450075196,learnability_only,7.428422073906786,1682.1495912097078,5.001246020816369,248429.85040879028
lr_high,0,C07_substitute_then_reverse_07_03,8960.0,0.7,2,token_accuracy,0.9951171875,0.970703125,0.970703125,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_07_03,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A03_copy",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,8960.0,False,9.10063710688422,-3.579918448222423,learnability_only,7.428422073906786,1682.1495912097078,1.6722150329774337,7277.850408790292
lr_high,1,C00_reverse_then_substitute_02_05,,0.7,2,token_accuracy,0.0439453125,0.0,0.0,token_accuracy,0.7,0.0,C00_reverse_then_substitute_02_05,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A05_substitute",0.015236661713767,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-4.184050800371161,learnability_only,7.428422073906786,1682.1495912097078,5.001246020816369,248429.85040879028
lr_high,1,C01_substitute_then_reverse_01_03,9472.0,0.7,2,token_accuracy,0.9954427480697632,0.97265625,0.97265625,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_01_03,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A03_copy",0.1352490775505667,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-2.0006371816073316,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,1,C02_copy_then_substitute_04_07,87808.0,0.7,2,token_accuracy,0.8033854365348816,0.01171875,0.01171875,token_accuracy,0.7,1.0,C02_copy_then_substitute_04_07,composite,copy_then_substitute,copy_then_substitute,"A04_reverse,A07_reverse",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,87808.0,False,11.382919280064618,-4.116285353176716,learnability_only,7.428422073906786,1682.1495912097078,3.954497206157832,86125.8504087903
lr_high,1,C03_reverse_then_substitute_06_01,9472.0,0.7,2,token_accuracy,0.9964193105697632,0.978515625,0.978515625,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-2.426375545120905,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,1,C04_substitute_then_reverse_03_07,9472.0,0.7,2,token_accuracy,0.994140625,0.96484375,0.96484375,token_accuracy,0.7,0.0283203125,C04_substitute_then_reverse_03_07,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A07_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-3.790622678457683,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,1,C05_copy_then_substitute_07_06,9472.0,0.7,2,token_accuracy,0.9964193105697632,0.978515625,0.978515625,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_07_06,composite,copy_then_substitute,copy_then_substitute,"A07_reverse,A06_copy",0.0095362756947815,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-4.65265225813101,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,1,C06_reverse_then_substitute_01_05,203008.0,0.7,2,token_accuracy,0.7200521230697632,0.0,0.0,token_accuracy,0.7,0.033203125,C06_reverse_then_substitute_01_05,composite,reverse_then_substitute,reverse_then_substitute,"A01_reverse,A05_substitute",0.0516770010672922,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250112,203008.0,False,12.221005592016528,-2.962742450075196,learnability_only,7.428422073906786,1682.1495912097078,4.792583518109742,201325.85040879028
lr_high,1,C07_substitute_then_reverse_07_03,9472.0,0.7,2,token_accuracy,0.9931640625,0.9609375,0.9609375,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_07_03,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A03_copy",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-3.579918448222423,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,2,C00_reverse_then_substitute_02_05,,0.7,2,token_accuracy,0.0354817733168602,0.0,0.0,token_accuracy,0.7,0.0,C00_reverse_then_substitute_02_05,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A05_substitute",0.015236661713767,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-4.184050800371161,learnability_only,7.428422073906786,1682.1495912097078,5.001246020816369,248429.85040879028
lr_high,2,C01_substitute_then_reverse_01_03,9472.0,0.7,2,token_accuracy,0.9931640625,0.9609375,0.9609375,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_01_03,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A03_copy",0.1352490775505667,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-2.0006371816073316,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,2,C02_copy_then_substitute_04_07,81920.0,0.7,2,token_accuracy,0.8121744990348816,0.021484375,0.021484375,token_accuracy,0.7,1.0,C02_copy_then_substitute_04_07,composite,copy_then_substitute,copy_then_substitute,"A04_reverse,A07_reverse",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,81920.0,False,11.313510647230078,-4.116285353176716,learnability_only,7.428422073906786,1682.1495912097078,3.8850885733232925,80237.8504087903
lr_high,2,C03_reverse_then_substitute_06_01,9472.0,0.7,2,token_accuracy,0.9944661855697632,0.966796875,0.966796875,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-2.426375545120905,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,2,C04_substitute_then_reverse_03_07,9472.0,0.7,2,token_accuracy,0.9934896230697632,0.9609375,0.9609375,token_accuracy,0.7,0.0283203125,C04_substitute_then_reverse_03_07,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A07_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-3.790622678457683,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,2,C05_copy_then_substitute_07_06,9472.0,0.7,2,token_accuracy,0.9947916865348816,0.96875,0.96875,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_07_06,composite,copy_then_substitute,copy_then_substitute,"A07_reverse,A06_copy",0.0095362756947815,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-4.65265225813101,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,2,C06_reverse_then_substitute_01_05,,0.7,2,token_accuracy,0.6741536855697632,0.0,0.0,token_accuracy,0.7,0.033203125,C06_reverse_then_substitute_01_05,composite,reverse_then_substitute,reverse_then_substitute,"A01_reverse,A05_substitute",0.0516770010672922,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-2.962742450075196,learnability_only,7.428422073906786,1682.1495912097078,5.001246020816369,248429.85040879028
lr_high,2,C07_substitute_then_reverse_07_03,9472.0,0.7,2,token_accuracy,0.9931640625,0.958984375,0.958984375,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_07_03,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A03_copy",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-3.579918448222423,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,3,C00_reverse_then_substitute_02_05,,0.7,2,token_accuracy,0.041015625,0.0,0.0,token_accuracy,0.7,0.0,C00_reverse_then_substitute_02_05,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A05_substitute",0.015236661713767,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-4.184050800371161,learnability_only,7.428422073906786,1682.1495912097078,5.001246020816369,248429.85040879028
lr_high,3,C01_substitute_then_reverse_01_03,9472.0,0.7,2,token_accuracy,0.9934896230697632,0.9609375,0.9609375,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_01_03,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A03_copy",0.1352490775505667,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-2.0006371816073316,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,3,C02_copy_then_substitute_04_07,81920.0,0.7,2,token_accuracy,0.8157552480697632,0.04296875,0.04296875,token_accuracy,0.7,1.0,C02_copy_then_substitute_04_07,composite,copy_then_substitute,copy_then_substitute,"A04_reverse,A07_reverse",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,81920.0,False,11.313510647230078,-4.116285353176716,learnability_only,7.428422073906786,1682.1495912097078,3.8850885733232925,80237.8504087903
lr_high,3,C03_reverse_then_substitute_06_01,9472.0,0.7,2,token_accuracy,0.9921875,0.953125,0.953125,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-2.426375545120905,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,3,C04_substitute_then_reverse_03_07,9472.0,0.7,2,token_accuracy,0.9912109375,0.947265625,0.947265625,token_accuracy,0.7,0.0283203125,C04_substitute_then_reverse_03_07,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A07_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-3.790622678457683,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,3,C05_copy_then_substitute_07_06,9472.0,0.7,2,token_accuracy,0.9931640625,0.958984375,0.958984375,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_07_06,composite,copy_then_substitute,copy_then_substitute,"A07_reverse,A06_copy",0.0095362756947815,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-4.65265225813101,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,3,C06_reverse_then_substitute_01_05,,0.7,2,token_accuracy,0.52734375,0.0,0.0,token_accuracy,0.7,0.033203125,C06_reverse_then_substitute_01_05,composite,reverse_then_substitute,reverse_then_substitute,"A01_reverse,A05_substitute",0.0516770010672922,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-2.962742450075196,learnability_only,7.428422073906786,1682.1495912097078,5.001246020816369,248429.85040879028
lr_high,3,C07_substitute_then_reverse_07_03,9472.0,0.7,2,token_accuracy,0.9934896230697632,0.9609375,0.9609375,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_07_03,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A03_copy",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-3.579918448222423,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,4,C00_reverse_then_substitute_02_05,,0.7,2,token_accuracy,0.0501302108168602,0.0,0.0,token_accuracy,0.7,0.0,C00_reverse_then_substitute_02_05,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A05_substitute",0.015236661713767,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-4.184050800371161,learnability_only,7.428422073906786,1682.1495912097078,5.001246020816369,248429.85040879028
lr_high,4,C01_substitute_then_reverse_01_03,9472.0,0.7,2,token_accuracy,0.9860026240348816,0.923828125,0.923828125,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_01_03,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A03_copy",0.1352490775505667,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-2.0006371816073316,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,4,C02_copy_then_substitute_04_07,94208.0,0.7,2,token_accuracy,0.8134765625,0.0546875,0.0546875,token_accuracy,0.7,1.0,C02_copy_then_substitute_04_07,composite,copy_then_substitute,copy_then_substitute,"A04_reverse,A07_reverse",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,94208.0,False,11.453270997401939,-4.116285353176716,learnability_only,7.428422073906786,1682.1495912097078,4.024848923495153,92525.8504087903
lr_high,4,C03_reverse_then_substitute_06_01,9472.0,0.7,2,token_accuracy,0.9869791865348816,0.921875,0.921875,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-2.426375545120905,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,4,C04_substitute_then_reverse_03_07,9472.0,0.7,2,token_accuracy,0.9879557490348816,0.931640625,0.931640625,token_accuracy,0.7,0.0283203125,C04_substitute_then_reverse_03_07,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A07_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-3.790622678457683,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,4,C05_copy_then_substitute_07_06,9472.0,0.7,2,token_accuracy,0.9860026240348816,0.916015625,0.916015625,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_07_06,composite,copy_then_substitute,copy_then_substitute,"A07_reverse,A06_copy",0.0095362756947815,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-4.65265225813101,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,4,C06_reverse_then_substitute_01_05,,0.7,2,token_accuracy,0.6354166865348816,0.0,0.0,token_accuracy,0.7,0.033203125,C06_reverse_then_substitute_01_05,composite,reverse_then_substitute,reverse_then_substitute,"A01_reverse,A05_substitute",0.0516770010672922,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-2.962742450075196,learnability_only,7.428422073906786,1682.1495912097078,5.001246020816369,248429.85040879028
lr_high,4,C07_substitute_then_reverse_07_03,9472.0,0.7,2,token_accuracy,0.9833984375,0.90234375,0.90234375,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_07_03,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A03_copy",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-3.579918448222423,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,5,C00_reverse_then_substitute_02_05,,0.7,2,token_accuracy,0.0654296875,0.0,0.0,token_accuracy,0.7,0.0,C00_reverse_then_substitute_02_05,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A05_substitute",0.015236661713767,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-4.184050800371161,learnability_only,7.428422073906786,1682.1495912097078,5.001246020816369,248429.85040879028
lr_high,5,C01_substitute_then_reverse_01_03,9472.0,0.7,2,token_accuracy,0.9908854365348816,0.947265625,0.947265625,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_01_03,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A03_copy",0.1352490775505667,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-2.0006371816073316,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,5,C02_copy_then_substitute_04_07,87808.0,0.7,2,token_accuracy,0.7994791865348816,0.0234375,0.0234375,token_accuracy,0.7,1.0,C02_copy_then_substitute_04_07,composite,copy_then_substitute,copy_then_substitute,"A04_reverse,A07_reverse",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,87808.0,False,11.382919280064618,-4.116285353176716,learnability_only,7.428422073906786,1682.1495912097078,3.954497206157832,86125.8504087903
lr_high,5,C03_reverse_then_substitute_06_01,9472.0,0.7,2,token_accuracy,0.9921875,0.955078125,0.955078125,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-2.426375545120905,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,5,C04_substitute_then_reverse_03_07,9472.0,0.7,2,token_accuracy,0.9925130605697632,0.958984375,0.958984375,token_accuracy,0.7,0.0283203125,C04_substitute_then_reverse_03_07,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A07_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-3.790622678457683,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,5,C05_copy_then_substitute_07_06,9472.0,0.7,2,token_accuracy,0.9915364980697632,0.94921875,0.94921875,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_07_06,composite,copy_then_substitute,copy_then_substitute,"A07_reverse,A06_copy",0.0095362756947815,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-4.65265225813101,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,5,C06_reverse_then_substitute_01_05,,0.7,2,token_accuracy,0.6337890625,0.001953125,0.001953125,token_accuracy,0.7,0.033203125,C06_reverse_then_substitute_01_05,composite,reverse_then_substitute,reverse_then_substitute,"A01_reverse,A05_substitute",0.0516770010672922,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-2.962742450075196,learnability_only,7.428422073906786,1682.1495912097078,5.001246020816369,248429.85040879028
lr_high,5,C07_substitute_then_reverse_07_03,9472.0,0.7,2,token_accuracy,0.9895833730697632,0.94140625,0.94140625,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_07_03,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A03_copy",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-3.579918448222423,learnability_only,7.428422073906786,1682.1495912097078,1.7277788519687487,7789.850408790292
lr_high,6,C00_reverse_then_substitute_02_05,,0.7,2,token_accuracy,0.0377604179084301,0.0,0.0,token_accuracy,0.7,0.0,C00_reverse_then_substitute_02_05,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A05_substitute",0.015236661713767,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-4.184050800371161,learnability_only,7.428422073906786,1682.1495912097078,5.001246020816369,248429.85040879028
lr_high,6,C01_substitute_then_reverse_01_03,10240.0,0.7,2,token_accuracy,0.9895833730697632,0.94140625,0.94140625,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_01_03,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A03_copy",0.1352490775505667,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,10240.0,False,9.234154550075438,-2.0006371816073316,learnability_only,7.428422073906786,1682.1495912097078,1.805732476168652,8557.850408790293
