condition,task_name,role,acquisition_rate,mean_censored_acquired_at,mean_final_metric,mean_censored_expected_direction_rate,mean_final_expected_direction_rate
corrupt_same_operation_unrelated_strong,K00_shortcut_for_A02_substitute,fake_component_control,1.0,15052.8,0.9503906428813934,0.18125,0.43125
corrupt_same_operation_unrelated_strong,S02_surface_rotate,surface_control,0.0,250112.0,0.40875652581453326,0.18125,0.43125
delay_component,A05_substitute,component,0.0,250112.0,0.5048828303813935,0.18125,0.43125
delay_component,C06_reverse_then_substitute_05_07,composite,1.0,172953.6,0.7863281428813934,0.18125,0.43125
delay_component,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.08245442882180214,0.18125,0.43125
delay_component,A04_reverse,different_operation_control,1.0,81177.6,0.8347981989383697,0.18125,0.43125
delay_component,K00_shortcut_for_A02_substitute,fake_component_control,1.0,15052.8,0.9412109553813934,0.18125,0.43125
delay_component,S02_surface_rotate,surface_control,0.0,250112.0,0.4244466245174408,0.18125,0.43125
delay_component_strong,A05_substitute,component,0.0,250112.0,0.4640625208616257,0.18125,0.43125
delay_component_strong,C06_reverse_then_substitute_05_07,composite,1.0,170649.6,0.786035168170929,0.18125,0.43125
delay_component_strong,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.07630208618938923,0.18125,0.43125
delay_component_strong,A04_reverse,different_operation_control,1.0,81177.6,0.8303060114383698,0.18125,0.43125
delay_component_strong,K00_shortcut_for_A02_substitute,fake_component_control,1.0,15052.8,0.9438802361488342,0.18125,0.43125
delay_component_strong,S02_surface_rotate,surface_control,0.0,250112.0,0.42255860567092896,0.18125,0.43125
delay_different_operation_matched,A05_substitute,component,0.0,250112.0,0.5253580868244171,0.18125,0.43125
delay_different_operation_matched,C06_reverse_then_substitute_05_07,composite,1.0,173900.8,0.7898112118244172,0.18125,0.43125
delay_different_operation_matched,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.08238932639360427,0.18125,0.43125
delay_different_operation_matched,A04_reverse,different_operation_control,1.0,89497.6,0.830371105670929,0.18125,0.43125
delay_different_operation_matched,K00_shortcut_for_A02_substitute,fake_component_control,1.0,15052.8,0.9431315243244172,0.18125,0.43125
delay_different_operation_matched,S02_surface_rotate,surface_control,0.0,250112.0,0.3840169310569763,0.18125,0.43125
delay_different_operation_matched_strong,A05_substitute,component,0.0,250112.0,0.5260091245174408,0.18125,0.43125
delay_different_operation_matched_strong,C06_reverse_then_substitute_05_07,composite,1.0,173900.8,0.7896484553813934,0.18125,0.43125
delay_different_operation_matched_strong,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.08229167014360428,0.18125,0.43125
delay_different_operation_matched_strong,A04_reverse,different_operation_control,1.0,96281.6,0.8283854305744172,0.18125,0.43125
delay_different_operation_matched_strong,K00_shortcut_for_A02_substitute,fake_component_control,1.0,15052.8,0.9443034172058106,0.18125,0.43125
delay_different_operation_matched_strong,S02_surface_rotate,surface_control,0.0,250112.0,0.3874349057674408,0.18125,0.43125
delay_same_operation_unrelated,A05_substitute,component,0.0,250112.0,0.5292968899011612,0.18125,0.43125
delay_same_operation_unrelated,C06_reverse_then_substitute_05_07,composite,1.0,177740.8,0.7879231989383697,0.18125,0.43125
delay_same_operation_unrelated,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.0735677108168602,0.18125,0.43125
delay_same_operation_unrelated,A04_reverse,different_operation_control,1.0,84736.0,0.8343099176883697,0.18125,0.43125
delay_same_operation_unrelated,K00_shortcut_for_A02_substitute,fake_component_control,1.0,15052.8,0.9420573115348816,0.18125,0.43125
delay_same_operation_unrelated,S02_surface_rotate,surface_control,0.0,250112.0,0.4114583432674408,0.18125,0.43125
delay_same_operation_unrelated_strong,A05_substitute,component,0.0,250112.0,0.5291341304779053,0.18125,0.43125
delay_same_operation_unrelated_strong,C06_reverse_then_substitute_05_07,composite,1.0,180761.6,0.789160180091858,0.18125,0.43125
delay_same_operation_unrelated_strong,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.06363932527601719,0.18125,0.43125
delay_same_operation_unrelated_strong,A04_reverse,different_operation_control,1.0,84736.0,0.8320312678813935,0.18125,0.43125
delay_same_operation_unrelated_strong,K00_shortcut_for_A02_substitute,fake_component_control,1.0,15052.8,0.945475286245346,0.18125,0.43125
delay_same_operation_unrelated_strong,S02_surface_rotate,surface_control,0.0,250112.0,0.41940105259418486,0.18125,0.43125
pretrain_component,A05_substitute,component,1.0,0.0,0.36744792461395265,0.18125,0.43125
pretrain_component,C06_reverse_then_substitute_05_07,composite,0.5,228556.8,0.7625325739383697,0.18125,0.43125
pretrain_component,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.04811198003590107,0.18125,0.43125
pretrain_component,A04_reverse,different_operation_control,1.0,118067.2,0.8163086116313935,0.18125,0.43125
pretrain_component,K00_shortcut_for_A02_substitute,fake_component_control,1.0,14822.4,0.9519205927848816,0.18125,0.43125
pretrain_component,S02_surface_rotate,surface_control,0.0,250112.0,0.20478516221046447,0.18125,0.43125
pretrain_different_operation_matched,A05_substitute,component,0.0,250112.0,0.3640299543738365,0.18125,0.43125
pretrain_different_operation_matched,C06_reverse_then_substitute_05_07,composite,1.0,194048.0,0.7869791865348816,0.18125,0.43125
pretrain_different_operation_matched,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.05159505419433117,0.18125,0.43125
pretrain_different_operation_matched,A04_reverse,different_operation_control,1.0,0.0,0.8232422053813935,0.18125,0.43125
pretrain_different_operation_matched,K00_shortcut_for_A02_substitute,fake_component_control,1.0,33433.6,0.9554687738418579,0.18125,0.43125
pretrain_different_operation_matched,S02_surface_rotate,surface_control,0.0,250112.0,0.27750651687383654,0.18125,0.43125
pretrain_same_operation_unrelated,A05_substitute,component,0.0,250112.0,0.2985677123069763,0.18125,0.43125
pretrain_same_operation_unrelated,C06_reverse_then_substitute_05_07,composite,0.5,238540.8,0.6699544429779053,0.18125,0.43125
pretrain_same_operation_unrelated,U01_unrelated_substitute,unrelated_control,1.0,0.0,0.06591797024011611,0.18125,0.43125
pretrain_same_operation_unrelated,A04_reverse,different_operation_control,1.0,140262.4,0.7942708492279053,0.18125,0.43125
pretrain_same_operation_unrelated,K00_shortcut_for_A02_substitute,fake_component_control,1.0,13337.6,0.953190129995346,0.18125,0.43125
pretrain_same_operation_unrelated,S02_surface_rotate,surface_control,0.0,250112.0,0.2963216260075569,0.18125,0.43125
upweight_component,A05_substitute,component,0.2,245171.2,0.6741536617279053,0.18125,0.43125
upweight_component,C06_reverse_then_substitute_05_07,composite,1.0,187289.6,0.7861653804779053,0.18125,0.43125
upweight_component,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.07106119953095913,0.18125,0.43125
upweight_component,A04_reverse,different_operation_control,1.0,77824.0,0.8274088680744172,0.18125,0.43125
upweight_component,K00_shortcut_for_A02_substitute,fake_component_control,1.0,15180.8,0.9420247554779053,0.18125,0.43125
upweight_component,S02_surface_rotate,surface_control,0.0,250112.0,0.3648112088441849,0.18125,0.43125
upweight_different_operation_matched,A05_substitute,component,0.0,250112.0,0.5075520992279052,0.18125,0.43125
upweight_different_operation_matched,C06_reverse_then_substitute_05_07,composite,1.0,183500.8,0.7796875178813935,0.18125,0.43125
upweight_different_operation_matched,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.07542317882180213,0.18125,0.43125
upweight_different_operation_matched,A04_reverse,different_operation_control,1.0,72268.8,0.8366536557674408,0.18125,0.43125
upweight_different_operation_matched,K00_shortcut_for_A02_substitute,fake_component_control,1.0,15180.8,0.9434244930744171,0.18125,0.43125
upweight_different_operation_matched,S02_surface_rotate,surface_control,0.0,250112.0,0.4173177137970924,0.18125,0.43125
upweight_fake_component,A05_substitute,component,0.0,250112.0,0.5311198055744171,0.18125,0.43125
upweight_fake_component,C06_reverse_then_substitute_05_07,composite,1.0,176640.0,0.7848307490348816,0.18125,0.43125
upweight_fake_component,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.08082682676613331,0.18125,0.43125
upweight_fake_component,A04_reverse,different_operation_control,1.0,80793.6,0.8242838740348816,0.18125,0.43125
upweight_fake_component,K00_shortcut_for_A02_substitute,fake_component_control,1.0,15052.8,0.9497721552848816,0.18125,0.43125
upweight_fake_component,S02_surface_rotate,surface_control,0.0,250112.0,0.39762370884418485,0.18125,0.43125
upweight_same_operation_unrelated,A05_substitute,component,0.0,250112.0,0.49593100845813753,0.18125,0.43125
upweight_same_operation_unrelated,C06_reverse_then_substitute_05_07,composite,1.0,183526.4,0.7783528864383698,0.18125,0.43125
upweight_same_operation_unrelated,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.21855469346046447,0.18125,0.43125
upweight_same_operation_unrelated,A04_reverse,different_operation_control,1.0,86041.6,0.821842473745346,0.18125,0.43125
upweight_same_operation_unrelated,K00_shortcut_for_A02_substitute,fake_component_control,1.0,15180.8,0.9511067986488342,0.18125,0.43125
upweight_same_operation_unrelated,S02_surface_rotate,surface_control,0.0,250112.0,0.39375001192092896,0.18125,0.43125
upweight_surface_control,A05_substitute,component,0.0,250112.0,0.47477213740348817,0.18125,0.43125
upweight_surface_control,C06_reverse_then_substitute_05_07,composite,0.9,180582.4,0.7680013298988342,0.18125,0.43125
upweight_surface_control,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.06992187723517418,0.18125,0.43125
upweight_surface_control,A04_reverse,different_operation_control,1.0,81689.6,0.8212565362453461,0.18125,0.43125
upweight_surface_control,K00_shortcut_for_A02_substitute,fake_component_control,1.0,15180.8,0.9523437678813934,0.18125,0.43125
upweight_surface_control,S02_surface_rotate,surface_control,0.2,243712.0,0.6248046934604645,0.18125,0.43125
