condition,seed,task_name,kind,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy
corrupt_component,0,C04_or_05_10,composite,,0.9,2,balanced_accuracy,0.6663590520620346,0.79248046875,0.6663590520620346
corrupt_component,0,C05_and_07_05,composite,,0.9,2,balanced_accuracy,0.7425206899642944,0.83935546875,0.7425206899642944
corrupt_component,0,C06_and_10_08,composite,,0.9,2,balanced_accuracy,0.563387930393219,0.76708984375,0.563387930393219
corrupt_component,0,C07_or_02_00,composite,,0.9,2,balanced_accuracy,0.5125859398394823,0.88232421875,0.5125859398394823
corrupt_component,0,C08_or_00_10,composite,,0.9,2,balanced_accuracy,0.5441788025200367,0.76611328125,0.5441788025200367
corrupt_component,0,C09_or_03_00,composite,,0.9,2,balanced_accuracy,0.5033994503319263,0.74169921875,0.5033994503319263
corrupt_component,0,K00_shortcut_for_05_bit18,shortcut,,0.9,2,balanced_accuracy,0.6172282099723816,0.6181640625,0.6172282099723816
corrupt_component,0,K01_shortcut_for_02_bit46,shortcut,84480.0,0.9,2,balanced_accuracy,0.9936092793941498,0.99365234375,0.9936092793941498
corrupt_component,0,K02_shortcut_for_02_bit12,shortcut,,0.9,2,balanced_accuracy,0.7916877865791321,0.791015625,0.7916877865791321
corrupt_component,0,K03_shortcut_for_09_bit29,shortcut,56320.0,0.9,2,balanced_accuracy,1.0,1.0,1.0
corrupt_component,0,S00_surface_xor_13_2,surface_control,,0.9,2,balanced_accuracy,0.5392293930053711,0.541015625,0.5392293930053711
corrupt_component,0,S01_surface_xor_9_46,surface_control,,0.9,2,balanced_accuracy,0.49009937047958374,0.49267578125,0.49009937047958374
corrupt_component,0,S02_surface_xor_8_39,surface_control,,0.9,2,balanced_accuracy,0.5330865681171417,0.5400390625,0.5330865681171417
corrupt_component,0,S03_surface_xor_21_47,surface_control,,0.9,2,balanced_accuracy,0.5582695007324219,0.56201171875,0.5582695007324219
corrupt_component,0,U00_xor2_12_37,unrelated,,0.9,2,balanced_accuracy,0.6369606256484985,0.6357421875,0.6369606256484985
corrupt_component,0,U01_or_bits_46_28,unrelated,,0.9,2,balanced_accuracy,0.6463183462619781,0.7744140625,0.6463183462619781
corrupt_component,0,U02_xor2_1_29,unrelated,,0.9,2,balanced_accuracy,0.5232794135808945,0.52197265625,0.5232794135808945
corrupt_component,0,U03_and_bits_37_42,unrelated,,0.9,2,balanced_accuracy,0.583984375,0.7861328125,0.583984375
corrupt_unrelated_matched,0,A00_xor2_12_26,atomic,,0.9,2,balanced_accuracy,0.5503502488136292,0.55029296875,0.5503502488136292
corrupt_unrelated_matched,0,A01_and_bits_31_32,atomic,,0.9,2,balanced_accuracy,0.681580051779747,0.82421875,0.681580051779747
