condition,task_name,kind,frequency,reference_learnability,formal_utility,n_seeds,acquisition_rate,mean_acquired_at,median_acquired_at,std_acquired_at,mean_final_balanced_accuracy
upweight_fake_component,A08_bit_22,atomic,0.0071735574455122,1.0,0.0367941445986432,5,0.0,,,,0.8068722188472748
upweight_fake_component,A09_xor2_22_5,atomic,0.0678243360990089,2.5,0.0193538144268427,5,0.0,,,,0.5876224637031555
upweight_fake_component,A10_xor2_9_25,atomic,0.0612608757851842,2.5,0.0660166694715173,5,0.0,,,,0.6023818507790566
upweight_fake_component,A11_eq2_30_27,atomic,0.0234210627492732,2.0,0.0,5,0.0,,,,0.5105583019554615
upweight_fake_component,C00_and_02_06,composite,0.0072869387652941,3.0,0.0,5,0.0,,,,0.8498512029647827
upweight_fake_component,C01_and_00_09,composite,0.0193538144268427,3.5,0.0,5,0.0,,,,0.516463927552104
upweight_fake_component,C03_and_10_08,composite,0.0313332133022853,3.5,0.0,5,0.0,,,,0.5861741922795772
upweight_fake_component,C04_or_05_10,composite,0.0101306581352962,3.5,0.0,5,0.0,,,,0.7324263244867325
upweight_fake_component,C06_and_10_08,composite,0.0054609312963578,3.5,0.0,5,0.0,,,,0.5236332435160875
upweight_fake_component,C07_or_02_00,composite,0.0072393837382197,3.5,0.0,5,0.0,,,,0.5854097217321396
upweight_fake_component,C08_or_00_10,composite,0.0190918667375778,3.5,0.0,5,0.0,,,,0.5318169100210071
upweight_fake_component,C09_or_03_00,composite,0.0151578972284238,3.5,0.0,5,0.0,,,,0.5078650649636984
upweight_fake_component,K00_shortcut_for_05_bit18,shortcut,0.0053663352815135,1.0,0.0,5,0.0,,,,0.6266967207193375
upweight_fake_component,S00_surface_xor_13_2,surface_control,0.0267859908098856,2.0,0.0,5,0.0,,,,0.5192298084497452
upweight_fake_component,S01_surface_xor_9_46,surface_control,0.0063318125753807,2.0,0.0,5,0.0,,,,0.5074511229991913
upweight_fake_component,S02_surface_xor_8_39,surface_control,0.0363537584661327,2.0,0.0,5,0.0,,,,0.5334353089332581
upweight_fake_component,S03_surface_xor_21_47,surface_control,0.0644833390174673,2.0,0.0,5,0.0,,,,0.543630850315094
upweight_fake_component,U00_xor2_12_37,unrelated,0.0885329899092662,2.5,0.0,5,0.0,,,,0.6454131901264191
upweight_fake_component,U01_or_bits_46_28,unrelated,0.0109942415976781,2.0,0.0,5,0.0,,,,0.7822021842002869
upweight_fake_component,U02_xor2_1_29,unrelated,0.0191323914191892,2.5,0.0,5,0.0,,,,0.5372473612427712
upweight_fake_component,U03_and_bits_37_42,unrelated,0.0255579994341263,2.0,0.0,5,0.0,,,,0.6249556720256806
upweight_surface_control,K03_shortcut_for_09_bit29,shortcut,0.0848338361054499,1.0,0.0,5,1.0,50176.0,50176.0,2508.277496609974,1.0
upweight_surface_control,A05_not_bit_33,atomic,0.0495112951163322,1.0,0.0451018450785472,5,1.0,64921.6,64000.0,5751.74519602529,0.9989382207393647
upweight_surface_control,A06_or_bits_46_41,atomic,0.0760859123718199,2.0,0.0298727511249736,5,1.0,82636.8,82432.0,8960.731398719638,0.9991101086139679
upweight_surface_control,C02_and_05_06,composite,0.0225858123596795,3.0,0.0,5,1.0,83148.8,80384.0,6349.6257527511025,0.9616200029850006
upweight_surface_control,A07_bit_10,atomic,0.0390855829401995,1.0,0.0123853745835715,5,1.0,85811.2,86016.0,5278.816837133109,0.9967565715312958
upweight_surface_control,K01_shortcut_for_02_bit46,shortcut,0.0187980761502135,1.0,0.0,5,1.0,95129.6,98304.0,8811.756510480756,0.9692921042442322
upweight_surface_control,A04_bit_8,atomic,0.0230508666716711,1.0,0.0,5,1.0,97484.8,96256.0,3105.945781883515,0.9670712172985076
upweight_surface_control,C05_and_07_05,composite,0.0123853745835715,2.0,0.0,5,0.4,111104.0,111104.0,1448.1546878700494,0.8966019570827484
upweight_surface_control,A02_or_bits_19_44,atomic,0.0378959400312156,2.0,0.0145263225035138,5,0.4,117248.0,117248.0,1448.1546878700494,0.88408442735672
upweight_surface_control,A00_xor2_12_26,atomic,0.0183751008089589,2.5,0.0608429621310642,5,0.0,,,,0.5530343592166901
upweight_surface_control,A01_and_bits_31_32,atomic,0.0328079550222265,2.0,0.0,5,0.0,,,,0.7183210581541062
upweight_surface_control,A03_xor2_18_17,atomic,0.0143032623707168,2.5,0.0151578972284238,5,0.0,,,,0.5159297585487366
upweight_surface_control,A08_bit_22,atomic,0.0071735574455122,1.0,0.0367941445986432,5,0.0,,,,0.7870307385921478
upweight_surface_control,A09_xor2_22_5,atomic,0.0678243360990089,2.5,0.0193538144268427,5,0.0,,,,0.5784717470407486
upweight_surface_control,A10_xor2_9_25,atomic,0.0612608757851842,2.5,0.0660166694715173,5,0.0,,,,0.5753820657730102
upweight_surface_control,A11_eq2_30_27,atomic,0.0234210627492732,2.0,0.0,5,0.0,,,,0.5074399799108505
upweight_surface_control,C00_and_02_06,composite,0.0072869387652941,3.0,0.0,5,0.0,,,,0.8541086137294769
upweight_surface_control,C01_and_00_09,composite,0.0193538144268427,3.5,0.0,5,0.0,,,,0.515718331001699
upweight_surface_control,C03_and_10_08,composite,0.0313332133022853,3.5,0.0,5,0.0,,,,0.627850130200386
upweight_surface_control,C04_or_05_10,composite,0.0101306581352962,3.5,0.0,5,0.0,,,,0.6492872342467308
upweight_surface_control,C06_and_10_08,composite,0.0054609312963578,3.5,0.0,5,0.0,,,,0.5637642182409763
upweight_surface_control,C07_or_02_00,composite,0.0072393837382197,3.5,0.0,5,0.0,,,,0.5216098373755813
upweight_surface_control,C08_or_00_10,composite,0.0190918667375778,3.5,0.0,5,0.0,,,,0.5364124611020088
upweight_surface_control,C09_or_03_00,composite,0.0151578972284238,3.5,0.0,5,0.0,,,,0.5132227379828691
upweight_surface_control,K00_shortcut_for_05_bit18,shortcut,0.0053663352815135,1.0,0.0,5,0.0,,,,0.6259221911430359
upweight_surface_control,K02_shortcut_for_02_bit12,shortcut,0.0120075912480278,1.0,0.0,5,0.0,,,,0.8297856330871582
upweight_surface_control,S00_surface_xor_13_2,surface_control,0.0267859908098856,2.0,0.0,5,0.0,,,,0.5216973721981049
upweight_surface_control,S01_surface_xor_9_46,surface_control,0.0063318125753807,2.0,0.0,5,0.0,,,,0.5105264186859131
upweight_surface_control,S02_surface_xor_8_39,surface_control,0.0363537584661327,2.0,0.0,5,0.0,,,,0.720855039358139
upweight_surface_control,S03_surface_xor_21_47,surface_control,0.0644833390174673,2.0,0.0,5,0.0,,,,0.5428240120410919
upweight_surface_control,U00_xor2_12_37,unrelated,0.0885329899092662,2.5,0.0,5,0.0,,,,0.6358738571405411
upweight_surface_control,U01_or_bits_46_28,unrelated,0.0109942415976781,2.0,0.0,5,0.0,,,,0.7158031195402146
upweight_surface_control,U02_xor2_1_29,unrelated,0.0191323914191892,2.5,0.0,5,0.0,,,,0.5335072755813599
upweight_surface_control,U03_and_bits_37_42,unrelated,0.0255579994341263,2.0,0.0,5,0.0,,,,0.6758363127708436
upweight_unrelated_matched,K03_shortcut_for_09_bit29,shortcut,0.0848338361054499,1.0,0.0,5,1.0,53862.4,54272.0,3663.5737743356553,1.0
upweight_unrelated_matched,A05_not_bit_33,atomic,0.0495112951163322,1.0,0.0451018450785472,5,1.0,65843.2,66048.0,4413.309325211638,0.9994100034236908
upweight_unrelated_matched,A07_bit_10,atomic,0.0390855829401995,1.0,0.0123853745835715,5,1.0,82022.4,82432.0,1713.4797343417868,0.9960865318775177
upweight_unrelated_matched,A06_or_bits_46_41,atomic,0.0760859123718199,2.0,0.0298727511249736,5,1.0,84582.4,88064.0,7843.799895458833,0.998060804605484
upweight_unrelated_matched,U03_and_bits_37_42,unrelated,0.0255579994341263,2.0,0.0,5,1.0,88576.0,88064.0,9115.900833159607,0.9828565418720245
upweight_unrelated_matched,C02_and_05_06,composite,0.0225858123596795,3.0,0.0,5,1.0,90214.4,92160.0,3905.992933941381,0.9734162449836731
upweight_unrelated_matched,K01_shortcut_for_02_bit46,shortcut,0.0187980761502135,1.0,0.0,5,1.0,93491.2,92160.0,8092.191989813391,0.9672854125499726
upweight_unrelated_matched,C05_and_07_05,composite,0.0123853745835715,2.0,0.0,5,0.8,111104.0,112128.0,2048.0,0.90916006565094
upweight_unrelated_matched,A04_bit_8,atomic,0.0230508666716711,1.0,0.0,5,0.8,113152.0,113152.0,4263.25196690664,0.9221435725688935
upweight_unrelated_matched,A00_xor2_12_26,atomic,0.0183751008089589,2.5,0.0608429621310642,5,0.0,,,,0.5570932045578957
upweight_unrelated_matched,A01_and_bits_31_32,atomic,0.0328079550222265,2.0,0.0,5,0.0,,,,0.7428081914782524
upweight_unrelated_matched,A02_or_bits_19_44,atomic,0.0378959400312156,2.0,0.0145263225035138,5,0.0,,,,0.8294675827026368
upweight_unrelated_matched,A03_xor2_18_17,atomic,0.0143032623707168,2.5,0.0151578972284238,5,0.0,,,,0.5116265088319778
upweight_unrelated_matched,A08_bit_22,atomic,0.0071735574455122,1.0,0.0367941445986432,5,0.0,,,,0.8404765903949738
upweight_unrelated_matched,A09_xor2_22_5,atomic,0.0678243360990089,2.5,0.0193538144268427,5,0.0,,,,0.5896996229887008
upweight_unrelated_matched,A10_xor2_9_25,atomic,0.0612608757851842,2.5,0.0660166694715173,5,0.0,,,,0.5914112955331803
upweight_unrelated_matched,A11_eq2_30_27,atomic,0.0234210627492732,2.0,0.0,5,0.0,,,,0.5143826693296433
upweight_unrelated_matched,C00_and_02_06,composite,0.0072869387652941,3.0,0.0,5,0.0,,,,0.8131053686141968
upweight_unrelated_matched,C01_and_00_09,composite,0.0193538144268427,3.5,0.0,5,0.0,,,,0.5298293370753526
upweight_unrelated_matched,C03_and_10_08,composite,0.0313332133022853,3.5,0.0,5,0.0,,,,0.6581140518188476
upweight_unrelated_matched,C04_or_05_10,composite,0.0101306581352962,3.5,0.0,5,0.0,,,,0.6777507990598679
upweight_unrelated_matched,C06_and_10_08,composite,0.0054609312963578,3.5,0.0,5,0.0,,,,0.5853094819933176
upweight_unrelated_matched,C07_or_02_00,composite,0.0072393837382197,3.5,0.0,5,0.0,,,,0.5207036485895514
upweight_unrelated_matched,C08_or_00_10,composite,0.0190918667375778,3.5,0.0,5,0.0,,,,0.5210195129737258
upweight_unrelated_matched,C09_or_03_00,composite,0.0151578972284238,3.5,0.0,5,0.0,,,,0.5090983156114817
upweight_unrelated_matched,K00_shortcut_for_05_bit18,shortcut,0.0053663352815135,1.0,0.0,5,0.0,,,,0.6282887130975723
upweight_unrelated_matched,K02_shortcut_for_02_bit12,shortcut,0.0120075912480278,1.0,0.0,5,0.0,,,,0.8663494527339936
upweight_unrelated_matched,S00_surface_xor_13_2,surface_control,0.0267859908098856,2.0,0.0,5,0.0,,,,0.5270413100719452
upweight_unrelated_matched,S01_surface_xor_9_46,surface_control,0.0063318125753807,2.0,0.0,5,0.0,,,,0.5168907761573791
upweight_unrelated_matched,S02_surface_xor_8_39,surface_control,0.0363537584661327,2.0,0.0,5,0.0,,,,0.5351531237363816
upweight_unrelated_matched,S03_surface_xor_21_47,surface_control,0.0644833390174673,2.0,0.0,5,0.0,,,,0.5470117658376694
upweight_unrelated_matched,U00_xor2_12_37,unrelated,0.0885329899092662,2.5,0.0,5,0.0,,,,0.712191516160965
upweight_unrelated_matched,U01_or_bits_46_28,unrelated,0.0109942415976781,2.0,0.0,5,0.0,,,,0.6942803651094437
upweight_unrelated_matched,U02_xor2_1_29,unrelated,0.0191323914191892,2.5,0.0,5,0.0,,,,0.536747720837593
