condition,seed,data_seen,task_i,task_j,grad_cosine_mean
upweight_U_matched,0,1024,A_bit0,A_shortcut_bit6,-0.23932265182467452
upweight_U_matched,0,1024,A_bit0,surface_control_78,0.04411139871128635
upweight_U_matched,0,1024,A_bit0,U_unrelated_xor910,-0.2342938268343525
upweight_U_matched,0,1024,B_bit1,A_bit0,0.16177626674022766
upweight_U_matched,0,1024,B_bit1,B_bit1,1.0000001092161284
upweight_U_matched,0,1024,B_bit1,C_xor23,0.34704244807673484
upweight_U_matched,0,1024,B_bit1,D_eq45,0.13786573764899782
upweight_U_matched,0,1024,B_bit1,AB_and,0.589109285389581
upweight_U_matched,0,1024,B_bit1,AC_xor,0.3430192974346206
upweight_U_matched,0,1024,B_bit1,A_shortcut_bit6,-0.14693159148967946
upweight_U_matched,0,1024,B_bit1,surface_control_78,0.0010240121402633653
upweight_U_matched,0,1024,B_bit1,U_unrelated_xor910,0.2525655217152682
upweight_U_matched,0,1024,C_xor23,A_bit0,-0.08360858490043944
upweight_U_matched,0,1024,C_xor23,B_bit1,0.34704244807673484
upweight_U_matched,0,1024,C_xor23,C_xor23,0.9999999999029145
upweight_U_matched,0,1024,C_xor23,D_eq45,-0.06660421803773461
upweight_U_matched,0,1024,C_xor23,AB_and,0.5689454275189102
upweight_U_matched,0,1024,C_xor23,AC_xor,0.44644119883359135
upweight_U_matched,0,1024,C_xor23,A_shortcut_bit6,-0.20531124226775843
upweight_U_matched,0,1024,C_xor23,surface_control_78,0.259450407682717
upweight_U_matched,0,1024,C_xor23,U_unrelated_xor910,0.24776630743130706
upweight_U_matched,0,1024,D_eq45,A_bit0,-0.0014793258631157497
upweight_U_matched,0,1024,D_eq45,B_bit1,0.13786573764899782
upweight_U_matched,0,1024,D_eq45,C_xor23,-0.06660421803773461
upweight_U_matched,0,1024,D_eq45,D_eq45,0.9999999998571012
upweight_U_matched,0,1024,D_eq45,AB_and,0.019540511020386713
upweight_U_matched,0,1024,D_eq45,AC_xor,0.09776537420137044
upweight_U_matched,0,1024,D_eq45,A_shortcut_bit6,-0.2067921579833829
upweight_U_matched,0,1024,D_eq45,surface_control_78,0.06765728331230739
upweight_U_matched,0,1024,D_eq45,U_unrelated_xor910,0.3587806928239588
upweight_U_matched,0,1024,AB_and,A_bit0,0.31038864814960104
upweight_U_matched,0,1024,AB_and,B_bit1,0.589109285389581
upweight_U_matched,0,1024,AB_and,C_xor23,0.5689454275189102
upweight_U_matched,0,1024,AB_and,D_eq45,0.019540511020386713
upweight_U_matched,0,1024,AB_and,AB_and,0.9999999999911703
upweight_U_matched,0,1024,AB_and,AC_xor,0.7322135466261428
upweight_U_matched,0,1024,AB_and,A_shortcut_bit6,-0.32200868701222496
upweight_U_matched,0,1024,AB_and,surface_control_78,0.1416716622456356
upweight_U_matched,0,1024,AB_and,U_unrelated_xor910,0.3084804062424199
upweight_U_matched,0,1024,AC_xor,A_bit0,0.24162845692051893
upweight_U_matched,0,1024,AC_xor,B_bit1,0.3430192974346206
upweight_U_matched,0,1024,AC_xor,C_xor23,0.44644119883359135
upweight_U_matched,0,1024,AC_xor,D_eq45,0.09776537420137044
upweight_U_matched,0,1024,AC_xor,AB_and,0.7322135466261428
upweight_U_matched,0,1024,AC_xor,AC_xor,1.000000142999393
upweight_U_matched,0,1024,AC_xor,A_shortcut_bit6,-0.37161692977853655
upweight_U_matched,0,1024,AC_xor,surface_control_78,0.16285261507607765
upweight_U_matched,0,1024,AC_xor,U_unrelated_xor910,0.39187245841276985
upweight_U_matched,0,1024,A_shortcut_bit6,A_bit0,-0.23932265182467452
upweight_U_matched,0,1024,A_shortcut_bit6,B_bit1,-0.14693159148967946
upweight_U_matched,0,1024,A_shortcut_bit6,C_xor23,-0.20531124226775843
upweight_U_matched,0,1024,A_shortcut_bit6,D_eq45,-0.2067921579833829
upweight_U_matched,0,1024,A_shortcut_bit6,AB_and,-0.32200868701222496
upweight_U_matched,0,1024,A_shortcut_bit6,AC_xor,-0.37161692977853655
upweight_U_matched,0,1024,A_shortcut_bit6,A_shortcut_bit6,1.000000072455673
upweight_U_matched,0,1024,A_shortcut_bit6,surface_control_78,-0.22894541656375306
upweight_U_matched,0,1024,A_shortcut_bit6,U_unrelated_xor910,-0.26002531677349694
upweight_U_matched,0,1024,surface_control_78,A_bit0,0.04411139871128635
upweight_U_matched,0,1024,surface_control_78,B_bit1,0.0010240121402633653
upweight_U_matched,0,1024,surface_control_78,C_xor23,0.259450407682717
upweight_U_matched,0,1024,surface_control_78,D_eq45,0.06765728331230739
upweight_U_matched,0,1024,surface_control_78,AB_and,0.1416716622456356
upweight_U_matched,0,1024,surface_control_78,AC_xor,0.16285261507607765
upweight_U_matched,0,1024,surface_control_78,A_shortcut_bit6,-0.22894541656375306
upweight_U_matched,0,1024,surface_control_78,surface_control_78,0.9999999996941347
upweight_U_matched,0,1024,surface_control_78,U_unrelated_xor910,0.2884910623874987
upweight_U_matched,0,1024,U_unrelated_xor910,A_bit0,-0.2342938268343525
upweight_U_matched,0,1024,U_unrelated_xor910,B_bit1,0.2525655217152682
upweight_U_matched,0,1024,U_unrelated_xor910,C_xor23,0.24776630743130706
upweight_U_matched,0,1024,U_unrelated_xor910,D_eq45,0.3587806928239588
upweight_U_matched,0,1024,U_unrelated_xor910,AB_and,0.3084804062424199
upweight_U_matched,0,1024,U_unrelated_xor910,AC_xor,0.39187245841276985
upweight_U_matched,0,1024,U_unrelated_xor910,A_shortcut_bit6,-0.26002531677349694
upweight_U_matched,0,1024,U_unrelated_xor910,surface_control_78,0.2884910623874987
upweight_U_matched,0,1024,U_unrelated_xor910,U_unrelated_xor910,1.0000000637125175
