model_name,metric,group,n,mean_final,mean_delta,mean_auc,rho_frequency_proxy_final,rho_frequency_proxy_delta,rho_frequency_proxy_auc,rho_reference_learnability_final,rho_reference_learnability_delta,rho_reference_learnability_auc,rho_formal_utility_final,rho_formal_utility_delta,rho_formal_utility_auc,rho_composition_depth_final,rho_composition_depth_delta,rho_composition_depth_auc,rho_answer_entropy_proxy_final,rho_answer_entropy_proxy_delta,rho_answer_entropy_proxy_auc
EleutherAI/pythia-1.4b,mean_correct_mrr,composite,10,0.5265624999999999,0.0037760416666667075,0.5192708333333333,0.48773795949628534,0.37043389328831805,-0.4675482819128091,-0.38158362203593144,-0.3015741528993652,0.5772044830421039,,,,,,,,,
EleutherAI/pythia-1.4b,mean_correct_mrr,true_atomic_composite,22,0.5253314393939394,0.005267518939393953,0.5211144649621212,0.014164387792123154,-0.0028328775584246305,-0.1519280479534035,0.003970545700094322,0.039138236186644026,0.19608554285604265,0.04045938606129036,0.03391448537490516,0.08721543767037056,0.014388861576723854,-0.014388861576723854,-0.06478646928642075,,,
EleutherAI/pythia-1.4b,mean_logprob_correct,all,24,-2.108806604752317,8.872497820993885,-5.159744721604511,-0.5196366732043521,-0.46466251634142325,-0.393545154685412,0.28322254634837984,0.2871501317368782,0.24569228596939574,-0.5586178261639856,-0.42443773113877475,-0.5511633764403627,0.35407126348706863,0.23197772435359668,0.1953496626135551,,,
EleutherAI/pythia-1.4b,mean_logprob_correct,atomic,12,-2.190716163876156,8.813437501279017,-5.209873655810952,-0.1766883731850549,-0.4770586075996482,-0.4770586075996482,-0.007118564723133589,0.3701653656029466,0.4662659893652501,0.035657479116033466,0.0534862186740502,-0.588348405414552,,,,,,
EleutherAI/pythia-1.4b,mean_logprob_correct,composite,10,-2.075259796343744,8.89919912610203,-5.1538073848001655,0.07408677865766361,-0.08026067687913557,0.11113016798649543,-0.01846372364689991,0.05539117094069973,-0.06154574548966636,,,,,,,,,
EleutherAI/pythia-1.4b,mean_logprob_correct,true_atomic_composite,22,-2.1382359968159688,8.85242005801675,-5.184388987169686,-0.5847059280588437,-0.5314478299604607,-0.4385294460441328,0.5133348369407659,0.49234766681169584,0.4276844939815884,-0.4956274792508069,-0.3587795558082072,-0.5027673709086817,0.5611656014922304,0.4172769857249918,0.35972153941809637,,,
EleutherAI/pythia-1.4b,mean_logprob_margin,all,24,0.23759613007617494,-0.09289406480578084,0.46706337766954675,0.3734752244021205,0.13263606100262224,0.4310671982585222,-0.21034401747291076,-0.06982374023997039,-0.3705022216483428,0.4109265410147083,0.11181674585434241,0.4943231972977387,-0.378489971313763,-0.18314030870020792,-0.5738396339273181,,,
EleutherAI/pythia-1.4b,mean_logprob_margin,atomic,12,0.301122155195723,-0.039373465968916825,0.5556497851309056,-0.4911936774544526,-0.36044428129751194,-0.4593897702811427,0.46270670700368327,0.2989797183716107,0.5018588129809181,-0.33874605160231785,-0.44571848895041827,0.2317736142542175,,,,,,
EleutherAI/pythia-1.4b,mean_logprob_margin,composite,10,0.18060681372880932,-0.12813781499862673,0.3541317379102111,0.41982507906009375,0.3210427075165423,0.5247813488251172,-0.44928394207456446,-0.3508107492910983,-0.5046751130152641,,,,,,,,,
EleutherAI/pythia-1.4b,mean_logprob_margin,true_atomic_composite,22,0.24634245452894407,-0.07972089734605768,0.46405067275786266,0.3580757233848733,0.1416438779212315,0.41756615211179055,-0.3352275012508206,-0.14407408683199396,-0.37606739988036214,0.34866470929288457,0.08270374503704941,0.5586965222287008,-0.4748324320318872,-0.24461064680430558,-0.5323878783387826,,,
