metric_family,threshold,condition,stratum,n,n_tasks,acquisition_rate,mean_acquired_at,time_spearman_frequency,time_sign_ok_frequency,final_spearman_frequency,time_spearman_reference_learnability,time_sign_ok_reference_learnability,final_spearman_reference_learnability,time_spearman_formal_utility,time_sign_ok_formal_utility,final_spearman_formal_utility
token_accuracy,0.85,batch_small,all,250,25,0.584,79395.94520547945,-0.12809232835379072,True,0.0640971382766617,0.6590387057263495,True,-0.2575262032111102,-0.05532202676606771,True,0.31914070932793365
token_accuracy,0.85,batch_small,true_tasks_atomic_composite,160,16,0.725,96940.13793103448,-0.07149719507651679,True,0.12413620275491859,0.4798790773921377,True,-0.2461652783553701,-0.2822784080105366,True,0.35924532671827947
token_accuracy,0.85,batch_small,kind=atomic,80,8,0.7125,75535.71929824562,-0.2568720855836399,True,0.3809783414039369,0.8830143015623265,True,-0.5625901095386117,-0.04193110862064904,True,0.5679825939442259
token_accuracy,0.85,batch_small,kind=composite,80,8,0.7375,117618.98305084746,0.36014541214354723,False,-0.3650689285661261,,,,,,
token_accuracy,0.85,batch_small,kind=shortcut,30,3,1.0,11558.4,0.11002734747314906,False,0.07314902261836634,,,,,,
token_accuracy,0.85,batch_small,kind=surface_control,30,3,0.0,,,,0.5213076147544551,,,,,,
token_accuracy,0.85,batch_small,kind=unrelated,30,3,0.0,,,,0.6509723650253537,,,,,,
token_accuracy,0.85,lr_high,all,250,25,0.596,67998.06711409397,-0.09812573319410457,True,0.06593322018371672,0.6545566787778666,True,-0.2685251949775672,-0.05637296153134211,True,0.3310411171682257
token_accuracy,0.85,lr_high,true_tasks_atomic_composite,160,16,0.74375,82029.71428571429,-0.04168021869343693,True,0.13762101993821052,0.4708995524600273,True,-0.256480807410887,-0.28321197363996425,True,0.3503693987137698
token_accuracy,0.85,lr_high,kind=atomic,80,8,0.7125,66124.35087719298,-0.2786347797388379,True,0.35828214057533153,0.874823565670007,True,-0.5625670285805409,-0.07489431624333115,True,0.539372322409154
token_accuracy,0.85,lr_high,kind=composite,80,8,0.775,96652.3870967742,0.45265255277928235,False,-0.34732473857567236,,,,,,
token_accuracy,0.85,lr_high,kind=shortcut,30,3,1.0,12339.2,0.01523804916696559,False,-0.0495360176915998,,,,,,
token_accuracy,0.85,lr_high,kind=surface_control,30,3,0.0,,,,0.6461832839721121,,,,,,
token_accuracy,0.85,lr_high,kind=unrelated,30,3,0.0,,,,0.6556166165848437,,,,,,
token_accuracy,0.85,lr_low,all,250,25,0.324,43074.37037037037,0.03843726457038397,False,0.06709382816162035,0.3927608218655718,True,-0.24474703931297334,-0.028729218753615823,True,0.3198928273920086
token_accuracy,0.85,lr_low,true_tasks_atomic_composite,160,16,0.31875,54829.17647058824,-0.0011171180341565537,True,0.12190033567856012,0.3962079368104388,True,-0.23865169624245894,-0.23860928051001698,True,0.33561688997929595
token_accuracy,0.85,lr_low,kind=atomic,80,8,0.425,40304.94117647059,-0.1146290909146005,True,0.36028398153713737,0.5861313989547797,True,-0.5625571376109553,-0.06557384676774089,True,0.5517660582819569
token_accuracy,0.85,lr_low,kind=composite,80,8,0.2125,83877.64705882352,0.8316027506356762,False,-0.38135732820097684,,,,,,
token_accuracy,0.85,lr_low,kind=shortcut,30,3,1.0,23091.2,0.04601789933084223,False,0.04954153118905041,,,,,,
token_accuracy,0.85,lr_low,kind=surface_control,30,3,0.0,,,,0.7074999459548673,,,,,,
token_accuracy,0.85,lr_low,kind=unrelated,30,3,0.0,,,,0.6793510997705116,,,,,,
token_accuracy,0.85,wd_zero,all,250,25,0.412,56566.05825242718,-0.07458235014587584,True,0.07390819895016743,0.6236523120954016,True,-0.2480070296367448,-0.08129734403385219,True,0.315857653277488
token_accuracy,0.85,wd_zero,true_tasks_atomic_composite,160,16,0.45625,73331.72602739726,-0.04112175506774594,True,0.14180466822651167,0.5581054020083454,True,-0.2315680129684293,-0.3604054183317853,True,0.3237796682639854
token_accuracy,0.85,wd_zero,kind=atomic,80,8,0.5125,47834.53658536585,-0.2563228999534163,True,0.3396258828933503,0.7972634771259964,True,-0.5625802173515796,-0.04883884042818388,True,0.5471815963693909
token_accuracy,0.85,wd_zero,kind=composite,80,8,0.4,106000.0,0.6992985005530168,False,-0.3263038849105013,,,,,,
token_accuracy,0.85,wd_zero,kind=shortcut,30,3,1.0,15769.6,0.0,False,0.03303872182265471,,,,,,
token_accuracy,0.85,wd_zero,kind=surface_control,30,3,0.0,,,,0.49053329586204125,,,,,,
token_accuracy,0.85,wd_zero,kind=unrelated,30,3,0.0,,,,0.6603332828912095,,,,,,
