model_name,metric,target_summary,slice_id,component_ids,observed,predicted,residual,n_atomic_fit,residual_z,residual_direction,metric_direction,family,prompt_family,operation_type,composition_depth,frequency_proxy,reference_learnability,formal_utility,answer_entropy_proxy,component_ids_meta,control_type,kind
EleutherAI/pythia-1b,mean_correct_margin,final_metric,comp_add_then_even,arith_add_small;arith_even,-0.7311192452907562,-0.127977424534684,-0.6031418207560721,16,-1.5112016349136763,under,higher_is_better,arithmetic,arithmetic,add_then_parity,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,composite
EleutherAI/pythia-1b,mean_correct_margin,final_metric,comp_first_then_same,word_first;word_same,-0.3232356756925583,-0.0154095948433594,-0.3078260808491988,16,0.34081006016740817,under,higher_is_better,string,string,first_then_same,2,0.35,0.55,0.0,1.0,word_first;word_same,,composite
EleutherAI/pythia-1b,mean_correct_margin,final_metric,comp_max_then_compare,arith_max2;arith_compare,-0.7270850464701653,-0.1925957139517828,-0.5344893325183824,16,-1.0806617281931175,under,higher_is_better,arithmetic,arithmetic,max_then_compare,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare,,composite
EleutherAI/pythia-1b,mean_correct_margin,final_metric,comp_retrieve_then_color,retrieval_object;semantic_color_lookup,-0.7489126995205879,-0.2405452542260091,-0.5083674452945788,16,-0.9168437053158768,under,higher_is_better,retrieval,retrieval,retrieve_then_color,2,0.35,0.65,0.0,1.0,retrieval_object;semantic_color_lookup,,composite
EleutherAI/pythia-1b,mean_correct_margin,final_metric,comp_retrieve_then_compare,retrieval_number;arith_compare,-0.4361313059926033,-0.4177313733344325,-0.0183999326581707,16,2.1558863967049975,under,higher_is_better,retrieval,retrieval,retrieve_then_compare,2,0.3,0.8,0.0,1.0,retrieval_number;arith_compare,,composite
EleutherAI/pythia-1b,mean_correct_margin,final_metric,comp_reverse_then_first,word_reverse2;word_first,-0.4369053989648819,-0.0800278842604582,-0.3568775147044236,16,0.03319411938138796,under,higher_is_better,string,string,reverse_then_first,2,0.3,0.65,0.0,1.0,word_reverse2;word_first,,composite
EleutherAI/pythia-1b,mean_correct_margin,final_metric,comp_reverse_then_last,word_reverse2;word_last,-0.5034665614366531,-0.0800278842604582,-0.4234386771761949,16,-0.3842304695510746,under,higher_is_better,string,string,reverse_then_last,2,0.3,0.65,0.0,1.0,word_reverse2;word_last,,composite
EleutherAI/pythia-1b,mean_correct_margin,final_metric,comp_reverse_then_same,word_reverse2;word_same,-0.4607556983828544,-0.1446461736775571,-0.3161095247052972,16,0.28886215213555233,under,higher_is_better,string,string,reverse_then_same,2,0.25,0.75,0.0,1.0,word_reverse2;word_same,,composite
EleutherAI/pythia-1b,mean_correct_margin,final_metric,comp_sub_then_compare,arith_sub_small;arith_compare,-0.4756866171956062,-0.2405452542260092,-0.2351413629695969,16,0.7966372626359988,under,higher_is_better,arithmetic,arithmetic,sub_then_compare,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare,,composite
EleutherAI/pythia-1b,mean_correct_mrr,final_metric,comp_add_then_compare,arith_add_small;arith_compare,0.4322916666666666,0.7384107276250996,-0.306119060958433,16,-1.5126772091353426,under,higher_is_better,arithmetic,arithmetic,add_then_compare,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare,,composite
EleutherAI/pythia-1b,mean_correct_mrr,final_metric,comp_add_then_even,arith_add_small;arith_even,0.4427083333333333,0.7376184222332005,-0.2949100888998672,16,-1.3305010902803254,under,higher_is_better,arithmetic,arithmetic,add_then_parity,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,composite
EleutherAI/pythia-1b,mean_correct_mrr,final_metric,comp_first_then_same,word_first;word_same,0.578125,0.7640221042168768,-0.1858971042168767,16,0.44125481655790616,under,higher_is_better,string,string,first_then_same,2,0.35,0.55,0.0,1.0,word_first;word_same,,composite
EleutherAI/pythia-1b,mean_correct_mrr,final_metric,comp_max_then_compare,arith_max2;arith_compare,0.4635416666666666,0.7104224348576254,-0.2468807681909587,16,-0.549894698162028,under,higher_is_better,arithmetic,arithmetic,max_then_compare,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare,,composite
EleutherAI/pythia-1b,mean_correct_mrr,final_metric,comp_retrieve_then_color,retrieval_object;semantic_color_lookup,0.4583333333333332,0.7112147402495244,-0.2528814069161911,16,-0.6474213105848473,under,higher_is_better,retrieval,retrieval,retrieve_then_color,2,0.35,0.65,0.0,1.0,retrieval_object;semantic_color_lookup,,composite
EleutherAI/pythia-1b,mean_correct_mrr,final_metric,comp_retrieve_then_compare,retrieval_number;arith_compare,0.5625,0.6576150708902728,-0.0951150708902728,16,1.9167084448474945,under,higher_is_better,retrieval,retrieval,retrieve_then_compare,2,0.3,0.8,0.0,1.0,retrieval_number;arith_compare,,composite
EleutherAI/pythia-1b,mean_correct_mrr,final_metric,comp_reverse_then_first,word_reverse2;word_first,0.5885416666666666,0.7368261168413015,-0.1482844501746348,16,1.0525621958118108,under,higher_is_better,string,string,reverse_then_first,2,0.3,0.65,0.0,1.0,word_reverse2;word_first,,composite
EleutherAI/pythia-1b,mean_correct_mrr,final_metric,comp_reverse_then_last,word_reverse2;word_last,0.5260416666666666,0.7368261168413015,-0.2107844501746348,16,0.036768118625447724,under,higher_is_better,string,string,reverse_then_last,2,0.3,0.65,0.0,1.0,word_reverse2;word_last,,composite
EleutherAI/pythia-1b,mean_correct_mrr,final_metric,comp_reverse_then_same,word_reverse2;word_same,0.5260416666666666,0.7096301294657262,-0.1835884627990596,16,0.4787764850149578,under,higher_is_better,string,string,reverse_then_same,2,0.25,0.75,0.0,1.0,word_reverse2;word_same,,composite
EleutherAI/pythia-1b,mean_correct_mrr,final_metric,comp_sub_then_compare,arith_sub_small;arith_compare,0.5052083333333333,0.7112147402495244,-0.2060064069161911,16,0.11442424730492508,under,higher_is_better,arithmetic,arithmetic,sub_then_compare,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare,,composite
EleutherAI/pythia-1b,mean_logprob_correct,final_metric,comp_add_then_compare,arith_add_small;arith_compare,-2.1999746710062027,-2.3967441918801,0.1967695208738966,16,0.8272957147139961,over,higher_is_better,arithmetic,arithmetic,add_then_compare,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare,,composite
EleutherAI/pythia-1b,mean_logprob_correct,final_metric,comp_add_then_even,arith_add_small;arith_even,-2.433438666164875,-2.3417431282980155,-0.0916955378668595,16,-1.3351793939976186,under,higher_is_better,arithmetic,arithmetic,add_then_parity,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,composite
EleutherAI/pythia-1b,mean_logprob_correct,final_metric,comp_first_then_same,word_first;word_same,-2.2209239825606346,-2.227612329520008,0.0066883469593732,16,-0.5976456942011394,over,higher_is_better,string,string,first_then_same,2,0.35,0.55,0.0,1.0,word_first;word_same,,composite
EleutherAI/pythia-1b,mean_logprob_correct,final_metric,comp_max_then_compare,arith_max2;arith_compare,-2.363646477460861,-2.400872863493939,0.0372263860330779,16,-0.36871762348773873,over,higher_is_better,arithmetic,arithmetic,max_then_compare,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare,,composite
EleutherAI/pythia-1b,mean_logprob_correct,final_metric,comp_retrieve_then_color,retrieval_object;semantic_color_lookup,-2.3619332015514374,-2.455873927076023,0.0939407255245856,16,0.05644079255330169,over,higher_is_better,retrieval,retrieval,retrieve_then_color,2,0.35,0.65,0.0,1.0,retrieval_object;semantic_color_lookup,,composite
EleutherAI/pythia-1b,mean_logprob_correct,final_metric,comp_retrieve_then_compare,retrieval_number;arith_compare,-2.310655564069748,-2.6291344610499547,0.3184788969802068,16,1.7396887008026451,over,higher_is_better,retrieval,retrieval,retrieve_then_compare,2,0.3,0.8,0.0,1.0,retrieval_number;arith_compare,,composite
EleutherAI/pythia-1b,mean_logprob_correct,final_metric,comp_reverse_then_first,word_reverse2;word_first,-2.2595293894410133,-2.286742064715932,0.0272126752749186,16,-0.4437852949585425,over,higher_is_better,string,string,reverse_then_first,2,0.3,0.65,0.0,1.0,word_reverse2;word_first,,composite
EleutherAI/pythia-1b,mean_logprob_correct,final_metric,comp_reverse_then_last,word_reverse2;word_last,-2.2244924306869507,-2.286742064715932,0.0622496340289813,16,-0.18113112283328836,over,higher_is_better,string,string,reverse_then_last,2,0.3,0.65,0.0,1.0,word_reverse2;word_last,,composite
EleutherAI/pythia-1b,mean_logprob_correct,final_metric,comp_reverse_then_same,word_reverse2;word_same,-2.4215270429849625,-2.345871799911856,-0.0756552430731067,16,-1.2149335022445382,under,higher_is_better,string,string,reverse_then_same,2,0.25,0.75,0.0,1.0,word_reverse2;word_same,,composite
EleutherAI/pythia-1b,mean_logprob_correct,final_metric,comp_sub_then_compare,arith_sub_small;arith_compare,-2.16697171330452,-2.4558739270760235,0.2889022137715034,16,1.5179674236529235,over,higher_is_better,arithmetic,arithmetic,sub_then_compare,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare,,composite
EleutherAI/pythia-1b,mean_logprob_margin,final_metric,comp_add_then_compare,arith_add_small;arith_compare,0.4860180988907814,0.4466973493999311,0.0393207494908502,16,-1.3843909513217951,over,higher_is_better,arithmetic,arithmetic,add_then_compare,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare,,composite
EleutherAI/pythia-1b,mean_logprob_margin,final_metric,comp_add_then_even,arith_add_small;arith_even,0.7453984767198563,0.3743727866403337,0.3710256900795226,16,0.3526926252980505,over,higher_is_better,arithmetic,arithmetic,add_then_parity,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,composite
EleutherAI/pythia-1b,mean_logprob_margin,final_metric,comp_first_then_same,word_first;word_same,0.8333426490426064,0.3307521818318553,0.5025904672107511,16,1.0416754701442021,over,higher_is_better,string,string,first_then_same,2,0.35,0.55,0.0,1.0,word_first;word_same,,composite
EleutherAI/pythia-1b,mean_logprob_margin,final_metric,comp_max_then_compare,arith_max2;arith_compare,0.8797068521380424,0.3456688286892151,0.5340380234488273,16,1.2063610891435617,over,higher_is_better,arithmetic,arithmetic,max_then_compare,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare,,composite
EleutherAI/pythia-1b,mean_logprob_margin,final_metric,comp_retrieve_then_color,retrieval_object;semantic_color_lookup,0.4441731795668602,0.4179933914488123,0.0261797881180478,16,-1.4532079793141432,over,higher_is_better,retrieval,retrieval,retrieve_then_color,2,0.35,0.65,0.0,1.0,retrieval_object;semantic_color_lookup,,composite
EleutherAI/pythia-1b,mean_logprob_margin,final_metric,comp_retrieve_then_compare,retrieval_number;arith_compare,0.7602367475628853,0.4329100383061721,0.3273267092567131,16,0.12384833444240743,over,higher_is_better,retrieval,retrieval,retrieve_then_compare,2,0.3,0.8,0.0,1.0,retrieval_number;arith_compare,,composite
EleutherAI/pythia-1b,mean_logprob_margin,final_metric,comp_reverse_then_first,word_reverse2;word_first,0.6812473833560944,0.3020482238807365,0.3791991594753578,16,0.39549572442076275,over,higher_is_better,string,string,reverse_then_first,2,0.3,0.65,0.0,1.0,word_reverse2;word_first,,composite
EleutherAI/pythia-1b,mean_logprob_margin,final_metric,comp_reverse_then_last,word_reverse2;word_last,0.6386011987924576,0.3020482238807365,0.3365529749117211,16,0.17216475238421922,over,higher_is_better,string,string,reverse_then_last,2,0.3,0.65,0.0,1.0,word_reverse2;word_last,,composite
EleutherAI/pythia-1b,mean_logprob_margin,final_metric,comp_reverse_then_same,word_reverse2;word_same,0.7675674483180046,0.2733442659296177,0.4942231823883868,16,0.9978573918845448,over,higher_is_better,string,string,reverse_then_same,2,0.25,0.75,0.0,1.0,word_reverse2;word_same,,composite
EleutherAI/pythia-1b,mean_logprob_margin,final_metric,comp_sub_then_compare,arith_sub_small;arith_compare,0.4443090483546257,0.4179933914488122,0.0263156569058134,16,-1.4524964570818122,over,higher_is_better,arithmetic,arithmetic,sub_then_compare,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare,,composite
