condition,seed,task_name,auc_token_accuracy
delay_different_operation_matched_strong,1,A07_reverse,0.94539514875579
delay_different_operation_matched_strong,1,C00_reverse_then_substitute_02_05,0.026956924282113496
delay_different_operation_matched_strong,1,C01_substitute_then_reverse_01_03,0.9459469000853697
delay_different_operation_matched_strong,1,C02_copy_then_substitute_04_07,0.5753699166580135
delay_different_operation_matched_strong,1,C03_reverse_then_substitute_06_01,0.9454289633254526
delay_different_operation_matched_strong,1,C04_substitute_then_reverse_03_07,0.9461508112060651
delay_different_operation_matched_strong,1,C05_copy_then_substitute_07_06,0.9464949902896307
delay_different_operation_matched_strong,1,C06_reverse_then_substitute_01_05,0.1650888778602421
delay_different_operation_matched_strong,1,C07_substitute_then_reverse_07_03,0.9454336315622227
delay_different_operation_matched_strong,1,K00_shortcut_for_A07_reverse,0.573841598874364
delay_different_operation_matched_strong,1,K01_shortcut_for_A03_copy,0.5714966564857713
delay_different_operation_matched_strong,1,K02_shortcut_for_A00_copy,0.5741839517754413
delay_different_operation_matched_strong,1,S00_surface_rotate,0.2989554067829599
delay_different_operation_matched_strong,1,S01_surface_rotate,0.3027921879879497
delay_different_operation_matched_strong,1,S02_surface_rotate,0.16262564825574688
delay_different_operation_matched_strong,1,U00_unrelated_substitute,0.20264472149430698
delay_different_operation_matched_strong,1,U01_unrelated_substitute,0.022069446830233375
delay_different_operation_matched_strong,1,U02_unrelated_substitute,0.203906820386366
delay_different_operation_matched_strong,2,A00_copy,0.5610035188408414
delay_different_operation_matched_strong,2,A01_reverse,0.9456413685484287
delay_different_operation_matched_strong,2,A02_substitute,0.027287109269776753
delay_different_operation_matched_strong,2,A03_copy,0.5613040552000794
delay_different_operation_matched_strong,2,A04_reverse,0.9458369550980559
delay_different_operation_matched_strong,2,A05_substitute,0.041372299670006316
delay_different_operation_matched_strong,2,A06_copy,0.5602381995706576
delay_different_operation_matched_strong,2,A07_reverse,0.9451132722593607
delay_different_operation_matched_strong,2,C00_reverse_then_substitute_02_05,0.030351237144164864
delay_different_operation_matched_strong,2,C01_substitute_then_reverse_01_03,0.9454366333674002
delay_different_operation_matched_strong,2,C02_copy_then_substitute_04_07,0.561106142403983
delay_different_operation_matched_strong,2,C03_reverse_then_substitute_06_01,0.9457438239168106
delay_different_operation_matched_strong,2,C04_substitute_then_reverse_03_07,0.9453868197788129
delay_different_operation_matched_strong,2,C05_copy_then_substitute_07_06,0.9459590635804828
delay_different_operation_matched_strong,2,C06_reverse_then_substitute_01_05,0.13502601042091741
delay_different_operation_matched_strong,2,C07_substitute_then_reverse_07_03,0.9453933164372491
delay_different_operation_matched_strong,2,K00_shortcut_for_A07_reverse,0.5603884612796342
delay_different_operation_matched_strong,2,K01_shortcut_for_A03_copy,0.5604827532939376
delay_different_operation_matched_strong,2,K02_shortcut_for_A00_copy,0.5612913939087607
delay_different_operation_matched_strong,2,S00_surface_rotate,0.2971280627429272
delay_different_operation_matched_strong,2,S01_surface_rotate,0.2967030823463336
delay_different_operation_matched_strong,2,S02_surface_rotate,0.18505276905462345
delay_different_operation_matched_strong,2,U00_unrelated_substitute,0.15698017595391128
delay_different_operation_matched_strong,2,U01_unrelated_substitute,0.022540402655397265
delay_different_operation_matched_strong,2,U02_unrelated_substitute,0.1565600311557096
delay_different_operation_matched_strong,3,A00_copy,0.49843571360814964
delay_different_operation_matched_strong,3,A01_reverse,0.945206739067528
delay_different_operation_matched_strong,3,A02_substitute,0.03430929686683501
delay_different_operation_matched_strong,3,A03_copy,0.49875107563425813
delay_different_operation_matched_strong,3,A04_reverse,0.9441681929435981
delay_different_operation_matched_strong,3,A05_substitute,0.03545778250548618
delay_different_operation_matched_strong,3,A06_copy,0.4976162433170522
delay_different_operation_matched_strong,3,A07_reverse,0.9447012909668038
delay_different_operation_matched_strong,3,C00_reverse_then_substitute_02_05,0.03099045076025239
delay_different_operation_matched_strong,3,C01_substitute_then_reverse_01_03,0.9445906775567906
delay_different_operation_matched_strong,3,C02_copy_then_substitute_04_07,0.49946375362986856
delay_different_operation_matched_strong,3,C03_reverse_then_substitute_06_01,0.9444229158886471
delay_different_operation_matched_strong,3,C04_substitute_then_reverse_03_07,0.9444144225670759
delay_different_operation_matched_strong,3,C05_copy_then_substitute_07_06,0.9444490690260912
delay_different_operation_matched_strong,3,C06_reverse_then_substitute_01_05,0.11153953205118185
delay_different_operation_matched_strong,3,C07_substitute_then_reverse_07_03,0.9445400344085867
delay_different_operation_matched_strong,3,K00_shortcut_for_A07_reverse,0.49952622499038585
delay_different_operation_matched_strong,3,K01_shortcut_for_A03_copy,0.4994882428236954
delay_different_operation_matched_strong,3,K02_shortcut_for_A00_copy,0.49867593678250194
delay_different_operation_matched_strong,3,S00_surface_rotate,0.26193815997936126
delay_different_operation_matched_strong,3,S01_surface_rotate,0.2625723771051243
delay_different_operation_matched_strong,3,S02_surface_rotate,0.2530329818403617
delay_different_operation_matched_strong,3,U00_unrelated_substitute,0.10462196513785463
delay_different_operation_matched_strong,3,U01_unrelated_substitute,0.029028496180709632
delay_different_operation_matched_strong,3,U02_unrelated_substitute,0.10465828198920497
delay_different_operation_matched_strong,4,A00_copy,0.5231648094088465
delay_different_operation_matched_strong,4,A01_reverse,0.9464341892842718
delay_different_operation_matched_strong,4,A02_substitute,0.03775525335394067
delay_different_operation_matched_strong,4,A03_copy,0.5248593802553361
delay_different_operation_matched_strong,4,A04_reverse,0.9464511757081674
delay_different_operation_matched_strong,4,A05_substitute,0.05201220049874565
delay_different_operation_matched_strong,4,A06_copy,0.5238851479301372
delay_different_operation_matched_strong,4,A07_reverse,0.9467926844935426
delay_different_operation_matched_strong,4,C00_reverse_then_substitute_02_05,0.031687471259694185
delay_different_operation_matched_strong,4,C01_substitute_then_reverse_01_03,0.9461829630837241
delay_different_operation_matched_strong,4,C02_copy_then_substitute_04_07,0.5234824911145037
delay_different_operation_matched_strong,4,C03_reverse_then_substitute_06_01,0.9463868744370119
delay_different_operation_matched_strong,4,C04_substitute_then_reverse_03_07,0.9465191429290261
delay_different_operation_matched_strong,4,C05_copy_then_substitute_07_06,0.9462326076139096
delay_different_operation_matched_strong,4,C06_reverse_then_substitute_01_05,0.1536793240686562
delay_different_operation_matched_strong,4,C07_substitute_then_reverse_07_03,0.9461404831018089
delay_different_operation_matched_strong,4,K00_shortcut_for_A07_reverse,0.5246273164962444
delay_different_operation_matched_strong,4,K01_shortcut_for_A03_copy,0.523316407590502
delay_different_operation_matched_strong,4,K02_shortcut_for_A00_copy,0.5245765084286383
delay_different_operation_matched_strong,4,S00_surface_rotate,0.2529430245340038
delay_different_operation_matched_strong,4,S01_surface_rotate,0.2538624424897249
delay_different_operation_matched_strong,4,S02_surface_rotate,0.2542126197215387
delay_different_operation_matched_strong,4,U00_unrelated_substitute,0.1281584221364486
delay_different_operation_matched_strong,4,U01_unrelated_substitute,0.030725402426748635
delay_different_operation_matched_strong,4,U02_unrelated_substitute,0.12661078294497002
delay_different_operation_matched_strong,5,A00_copy,0.5571479120014374
delay_different_operation_matched_strong,5,A01_reverse,0.9450043232314586
delay_different_operation_matched_strong,5,A02_substitute,0.03321412121524372
delay_different_operation_matched_strong,5,A03_copy,0.5584896486252546
delay_different_operation_matched_strong,5,A04_reverse,0.9449889956017387
delay_different_operation_matched_strong,5,A05_substitute,0.03867850616906017
delay_different_operation_matched_strong,5,A06_copy,0.5569646651785107
delay_different_operation_matched_strong,5,A07_reverse,0.9451222699307127
delay_different_operation_matched_strong,5,C00_reverse_then_substitute_02_05,0.03153837149716844
delay_different_operation_matched_strong,5,C01_substitute_then_reverse_01_03,0.944726447689184
delay_different_operation_matched_strong,5,C02_copy_then_substitute_04_07,0.5574556137516165
delay_different_operation_matched_strong,5,C03_reverse_then_substitute_06_01,0.9455675718182948
delay_different_operation_matched_strong,5,C04_substitute_then_reverse_03_07,0.9453768227440034
delay_different_operation_matched_strong,5,C05_copy_then_substitute_07_06,0.944998986270763
delay_different_operation_matched_strong,5,C06_reverse_then_substitute_01_05,0.1605037627556705
delay_different_operation_matched_strong,5,C07_substitute_then_reverse_07_03,0.9451124400096805
delay_different_operation_matched_strong,5,K00_shortcut_for_A07_reverse,0.557750308957664
delay_different_operation_matched_strong,5,K01_shortcut_for_A03_copy,0.5572172108534323
delay_different_operation_matched_strong,5,K02_shortcut_for_A00_copy,0.5569225165815671
delay_different_operation_matched_strong,5,S00_surface_rotate,0.2547290543038989
delay_different_operation_matched_strong,5,S01_surface_rotate,0.2537474996842131
delay_different_operation_matched_strong,5,S02_surface_rotate,0.20126450582175776
delay_different_operation_matched_strong,5,U00_unrelated_substitute,0.13056534524442687
delay_different_operation_matched_strong,5,U01_unrelated_substitute,0.025980028263774588
delay_different_operation_matched_strong,5,U02_unrelated_substitute,0.1305748390418953
delay_different_operation_matched_strong,6,A00_copy,0.5792625073883053
delay_different_operation_matched_strong,6,A01_reverse,0.9456330382578769
delay_different_operation_matched_strong,6,A02_substitute,0.026723528579220602
delay_different_operation_matched_strong,6,A03_copy,0.5805314403559209
delay_different_operation_matched_strong,6,A04_reverse,0.9453653302806274
delay_different_operation_matched_strong,6,A05_substitute,0.028152721480274808
delay_different_operation_matched_strong,6,A06_copy,0.5796265098501756
delay_different_operation_matched_strong,6,A07_reverse,0.9455149248604612
delay_different_operation_matched_strong,6,C00_reverse_then_substitute_02_05,0.030190808846288286
delay_different_operation_matched_strong,6,C01_substitute_then_reverse_01_03,0.9451174377811693
delay_different_operation_matched_strong,6,C02_copy_then_substitute_04_07,0.5807926605075232
delay_different_operation_matched_strong,6,C03_reverse_then_substitute_06_01,0.9451151022739029
delay_different_operation_matched_strong,6,C04_substitute_then_reverse_03_07,0.9450792923518204
delay_different_operation_matched_strong,6,C05_copy_then_substitute_07_06,0.9451615885796145
delay_different_operation_matched_strong,6,C06_reverse_then_substitute_01_05,0.13000176186271967
delay_different_operation_matched_strong,6,C07_substitute_then_reverse_07_03,0.9452075640591836
delay_different_operation_matched_strong,6,K00_shortcut_for_A07_reverse,0.5802477370612057
delay_different_operation_matched_strong,6,K01_shortcut_for_A03_copy,0.5790077863221067
delay_different_operation_matched_strong,6,K02_shortcut_for_A00_copy,0.5812361272997552
delay_different_operation_matched_strong,6,S00_surface_rotate,0.29150641427023627
delay_different_operation_matched_strong,6,S01_surface_rotate,0.29132832668172604
delay_different_operation_matched_strong,6,S02_surface_rotate,0.13533004291809356
delay_different_operation_matched_strong,6,U00_unrelated_substitute,0.22102248912320654
delay_different_operation_matched_strong,6,U01_unrelated_substitute,0.02152152546894037
delay_different_operation_matched_strong,6,U02_unrelated_substitute,0.22026532730650053
delay_different_operation_matched_strong,7,A00_copy,0.5398390026536208
delay_different_operation_matched_strong,7,A01_reverse,0.9469484535390044
delay_different_operation_matched_strong,7,A02_substitute,0.03281596634334893
delay_different_operation_matched_strong,7,A03_copy,0.5427521994440391
delay_different_operation_matched_strong,7,A04_reverse,0.9468316711607402
delay_different_operation_matched_strong,7,A05_substitute,0.031554864017920084
delay_different_operation_matched_strong,7,A06_copy,0.5403152877119815
delay_different_operation_matched_strong,7,A07_reverse,0.9468781528517818
delay_different_operation_matched_strong,7,C00_reverse_then_substitute_02_05,0.033660421005908686
delay_different_operation_matched_strong,7,C01_substitute_then_reverse_01_03,0.9469694444354901
delay_different_operation_matched_strong,7,C02_copy_then_substitute_04_07,0.5406039876514472
delay_different_operation_matched_strong,7,C03_reverse_then_substitute_06_01,0.946595447431552
delay_different_operation_matched_strong,7,C04_substitute_then_reverse_03_07,0.9472329948457795
delay_different_operation_matched_strong,7,C05_copy_then_substitute_07_06,0.9471351996315843
delay_different_operation_matched_strong,7,C06_reverse_then_substitute_01_05,0.11640302205746998
delay_different_operation_matched_strong,7,C07_substitute_then_reverse_07_03,0.9470807230605257
delay_different_operation_matched_strong,7,K00_shortcut_for_A07_reverse,0.5410666235979025
delay_different_operation_matched_strong,7,K01_shortcut_for_A03_copy,0.5405290282646932
delay_different_operation_matched_strong,7,K02_shortcut_for_A00_copy,0.5410949409965087
delay_different_operation_matched_strong,7,S00_surface_rotate,0.2164007245258885
delay_different_operation_matched_strong,7,S01_surface_rotate,0.21646186500070894
delay_different_operation_matched_strong,7,S02_surface_rotate,0.25288088199326975
delay_different_operation_matched_strong,7,U00_unrelated_substitute,0.12954879953443027
delay_different_operation_matched_strong,7,U01_unrelated_substitute,0.028385617481420686
delay_different_operation_matched_strong,7,U02_unrelated_substitute,0.13078641041564235
delay_different_operation_matched_strong,8,A00_copy,0.5484807965438145
delay_different_operation_matched_strong,8,A01_reverse,0.9487841295415846
delay_different_operation_matched_strong,8,A02_substitute,0.025862247685014342
delay_different_operation_matched_strong,8,A03_copy,0.5497635565536095
delay_different_operation_matched_strong,8,A04_reverse,0.9485604002768653
delay_different_operation_matched_strong,8,A05_substitute,0.018709951808662768
delay_different_operation_matched_strong,8,A06_copy,0.5496877527442078
delay_different_operation_matched_strong,8,A07_reverse,0.9488659280170224
delay_different_operation_matched_strong,8,C00_reverse_then_substitute_02_05,0.02856103867433484
delay_different_operation_matched_strong,8,C01_substitute_then_reverse_01_03,0.9483794773582792
delay_different_operation_matched_strong,8,C02_copy_then_substitute_04_07,0.5479352085297297
delay_different_operation_matched_strong,8,C03_reverse_then_substitute_06_01,0.948782139302383
delay_different_operation_matched_strong,8,C04_substitute_then_reverse_03_07,0.9482891931672301
delay_different_operation_matched_strong,8,C05_copy_then_substitute_07_06,0.9494908158796074
delay_different_operation_matched_strong,8,C06_reverse_then_substitute_01_05,0.09061307441937107
delay_different_operation_matched_strong,8,C07_substitute_then_reverse_07_03,0.9488859168666595
delay_different_operation_matched_strong,8,K00_shortcut_for_A07_reverse,0.548411497766173
delay_different_operation_matched_strong,8,K01_shortcut_for_A03_copy,0.549576471311859
delay_different_operation_matched_strong,8,K02_shortcut_for_A00_copy,0.5499453075542786
delay_different_operation_matched_strong,8,S00_surface_rotate,0.27092763354302124
delay_different_operation_matched_strong,8,S01_surface_rotate,0.2715623499005804
delay_different_operation_matched_strong,8,S02_surface_rotate,0.19966189159097544
delay_different_operation_matched_strong,8,U00_unrelated_substitute,0.17952474625924167
delay_different_operation_matched_strong,8,U01_unrelated_substitute,0.02325508241544542
delay_different_operation_matched_strong,8,U02_unrelated_substitute,0.17847837723539942
delay_different_operation_matched_strong,9,A00_copy,0.5225805644319605
delay_different_operation_matched_strong,9,A01_reverse,0.9473799245456803
delay_different_operation_matched_strong,9,A02_substitute,0.03667240532852915
delay_different_operation_matched_strong,9,A03_copy,0.5235897783798183
delay_different_operation_matched_strong,9,A04_reverse,0.9479729891073115
delay_different_operation_matched_strong,9,A05_substitute,0.04239400856753576
delay_different_operation_matched_strong,9,A06_copy,0.5235551308483999
delay_different_operation_matched_strong,9,A07_reverse,0.9479903194208762
delay_different_operation_matched_strong,9,C00_reverse_then_substitute_02_05,0.03339987108912871
delay_different_operation_matched_strong,9,C01_substitute_then_reverse_01_03,0.9475751722664282
delay_different_operation_matched_strong,9,C02_copy_then_substitute_04_07,0.5221777427827171
delay_different_operation_matched_strong,9,C03_reverse_then_substitute_06_01,0.947917684262567
delay_different_operation_matched_strong,9,C04_substitute_then_reverse_03_07,0.9473066265364021
delay_different_operation_matched_strong,9,C05_copy_then_substitute_07_06,0.9476897873359988
delay_different_operation_matched_strong,9,C06_reverse_then_substitute_01_05,0.14711992960533926
delay_different_operation_matched_strong,9,C07_substitute_then_reverse_07_03,0.9479148531048545
delay_different_operation_matched_strong,9,K00_shortcut_for_A07_reverse,0.5236209395247203
delay_different_operation_matched_strong,9,K01_shortcut_for_A03_copy,0.5219600075167606
delay_different_operation_matched_strong,9,K02_shortcut_for_A00_copy,0.5234794977264996
delay_different_operation_matched_strong,9,S00_surface_rotate,0.25136906461658653
delay_different_operation_matched_strong,9,S01_surface_rotate,0.25014194313097393
delay_different_operation_matched_strong,9,S02_surface_rotate,0.22989568110944336
delay_different_operation_matched_strong,9,U00_unrelated_substitute,0.12999426643864587
delay_different_operation_matched_strong,9,U01_unrelated_substitute,0.0309266457238836
delay_different_operation_matched_strong,9,U02_unrelated_substitute,0.12937671071949855
delay_same_operation_unrelated_strong,0,A00_copy,0.5719940925709057
delay_same_operation_unrelated_strong,0,A01_reverse,0.9452210592998224
delay_same_operation_unrelated_strong,0,A02_substitute,0.022093102864028834
delay_same_operation_unrelated_strong,0,A03_copy,0.5700589607554577
delay_same_operation_unrelated_strong,0,A04_reverse,0.9464666674384502
delay_same_operation_unrelated_strong,0,A05_substitute,0.016298532154708473
delay_same_operation_unrelated_strong,0,A06_copy,0.5691268845445103
delay_same_operation_unrelated_strong,0,A07_reverse,0.9461781300924634
delay_same_operation_unrelated_strong,0,C00_reverse_then_substitute_02_05,0.025082430584945282
delay_same_operation_unrelated_strong,0,C01_substitute_then_reverse_01_03,0.9458464444924752
delay_same_operation_unrelated_strong,0,C02_copy_then_substitute_04_07,0.5713986988963908
delay_same_operation_unrelated_strong,0,C03_reverse_then_substitute_06_01,0.9464006958226221
delay_same_operation_unrelated_strong,0,C04_substitute_then_reverse_03_07,0.9463760432393549
delay_same_operation_unrelated_strong,0,C05_copy_then_substitute_07_06,0.9453381757502622
delay_same_operation_unrelated_strong,0,C06_reverse_then_substitute_01_05,0.09772988566876167
delay_same_operation_unrelated_strong,0,C07_substitute_then_reverse_07_03,0.9464764941089092
delay_same_operation_unrelated_strong,0,K00_shortcut_for_A07_reverse,0.5703571631841003
delay_same_operation_unrelated_strong,0,K01_shortcut_for_A03_copy,0.569406918194736
delay_same_operation_unrelated_strong,0,K02_shortcut_for_A00_copy,0.5705079315478094
delay_same_operation_unrelated_strong,0,S00_surface_rotate,0.25234295821871644
delay_same_operation_unrelated_strong,0,S01_surface_rotate,0.25188216421669285
delay_same_operation_unrelated_strong,0,S02_surface_rotate,0.13885729473957387
delay_same_operation_unrelated_strong,0,U00_unrelated_substitute,0.1651828369038025
delay_same_operation_unrelated_strong,0,U01_unrelated_substitute,0.015608341308470747
delay_same_operation_unrelated_strong,0,U02_unrelated_substitute,0.1662333655212086
delay_same_operation_unrelated_strong,1,A00_copy,0.5774411566435391
delay_same_operation_unrelated_strong,1,A01_reverse,0.9433860518381442
delay_same_operation_unrelated_strong,1,A02_substitute,0.02747485858837223
delay_same_operation_unrelated_strong,1,A03_copy,0.5763441397920022
delay_same_operation_unrelated_strong,1,A04_reverse,0.9435423116667717
delay_same_operation_unrelated_strong,1,A05_substitute,0.02315462752795389
delay_same_operation_unrelated_strong,1,A06_copy,0.5758955160321757
delay_same_operation_unrelated_strong,1,A07_reverse,0.9431526558931265
delay_same_operation_unrelated_strong,1,C00_reverse_then_substitute_02_05,0.026663388669902605
delay_same_operation_unrelated_strong,1,C01_substitute_then_reverse_01_03,0.9430778553516832
delay_same_operation_unrelated_strong,1,C02_copy_then_substitute_04_07,0.5776135784220199
delay_same_operation_unrelated_strong,1,C03_reverse_then_substitute_06_01,0.943012054170746
delay_same_operation_unrelated_strong,1,C04_substitute_then_reverse_03_07,0.9435576412420693
delay_same_operation_unrelated_strong,1,C05_copy_then_substitute_07_06,0.943549971675792
delay_same_operation_unrelated_strong,1,C06_reverse_then_substitute_01_05,0.18168344422468263
delay_same_operation_unrelated_strong,1,C07_substitute_then_reverse_07_03,0.9430447042735719
delay_same_operation_unrelated_strong,1,K00_shortcut_for_A07_reverse,0.5777256954804505
delay_same_operation_unrelated_strong,1,K01_shortcut_for_A03_copy,0.574849650794745
delay_same_operation_unrelated_strong,1,K02_shortcut_for_A00_copy,0.5766311805302557
delay_same_operation_unrelated_strong,1,S00_surface_rotate,0.2905883242022494
delay_same_operation_unrelated_strong,1,S01_surface_rotate,0.29310336468422915
delay_same_operation_unrelated_strong,1,S02_surface_rotate,0.1727281239097261
delay_same_operation_unrelated_strong,1,U00_unrelated_substitute,0.1745548048661974
delay_same_operation_unrelated_strong,1,U01_unrelated_substitute,0.018864715821705468
delay_same_operation_unrelated_strong,1,U02_unrelated_substitute,0.17612060181274172
delay_same_operation_unrelated_strong,2,A00_copy,0.5704514552327207
delay_same_operation_unrelated_strong,2,A01_reverse,0.945420638699096
delay_same_operation_unrelated_strong,2,A02_substitute,0.027662441125873585
delay_same_operation_unrelated_strong,2,A03_copy,0.5718803119482501
delay_same_operation_unrelated_strong,2,A04_reverse,0.9449601696571573
delay_same_operation_unrelated_strong,2,A05_substitute,0.04035758748059537
delay_same_operation_unrelated_strong,2,A06_copy,0.5706938424728193
delay_same_operation_unrelated_strong,2,A07_reverse,0.9448124070669941
delay_same_operation_unrelated_strong,2,C00_reverse_then_substitute_02_05,0.03062128271152595
delay_same_operation_unrelated_strong,2,C01_substitute_then_reverse_01_03,0.9453455064209328
delay_same_operation_unrelated_strong,2,C02_copy_then_substitute_04_07,0.5724830471318569
delay_same_operation_unrelated_strong,2,C03_reverse_then_substitute_06_01,0.944855560724001
delay_same_operation_unrelated_strong,2,C04_substitute_then_reverse_03_07,0.9449248599248844
delay_same_operation_unrelated_strong,2,C05_copy_then_substitute_07_06,0.9452763671158387
delay_same_operation_unrelated_strong,2,C06_reverse_then_substitute_01_05,0.15735884319232804
delay_same_operation_unrelated_strong,2,C07_substitute_then_reverse_07_03,0.9447792546753081
delay_same_operation_unrelated_strong,2,K00_shortcut_for_A07_reverse,0.5703868173918818
delay_same_operation_unrelated_strong,2,K01_shortcut_for_A03_copy,0.5706716911989277
delay_same_operation_unrelated_strong,2,K02_shortcut_for_A00_copy,0.5697654292107528
delay_same_operation_unrelated_strong,2,S00_surface_rotate,0.29691865781041865
delay_same_operation_unrelated_strong,2,S01_surface_rotate,0.29578416696068055
delay_same_operation_unrelated_strong,2,S02_surface_rotate,0.18564333815123799
delay_same_operation_unrelated_strong,2,U00_unrelated_substitute,0.14141365134575715
delay_same_operation_unrelated_strong,2,U01_unrelated_substitute,0.019629873099671076
delay_same_operation_unrelated_strong,2,U02_unrelated_substitute,0.14053587662580375
delay_same_operation_unrelated_strong,3,A00_copy,0.5193343549269035
delay_same_operation_unrelated_strong,3,A01_reverse,0.9433065851198981
delay_same_operation_unrelated_strong,3,A02_substitute,0.034436240169804004
delay_same_operation_unrelated_strong,3,A03_copy,0.5190294880235039
delay_same_operation_unrelated_strong,3,A04_reverse,0.941941863141321
delay_same_operation_unrelated_strong,3,A05_substitute,0.034063740534290364
delay_same_operation_unrelated_strong,3,A06_copy,0.5189833426123586
delay_same_operation_unrelated_strong,3,A07_reverse,0.9432619391762277
delay_same_operation_unrelated_strong,3,C00_reverse_then_substitute_02_05,0.03147173482551026
delay_same_operation_unrelated_strong,3,C01_substitute_then_reverse_01_03,0.9426193942269168
delay_same_operation_unrelated_strong,3,C02_copy_then_substitute_04_07,0.5200197122935797
delay_same_operation_unrelated_strong,3,C03_reverse_then_substitute_06_01,0.9426387232159213
delay_same_operation_unrelated_strong,3,C04_substitute_then_reverse_03_07,0.94287211446143
delay_same_operation_unrelated_strong,3,C05_copy_then_substitute_07_06,0.94258440556548
delay_same_operation_unrelated_strong,3,C06_reverse_then_substitute_01_05,0.11839745951962524
delay_same_operation_unrelated_strong,3,C07_substitute_then_reverse_07_03,0.9427230148218733
delay_same_operation_unrelated_strong,3,K00_shortcut_for_A07_reverse,0.5194546322585174
delay_same_operation_unrelated_strong,3,K01_shortcut_for_A03_copy,0.5200733585719748
delay_same_operation_unrelated_strong,3,K02_shortcut_for_A00_copy,0.5193555113137867
delay_same_operation_unrelated_strong,3,S00_surface_rotate,0.26323891049222364
delay_same_operation_unrelated_strong,3,S01_surface_rotate,0.2626266820449668
delay_same_operation_unrelated_strong,3,S02_surface_rotate,0.24651240201680297
delay_same_operation_unrelated_strong,3,U00_unrelated_substitute,0.09940530348592033
delay_same_operation_unrelated_strong,3,U01_unrelated_substitute,0.026940764775432963
delay_same_operation_unrelated_strong,3,U02_unrelated_substitute,0.09830496174225177
delay_same_operation_unrelated_strong,4,A00_copy,0.5448525851695373
delay_same_operation_unrelated_strong,4,A01_reverse,0.9449545196853312
delay_same_operation_unrelated_strong,4,A02_substitute,0.037761250459336454
delay_same_operation_unrelated_strong,4,A03_copy,0.547772117930454
delay_same_operation_unrelated_strong,4,A04_reverse,0.945149918608253
delay_same_operation_unrelated_strong,4,A05_substitute,0.05215213695081558
delay_same_operation_unrelated_strong,4,A06_copy,0.5444337775303526
delay_same_operation_unrelated_strong,4,A07_reverse,0.9452078965108388
delay_same_operation_unrelated_strong,4,C00_reverse_then_substitute_02_05,0.031001778555883347
delay_same_operation_unrelated_strong,4,C01_substitute_then_reverse_01_03,0.9447234457991674
delay_same_operation_unrelated_strong,4,C02_copy_then_substitute_04_07,0.5443959626633228
delay_same_operation_unrelated_strong,4,C03_reverse_then_substitute_06_01,0.9446254975640024
delay_same_operation_unrelated_strong,4,C04_substitute_then_reverse_03_07,0.9453090179745898
delay_same_operation_unrelated_strong,4,C05_copy_then_substitute_07_06,0.9448690535119346
delay_same_operation_unrelated_strong,4,C06_reverse_then_substitute_01_05,0.16648325141419337
delay_same_operation_unrelated_strong,4,C07_substitute_then_reverse_07_03,0.9451904022025217
delay_same_operation_unrelated_strong,4,K00_shortcut_for_A07_reverse,0.5454023475515654
delay_same_operation_unrelated_strong,4,K01_shortcut_for_A03_copy,0.545908119603839
delay_same_operation_unrelated_strong,4,K02_shortcut_for_A00_copy,0.5458238226911596
delay_same_operation_unrelated_strong,4,S00_surface_rotate,0.25167875562602904
delay_same_operation_unrelated_strong,4,S01_surface_rotate,0.2504761291566775
delay_same_operation_unrelated_strong,4,S02_surface_rotate,0.2648468569632212
delay_same_operation_unrelated_strong,4,U00_unrelated_substitute,0.10600567937084114
delay_same_operation_unrelated_strong,4,U01_unrelated_substitute,0.02643865620776506
delay_same_operation_unrelated_strong,4,U02_unrelated_substitute,0.10628921882808971
delay_same_operation_unrelated_strong,5,A00_copy,0.5536692981620605
delay_same_operation_unrelated_strong,5,A01_reverse,0.9439592879673536
delay_same_operation_unrelated_strong,5,A02_substitute,0.03261655549820943
delay_same_operation_unrelated_strong,5,A03_copy,0.5548702660612496
delay_same_operation_unrelated_strong,5,A04_reverse,0.9437975349265056
delay_same_operation_unrelated_strong,5,A05_substitute,0.04417054603084113
delay_same_operation_unrelated_strong,5,A06_copy,0.5540944508152005
delay_same_operation_unrelated_strong,5,A07_reverse,0.9439459600444872
delay_same_operation_unrelated_strong,5,C00_reverse_then_substitute_02_05,0.03142742162042258
delay_same_operation_unrelated_strong,5,C01_substitute_then_reverse_01_03,0.9441866902491515
delay_same_operation_unrelated_strong,5,C02_copy_then_substitute_04_07,0.5550800034454132
delay_same_operation_unrelated_strong,5,C03_reverse_then_substitute_06_01,0.9441841879360066
delay_same_operation_unrelated_strong,5,C04_substitute_then_reverse_03_07,0.944653480605412
delay_same_operation_unrelated_strong,5,C05_copy_then_substitute_07_06,0.9441878537179381
delay_same_operation_unrelated_strong,5,C06_reverse_then_substitute_01_05,0.18146354154170505
delay_same_operation_unrelated_strong,5,C07_substitute_then_reverse_07_03,0.9447166222998893
delay_same_operation_unrelated_strong,5,K00_shortcut_for_A07_reverse,0.5550055421246339
delay_same_operation_unrelated_strong,5,K01_shortcut_for_A03_copy,0.5541299318402868
delay_same_operation_unrelated_strong,5,K02_shortcut_for_A00_copy,0.5545299195225981
delay_same_operation_unrelated_strong,5,S00_surface_rotate,0.2866894034211245
delay_same_operation_unrelated_strong,5,S01_surface_rotate,0.28656562804859304
delay_same_operation_unrelated_strong,5,S02_surface_rotate,0.20362811514053458
delay_same_operation_unrelated_strong,5,U00_unrelated_substitute,0.12000723932216759
delay_same_operation_unrelated_strong,5,U01_unrelated_substitute,0.02241429230322185
delay_same_operation_unrelated_strong,5,U02_unrelated_substitute,0.12069143249272934
