condition,seed,task_name,kind,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy
baseline,0,C06_or_08_02,composite,80384.0,0.9,2,balanced_accuracy,0.9931906759738922,0.99658203125,0.9931906759738922
baseline,0,C07_or_00_07,composite,,0.9,2,balanced_accuracy,0.522432491183281,0.74072265625,0.522432491183281
baseline,0,C08_and_06_08,composite,,0.9,2,balanced_accuracy,0.6802453994750977,0.76806640625,0.6802453994750977
baseline,0,C09_or_02_05,composite,,0.9,2,balanced_accuracy,0.764421820640564,0.83740234375,0.764421820640564
baseline,0,K00_shortcut_for_05_bit46,shortcut,68096.0,0.9,2,balanced_accuracy,0.999502956867218,0.99951171875,0.999502956867218
baseline,0,K01_shortcut_for_05_bit25,shortcut,,0.9,2,balanced_accuracy,0.6814061403274536,0.681640625,0.6814061403274536
baseline,0,K02_shortcut_for_06_bit7,shortcut,72192.0,0.9,2,balanced_accuracy,1.0,1.0,1.0
baseline,0,K03_shortcut_for_05_bit9,shortcut,108032.0,0.9,2,balanced_accuracy,0.9574186205863953,0.95751953125,0.9574186205863953
baseline,0,S00_surface_xor_43_14,surface_control,,0.9,2,balanced_accuracy,0.498246893286705,0.5,0.498246893286705
baseline,0,S01_surface_xor_34_18,surface_control,,0.9,2,balanced_accuracy,0.5219593644142151,0.521484375,0.5219593644142151
baseline,0,S02_surface_xor_4_2,surface_control,,0.9,2,balanced_accuracy,0.8497177064418793,0.849609375,0.8497177064418793
baseline,0,S03_surface_xor_25_41,surface_control,,0.9,2,balanced_accuracy,0.5366642326116562,0.5341796875,0.5366642326116562
baseline,0,U00_xor2_44_2,unrelated,,0.9,2,balanced_accuracy,0.5758850574493408,0.576171875,0.5758850574493408
baseline,0,U01_xor2_38_46,unrelated,,0.9,2,balanced_accuracy,0.5045564770698547,0.50390625,0.5045564770698547
baseline,0,U02_and_bits_41_22,unrelated,,0.9,2,balanced_accuracy,0.5883301272988319,0.77880859375,0.5883301272988319
baseline,0,U03_eq2_22_26,unrelated,,0.9,2,balanced_accuracy,0.5246884524822235,0.52490234375,0.5246884524822235
baseline,1,A00_xor2_19_20,atomic,,0.9,2,balanced_accuracy,0.525211751461029,0.52490234375,0.525211751461029
baseline,1,A01_and_bits_27_36,atomic,,0.9,2,balanced_accuracy,0.5478086397051811,0.775390625,0.5478086397051811
baseline,1,A02_bit_15,atomic,68096.0,0.9,2,balanced_accuracy,0.9990214705467224,0.9990234375,0.9990214705467224
baseline,1,A03_eq2_41_30,atomic,,0.9,2,balanced_accuracy,0.5083834528923035,0.51025390625,0.5083834528923035
baseline,1,A04_xor2_3_46,atomic,,0.9,2,balanced_accuracy,0.5213898420333862,0.521484375,0.5213898420333862
baseline,1,A05_xor2_14_2,atomic,,0.9,2,balanced_accuracy,0.7311042249202728,0.73291015625,0.7311042249202728
baseline,1,A06_xor2_22_11,atomic,,0.9,2,balanced_accuracy,0.5361590683460236,0.5361328125,0.5361590683460236
baseline,1,A07_eq2_36_12,atomic,,0.9,2,balanced_accuracy,0.5188132971525192,0.51806640625,0.5188132971525192
baseline,1,A08_bit_12,atomic,68096.0,0.9,2,balanced_accuracy,1.0,1.0,1.0
baseline,1,A09_bit_4,atomic,44032.0,0.9,2,balanced_accuracy,1.0,1.0,1.0
baseline,1,A10_or_bits_43_9,atomic,,0.9,2,balanced_accuracy,0.8060513138771057,0.89208984375,0.8060513138771057
baseline,1,A11_not_bit_30,atomic,72192.0,0.9,2,balanced_accuracy,0.9989980161190033,0.9990234375,0.9989980161190033
baseline,1,C00_and_10_02,composite,116224.0,0.9,2,balanced_accuracy,0.8726630508899689,0.8984375,0.8726630508899689
baseline,1,C01_or_11_06,composite,,0.9,2,balanced_accuracy,0.5998551249504089,0.75537109375,0.5998551249504089
baseline,1,C02_and_11_08,composite,,0.9,2,balanced_accuracy,0.8764876425266266,0.92333984375,0.8764876425266266
baseline,1,C03_or_05_00,composite,,0.9,2,balanced_accuracy,0.5605956986546516,0.74755859375,0.5605956986546516
baseline,1,C04_and_02_10,composite,100352.0,0.9,2,balanced_accuracy,0.9166692793369293,0.9267578125,0.9166692793369293
baseline,1,C05_and_05_10,composite,,0.9,2,balanced_accuracy,0.7399297058582306,0.7705078125,0.7399297058582306
baseline,1,C06_or_08_02,composite,72192.0,0.9,2,balanced_accuracy,0.994725227355957,0.9951171875,0.994725227355957
baseline,1,C07_or_00_07,composite,,0.9,2,balanced_accuracy,0.5185612291097641,0.73876953125,0.5185612291097641
baseline,1,C08_and_06_08,composite,,0.9,2,balanced_accuracy,0.6404540836811066,0.75390625,0.6404540836811066
baseline,1,C09_or_02_05,composite,,0.9,2,balanced_accuracy,0.731010913848877,0.8369140625,0.731010913848877
baseline,1,K00_shortcut_for_05_bit46,shortcut,68096.0,0.9,2,balanced_accuracy,0.9980897903442383,0.998046875,0.9980897903442383
baseline,1,K01_shortcut_for_05_bit25,shortcut,,0.9,2,balanced_accuracy,0.65234375,0.65234375,0.65234375
baseline,1,K02_shortcut_for_06_bit7,shortcut,70144.0,0.9,2,balanced_accuracy,0.9980580508708954,0.998046875,0.9980580508708954
baseline,1,K03_shortcut_for_05_bit9,shortcut,96256.0,0.9,2,balanced_accuracy,0.9003531634807587,0.90234375,0.9003531634807587
baseline,1,S00_surface_xor_43_14,surface_control,,0.9,2,balanced_accuracy,0.5190211832523346,0.52001953125,0.5190211832523346
baseline,1,S01_surface_xor_34_18,surface_control,,0.9,2,balanced_accuracy,0.4999990314245224,0.50146484375,0.4999990314245224
baseline,1,S02_surface_xor_4_2,surface_control,,0.9,2,balanced_accuracy,0.8428508341312408,0.84375,0.8428508341312408
baseline,1,S03_surface_xor_25_41,surface_control,,0.9,2,balanced_accuracy,0.5137049853801727,0.515625,0.5137049853801727
baseline,1,U00_xor2_44_2,unrelated,,0.9,2,balanced_accuracy,0.5946378707885742,0.59423828125,0.5946378707885742
baseline,1,U01_xor2_38_46,unrelated,,0.9,2,balanced_accuracy,0.5322039425373077,0.53125,0.5322039425373077
baseline,1,U02_and_bits_41_22,unrelated,,0.9,2,balanced_accuracy,0.5783150494098663,0.76025390625,0.5783150494098663
baseline,1,U03_eq2_22_26,unrelated,,0.9,2,balanced_accuracy,0.5312862694263458,0.53076171875,0.5312862694263458
