model_name,slice_id,metric,initial_metric,final_metric,delta_metric,auc_metric,max_metric,min_metric,n_checkpoints,kind,family,prompt_family,operation_type,composition_depth,frequency_proxy,reference_learnability,formal_utility,answer_entropy_proxy,component_ids,control_type,continuous_status
EleutherAI/pythia-70m,arith_add_small,mean_logprob_margin,0.5726992040872574,0.6196613349020481,0.046962130814790726,1.3226476307027042,2.579286018386483,0.5726992040872574,4,atomic,arithmetic,arithmetic,addition_small,1,0.9,0.2,0.9,1.0,,,usable_or_near_usable
EleutherAI/pythia-70m,arith_compare_gt,mean_logprob_margin,0.6433905959129333,0.4980449564754963,-0.14534563943743706,1.0065512508153915,1.857943084090948,0.4980449564754963,4,atomic,arithmetic,arithmetic,comparison_gt,1,0.85,0.2,0.9,1.0,,,usable_or_near_usable
EleutherAI/pythia-70m,arith_compare_lt,mean_logprob_margin,0.5799147933721542,0.3716831095516681,-0.20823168382048612,0.9623590596020222,1.8625804707407951,0.3716831095516681,4,atomic,arithmetic,arithmetic,comparison_lt,1,0.8,0.25,0.6,1.0,,,usable_or_near_usable
EleutherAI/pythia-70m,arith_double,mean_logprob_margin,0.5811979323625565,0.7726688124239445,0.19147088006138802,1.344322714023292,2.428960829973221,0.5811979323625565,4,atomic,arithmetic,arithmetic,double,1,0.65,0.35,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-70m,arith_equals,mean_logprob_margin,0.3454907089471817,0.3538761027157306,0.00838539376854891,0.896021977532655,1.823264865204692,0.3454907089471817,4,atomic,arithmetic,arithmetic,equality,1,0.75,0.25,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-70m,arith_even,mean_logprob_margin,0.6755923330783844,0.2636737897992134,-0.411918543279171,0.9362776754423976,1.854575727134943,0.2636737897992134,4,atomic,arithmetic,arithmetic,parity_even,1,0.7,0.35,0.7,1.0,,,usable_or_near_usable
EleutherAI/pythia-70m,arith_max2,mean_logprob_margin,0.7213561981916428,0.3300552368164062,-0.39130096137523657,1.231735188048333,2.0078450217843056,0.3300552368164062,4,atomic,arithmetic,arithmetic,max,1,0.6,0.45,0.7,1.0,,,usable_or_near_usable
EleutherAI/pythia-70m,arith_min2,mean_logprob_margin,0.664704367518425,0.2927398681640625,-0.3719644993543625,1.2187363104894757,2.0071696639060974,0.2927398681640625,4,atomic,arithmetic,arithmetic,min,1,0.6,0.45,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-70m,arith_odd,mean_logprob_margin,0.4186955988407135,0.4648990854620933,0.0462034866213798,0.9664631159976125,1.8663412779569624,0.4186955988407135,4,atomic,arithmetic,arithmetic,parity_odd,1,0.65,0.4,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-70m,arith_sub_small,mean_logprob_margin,0.510823979973793,0.7713890038430691,0.26056502386927605,1.3872680170461535,2.6234417743980885,0.510823979973793,4,atomic,arithmetic,arithmetic,subtraction,1,0.75,0.35,0.7,1.0,,,usable_or_near_usable
EleutherAI/pythia-70m,comp_absdiff_then_even,mean_logprob_margin,0.4937877655029297,0.6463947407901287,0.15260697528719902,1.0895029287785292,2.116909958422184,0.4937877655029297,4,composite,arithmetic,arithmetic,absdiff_then_even,2,0.28,0.75,0.0,1.0,arith_absdiff;arith_even,,usable_or_near_usable
EleutherAI/pythia-70m,comp_add_then_compare_gt,mean_logprob_margin,0.5413348823785782,0.3693675994873047,-0.1719672828912735,0.9506086325272918,1.861613355576992,0.3693675994873047,4,composite,arithmetic,arithmetic,add_then_compare_gt,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare_gt,,usable_or_near_usable
EleutherAI/pythia-70m,comp_add_then_compare_lt,mean_logprob_margin,0.4704733788967132,0.3085746802389622,-0.16189869865775103,0.9088607458397746,1.842960387468338,0.3085746802389622,4,composite,arithmetic,arithmetic,add_then_compare_lt,2,0.38,0.58,0.0,1.0,arith_add_small;arith_compare_lt,,usable_or_near_usable
EleutherAI/pythia-70m,comp_add_then_equals,mean_logprob_margin,0.2762867361307144,0.3618450239300728,0.08555828779935837,0.8789918445982039,1.8065604511648417,0.2762867361307144,4,composite,arithmetic,arithmetic,add_then_equals,2,0.3,0.7,0.0,1.0,arith_add_small;arith_equals,,usable_or_near_usable
EleutherAI/pythia-70m,comp_add_then_even,mean_logprob_margin,0.5616996437311172,0.2644825093448162,-0.29721713438630104,0.9190069395117462,1.8952246215194464,0.2644825093448162,4,composite,arithmetic,arithmetic,add_then_even,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,usable_or_near_usable
EleutherAI/pythia-70m,comp_double_then_compare_gt,mean_logprob_margin,0.5799031406641006,0.3410911597311497,-0.23881198093295097,0.9142686948180199,1.8104381524026396,0.3410911597311497,4,composite,arithmetic,arithmetic,double_then_compare_gt,2,0.32,0.65,0.0,1.0,arith_double;arith_compare_gt,,usable_or_near_usable
EleutherAI/pythia-70m,comp_max_then_compare_gt,mean_logprob_margin,0.6038266271352768,0.529705036431551,-0.07412159070372581,1.0823240838944912,2.088370628654957,0.529705036431551,4,composite,arithmetic,arithmetic,max_then_compare_gt,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare_gt,,usable_or_near_usable
EleutherAI/pythia-70m,comp_min_then_compare_lt,mean_logprob_margin,0.4947627931833267,0.4152774810791015,-0.07948531210422521,1.030164041556418,2.1014496460556984,0.4152774810791015,4,composite,arithmetic,arithmetic,min_then_compare_lt,2,0.3,0.7,0.0,1.0,arith_min2;arith_compare_lt,,usable_or_near_usable
EleutherAI/pythia-70m,comp_sub_then_compare_gt,mean_logprob_margin,0.4732884168624878,0.3880042843520641,-0.08528413251042372,0.9511251673102379,1.856324229389429,0.3880042843520641,4,composite,arithmetic,arithmetic,sub_then_compare_gt,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare_gt,,usable_or_near_usable
EleutherAI/pythia-70m,comp_sub_then_odd,mean_logprob_margin,0.3576898127794266,0.4049377366900444,0.04724792391061783,0.9001562697812915,1.8655132949352264,0.3576898127794266,4,composite,arithmetic,arithmetic,sub_then_odd,2,0.32,0.68,0.0,1.0,arith_sub_small;arith_odd,,usable_or_near_usable
EleutherAI/pythia-70m,ctrl_arith_digit_surface,mean_logprob_margin,0.3993098884820938,1.2874068953096869,0.8880970068275931,1.1997923627495768,2.088962579146028,0.3993098884820938,4,surface_control,surface,arithmetic,digit_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
EleutherAI/pythia-70m,ctrl_arith_word_surface,mean_logprob_margin,0.3833941370248794,0.5090484619140625,0.1256543248891831,1.0332458997145295,1.7294614240527153,0.3833941370248794,4,surface_control,surface,arithmetic,word_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
