pair_id,component,composite,source_role,source_task,target_task,seed,data_seen,checkpoint_fraction,gradient_cosine,source_gradient_norm,target_gradient_norm,linear_cka,param_subset
3,A03_copy,C07_substitute_then_reverse_04_03,fake_component_control,K02_shortcut_for_A04_reverse,C07_substitute_then_reverse_04_03,0,120064,1.0005333333333333,-0.6056225890396167,0.6634055376052856,0.9700539112091064,0.11858963966369629,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,surface_control,S01_surface_rotate,C07_substitute_then_reverse_04_03,0,120064,1.0005333333333333,-0.1452536901462625,2.065917491912842,0.9700539112091064,0.1396561563014984,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,exact_component,A02_substitute,C06_reverse_then_substitute_02_00,1,0,0.0,0.5438456903494583,0.6521424055099487,0.675542950630188,0.8312537670135498,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,same_operation_control,U00_unrelated_substitute,C06_reverse_then_substitute_02_00,1,0,0.0,0.47087411474502133,0.658582866191864,0.675542950630188,0.8299936652183533,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,different_operation_control,A07_reverse,C06_reverse_then_substitute_02_00,1,0,0.0,0.5161955297561901,0.6812409162521362,0.675542950630188,0.8294523358345032,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,fake_component_control,K01_shortcut_for_A07_reverse,C06_reverse_then_substitute_02_00,1,0,0.0,0.47918371216129213,0.6739420890808105,0.675542950630188,0.8309655785560608,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,surface_control,S00_surface_rotate,C06_reverse_then_substitute_02_00,1,0,0.0,0.5324979015121585,0.6535838842391968,0.675542950630188,0.8290472030639648,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,exact_component,A00_copy,C06_reverse_then_substitute_02_00,1,0,0.0,0.517883577612656,0.6810866594314575,0.675542950630188,0.8254081606864929,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,same_operation_control,A06_copy,C06_reverse_then_substitute_02_00,1,0,0.0,0.5387605832301599,0.6476456522941589,0.675542950630188,0.8302412033081055,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,different_operation_control,U02_unrelated_substitute,C06_reverse_then_substitute_02_00,1,0,0.0,0.4671224584848118,0.6520125865936279,0.675542950630188,0.832887589931488,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,fake_component_control,K00_shortcut_for_A00_copy,C06_reverse_then_substitute_02_00,1,0,0.0,0.5439829118635278,0.6996955871582031,0.675542950630188,0.8271270990371704,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,surface_control,S02_surface_rotate,C06_reverse_then_substitute_02_00,1,0,0.0,0.5206816711299627,0.682405412197113,0.675542950630188,0.8303186297416687,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,exact_component,A04_reverse,C07_substitute_then_reverse_04_03,1,0,0.0,0.5547831348319995,0.6389648914337158,0.7056341767311096,0.8269925117492676,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,same_operation_control,A07_reverse,C07_substitute_then_reverse_04_03,1,0,0.0,0.585994556307081,0.6812409162521362,0.7056341767311096,0.8285154700279236,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,different_operation_control,U02_unrelated_substitute,C07_substitute_then_reverse_04_03,1,0,0.0,0.516740516659411,0.6520125865936279,0.7056341767311096,0.834422767162323,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,fake_component_control,K00_shortcut_for_A00_copy,C07_substitute_then_reverse_04_03,1,0,0.0,0.6311230830662351,0.6996955871582031,0.7056341767311096,0.8307296633720398,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,surface_control,S02_surface_rotate,C07_substitute_then_reverse_04_03,1,0,0.0,0.5892957636771047,0.682405412197113,0.7056341767311096,0.8296263813972473,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,exact_component,A03_copy,C07_substitute_then_reverse_04_03,1,0,0.0,0.5027900486848286,0.6688401103019714,0.7056341767311096,0.8291176557540894,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,same_operation_control,A06_copy,C07_substitute_then_reverse_04_03,1,0,0.0,0.552141053562063,0.6476456522941589,0.7056341767311096,0.8286824226379395,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,different_operation_control,U01_unrelated_substitute,C07_substitute_then_reverse_04_03,1,0,0.0,0.5139721146188225,0.6701678037643433,0.7056341767311096,0.8347835540771484,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,fake_component_control,K02_shortcut_for_A04_reverse,C07_substitute_then_reverse_04_03,1,0,0.0,0.5338389256653007,0.6804988384246826,0.7056341767311096,0.8295692801475525,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,surface_control,S01_surface_rotate,C07_substitute_then_reverse_04_03,1,0,0.0,0.5851290974077992,0.6596695184707642,0.7056341767311096,0.8279823064804077,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,exact_component,A02_substitute,C06_reverse_then_substitute_02_00,1,6144,0.0512,0.211167368530596,0.496316134929657,0.5339206457138062,0.838654100894928,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,same_operation_control,U00_unrelated_substitute,C06_reverse_then_substitute_02_00,1,6144,0.0512,0.052148259820277564,0.5147247910499573,0.5339206457138062,0.8386713862419128,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,different_operation_control,A07_reverse,C06_reverse_then_substitute_02_00,1,6144,0.0512,0.04298086766537939,0.4371596872806549,0.5339206457138062,0.8385968804359436,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,fake_component_control,K01_shortcut_for_A07_reverse,C06_reverse_then_substitute_02_00,1,6144,0.0512,-0.028850045708698518,0.4892825782299042,0.5339206457138062,0.8413130044937134,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,surface_control,S00_surface_rotate,C06_reverse_then_substitute_02_00,1,6144,0.0512,0.11315207630149245,0.45180994272232056,0.5339206457138062,0.837378203868866,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,exact_component,A00_copy,C06_reverse_then_substitute_02_00,1,6144,0.0512,0.09962929381337764,0.509125292301178,0.5339206457138062,0.8355221152305603,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,same_operation_control,A06_copy,C06_reverse_then_substitute_02_00,1,6144,0.0512,0.21290635665641086,0.522081732749939,0.5339206457138062,0.8393099308013916,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,different_operation_control,U02_unrelated_substitute,C06_reverse_then_substitute_02_00,1,6144,0.0512,-0.014555456806039145,0.49579566717147827,0.5339206457138062,0.8406657576560974,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,fake_component_control,K00_shortcut_for_A00_copy,C06_reverse_then_substitute_02_00,1,6144,0.0512,0.12935654408489547,0.46853962540626526,0.5339206457138062,0.8372081518173218,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,surface_control,S02_surface_rotate,C06_reverse_then_substitute_02_00,1,6144,0.0512,0.09671157174367666,0.47359699010849,0.5339206457138062,0.8393626809120178,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,exact_component,A04_reverse,C07_substitute_then_reverse_04_03,1,6144,0.0512,0.2086707079829293,0.4729810655117035,0.5423187017440796,0.8334015011787415,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,same_operation_control,A07_reverse,C07_substitute_then_reverse_04_03,1,6144,0.0512,0.17414129219441674,0.4371596872806549,0.5423187017440796,0.8351065516471863,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,different_operation_control,U02_unrelated_substitute,C07_substitute_then_reverse_04_03,1,6144,0.0512,0.27249897154377095,0.49579566717147827,0.5423187017440796,0.8394442200660706,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,fake_component_control,K00_shortcut_for_A00_copy,C07_substitute_then_reverse_04_03,1,6144,0.0512,0.3324179039666704,0.46853962540626526,0.5423187017440796,0.8392753601074219,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,surface_control,S02_surface_rotate,C07_substitute_then_reverse_04_03,1,6144,0.0512,0.27264241456650556,0.47359699010849,0.5423187017440796,0.8353385329246521,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,exact_component,A03_copy,C07_substitute_then_reverse_04_03,1,6144,0.0512,0.05860189300872232,0.4646591544151306,0.5423187017440796,0.8375318646430969,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,same_operation_control,A06_copy,C07_substitute_then_reverse_04_03,1,6144,0.0512,0.24237692890096865,0.522081732749939,0.5423187017440796,0.8369871377944946,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,different_operation_control,U01_unrelated_substitute,C07_substitute_then_reverse_04_03,1,6144,0.0512,0.11281398977204264,0.45247894525527954,0.5423187017440796,0.844550609588623,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,fake_component_control,K02_shortcut_for_A04_reverse,C07_substitute_then_reverse_04_03,1,6144,0.0512,0.3059225226101701,0.5333638787269592,0.5423187017440796,0.8386424779891968,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,surface_control,S01_surface_rotate,C07_substitute_then_reverse_04_03,1,6144,0.0512,0.24859048471523107,0.531645655632019,0.5423187017440796,0.8317545652389526,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,exact_component,A02_substitute,C06_reverse_then_substitute_02_00,1,12032,0.10026666666666667,0.8494684234084872,1.2059718370437622,1.2282828092575073,0.5202322006225586,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,same_operation_control,U00_unrelated_substitute,C06_reverse_then_substitute_02_00,1,12032,0.10026666666666667,0.040968112701751644,1.298675775527954,1.2282828092575073,0.5140482783317566,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,different_operation_control,A07_reverse,C06_reverse_then_substitute_02_00,1,12032,0.10026666666666667,-0.06680185844845551,0.6781342029571533,1.2282828092575073,0.5140910148620605,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,fake_component_control,K01_shortcut_for_A07_reverse,C06_reverse_then_substitute_02_00,1,12032,0.10026666666666667,-0.2015284015943253,0.9035215377807617,1.2282828092575073,0.5243529677391052,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,surface_control,S00_surface_rotate,C06_reverse_then_substitute_02_00,1,12032,0.10026666666666667,0.056670348394977865,0.6656243205070496,1.2282828092575073,0.5094864368438721,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,exact_component,A00_copy,C06_reverse_then_substitute_02_00,1,12032,0.10026666666666667,-0.16791894457641365,0.8978593945503235,1.2282828092575073,0.5072231888771057,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,same_operation_control,A06_copy,C06_reverse_then_substitute_02_00,1,12032,0.10026666666666667,-0.145394822323674,0.907906174659729,1.2282828092575073,0.5170317888259888,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,different_operation_control,U02_unrelated_substitute,C06_reverse_then_substitute_02_00,1,12032,0.10026666666666667,0.054679850286429826,1.2821613550186157,1.2282828092575073,0.527657151222229,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,fake_component_control,K00_shortcut_for_A00_copy,C06_reverse_then_substitute_02_00,1,12032,0.10026666666666667,-0.1806557767895641,0.8880935907363892,1.2282828092575073,0.5064481496810913,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,surface_control,S02_surface_rotate,C06_reverse_then_substitute_02_00,1,12032,0.10026666666666667,0.12213974165933095,0.6088311672210693,1.2282828092575073,0.5130980610847473,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,exact_component,A04_reverse,C07_substitute_then_reverse_04_03,1,12032,0.10026666666666667,0.5783311803828881,0.6696122288703918,0.6938402652740479,0.5093697905540466,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,same_operation_control,A07_reverse,C07_substitute_then_reverse_04_03,1,12032,0.10026666666666667,0.6229994962713142,0.6781342029571533,0.6938402652740479,0.5123525857925415,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,different_operation_control,U02_unrelated_substitute,C07_substitute_then_reverse_04_03,1,12032,0.10026666666666667,0.014070942742788207,1.2821613550186157,0.6938402652740479,0.5242341160774231,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,fake_component_control,K00_shortcut_for_A00_copy,C07_substitute_then_reverse_04_03,1,12032,0.10026666666666667,-0.0902688193810292,0.8880935907363892,0.6938402652740479,0.5084383487701416,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,surface_control,S02_surface_rotate,C07_substitute_then_reverse_04_03,1,12032,0.10026666666666667,0.0671633035010721,0.6088311672210693,0.6938402652740479,0.5124801397323608,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,exact_component,A03_copy,C07_substitute_then_reverse_04_03,1,12032,0.10026666666666667,-0.1368861176068737,0.8990210294723511,0.6938402652740479,0.5114119648933411,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,same_operation_control,A06_copy,C07_substitute_then_reverse_04_03,1,12032,0.10026666666666667,-0.10128615351566479,0.907906174659729,0.6938402652740479,0.5169133543968201,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,different_operation_control,U01_unrelated_substitute,C07_substitute_then_reverse_04_03,1,12032,0.10026666666666667,-0.03390996864328494,1.2240091562271118,0.6938402652740479,0.5197381973266602,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,fake_component_control,K02_shortcut_for_A04_reverse,C07_substitute_then_reverse_04_03,1,12032,0.10026666666666667,-0.11103753866832146,0.8994585275650024,0.6938402652740479,0.5146704912185669,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,surface_control,S01_surface_rotate,C07_substitute_then_reverse_04_03,1,12032,0.10026666666666667,0.25044535535779433,0.6727001667022705,0.6938402652740479,0.5019725561141968,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,exact_component,A02_substitute,C06_reverse_then_substitute_02_00,1,24064,0.20053333333333334,0.8501942304400841,1.7906092405319214,1.7682547569274902,0.04674868285655975,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,same_operation_control,U00_unrelated_substitute,C06_reverse_then_substitute_02_00,1,24064,0.20053333333333334,0.1896856040499822,2.0600028038024902,1.7682547569274902,0.041121676564216614,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,different_operation_control,A07_reverse,C06_reverse_then_substitute_02_00,1,24064,0.20053333333333334,-0.14932483567755855,0.8857141733169556,1.7682547569274902,0.04473415017127991,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,fake_component_control,K01_shortcut_for_A07_reverse,C06_reverse_then_substitute_02_00,1,24064,0.20053333333333334,-0.3617301778311545,0.6365792155265808,1.7682547569274902,0.047652311623096466,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,surface_control,S00_surface_rotate,C06_reverse_then_substitute_02_00,1,24064,0.20053333333333334,0.15710452036832287,1.1902859210968018,1.7682547569274902,0.04804597049951553,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,exact_component,A00_copy,C06_reverse_then_substitute_02_00,1,24064,0.20053333333333334,-0.34411066717120126,0.6394901275634766,1.7682547569274902,0.043483916670084,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,same_operation_control,A06_copy,C06_reverse_then_substitute_02_00,1,24064,0.20053333333333334,-0.3738368948974813,0.619624137878418,1.7682547569274902,0.04572825878858566,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,different_operation_control,U02_unrelated_substitute,C06_reverse_then_substitute_02_00,1,24064,0.20053333333333334,0.17156054115165675,2.0537257194519043,1.7682547569274902,0.05069829896092415,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,fake_component_control,K00_shortcut_for_A00_copy,C06_reverse_then_substitute_02_00,1,24064,0.20053333333333334,-0.38856348472676194,0.5855004787445068,1.7682547569274902,0.04733295366168022,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,surface_control,S02_surface_rotate,C06_reverse_then_substitute_02_00,1,24064,0.20053333333333334,0.28684041725251097,1.4328737258911133,1.7682547569274902,0.040543921291828156,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,exact_component,A04_reverse,C07_substitute_then_reverse_04_03,1,24064,0.20053333333333334,0.8151602944718459,0.8402047157287598,0.8232184648513794,0.04317796602845192,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,same_operation_control,A07_reverse,C07_substitute_then_reverse_04_03,1,24064,0.20053333333333334,0.7961953143801388,0.8857141733169556,0.8232184648513794,0.04420848190784454,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,different_operation_control,U02_unrelated_substitute,C07_substitute_then_reverse_04_03,1,24064,0.20053333333333334,-0.09442320551228807,2.0537257194519043,0.8232184648513794,0.04507504776120186,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,fake_component_control,K00_shortcut_for_A00_copy,C07_substitute_then_reverse_04_03,1,24064,0.20053333333333334,-0.34706300689357417,0.5855004787445068,0.8232184648513794,0.04462261497974396,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,surface_control,S02_surface_rotate,C07_substitute_then_reverse_04_03,1,24064,0.20053333333333334,-0.06823731391899225,1.4328737258911133,0.8232184648513794,0.04581858590245247,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,exact_component,A03_copy,C07_substitute_then_reverse_04_03,1,24064,0.20053333333333334,-0.4214316876335017,0.634327232837677,0.8232184648513794,0.04438553750514984,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,same_operation_control,A06_copy,C07_substitute_then_reverse_04_03,1,24064,0.20053333333333334,-0.36295639177790223,0.619624137878418,0.8232184648513794,0.05188141018152237,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,different_operation_control,U01_unrelated_substitute,C07_substitute_then_reverse_04_03,1,24064,0.20053333333333334,-0.18762060686621737,1.7460517883300781,0.8232184648513794,0.04471554607152939,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,fake_component_control,K02_shortcut_for_A04_reverse,C07_substitute_then_reverse_04_03,1,24064,0.20053333333333334,-0.3646160767232232,0.6267454028129578,0.8232184648513794,0.04496123269200325,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,surface_control,S01_surface_rotate,C07_substitute_then_reverse_04_03,1,24064,0.20053333333333334,0.22773940637582502,1.2185354232788086,0.8232184648513794,0.04681731015443802,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,exact_component,A02_substitute,C06_reverse_then_substitute_02_00,1,48128,0.4010666666666667,0.811071241275895,1.808957576751709,1.767349123954773,0.05893015116453171,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,same_operation_control,U00_unrelated_substitute,C06_reverse_then_substitute_02_00,1,48128,0.4010666666666667,0.17260874602931284,2.0666615962982178,1.767349123954773,0.04982983320951462,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,different_operation_control,A07_reverse,C06_reverse_then_substitute_02_00,1,48128,0.4010666666666667,-0.21943439341002705,1.0472668409347534,1.767349123954773,0.05544045567512512,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,fake_component_control,K01_shortcut_for_A07_reverse,C06_reverse_then_substitute_02_00,1,48128,0.4010666666666667,-0.25542827345890995,0.7108331322669983,1.767349123954773,0.055875588208436966,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,surface_control,S00_surface_rotate,C06_reverse_then_substitute_02_00,1,48128,0.4010666666666667,0.0963836040138397,1.4529154300689697,1.767349123954773,0.05837273225188255,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,exact_component,A00_copy,C06_reverse_then_substitute_02_00,1,48128,0.4010666666666667,-0.24388128893795746,0.7264687418937683,1.767349123954773,0.049608588218688965,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,same_operation_control,A06_copy,C06_reverse_then_substitute_02_00,1,48128,0.4010666666666667,-0.2638763486162059,0.7309471964836121,1.767349123954773,0.05437248572707176,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,different_operation_control,U02_unrelated_substitute,C06_reverse_then_substitute_02_00,1,48128,0.4010666666666667,0.15637452172730568,2.0834362506866455,1.767349123954773,0.06329044699668884,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,fake_component_control,K00_shortcut_for_A00_copy,C06_reverse_then_substitute_02_00,1,48128,0.4010666666666667,-0.2526238527668488,0.7088621854782104,1.767349123954773,0.05493314564228058,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,surface_control,S02_surface_rotate,C06_reverse_then_substitute_02_00,1,48128,0.4010666666666667,0.19369914437485777,2.1313540935516357,1.767349123954773,0.04946136847138405,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,exact_component,A04_reverse,C07_substitute_then_reverse_04_03,1,48128,0.4010666666666667,0.8624656478695345,1.0127633810043335,1.0706093311309814,0.056074101477861404,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,same_operation_control,A07_reverse,C07_substitute_then_reverse_04_03,1,48128,0.4010666666666667,0.8647428752159158,1.0472668409347534,1.0706093311309814,0.054373957216739655,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,different_operation_control,U02_unrelated_substitute,C07_substitute_then_reverse_04_03,1,48128,0.4010666666666667,-0.08133438806663373,2.0834362506866455,1.0706093311309814,0.055786166340112686,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,fake_component_control,K00_shortcut_for_A00_copy,C07_substitute_then_reverse_04_03,1,48128,0.4010666666666667,-0.525508008472174,0.7088621854782104,1.0706093311309814,0.05351190268993378,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,surface_control,S02_surface_rotate,C07_substitute_then_reverse_04_03,1,48128,0.4010666666666667,-0.1714170904632573,2.1313540935516357,1.0706093311309814,0.05412555858492851,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,exact_component,A03_copy,C07_substitute_then_reverse_04_03,1,48128,0.4010666666666667,-0.5328222196703919,0.7387464046478271,1.0706093311309814,0.048935189843177795,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,same_operation_control,A06_copy,C07_substitute_then_reverse_04_03,1,48128,0.4010666666666667,-0.5254780393114813,0.7309471964836121,1.0706093311309814,0.054433006793260574,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,different_operation_control,U01_unrelated_substitute,C07_substitute_then_reverse_04_03,1,48128,0.4010666666666667,-0.2080689323253241,1.7140045166015625,1.0706093311309814,0.05450974404811859,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,fake_component_control,K02_shortcut_for_A04_reverse,C07_substitute_then_reverse_04_03,1,48128,0.4010666666666667,-0.5391557460827612,0.6868600845336914,1.0706093311309814,0.051533911377191544,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,surface_control,S01_surface_rotate,C07_substitute_then_reverse_04_03,1,48128,0.4010666666666667,0.002953677032648789,2.0981438159942627,1.0706093311309814,0.05891143158078194,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,exact_component,A02_substitute,C06_reverse_then_substitute_02_00,1,120064,1.0005333333333333,0.725083701661564,1.5208064317703247,1.5273888111114502,0.14157290756702423,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,same_operation_control,U00_unrelated_substitute,C06_reverse_then_substitute_02_00,1,120064,1.0005333333333333,0.08888196070310121,1.8901803493499756,1.5273888111114502,0.14693322777748108,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,different_operation_control,A07_reverse,C06_reverse_then_substitute_02_00,1,120064,1.0005333333333333,-0.15349499138346234,0.7605524063110352,1.5273888111114502,0.1313992589712143,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,fake_component_control,K01_shortcut_for_A07_reverse,C06_reverse_then_substitute_02_00,1,120064,1.0005333333333333,-0.2235446205682258,0.672530472278595,1.5273888111114502,0.10581099987030029,last_block_ln_head
0,A02_substitute,C06_reverse_then_substitute_02_00,surface_control,S00_surface_rotate,C06_reverse_then_substitute_02_00,1,120064,1.0005333333333333,0.12947621452967692,2.039384603500366,1.5273888111114502,0.147161602973938,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,exact_component,A00_copy,C06_reverse_then_substitute_02_00,1,120064,1.0005333333333333,-0.19924517038649617,0.6592043042182922,1.5273888111114502,0.10606594383716583,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,same_operation_control,A06_copy,C06_reverse_then_substitute_02_00,1,120064,1.0005333333333333,-0.2291164616784081,0.656805694103241,1.5273888111114502,0.10348209738731384,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,different_operation_control,U02_unrelated_substitute,C06_reverse_then_substitute_02_00,1,120064,1.0005333333333333,0.06964641966486326,1.8772265911102295,1.5273888111114502,0.15512360632419586,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,fake_component_control,K00_shortcut_for_A00_copy,C06_reverse_then_substitute_02_00,1,120064,1.0005333333333333,-0.2241733929051273,0.583693265914917,1.5273888111114502,0.1093054860830307,last_block_ln_head
1,A00_copy,C06_reverse_then_substitute_02_00,surface_control,S02_surface_rotate,C06_reverse_then_substitute_02_00,1,120064,1.0005333333333333,-0.005826589693227939,1.785801649093628,1.5273888111114502,0.147040456533432,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,exact_component,A04_reverse,C07_substitute_then_reverse_04_03,1,120064,1.0005333333333333,0.7193901897811713,0.7124148011207581,0.7545976042747498,0.13064880669116974,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,same_operation_control,A07_reverse,C07_substitute_then_reverse_04_03,1,120064,1.0005333333333333,0.7608588762040314,0.7605524063110352,0.7545976042747498,0.13581669330596924,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,different_operation_control,U02_unrelated_substitute,C07_substitute_then_reverse_04_03,1,120064,1.0005333333333333,-0.08544360913772532,1.8772265911102295,0.7545976042747498,0.14597223699092865,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,fake_component_control,K00_shortcut_for_A00_copy,C07_substitute_then_reverse_04_03,1,120064,1.0005333333333333,-0.46895954028754105,0.583693265914917,0.7545976042747498,0.11274981498718262,last_block_ln_head
2,A04_reverse,C07_substitute_then_reverse_04_03,surface_control,S02_surface_rotate,C07_substitute_then_reverse_04_03,1,120064,1.0005333333333333,0.12899927316550477,1.785801649093628,0.7545976042747498,0.14764690399169922,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,exact_component,A03_copy,C07_substitute_then_reverse_04_03,1,120064,1.0005333333333333,-0.5069213070930029,0.6319231390953064,0.7545976042747498,0.10542431473731995,last_block_ln_head
3,A03_copy,C07_substitute_then_reverse_04_03,same_operation_control,A06_copy,C07_substitute_then_reverse_04_03,1,120064,1.0005333333333333,-0.5144322027010757,0.656805694103241,0.7545976042747498,0.10547209531068802,last_block_ln_head
