model,fold,mse,n_train,n_test,features,complexity,true_mechanism,replicate
frequency_only,0,0.39260640654405765,25,7,log_frequency,1,learnability_only,0
frequency_only,1,0.33542492482141795,25,7,log_frequency,1,learnability_only,0
frequency_only,2,0.656813447960234,26,6,log_frequency,1,learnability_only,0
frequency_only,3,0.26727139853157184,26,6,log_frequency,1,learnability_only,0
frequency_only,4,0.26103617952504904,26,6,log_frequency,1,learnability_only,0
learnability_only,0,0.01515889331819916,25,7,reference_learnability,1,learnability_only,0
learnability_only,1,0.030662271550019833,25,7,reference_learnability,1,learnability_only,0
learnability_only,2,0.014785713874242004,26,6,reference_learnability,1,learnability_only,0
learnability_only,3,0.09809115130641434,26,6,reference_learnability,1,learnability_only,0
learnability_only,4,0.035953178981536674,26,6,reference_learnability,1,learnability_only,0
freq_learn,0,0.015908035821033343,25,7,"log_frequency,reference_learnability",2,learnability_only,0
freq_learn,1,0.03142846827856629,25,7,"log_frequency,reference_learnability",2,learnability_only,0
freq_learn,2,0.01476581327176546,26,6,"log_frequency,reference_learnability",2,learnability_only,0
freq_learn,3,0.09984193644635436,26,6,"log_frequency,reference_learnability",2,learnability_only,0
freq_learn,4,0.036621799167768955,26,6,"log_frequency,reference_learnability",2,learnability_only,0
three_factor,0,0.03519733502159682,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,0
three_factor,1,0.030756893503384286,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,0
three_factor,2,0.013980046825613076,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,0
three_factor,3,0.10122091925994192,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,0
three_factor,4,0.033795430357798646,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,0
frequency_only,0,0.42091170042921916,25,7,log_frequency,1,learnability_only,1
frequency_only,1,0.3584184625231236,25,7,log_frequency,1,learnability_only,1
frequency_only,2,0.44931988358096864,26,6,log_frequency,1,learnability_only,1
frequency_only,3,0.4127648876524284,26,6,log_frequency,1,learnability_only,1
frequency_only,4,0.4540229743105446,26,6,log_frequency,1,learnability_only,1
learnability_only,0,0.013597342024842156,25,7,reference_learnability,1,learnability_only,1
learnability_only,1,0.027608311907171428,25,7,reference_learnability,1,learnability_only,1
learnability_only,2,0.013894224278997051,26,6,reference_learnability,1,learnability_only,1
learnability_only,3,0.037744381547925705,26,6,reference_learnability,1,learnability_only,1
learnability_only,4,0.023494194417954098,26,6,reference_learnability,1,learnability_only,1
freq_learn,0,0.02607788221087514,25,7,"log_frequency,reference_learnability",2,learnability_only,1
freq_learn,1,0.024826817100496192,25,7,"log_frequency,reference_learnability",2,learnability_only,1
freq_learn,2,0.01186381089099916,26,6,"log_frequency,reference_learnability",2,learnability_only,1
freq_learn,3,0.03212577734510264,26,6,"log_frequency,reference_learnability",2,learnability_only,1
freq_learn,4,0.023552044075501707,26,6,"log_frequency,reference_learnability",2,learnability_only,1
three_factor,0,0.024687539909648476,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,1
three_factor,1,0.02138894053645671,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,1
three_factor,2,0.012596763360506184,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,1
three_factor,3,0.05426274947118188,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,1
three_factor,4,0.02450345006056145,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,1
frequency_only,0,0.5602566395818415,25,7,log_frequency,1,learnability_only,2
frequency_only,1,0.36081061929066777,25,7,log_frequency,1,learnability_only,2
frequency_only,2,0.30006789785589333,26,6,log_frequency,1,learnability_only,2
frequency_only,3,0.36101469843684736,26,6,log_frequency,1,learnability_only,2
frequency_only,4,0.22136065454046128,26,6,log_frequency,1,learnability_only,2
learnability_only,0,0.03667462402932679,25,7,reference_learnability,1,learnability_only,2
learnability_only,1,0.017923281309798148,25,7,reference_learnability,1,learnability_only,2
learnability_only,2,0.03321004593733799,26,6,reference_learnability,1,learnability_only,2
learnability_only,3,0.010251654281256484,26,6,reference_learnability,1,learnability_only,2
learnability_only,4,0.018790019915015277,26,6,reference_learnability,1,learnability_only,2
freq_learn,0,0.045098954720227034,25,7,"log_frequency,reference_learnability",2,learnability_only,2
freq_learn,1,0.01781994867480283,25,7,"log_frequency,reference_learnability",2,learnability_only,2
freq_learn,2,0.044881480592414945,26,6,"log_frequency,reference_learnability",2,learnability_only,2
freq_learn,3,0.013629824538041705,26,6,"log_frequency,reference_learnability",2,learnability_only,2
freq_learn,4,0.018596026730641643,26,6,"log_frequency,reference_learnability",2,learnability_only,2
three_factor,0,0.04401713592650478,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,2
three_factor,1,0.016807035463511418,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,2
three_factor,2,0.04278827525874471,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,2
three_factor,3,0.015321578830432359,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,2
three_factor,4,0.01791001229571193,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,2
frequency_only,0,0.3379909627166749,25,7,log_frequency,1,learnability_only,3
frequency_only,1,0.41541465292803587,25,7,log_frequency,1,learnability_only,3
frequency_only,2,0.5631435073348272,26,6,log_frequency,1,learnability_only,3
frequency_only,3,0.6396195693922441,26,6,log_frequency,1,learnability_only,3
frequency_only,4,0.39909665909763464,26,6,log_frequency,1,learnability_only,3
learnability_only,0,0.028942834994484273,25,7,reference_learnability,1,learnability_only,3
learnability_only,1,0.023654513887891977,25,7,reference_learnability,1,learnability_only,3
learnability_only,2,0.01848297652064698,26,6,reference_learnability,1,learnability_only,3
learnability_only,3,0.04630097356505894,26,6,reference_learnability,1,learnability_only,3
learnability_only,4,0.034658822619527574,26,6,reference_learnability,1,learnability_only,3
freq_learn,0,0.029173201617172233,25,7,"log_frequency,reference_learnability",2,learnability_only,3
freq_learn,1,0.025332243261547854,25,7,"log_frequency,reference_learnability",2,learnability_only,3
freq_learn,2,0.019096430592975545,26,6,"log_frequency,reference_learnability",2,learnability_only,3
freq_learn,3,0.05038885893091014,26,6,"log_frequency,reference_learnability",2,learnability_only,3
freq_learn,4,0.039062599926636486,26,6,"log_frequency,reference_learnability",2,learnability_only,3
three_factor,0,0.02821999953914271,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,3
three_factor,1,0.028732810613718133,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,3
three_factor,2,0.0334720702033724,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,3
three_factor,3,0.04714748263541652,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,3
three_factor,4,0.0459086067531595,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,3
frequency_only,0,0.49735347866946433,25,7,log_frequency,1,learnability_only,4
frequency_only,1,0.1410321876769436,25,7,log_frequency,1,learnability_only,4
frequency_only,2,0.525295755397983,26,6,log_frequency,1,learnability_only,4
frequency_only,3,0.5810534717047142,26,6,log_frequency,1,learnability_only,4
frequency_only,4,0.527644724068221,26,6,log_frequency,1,learnability_only,4
learnability_only,0,0.04045481065883888,25,7,reference_learnability,1,learnability_only,4
learnability_only,1,0.06450905296175999,25,7,reference_learnability,1,learnability_only,4
learnability_only,2,0.02765605450720446,26,6,reference_learnability,1,learnability_only,4
learnability_only,3,0.024625451434851755,26,6,reference_learnability,1,learnability_only,4
learnability_only,4,0.02472897033582666,26,6,reference_learnability,1,learnability_only,4
freq_learn,0,0.042894899224290704,25,7,"log_frequency,reference_learnability",2,learnability_only,4
freq_learn,1,0.07250951004232832,25,7,"log_frequency,reference_learnability",2,learnability_only,4
freq_learn,2,0.031366171581294476,26,6,"log_frequency,reference_learnability",2,learnability_only,4
freq_learn,3,0.028634838161681955,26,6,"log_frequency,reference_learnability",2,learnability_only,4
freq_learn,4,0.03564078277628701,26,6,"log_frequency,reference_learnability",2,learnability_only,4
three_factor,0,0.06880552914600044,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,4
three_factor,1,0.07251475144763624,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,4
three_factor,2,0.03253379985042937,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,4
three_factor,3,0.03092997177312931,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,4
three_factor,4,0.03534200352993907,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,4
frequency_only,0,0.31456675466859324,25,7,log_frequency,1,learnability_only,5
frequency_only,1,0.5195085652735371,25,7,log_frequency,1,learnability_only,5
frequency_only,2,0.2086834630236741,26,6,log_frequency,1,learnability_only,5
frequency_only,3,0.4698997542162542,26,6,log_frequency,1,learnability_only,5
frequency_only,4,0.4256802728516535,26,6,log_frequency,1,learnability_only,5
learnability_only,0,0.026646160416718963,25,7,reference_learnability,1,learnability_only,5
learnability_only,1,0.03213775779633851,25,7,reference_learnability,1,learnability_only,5
learnability_only,2,0.049278673006193735,26,6,reference_learnability,1,learnability_only,5
learnability_only,3,0.049650422626496854,26,6,reference_learnability,1,learnability_only,5
learnability_only,4,0.029783369656975686,26,6,reference_learnability,1,learnability_only,5
freq_learn,0,0.027577365151238157,25,7,"log_frequency,reference_learnability",2,learnability_only,5
freq_learn,1,0.0345265068505368,25,7,"log_frequency,reference_learnability",2,learnability_only,5
freq_learn,2,0.049667427391471154,26,6,"log_frequency,reference_learnability",2,learnability_only,5
freq_learn,3,0.04988657620851699,26,6,"log_frequency,reference_learnability",2,learnability_only,5
freq_learn,4,0.030702556857781237,26,6,"log_frequency,reference_learnability",2,learnability_only,5
three_factor,0,0.02814017397616725,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,5
three_factor,1,0.045100177022631076,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,5
three_factor,2,0.062276587124062345,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,5
three_factor,3,0.053474145939484206,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,5
three_factor,4,0.036501727896388225,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,5
frequency_only,0,0.5795265967485622,25,7,log_frequency,1,learnability_only,6
frequency_only,1,0.17115909213526162,25,7,log_frequency,1,learnability_only,6
frequency_only,2,0.610930047681061,26,6,log_frequency,1,learnability_only,6
frequency_only,3,0.2396480417539709,26,6,log_frequency,1,learnability_only,6
frequency_only,4,0.45878005816124423,26,6,log_frequency,1,learnability_only,6
learnability_only,0,0.029845315538735644,25,7,reference_learnability,1,learnability_only,6
learnability_only,1,0.008780768282947476,25,7,reference_learnability,1,learnability_only,6
learnability_only,2,0.017035220048651947,26,6,reference_learnability,1,learnability_only,6
learnability_only,3,0.04803530338304135,26,6,reference_learnability,1,learnability_only,6
learnability_only,4,0.05233255586311178,26,6,reference_learnability,1,learnability_only,6
freq_learn,0,0.031191295223150756,25,7,"log_frequency,reference_learnability",2,learnability_only,6
freq_learn,1,0.008725306996863892,25,7,"log_frequency,reference_learnability",2,learnability_only,6
freq_learn,2,0.0174399740571312,26,6,"log_frequency,reference_learnability",2,learnability_only,6
freq_learn,3,0.04807970777091214,26,6,"log_frequency,reference_learnability",2,learnability_only,6
freq_learn,4,0.05353292197896395,26,6,"log_frequency,reference_learnability",2,learnability_only,6
three_factor,0,0.03288770151296539,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,6
three_factor,1,0.011782306782166947,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,6
three_factor,2,0.016391313445777107,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,6
three_factor,3,0.04399999511125036,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,6
three_factor,4,0.04853217830404661,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,6
frequency_only,0,0.5262006377608283,25,7,log_frequency,1,learnability_only,7
frequency_only,1,0.3671700188571406,25,7,log_frequency,1,learnability_only,7
frequency_only,2,0.1656149467228766,26,6,log_frequency,1,learnability_only,7
frequency_only,3,0.37324562694502267,26,6,log_frequency,1,learnability_only,7
frequency_only,4,0.6588243182453551,26,6,log_frequency,1,learnability_only,7
learnability_only,0,0.07619114199613532,25,7,reference_learnability,1,learnability_only,7
learnability_only,1,0.08836359754715414,25,7,reference_learnability,1,learnability_only,7
learnability_only,2,0.06144217663644683,26,6,reference_learnability,1,learnability_only,7
learnability_only,3,0.026836875366337026,26,6,reference_learnability,1,learnability_only,7
learnability_only,4,0.005425462844107808,26,6,reference_learnability,1,learnability_only,7
freq_learn,0,0.07717777919636273,25,7,"log_frequency,reference_learnability",2,learnability_only,7
freq_learn,1,0.09281135697760656,25,7,"log_frequency,reference_learnability",2,learnability_only,7
freq_learn,2,0.06282163627563862,26,6,"log_frequency,reference_learnability",2,learnability_only,7
freq_learn,3,0.026726947063328437,26,6,"log_frequency,reference_learnability",2,learnability_only,7
freq_learn,4,0.006804250103945302,26,6,"log_frequency,reference_learnability",2,learnability_only,7
three_factor,0,0.08262160914183969,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,7
three_factor,1,0.07885330830149917,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,7
three_factor,2,0.05711485860483331,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,7
three_factor,3,0.017681905851913985,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,7
three_factor,4,0.021401477464339957,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,7
frequency_only,0,0.25728234843320325,25,7,log_frequency,1,learnability_only,8
frequency_only,1,0.5718587933720264,25,7,log_frequency,1,learnability_only,8
frequency_only,2,0.4435490790950361,26,6,log_frequency,1,learnability_only,8
frequency_only,3,0.3216643158511396,26,6,log_frequency,1,learnability_only,8
frequency_only,4,0.39547515260322236,26,6,log_frequency,1,learnability_only,8
learnability_only,0,0.019389180457195208,25,7,reference_learnability,1,learnability_only,8
learnability_only,1,0.05366351946198195,25,7,reference_learnability,1,learnability_only,8
learnability_only,2,0.033998820450522986,26,6,reference_learnability,1,learnability_only,8
learnability_only,3,0.056238475235138356,26,6,reference_learnability,1,learnability_only,8
learnability_only,4,0.06007292881955769,26,6,reference_learnability,1,learnability_only,8
freq_learn,0,0.028836029343251104,25,7,"log_frequency,reference_learnability",2,learnability_only,8
freq_learn,1,0.0780491965825573,25,7,"log_frequency,reference_learnability",2,learnability_only,8
freq_learn,2,0.029352993447163078,26,6,"log_frequency,reference_learnability",2,learnability_only,8
freq_learn,3,0.055216610655607096,26,6,"log_frequency,reference_learnability",2,learnability_only,8
freq_learn,4,0.05458469284681322,26,6,"log_frequency,reference_learnability",2,learnability_only,8
three_factor,0,0.028698101982018387,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,8
three_factor,1,0.07585584003552896,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,8
three_factor,2,0.03812307407539263,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,8
three_factor,3,0.05391411465221658,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,8
three_factor,4,0.05380167707418682,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,8
frequency_only,0,0.7561042500520445,25,7,log_frequency,1,learnability_only,9
frequency_only,1,0.44104760766141976,25,7,log_frequency,1,learnability_only,9
frequency_only,2,0.2592763684181392,26,6,log_frequency,1,learnability_only,9
frequency_only,3,0.24255055743213264,26,6,log_frequency,1,learnability_only,9
frequency_only,4,0.21227036053385553,26,6,log_frequency,1,learnability_only,9
learnability_only,0,0.03992656039548378,25,7,reference_learnability,1,learnability_only,9
learnability_only,1,0.021433690834948286,25,7,reference_learnability,1,learnability_only,9
learnability_only,2,0.04958993800108664,26,6,reference_learnability,1,learnability_only,9
learnability_only,3,0.01520296718020104,26,6,reference_learnability,1,learnability_only,9
learnability_only,4,0.023936997201643915,26,6,reference_learnability,1,learnability_only,9
freq_learn,0,0.05073158823678949,25,7,"log_frequency,reference_learnability",2,learnability_only,9
freq_learn,1,0.030625658101086275,25,7,"log_frequency,reference_learnability",2,learnability_only,9
freq_learn,2,0.0732491986442741,26,6,"log_frequency,reference_learnability",2,learnability_only,9
freq_learn,3,0.01521154345260505,26,6,"log_frequency,reference_learnability",2,learnability_only,9
freq_learn,4,0.023903391836867117,26,6,"log_frequency,reference_learnability",2,learnability_only,9
three_factor,0,0.05381633838467831,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,9
three_factor,1,0.030833402084691913,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,9
three_factor,2,0.07371186576192763,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,9
three_factor,3,0.01600130830131199,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,9
three_factor,4,0.02423078843161691,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,9
frequency_only,0,0.7492682481198996,25,7,log_frequency,1,learnability_only,10
frequency_only,1,0.768487157033095,25,7,log_frequency,1,learnability_only,10
frequency_only,2,0.6814984271679475,26,6,log_frequency,1,learnability_only,10
frequency_only,3,0.21849006104131308,26,6,log_frequency,1,learnability_only,10
frequency_only,4,0.1263978795489292,26,6,log_frequency,1,learnability_only,10
learnability_only,0,0.022250977236566827,25,7,reference_learnability,1,learnability_only,10
learnability_only,1,0.033743274019748505,25,7,reference_learnability,1,learnability_only,10
learnability_only,2,0.09541327331979339,26,6,reference_learnability,1,learnability_only,10
learnability_only,3,0.023598137744513487,26,6,reference_learnability,1,learnability_only,10
learnability_only,4,0.015167959448037541,26,6,reference_learnability,1,learnability_only,10
freq_learn,0,0.021636466494932616,25,7,"log_frequency,reference_learnability",2,learnability_only,10
freq_learn,1,0.04699525202570808,25,7,"log_frequency,reference_learnability",2,learnability_only,10
freq_learn,2,0.10254755631827618,26,6,"log_frequency,reference_learnability",2,learnability_only,10
freq_learn,3,0.024576071441992375,26,6,"log_frequency,reference_learnability",2,learnability_only,10
freq_learn,4,0.015784712875316676,26,6,"log_frequency,reference_learnability",2,learnability_only,10
three_factor,0,0.022146431118689604,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,10
three_factor,1,0.06509403859877001,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,10
three_factor,2,0.1037230857615382,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,10
three_factor,3,0.027829034251499987,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,10
three_factor,4,0.019552559527957997,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,10
frequency_only,0,0.22185309058716118,25,7,log_frequency,1,learnability_only,11
frequency_only,1,0.161213852857312,25,7,log_frequency,1,learnability_only,11
frequency_only,2,0.2847349900688701,26,6,log_frequency,1,learnability_only,11
frequency_only,3,0.44869743745406065,26,6,log_frequency,1,learnability_only,11
frequency_only,4,1.4662131031180576,26,6,log_frequency,1,learnability_only,11
learnability_only,0,0.011214560665735158,25,7,reference_learnability,1,learnability_only,11
learnability_only,1,0.05377066981594379,25,7,reference_learnability,1,learnability_only,11
learnability_only,2,0.01202823659817255,26,6,reference_learnability,1,learnability_only,11
learnability_only,3,0.024827875601758642,26,6,reference_learnability,1,learnability_only,11
learnability_only,4,0.01939395185082986,26,6,reference_learnability,1,learnability_only,11
freq_learn,0,0.010941997403621307,25,7,"log_frequency,reference_learnability",2,learnability_only,11
freq_learn,1,0.05318503736963022,25,7,"log_frequency,reference_learnability",2,learnability_only,11
freq_learn,2,0.012001398528995101,26,6,"log_frequency,reference_learnability",2,learnability_only,11
freq_learn,3,0.028089595863022784,26,6,"log_frequency,reference_learnability",2,learnability_only,11
freq_learn,4,0.027006596716243142,26,6,"log_frequency,reference_learnability",2,learnability_only,11
three_factor,0,0.010709920259962967,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,11
three_factor,1,0.053538588571412485,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,11
three_factor,2,0.01561494233322533,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,11
three_factor,3,0.03120611159930146,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,11
three_factor,4,0.02750336384239657,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,11
frequency_only,0,0.6042548872919661,25,7,log_frequency,1,learnability_only,12
frequency_only,1,0.22225824415727286,25,7,log_frequency,1,learnability_only,12
frequency_only,2,0.18743580589020067,26,6,log_frequency,1,learnability_only,12
frequency_only,3,0.3593895198070675,26,6,log_frequency,1,learnability_only,12
frequency_only,4,0.3764088546840702,26,6,log_frequency,1,learnability_only,12
learnability_only,0,0.03268557198624699,25,7,reference_learnability,1,learnability_only,12
learnability_only,1,0.045957202067372006,25,7,reference_learnability,1,learnability_only,12
learnability_only,2,0.025806010404911827,26,6,reference_learnability,1,learnability_only,12
learnability_only,3,0.10061179298279588,26,6,reference_learnability,1,learnability_only,12
learnability_only,4,0.09901426550850227,26,6,reference_learnability,1,learnability_only,12
freq_learn,0,0.05476803248669865,25,7,"log_frequency,reference_learnability",2,learnability_only,12
freq_learn,1,0.03773160062423767,25,7,"log_frequency,reference_learnability",2,learnability_only,12
freq_learn,2,0.020524380959819104,26,6,"log_frequency,reference_learnability",2,learnability_only,12
freq_learn,3,0.09142826352722207,26,6,"log_frequency,reference_learnability",2,learnability_only,12
freq_learn,4,0.08667572629417857,26,6,"log_frequency,reference_learnability",2,learnability_only,12
three_factor,0,0.05701497519406435,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,12
three_factor,1,0.03777948302555974,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,12
three_factor,2,0.0210536537090872,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,12
three_factor,3,0.09495955957658508,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,12
three_factor,4,0.08999833200892797,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,12
frequency_only,0,0.4788505956549961,25,7,log_frequency,1,learnability_only,13
frequency_only,1,0.3216609780264328,25,7,log_frequency,1,learnability_only,13
frequency_only,2,0.4524674009287665,26,6,log_frequency,1,learnability_only,13
frequency_only,3,0.6831856125675498,26,6,log_frequency,1,learnability_only,13
frequency_only,4,0.5389633533111597,26,6,log_frequency,1,learnability_only,13
learnability_only,0,0.033404672358789085,25,7,reference_learnability,1,learnability_only,13
learnability_only,1,0.08526275841064522,25,7,reference_learnability,1,learnability_only,13
learnability_only,2,0.018879598776861312,26,6,reference_learnability,1,learnability_only,13
learnability_only,3,0.01690172277880324,26,6,reference_learnability,1,learnability_only,13
learnability_only,4,0.02685788312764427,26,6,reference_learnability,1,learnability_only,13
freq_learn,0,0.033859291170177316,25,7,"log_frequency,reference_learnability",2,learnability_only,13
freq_learn,1,0.08843436643159738,25,7,"log_frequency,reference_learnability",2,learnability_only,13
freq_learn,2,0.019137462580150706,26,6,"log_frequency,reference_learnability",2,learnability_only,13
freq_learn,3,0.02051839750199667,26,6,"log_frequency,reference_learnability",2,learnability_only,13
freq_learn,4,0.027237930716633576,26,6,"log_frequency,reference_learnability",2,learnability_only,13
three_factor,0,0.03835815090148776,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,13
three_factor,1,0.08668321262385474,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,13
three_factor,2,0.018076998185589662,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,13
three_factor,3,0.017252464888808407,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,13
three_factor,4,0.027521806541252237,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,13
frequency_only,0,0.493039867605431,25,7,log_frequency,1,learnability_only,14
frequency_only,1,0.2910515683732748,25,7,log_frequency,1,learnability_only,14
frequency_only,2,0.2332783923868783,26,6,log_frequency,1,learnability_only,14
frequency_only,3,0.4288119636112682,26,6,log_frequency,1,learnability_only,14
frequency_only,4,0.4098579617173308,26,6,log_frequency,1,learnability_only,14
learnability_only,0,0.026606447102541373,25,7,reference_learnability,1,learnability_only,14
learnability_only,1,0.0492490335378898,25,7,reference_learnability,1,learnability_only,14
learnability_only,2,0.035017699538775295,26,6,reference_learnability,1,learnability_only,14
learnability_only,3,0.006166434693933551,26,6,reference_learnability,1,learnability_only,14
learnability_only,4,0.004495908921465297,26,6,reference_learnability,1,learnability_only,14
freq_learn,0,0.028909166034145943,25,7,"log_frequency,reference_learnability",2,learnability_only,14
freq_learn,1,0.049085452812432685,25,7,"log_frequency,reference_learnability",2,learnability_only,14
freq_learn,2,0.03729585277949766,26,6,"log_frequency,reference_learnability",2,learnability_only,14
freq_learn,3,0.0063437105525689375,26,6,"log_frequency,reference_learnability",2,learnability_only,14
freq_learn,4,0.006562159368485768,26,6,"log_frequency,reference_learnability",2,learnability_only,14
three_factor,0,0.04887332894144703,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,14
three_factor,1,0.04713762772875799,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,14
three_factor,2,0.035442786227859076,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,14
three_factor,3,0.007463168033111625,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,14
three_factor,4,0.004049410387517026,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,14
frequency_only,0,0.3568810615549047,25,7,log_frequency,1,learnability_only,15
frequency_only,1,0.47626492988508456,25,7,log_frequency,1,learnability_only,15
frequency_only,2,0.28672856915577977,26,6,log_frequency,1,learnability_only,15
frequency_only,3,0.5281475900695646,26,6,log_frequency,1,learnability_only,15
frequency_only,4,0.5803007093205869,26,6,log_frequency,1,learnability_only,15
learnability_only,0,0.03852683328485519,25,7,reference_learnability,1,learnability_only,15
learnability_only,1,0.04404115983029088,25,7,reference_learnability,1,learnability_only,15
learnability_only,2,0.028855407046240525,26,6,reference_learnability,1,learnability_only,15
learnability_only,3,0.05514891206468623,26,6,reference_learnability,1,learnability_only,15
learnability_only,4,0.057079924162191785,26,6,reference_learnability,1,learnability_only,15
freq_learn,0,0.04390174725208478,25,7,"log_frequency,reference_learnability",2,learnability_only,15
freq_learn,1,0.04628025564945427,25,7,"log_frequency,reference_learnability",2,learnability_only,15
freq_learn,2,0.028736751048000164,26,6,"log_frequency,reference_learnability",2,learnability_only,15
freq_learn,3,0.06295956657477696,26,6,"log_frequency,reference_learnability",2,learnability_only,15
freq_learn,4,0.05684175946742212,26,6,"log_frequency,reference_learnability",2,learnability_only,15
three_factor,0,0.04435582062554546,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,15
three_factor,1,0.047033958396400954,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,15
three_factor,2,0.028566380186351787,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,15
three_factor,3,0.06413190330440563,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,15
three_factor,4,0.0572537679211075,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,15
frequency_only,0,0.34460503587263674,25,7,log_frequency,1,learnability_only,16
frequency_only,1,0.31143527922643566,25,7,log_frequency,1,learnability_only,16
frequency_only,2,0.30611137230348257,26,6,log_frequency,1,learnability_only,16
frequency_only,3,0.4803757389910644,26,6,log_frequency,1,learnability_only,16
frequency_only,4,0.49536760508025424,26,6,log_frequency,1,learnability_only,16
learnability_only,0,0.017740230491729556,25,7,reference_learnability,1,learnability_only,16
learnability_only,1,0.026426815104322553,25,7,reference_learnability,1,learnability_only,16
learnability_only,2,0.04407513855662998,26,6,reference_learnability,1,learnability_only,16
learnability_only,3,0.023111171917140603,26,6,reference_learnability,1,learnability_only,16
