model,mean_mse,se_mse,complexity,features,selected_by_parsimony,best_mean_mse,selection_threshold,true_mechanism,replicate
frequency_only,0.03184590145949416,0.004770906993487473,1,log_frequency,True,0.03184590145949416,0.03661680845298163,frequency_only,98
freq_learn,0.0348532896101708,0.006668504196868056,2,"log_frequency,reference_learnability",False,0.03184590145949416,0.03661680845298163,frequency_only,98
three_factor,0.03494305221310863,0.006267361266066033,3,"log_frequency,reference_learnability,formal_utility",False,0.03184590145949416,0.03661680845298163,frequency_only,98
learnability_only,0.6144772684094026,0.09757149033032896,1,reference_learnability,False,0.03184590145949416,0.03661680845298163,frequency_only,98
freq_learn,0.05453562530066598,0.013225093798061924,2,"log_frequency,reference_learnability",False,0.05453562530066598,0.06776071909872791,frequency_only,99
frequency_only,0.055991122293307084,0.014537008570736618,1,log_frequency,True,0.05453562530066598,0.06776071909872791,frequency_only,99
three_factor,0.0584357283406415,0.01225232057716151,3,"log_frequency,reference_learnability,formal_utility",False,0.05453562530066598,0.06776071909872791,frequency_only,99
learnability_only,0.5908464926053785,0.12407253058951895,1,reference_learnability,False,0.05453562530066598,0.06776071909872791,frequency_only,99
learnability_only,0.0389302418060824,0.015370866413619472,1,reference_learnability,True,0.0389302418060824,0.05430110821970187,learnability_only,0
freq_learn,0.03971321059709768,0.01562484628979095,2,"log_frequency,reference_learnability",False,0.0389302418060824,0.05430110821970187,learnability_only,0
three_factor,0.04299012499366695,0.015045484329007729,3,"log_frequency,reference_learnability,formal_utility",False,0.0389302418060824,0.05430110821970187,learnability_only,0
frequency_only,0.3826304714764661,0.0726626021605492,1,log_frequency,False,0.0389302418060824,0.05430110821970187,learnability_only,0
learnability_only,0.023267690835378087,0.004526833278074233,1,reference_learnability,True,0.023267690835378087,0.027794524113452318,learnability_only,1
freq_learn,0.02368926632459497,0.0033017756736088066,2,"log_frequency,reference_learnability",False,0.023267690835378087,0.027794524113452318,learnability_only,1
three_factor,0.02748788866767094,0.00704480226562277,3,"log_frequency,reference_learnability,formal_utility",False,0.023267690835378087,0.027794524113452318,learnability_only,1
frequency_only,0.41908758169925686,0.017115080520889222,1,log_frequency,False,0.023267690835378087,0.027794524113452318,learnability_only,1
learnability_only,0.02336992509454694,0.004982837951650317,1,reference_learnability,True,0.02336992509454694,0.028352763046197257,learnability_only,2
three_factor,0.02736880755498104,0.006561563758906875,3,"log_frequency,reference_learnability,formal_utility",False,0.02336992509454694,0.028352763046197257,learnability_only,2
freq_learn,0.02800524705122563,0.00698544416233015,2,"log_frequency,reference_learnability",False,0.02336992509454694,0.028352763046197257,learnability_only,2
frequency_only,0.3607021019411422,0.05608683831985267,1,log_frequency,False,0.02336992509454694,0.028352763046197257,learnability_only,2
learnability_only,0.03040802431752195,0.004799054958126325,1,reference_learnability,True,0.03040802431752195,0.03520707927564827,learnability_only,3
freq_learn,0.03261066686584845,0.005500535214238895,2,"log_frequency,reference_learnability",False,0.03040802431752195,0.03520707927564827,learnability_only,3
three_factor,0.036696193948961855,0.00412161560936073,3,"log_frequency,reference_learnability,formal_utility",False,0.03040802431752195,0.03520707927564827,learnability_only,3
frequency_only,0.4710530702938834,0.0560687953699641,1,log_frequency,False,0.03040802431752195,0.03520707927564827,learnability_only,3
learnability_only,0.03639486797969635,0.007608776926398643,1,reference_learnability,True,0.03639486797969635,0.04400364490609499,learnability_only,4
freq_learn,0.04220924035717649,0.007948451552064976,2,"log_frequency,reference_learnability",False,0.03639486797969635,0.04400364490609499,learnability_only,4
three_factor,0.048025211149426886,0.009286156333335648,3,"log_frequency,reference_learnability,formal_utility",False,0.03639486797969635,0.04400364490609499,learnability_only,4
frequency_only,0.4544759235034652,0.07952246787549788,1,log_frequency,False,0.03639486797969635,0.04400364490609499,learnability_only,4
learnability_only,0.037499276700544745,0.00496223621049383,1,reference_learnability,True,0.037499276700544745,0.04246151291103858,learnability_only,5
freq_learn,0.03847208649190887,0.004744756979450199,2,"log_frequency,reference_learnability",False,0.037499276700544745,0.04246151291103858,learnability_only,5
three_factor,0.04509856239174662,0.006027965813897988,3,"log_frequency,reference_learnability,formal_utility",False,0.037499276700544745,0.04246151291103858,learnability_only,5
frequency_only,0.38766776200674247,0.05611068770110818,1,log_frequency,False,0.037499276700544745,0.04246151291103858,learnability_only,5
three_factor,0.030718699031241282,0.007287929645168866,3,"log_frequency,reference_learnability,formal_utility",False,0.030718699031241282,0.03800662867641015,learnability_only,6
learnability_only,0.031205832623297635,0.008470862704151531,1,reference_learnability,True,0.030718699031241282,0.03800662867641015,learnability_only,6
freq_learn,0.03179384120540439,0.008591771985366231,2,"log_frequency,reference_learnability",False,0.030718699031241282,0.03800662867641015,learnability_only,6
frequency_only,0.41200876729601993,0.08875140516018293,1,log_frequency,False,0.030718699031241282,0.03800662867641015,learnability_only,6
three_factor,0.05153463187288523,0.013780172752131812,3,"log_frequency,reference_learnability,formal_utility",False,0.05153463187288523,0.06531480462501704,learnability_only,7
learnability_only,0.05165185087803622,0.015489418308706199,1,reference_learnability,True,0.05153463187288523,0.06531480462501704,learnability_only,7
freq_learn,0.05326839392337633,0.01595295291314259,2,"log_frequency,reference_learnability",False,0.05153463187288523,0.06531480462501704,learnability_only,7
frequency_only,0.4182111097062447,0.08306273636290633,1,log_frequency,False,0.05153463187288523,0.06531480462501704,learnability_only,7
learnability_only,0.04467258488487924,0.007761949188587575,1,reference_learnability,True,0.04467258488487924,0.052434534073466814,learnability_only,8
freq_learn,0.04920790457507836,0.00923597672663933,2,"log_frequency,reference_learnability",False,0.04467258488487924,0.052434534073466814,learnability_only,8
three_factor,0.050078561563868675,0.008040829792442035,3,"log_frequency,reference_learnability,formal_utility",False,0.04467258488487924,0.052434534073466814,learnability_only,8
frequency_only,0.39796593787092555,0.05382218958262737,1,log_frequency,False,0.04467258488487924,0.052434534073466814,learnability_only,8
learnability_only,0.03001803072267273,0.006369436719801584,1,reference_learnability,True,0.03001803072267273,0.036387467442474314,learnability_only,9
freq_learn,0.03874427605432441,0.010426501431038442,2,"log_frequency,reference_learnability",False,0.03001803072267273,0.036387467442474314,learnability_only,9
three_factor,0.03971874059284535,0.010572647065228351,3,"log_frequency,reference_learnability,formal_utility",False,0.03001803072267273,0.036387467442474314,learnability_only,9
frequency_only,0.3822498288195183,0.10167489491014507,1,log_frequency,False,0.03001803072267273,0.036387467442474314,learnability_only,9
learnability_only,0.038034724353731945,0.014647772988847382,1,reference_learnability,True,0.038034724353731945,0.05268249734257933,learnability_only,10
freq_learn,0.04230801183124518,0.0159624447136245,2,"log_frequency,reference_learnability",False,0.038034724353731945,0.05268249734257933,learnability_only,10
three_factor,0.04766902985169116,0.016250003828840807,3,"log_frequency,reference_learnability,formal_utility",False,0.038034724353731945,0.05268249734257933,learnability_only,10
frequency_only,0.5088283545822369,0.13885214852349745,1,log_frequency,False,0.038034724353731945,0.05268249734257933,learnability_only,10
learnability_only,0.024247058906488,0.007793199683883168,1,reference_learnability,True,0.024247058906488,0.03204025859037117,learnability_only,11
freq_learn,0.02624492517630251,0.007638096124803414,2,"log_frequency,reference_learnability",False,0.024247058906488,0.03204025859037117,learnability_only,11
three_factor,0.027714585321259762,0.00746550235554201,3,"log_frequency,reference_learnability,formal_utility",False,0.024247058906488,0.03204025859037117,learnability_only,11
frequency_only,0.5165424948170922,0.24220984952095662,1,log_frequency,False,0.024247058906488,0.03204025859037117,learnability_only,11
freq_learn,0.05822560077843121,0.013720727480886557,2,"log_frequency,reference_learnability",False,0.05822560077843121,0.07194632825931777,learnability_only,12
three_factor,0.06016120070284488,0.014389962539716394,3,"log_frequency,reference_learnability,formal_utility",False,0.05822560077843121,0.07194632825931777,learnability_only,12
learnability_only,0.0608149685899658,0.016249025892890224,1,reference_learnability,True,0.05822560077843121,0.07194632825931777,learnability_only,12
frequency_only,0.34994946236611546,0.07354461197867293,1,log_frequency,False,0.05822560077843121,0.07194632825931777,learnability_only,12
learnability_only,0.03626132709054862,0.01259889730158219,1,reference_learnability,True,0.03626132709054862,0.04886022439213081,learnability_only,13
three_factor,0.037578526628198564,0.012857826443606375,3,"log_frequency,reference_learnability,formal_utility",False,0.03626132709054862,0.04886022439213081,learnability_only,13
freq_learn,0.03783748968011113,0.012918712432017067,2,"log_frequency,reference_learnability",False,0.03626132709054862,0.04886022439213081,learnability_only,13
frequency_only,0.495025588097781,0.05893336903709036,1,log_frequency,False,0.03626132709054862,0.04886022439213081,learnability_only,13
learnability_only,0.024307104758921064,0.008554738505306032,1,reference_learnability,True,0.024307104758921064,0.0328618432642271,learnability_only,14
freq_learn,0.0256392683094262,0.008463292488977868,2,"log_frequency,reference_learnability",False,0.024307104758921064,0.0328618432642271,learnability_only,14
three_factor,0.02859326426373855,0.009620218606156061,3,"log_frequency,reference_learnability,formal_utility",False,0.024307104758921064,0.0328618432642271,learnability_only,14
frequency_only,0.3712079507388366,0.04748929896099445,1,log_frequency,False,0.024307104758921064,0.0328618432642271,learnability_only,14
learnability_only,0.04473044727765292,0.005253716941109891,1,reference_learnability,True,0.04473044727765292,0.04998416421876281,learnability_only,15
freq_learn,0.047744015998347655,0.005884146751837408,2,"log_frequency,reference_learnability",False,0.04473044727765292,0.04998416421876281,learnability_only,15
three_factor,0.048268366086762264,0.006072023064565448,3,"log_frequency,reference_learnability,formal_utility",False,0.04473044727765292,0.04998416421876281,learnability_only,15
frequency_only,0.4456645719971841,0.05431845191655393,1,log_frequency,False,0.04473044727765292,0.04998416421876281,learnability_only,15
learnability_only,0.026888842659128043,0.004516496597551414,1,reference_learnability,True,0.026888842659128043,0.03140533925667946,learnability_only,16
freq_learn,0.02747647658718978,0.0047614095213113885,2,"log_frequency,reference_learnability",False,0.026888842659128043,0.03140533925667946,learnability_only,16
three_factor,0.03091760986263705,0.006298617786725837,3,"log_frequency,reference_learnability,formal_utility",False,0.026888842659128043,0.03140533925667946,learnability_only,16
frequency_only,0.3875790062947747,0.041539872605174985,1,log_frequency,False,0.026888842659128043,0.03140533925667946,learnability_only,16
learnability_only,0.026121067967075577,0.002437070533794438,1,reference_learnability,True,0.026121067967075577,0.028558138500870016,learnability_only,17
freq_learn,0.02905014449520723,0.0022498463927827462,2,"log_frequency,reference_learnability",False,0.026121067967075577,0.028558138500870016,learnability_only,17
three_factor,0.03178305373898847,0.0036802172552432445,3,"log_frequency,reference_learnability,formal_utility",False,0.026121067967075577,0.028558138500870016,learnability_only,17
frequency_only,0.4159702106456681,0.050814120493396155,1,log_frequency,False,0.026121067967075577,0.028558138500870016,learnability_only,17
freq_learn,0.02747708755622093,0.007688413974014795,2,"log_frequency,reference_learnability",False,0.02747708755622093,0.035165501530235725,learnability_only,18
learnability_only,0.030157696504229357,0.009597831515147648,1,reference_learnability,True,0.02747708755622093,0.035165501530235725,learnability_only,18
three_factor,0.032117851383610674,0.008399121877495936,3,"log_frequency,reference_learnability,formal_utility",False,0.02747708755622093,0.035165501530235725,learnability_only,18
frequency_only,0.4722308384808387,0.10605138446278034,1,log_frequency,False,0.02747708755622093,0.035165501530235725,learnability_only,18
learnability_only,0.03772427350759174,0.00841891441744165,1,reference_learnability,True,0.03772427350759174,0.04614318792503339,learnability_only,19
freq_learn,0.03841705283249304,0.0077307988087493545,2,"log_frequency,reference_learnability",False,0.03772427350759174,0.04614318792503339,learnability_only,19
three_factor,0.0477555975183051,0.010745486391339544,3,"log_frequency,reference_learnability,formal_utility",False,0.03772427350759174,0.04614318792503339,learnability_only,19
frequency_only,0.3850886139702307,0.1037720370791958,1,log_frequency,False,0.03772427350759174,0.04614318792503339,learnability_only,19
three_factor,0.045549243211721865,0.008302927829204967,3,"log_frequency,reference_learnability,formal_utility",False,0.045549243211721865,0.053852171040926836,learnability_only,20
freq_learn,0.047533898134758536,0.007851738249684789,2,"log_frequency,reference_learnability",False,0.045549243211721865,0.053852171040926836,learnability_only,20
learnability_only,0.04775085887002657,0.007741799436131452,1,reference_learnability,True,0.045549243211721865,0.053852171040926836,learnability_only,20
frequency_only,0.4807705734190266,0.10544276632082453,1,log_frequency,False,0.045549243211721865,0.053852171040926836,learnability_only,20
learnability_only,0.031947709616390485,0.006159386350424773,1,reference_learnability,True,0.031947709616390485,0.03810709596681526,learnability_only,21
freq_learn,0.033073243675528094,0.006758344767285286,2,"log_frequency,reference_learnability",False,0.031947709616390485,0.03810709596681526,learnability_only,21
three_factor,0.03368909038246136,0.007433328754401658,3,"log_frequency,reference_learnability,formal_utility",False,0.031947709616390485,0.03810709596681526,learnability_only,21
frequency_only,0.4150872143255164,0.08659999643738996,1,log_frequency,False,0.031947709616390485,0.03810709596681526,learnability_only,21
learnability_only,0.03566100194134292,0.011354331590605088,1,reference_learnability,True,0.03566100194134292,0.047015333531948006,learnability_only,22
freq_learn,0.03869227569019022,0.011243750816415436,2,"log_frequency,reference_learnability",False,0.03566100194134292,0.047015333531948006,learnability_only,22
three_factor,0.040281673502641654,0.011564583871574542,3,"log_frequency,reference_learnability,formal_utility",False,0.03566100194134292,0.047015333531948006,learnability_only,22
frequency_only,0.42717511271815606,0.05039701685592123,1,log_frequency,False,0.03566100194134292,0.047015333531948006,learnability_only,22
freq_learn,0.038010117167539305,0.013598186529624294,2,"log_frequency,reference_learnability",False,0.038010117167539305,0.0516083036971636,learnability_only,23
learnability_only,0.04101660851067992,0.007028542431694996,1,reference_learnability,True,0.038010117167539305,0.0516083036971636,learnability_only,23
three_factor,0.04566604742030227,0.01667873120010168,3,"log_frequency,reference_learnability,formal_utility",False,0.038010117167539305,0.0516083036971636,learnability_only,23
frequency_only,0.4051078354244699,0.07842970907114921,1,log_frequency,False,0.038010117167539305,0.0516083036971636,learnability_only,23
freq_learn,0.030013342418099276,0.007243157345053455,2,"log_frequency,reference_learnability",False,0.030013342418099276,0.037256499763152734,learnability_only,24
learnability_only,0.03126198907717437,0.008035092678752343,1,reference_learnability,True,0.030013342418099276,0.037256499763152734,learnability_only,24
three_factor,0.03389642982791369,0.00874939938104631,3,"log_frequency,reference_learnability,formal_utility",False,0.030013342418099276,0.037256499763152734,learnability_only,24
frequency_only,0.32945037785093606,0.09925465118075912,1,log_frequency,False,0.030013342418099276,0.037256499763152734,learnability_only,24
learnability_only,0.04306228986123051,0.01179058124812956,1,reference_learnability,True,0.04306228986123051,0.05485287110936007,learnability_only,25
freq_learn,0.04899173922702721,0.014264065043516712,2,"log_frequency,reference_learnability",False,0.04306228986123051,0.05485287110936007,learnability_only,25
three_factor,0.05072052216464298,0.013979195727346403,3,"log_frequency,reference_learnability,formal_utility",False,0.04306228986123051,0.05485287110936007,learnability_only,25
frequency_only,0.3516329912715055,0.08307848470375176,1,log_frequency,False,0.04306228986123051,0.05485287110936007,learnability_only,25
learnability_only,0.031533880618709535,0.005591697373087091,1,reference_learnability,True,0.031533880618709535,0.037125577991796624,learnability_only,26
freq_learn,0.031717523406762246,0.005026749017396055,2,"log_frequency,reference_learnability",False,0.031533880618709535,0.037125577991796624,learnability_only,26
three_factor,0.03619376256838491,0.00537155018879142,3,"log_frequency,reference_learnability,formal_utility",False,0.031533880618709535,0.037125577991796624,learnability_only,26
frequency_only,0.5015574474633623,0.05965140787045188,1,log_frequency,False,0.031533880618709535,0.037125577991796624,learnability_only,26
learnability_only,0.04035440630061317,0.006554963537175231,1,reference_learnability,True,0.04035440630061317,0.0469093698377884,learnability_only,27
freq_learn,0.05248503554976267,0.009479670300028656,2,"log_frequency,reference_learnability",False,0.04035440630061317,0.0469093698377884,learnability_only,27
three_factor,0.0576983211703508,0.010737635525956904,3,"log_frequency,reference_learnability,formal_utility",False,0.04035440630061317,0.0469093698377884,learnability_only,27
frequency_only,0.4168505736990302,0.09542358839936761,1,log_frequency,False,0.04035440630061317,0.0469093698377884,learnability_only,27
freq_learn,0.033939550505689545,0.010100407262330004,2,"log_frequency,reference_learnability",False,0.033939550505689545,0.04403995776801955,learnability_only,28
learnability_only,0.03895541147373195,0.011140097678809309,1,reference_learnability,True,0.033939550505689545,0.04403995776801955,learnability_only,28
three_factor,0.04124820772706794,0.012833760891920785,3,"log_frequency,reference_learnability,formal_utility",False,0.033939550505689545,0.04403995776801955,learnability_only,28
frequency_only,0.4166280376397003,0.06678874489268986,1,log_frequency,False,0.033939550505689545,0.04403995776801955,learnability_only,28
learnability_only,0.04515187327955618,0.01612533285544649,1,reference_learnability,True,0.04515187327955618,0.06127720613500267,learnability_only,29
three_factor,0.049946531004585216,0.015130179608708138,3,"log_frequency,reference_learnability,formal_utility",False,0.04515187327955618,0.06127720613500267,learnability_only,29
freq_learn,0.05125455082421052,0.01652601713538749,2,"log_frequency,reference_learnability",False,0.04515187327955618,0.06127720613500267,learnability_only,29
frequency_only,0.40307047643457616,0.10059973259578454,1,log_frequency,False,0.04515187327955618,0.06127720613500267,learnability_only,29
learnability_only,0.03862004259271075,0.0027908170826478032,1,reference_learnability,True,0.03862004259271075,0.041410859675358555,learnability_only,30
freq_learn,0.043233627527846284,0.00549073895063235,2,"log_frequency,reference_learnability",False,0.03862004259271075,0.041410859675358555,learnability_only,30
three_factor,0.04575613345817711,0.005927102773748314,3,"log_frequency,reference_learnability,formal_utility",False,0.03862004259271075,0.041410859675358555,learnability_only,30
frequency_only,0.4390151442960348,0.07698700872276912,1,log_frequency,False,0.03862004259271075,0.041410859675358555,learnability_only,30
learnability_only,0.031408694159138786,0.008747076522018601,1,reference_learnability,True,0.031408694159138786,0.04015577068115739,learnability_only,31
freq_learn,0.03306724509760549,0.010031733737478551,2,"log_frequency,reference_learnability",False,0.031408694159138786,0.04015577068115739,learnability_only,31
three_factor,0.03951135852825607,0.009371621365930583,3,"log_frequency,reference_learnability,formal_utility",False,0.031408694159138786,0.04015577068115739,learnability_only,31
frequency_only,0.32365247338996184,0.04622704530994591,1,log_frequency,False,0.031408694159138786,0.04015577068115739,learnability_only,31
learnability_only,0.023727727566352358,0.006068094228749623,1,reference_learnability,True,0.023727727566352358,0.02979582179510198,learnability_only,32
freq_learn,0.026064576897823193,0.007574002226876392,2,"log_frequency,reference_learnability",False,0.023727727566352358,0.02979582179510198,learnability_only,32
three_factor,0.02633318105236066,0.007624730813252731,3,"log_frequency,reference_learnability,formal_utility",False,0.023727727566352358,0.02979582179510198,learnability_only,32
frequency_only,0.43744183275653176,0.05715977273587483,1,log_frequency,False,0.023727727566352358,0.02979582179510198,learnability_only,32
freq_learn,0.02565479640372089,0.006408077414355007,2,"log_frequency,reference_learnability",False,0.02565479640372089,0.0320628738180759,learnability_only,33
learnability_only,0.026684048182304486,0.007397005160012232,1,reference_learnability,True,0.02565479640372089,0.0320628738180759,learnability_only,33
three_factor,0.027633633046293005,0.006599416204707875,3,"log_frequency,reference_learnability,formal_utility",False,0.02565479640372089,0.0320628738180759,learnability_only,33
frequency_only,0.5073875094781078,0.06689841815050462,1,log_frequency,False,0.02565479640372089,0.0320628738180759,learnability_only,33
learnability_only,0.03621855697537765,0.009945926797270294,1,reference_learnability,True,0.03621855697537765,0.046164483772647945,learnability_only,34
freq_learn,0.037911428017628306,0.009400395882519513,2,"log_frequency,reference_learnability",False,0.03621855697537765,0.046164483772647945,learnability_only,34
three_factor,0.0426067435699896,0.009434835130891224,3,"log_frequency,reference_learnability,formal_utility",False,0.03621855697537765,0.046164483772647945,learnability_only,34
frequency_only,0.41473811158722046,0.09002843129941175,1,log_frequency,False,0.03621855697537765,0.046164483772647945,learnability_only,34
learnability_only,0.03886877809729399,0.010145660267482008,1,reference_learnability,True,0.03886877809729399,0.049014438364776,learnability_only,35
freq_learn,0.040463673747190065,0.010405837350783162,2,"log_frequency,reference_learnability",False,0.03886877809729399,0.049014438364776,learnability_only,35
three_factor,0.04323558200256099,0.009838094031642725,3,"log_frequency,reference_learnability,formal_utility",False,0.03886877809729399,0.049014438364776,learnability_only,35
frequency_only,0.42099526791209596,0.17652868404318084,1,log_frequency,False,0.03886877809729399,0.049014438364776,learnability_only,35
learnability_only,0.05709730118913618,0.02041995377919423,1,reference_learnability,True,0.05709730118913618,0.07751725496833041,learnability_only,36
freq_learn,0.059744385253167144,0.0195611329105297,2,"log_frequency,reference_learnability",False,0.05709730118913618,0.07751725496833041,learnability_only,36
three_factor,0.06502863373054371,0.02024480820236608,3,"log_frequency,reference_learnability,formal_utility",False,0.05709730118913618,0.07751725496833041,learnability_only,36
frequency_only,0.4507194816006135,0.11173583168636496,1,log_frequency,False,0.05709730118913618,0.07751725496833041,learnability_only,36
freq_learn,0.03938003398159392,0.009254972731678458,2,"log_frequency,reference_learnability",False,0.03938003398159392,0.04863500671327238,learnability_only,37
three_factor,0.04199346662332571,0.009670321749551333,3,"log_frequency,reference_learnability,formal_utility",False,0.03938003398159392,0.04863500671327238,learnability_only,37
learnability_only,0.04243419668555849,0.009643848885985592,1,reference_learnability,True,0.03938003398159392,0.04863500671327238,learnability_only,37
frequency_only,0.4066185276987679,0.07787847795820145,1,log_frequency,False,0.03938003398159392,0.04863500671327238,learnability_only,37
learnability_only,0.03252139403605769,0.005788262741660342,1,reference_learnability,True,0.03252139403605769,0.038309656777718026,learnability_only,38
three_factor,0.038541353615489285,0.008094468205398525,3,"log_frequency,reference_learnability,formal_utility",False,0.03252139403605769,0.038309656777718026,learnability_only,38
freq_learn,0.0391350412515906,0.009196615950585602,2,"log_frequency,reference_learnability",False,0.03252139403605769,0.038309656777718026,learnability_only,38
frequency_only,0.4046035259080284,0.07641016077836617,1,log_frequency,False,0.03252139403605769,0.038309656777718026,learnability_only,38
three_factor,0.034853085151094754,0.0037600262080721126,3,"log_frequency,reference_learnability,formal_utility",False,0.034853085151094754,0.03861311135916687,learnability_only,39
learnability_only,0.037177224249401876,0.005179250692974011,1,reference_learnability,True,0.034853085151094754,0.03861311135916687,learnability_only,39
freq_learn,0.03994445476899268,0.00579610347664084,2,"log_frequency,reference_learnability",False,0.034853085151094754,0.03861311135916687,learnability_only,39
frequency_only,0.42315533416158546,0.11398945708022305,1,log_frequency,False,0.034853085151094754,0.03861311135916687,learnability_only,39
learnability_only,0.01827869772066294,0.00494426255923233,1,reference_learnability,True,0.01827869772066294,0.023222960279895268,learnability_only,40
freq_learn,0.020251335459606203,0.004729524473685252,2,"log_frequency,reference_learnability",False,0.01827869772066294,0.023222960279895268,learnability_only,40
three_factor,0.02305344451786843,0.004339189893499037,3,"log_frequency,reference_learnability,formal_utility",False,0.01827869772066294,0.023222960279895268,learnability_only,40
frequency_only,0.4153284381261549,0.06717313432483285,1,log_frequency,False,0.01827869772066294,0.023222960279895268,learnability_only,40
freq_learn,0.025680058606397,0.008314605894707628,2,"log_frequency,reference_learnability",False,0.025680058606397,0.03399466450110463,learnability_only,41
learnability_only,0.02602882021157928,0.009579926869223484,1,reference_learnability,True,0.025680058606397,0.03399466450110463,learnability_only,41
three_factor,0.0276814902466663,0.00858530190614926,3,"log_frequency,reference_learnability,formal_utility",False,0.025680058606397,0.03399466450110463,learnability_only,41
frequency_only,0.41042455922871374,0.07434155483708123,1,log_frequency,False,0.025680058606397,0.03399466450110463,learnability_only,41
learnability_only,0.03775942826602779,0.00826724118124646,1,reference_learnability,True,0.03775942826602779,0.04602666944727425,learnability_only,42
freq_learn,0.04135953411504924,0.00791405813641077,2,"log_frequency,reference_learnability",False,0.03775942826602779,0.04602666944727425,learnability_only,42
three_factor,0.04395541692564855,0.00829293963533354,3,"log_frequency,reference_learnability,formal_utility",False,0.03775942826602779,0.04602666944727425,learnability_only,42
frequency_only,0.41885268429431627,0.10540830402526893,1,log_frequency,False,0.03775942826602779,0.04602666944727425,learnability_only,42
learnability_only,0.017390934503559496,0.006844355417390737,1,reference_learnability,True,0.017390934503559496,0.024235289920950233,learnability_only,43
freq_learn,0.01778830757224676,0.006978825230390623,2,"log_frequency,reference_learnability",False,0.017390934503559496,0.024235289920950233,learnability_only,43
three_factor,0.018647965772921597,0.007017588421130316,3,"log_frequency,reference_learnability,formal_utility",False,0.017390934503559496,0.024235289920950233,learnability_only,43
frequency_only,0.3564732574343978,0.07948217446593143,1,log_frequency,False,0.017390934503559496,0.024235289920950233,learnability_only,43
learnability_only,0.029295845361240674,0.008391285622329804,1,reference_learnability,True,0.029295845361240674,0.037687130983570474,learnability_only,44
freq_learn,0.030236129093017667,0.008492807181473624,2,"log_frequency,reference_learnability",False,0.029295845361240674,0.037687130983570474,learnability_only,44
three_factor,0.030714778847093525,0.00846683979872696,3,"log_frequency,reference_learnability,formal_utility",False,0.029295845361240674,0.037687130983570474,learnability_only,44
frequency_only,0.3930417509777603,0.04516473937921769,1,log_frequency,False,0.029295845361240674,0.037687130983570474,learnability_only,44
freq_learn,0.02960256937778947,0.00653448811980597,2,"log_frequency,reference_learnability",False,0.02960256937778947,0.03613705749759544,learnability_only,45
learnability_only,0.030937631163036043,0.005439773034967051,1,reference_learnability,True,0.02960256937778947,0.03613705749759544,learnability_only,45
three_factor,0.03150954816264056,0.006435457142649738,3,"log_frequency,reference_learnability,formal_utility",False,0.02960256937778947,0.03613705749759544,learnability_only,45
frequency_only,0.3839055568830639,0.094982356433879,1,log_frequency,False,0.02960256937778947,0.03613705749759544,learnability_only,45
learnability_only,0.03791201495159137,0.008450758112689588,1,reference_learnability,True,0.03791201495159137,0.04636277306428096,learnability_only,46
freq_learn,0.04140096471951936,0.007147778138900203,2,"log_frequency,reference_learnability",False,0.03791201495159137,0.04636277306428096,learnability_only,46
three_factor,0.045019527641915226,0.006753994649718109,3,"log_frequency,reference_learnability,formal_utility",False,0.03791201495159137,0.04636277306428096,learnability_only,46
frequency_only,0.46392922175721846,0.07838950222079004,1,log_frequency,False,0.03791201495159137,0.04636277306428096,learnability_only,46
freq_learn,0.033588648866430884,0.008869808586319245,2,"log_frequency,reference_learnability",False,0.033588648866430884,0.04245845745275013,learnability_only,47
learnability_only,0.03422159272663643,0.008685336806918848,1,reference_learnability,True,0.033588648866430884,0.04245845745275013,learnability_only,47
three_factor,0.036488204326202735,0.010074841267444486,3,"log_frequency,reference_learnability,formal_utility",False,0.033588648866430884,0.04245845745275013,learnability_only,47
frequency_only,0.40523677797334984,0.06483603926331107,1,log_frequency,False,0.033588648866430884,0.04245845745275013,learnability_only,47
learnability_only,0.03296114629338423,0.005046124949326497,1,reference_learnability,True,0.03296114629338423,0.03800727124271073,learnability_only,48
three_factor,0.03670517568211951,0.009889398026580766,3,"log_frequency,reference_learnability,formal_utility",False,0.03296114629338423,0.03800727124271073,learnability_only,48
freq_learn,0.03789067928744634,0.00719504119501734,2,"log_frequency,reference_learnability",False,0.03296114629338423,0.03800727124271073,learnability_only,48
frequency_only,0.3627516882613267,0.07735539958248255,1,log_frequency,False,0.03296114629338423,0.03800727124271073,learnability_only,48
learnability_only,0.024704778304358264,0.004501381356389966,1,reference_learnability,True,0.024704778304358264,0.02920615966074823,learnability_only,49
freq_learn,0.025647577542747962,0.003989949467755952,2,"log_frequency,reference_learnability",False,0.024704778304358264,0.02920615966074823,learnability_only,49
three_factor,0.026580190964599244,0.0031287068740477398,3,"log_frequency,reference_learnability,formal_utility",False,0.024704778304358264,0.02920615966074823,learnability_only,49
frequency_only,0.48733034143930265,0.11820271229845539,1,log_frequency,False,0.024704778304358264,0.02920615966074823,learnability_only,49
three_factor,0.03988305332346162,0.012103040633088652,3,"log_frequency,reference_learnability,formal_utility",False,0.03988305332346162,0.051986093956550274,learnability_only,50
learnability_only,0.04124686220514816,0.0074336303579745616,1,reference_learnability,True,0.03988305332346162,0.051986093956550274,learnability_only,50
freq_learn,0.04242098344597561,0.01021996830825101,2,"log_frequency,reference_learnability",False,0.03988305332346162,0.051986093956550274,learnability_only,50
frequency_only,0.4243161406670337,0.1429298673598166,1,log_frequency,False,0.03988305332346162,0.051986093956550274,learnability_only,50
learnability_only,0.03225873381646567,0.006730189468946828,1,reference_learnability,True,0.03225873381646567,0.0389889232854125,learnability_only,51
