model_name,metric,group,n,mean_final,mean_delta,mean_auc,rho_frequency_proxy_final,rho_frequency_proxy_delta,rho_frequency_proxy_auc,rho_reference_learnability_final,rho_reference_learnability_delta,rho_reference_learnability_auc,rho_formal_utility_final,rho_formal_utility_delta,rho_formal_utility_auc,rho_composition_depth_final,rho_composition_depth_delta,rho_composition_depth_auc,rho_answer_entropy_proxy_final,rho_answer_entropy_proxy_delta,rho_answer_entropy_proxy_auc
EleutherAI/pythia-410m,mean_correct_mrr,composite,10,0.5240885416666666,-0.003906249999999978,0.5258463541666666,-0.8268072185334424,-0.012930163676704716,-0.8404606389858067,0.5002474047395803,-0.23838628413644963,0.52068583114014,,,,,,,,,
EleutherAI/pythia-410m,mean_correct_mrr,true_atomic_composite,26,0.5101161858974359,-0.005608974358974352,0.5140850360576923,-0.39063965316715077,-0.1390212253339745,-0.33718767088874474,0.34782157436442307,0.1374345035047047,0.2922918918690743,-0.15615641366282826,0.10287830891501834,-0.1584387944151033,0.34796952690201466,0.04745850884300562,0.2846536523187183,,,
EleutherAI/pythia-410m,mean_logprob_correct,all,29,-2.3429147463356115,8.672269904311618,-5.483470343221942,-0.3550873646003485,-0.32215387820436087,-0.37514460067610045,0.3827255622191781,0.34311618967385565,0.32083591761711183,-0.030669779833264677,0.003378874049427464,-0.2144285454444352,0.0953820966476532,0.08671099695241198,0.26880409055247717,,,
EleutherAI/pythia-410m,mean_logprob_correct,atomic,16,-2.382214728917461,8.627209519792814,-5.537891143161687,-0.5650988151098426,-0.4963301762340417,-0.21976065032049438,0.5920115885931043,0.5638205605648613,0.19585345788042555,0.3101496581612115,0.4048751695207934,0.25973124082465987,,,,,,
EleutherAI/pythia-410m,mean_logprob_correct,composite,10,-2.3035455549135806,8.72534149494022,-5.407827296014875,-0.3814398284627892,-0.3814398284627892,-0.3814398284627892,0.4579525984726532,0.4579525984726532,0.4516792752059046,,,,,,,,,
EleutherAI/pythia-410m,mean_logprob_correct,true_atomic_composite,26,-2.3519573543005836,8.6649525871572,-5.487866586566759,-0.3863737388587264,-0.3471165140548986,-0.37810905995265737,0.4217074990071887,0.3921742376760663,0.37466032688667983,0.009945129684456598,0.052211930843397134,-0.18078825033530027,0.12649110640673517,0.11595018087284055,0.3056868404829433,,,
EleutherAI/pythia-410m,mean_logprob_margin,all,29,1.109940643839795,0.9132015051255966,0.878671387194431,0.09483853601250591,0.13693396975173833,0.3352777487230627,-0.24359764115373297,-0.27157176051386694,-0.4688759475052544,-0.09746752065656146,-0.13931357619177853,0.011696102478787376,-0.04335549847620599,-0.0693687975619296,-0.2948173896382008,,,
EleutherAI/pythia-410m,mean_logprob_margin,atomic,16,1.1037878267816268,0.9054661089903675,0.9116001491347561,0.14501212980331943,0.21677070949980734,0.2989940820686998,-0.3887394391262991,-0.45254018676916496,-0.4421540185482334,-0.12680995875556922,-0.30403833484769005,-0.4201534778045969,,,,,,
EleutherAI/pythia-410m,mean_logprob_margin,composite,10,1.0795465742237866,0.8662027199752629,0.8102132797474042,0.4396255650079604,0.5430668744215982,0.42023031949290335,-0.25720625393669566,-0.2258396376029523,-0.5144125078733913,,,,,,,,,
EleutherAI/pythia-410m,mean_logprob_margin,true_atomic_composite,26,1.0944642681055343,0.8903648055230196,0.8726051993703899,0.12500326845429383,0.1976635705034839,0.37363235887853663,-0.18063366814151566,-0.22355992007628647,-0.4467764301370948,-0.04049088514385901,-0.06677444216706574,0.0554085796705439,0.0,-0.05270462766947298,-0.2635231383473649,,,
