condition,seed,n_tasks,total_samples,mae_frequency,max_abs_frequency_error,spearman_intended_realized
upweight_same_operation_unrelated,7,25,250112,0.0017522769112869301,0.021622660083778358,0.9876923076923078
upweight_same_operation_unrelated,8,25,250112,0.0016821541577769431,0.021026926972212343,0.9884615384615385
upweight_same_operation_unrelated,9,25,250112,0.0017234645042092664,0.02149471740209975,0.9884615384615385
upweight_surface_control,0,25,250112,0.0015910380212491703,0.01988797526561518,0.9884615384615385
upweight_surface_control,1,25,250112,0.0016592845571884345,0.020547679718020507,0.9884615384615385
upweight_surface_control,2,25,250112,0.0016088445773561391,0.019907966309627465,0.9884615384615385
upweight_surface_control,3,25,250112,0.0015558843617737217,0.019384200956505667,0.9884615384615385
upweight_surface_control,4,25,250112,0.001561362918312086,0.019408190209320404,0.9884615384615385
upweight_surface_control,5,25,250112,0.0016522314857715776,0.019991928694479053,0.9876923076923078
upweight_surface_control,6,25,250112,0.0016213759711866738,0.02001591794729379,0.9869230769230769
upweight_surface_control,7,25,250112,0.0015856745925687773,0.01934821707728356,0.9876923076923078
upweight_surface_control,8,25,250112,0.0015691690110204764,0.019592107814233404,0.9884615384615385
upweight_surface_control,9,25,250112,0.0015678336752284092,0.019372206330098295,0.9884615384615385
