condition,task_name,kind,frequency,reference_learnability,formal_utility,n_seeds,acquisition_rate,mean_acquired_at,median_acquired_at,std_acquired_at,mean_final_balanced_accuracy
upweight_fake_component,S03_surface_xor_28_44,surface_control,0.0062899254698364,2.0,0.0,5,0.0,,,,0.5084942564368248
upweight_fake_component,U00_xor2_35_7,unrelated,0.0608218149548851,2.5,0.0,5,0.0,,,,0.5627421498298645
upweight_fake_component,U01_eq2_3_23,unrelated,0.0071344111152862,2.0,0.0,5,0.0,,,,0.5105520039796829
upweight_fake_component,U03_xor2_36_26,unrelated,0.0110204524016133,2.5,0.0,5,0.0,,,,0.5102960765361786
upweight_surface_control,K03_shortcut_for_07_bit23,shortcut,0.0599851782141178,1.0,0.0,5,1.0,73830.4,74240.0,4670.1585412060695,0.9917629480361938
upweight_surface_control,K01_shortcut_for_09_bit45,shortcut,0.0551809644509996,1.0,0.0,5,1.0,75878.4,80384.0,9204.615190218437,0.9886885583400726
upweight_surface_control,A00_not_bit_26,atomic,0.0370525411895704,1.0,0.0516906167006104,5,1.0,84582.4,86016.0,3101.722876080324,0.9443032026290894
upweight_surface_control,A06_and_bits_18_35,atomic,0.0691650392829745,2.0,0.0,5,1.0,84684.8,80384.0,8602.514237128586,0.9529687345027924
upweight_surface_control,A05_and_bits_5_25,atomic,0.0278932806335767,2.0,0.1734519764464213,5,1.0,87347.2,88064.0,4958.740485244212,0.9348863422870636
upweight_surface_control,C03_and_04_05,composite,0.0716600342375833,3.0,0.0,5,1.0,91340.8,90112.0,4932.2371394733245,0.9296147406101227
upweight_surface_control,A04_not_bit_0,atomic,0.0319972619218672,1.0,0.1193293022835383,5,1.0,91750.4,92160.0,4439.958198001419,0.9329224109649659
upweight_surface_control,U02_and_bits_10_16,unrelated,0.0666720187070372,2.0,0.0,5,0.8,94208.0,96256.0,5792.618751480198,0.9347433745861053
upweight_surface_control,A01_xor2_40_1,atomic,0.0516314152920421,2.5,0.009924322081077,5,0.0,,,,0.5357896670699119
upweight_surface_control,A02_bit_1,atomic,0.0127300754109913,1.0,0.007856625498314,5,0.0,,,,0.669883644580841
upweight_surface_control,A03_and_bits_23_25,atomic,0.0064855913811142,2.0,0.0,5,0.0,,,,0.7456368193030357
upweight_surface_control,A07_and_bits_46_18,atomic,0.0304334352454909,2.0,0.0169385543144832,5,0.0,,,,0.8270811557769775
upweight_surface_control,A08_not_bit_40,atomic,0.0158892804973367,1.0,0.0,5,0.0,,,,0.6964240849018097
upweight_surface_control,A09_xor2_42_32,atomic,0.0363081575132758,2.5,0.1821455760581571,5,0.0,,,,0.5857129186391831
upweight_surface_control,A10_xor2_25_39,atomic,0.0202158465690701,2.5,0.0,5,0.0,,,,0.5221765547990799
upweight_surface_control,A11_xor2_14_34,atomic,0.0615729229008828,2.5,0.0,5,0.0,,,,0.5424844160676002
upweight_surface_control,C00_or_04_01,composite,0.009924322081077,3.5,0.0,5,0.0,,,,0.5109674461185932
upweight_surface_control,C01_or_09_02,composite,0.007856625498314,3.5,0.0,5,0.0,,,,0.5146658680401742
upweight_surface_control,C02_and_05_09,composite,0.0647983106117028,3.5,0.0,5,0.0,,,,0.7721703231334687
upweight_surface_control,C04_or_09_04,composite,0.0208063916503946,3.5,0.0,5,0.0,,,,0.5424205634742976
upweight_surface_control,C05_or_04_07,composite,0.0169385543144832,3.0,0.0,5,0.0,,,,0.7853535175323486
upweight_surface_control,C06_and_05_09,composite,0.036993631597135,3.5,0.0,5,0.0,,,,0.7744828909635544
upweight_surface_control,C07_and_09_00,composite,0.0516906167006104,3.5,0.0,5,0.0,,,,0.7294267833232879
upweight_surface_control,K00_shortcut_for_10_bit39,shortcut,0.0087484448212668,1.0,0.0,5,0.0,,,,0.6417561680078506
upweight_surface_control,K02_shortcut_for_07_bit11,shortcut,0.0107686192526946,1.0,0.0,5,0.0,,,,0.6605919390916825
upweight_surface_control,S00_surface_xor_12_45,surface_control,0.0181634387830355,2.0,0.0,5,0.0,,,,0.5755993694067001
upweight_surface_control,S01_surface_xor_25_7,surface_control,0.0066850694687462,2.0,0.0,5,0.0,,,,0.5116501957178116
upweight_surface_control,S02_surface_xor_35_38,surface_control,0.0064863278309865,2.0,0.0,5,0.0,,,,0.5012890219688415
upweight_surface_control,S03_surface_xor_28_44,surface_control,0.0062899254698364,2.0,0.0,5,0.0,,,,0.50757538639009
upweight_surface_control,U00_xor2_35_7,unrelated,0.0608218149548851,2.5,0.0,5,0.0,,,,0.5660358741879463
upweight_surface_control,U01_eq2_3_23,unrelated,0.0071344111152862,2.0,0.0,5,0.0,,,,0.5158279456198216
upweight_surface_control,U03_xor2_36_26,unrelated,0.0110204524016133,2.5,0.0,5,0.0,,,,0.5100938588380813
upweight_unrelated_matched,U02_and_bits_10_16,unrelated,0.0666720187070372,2.0,0.0,5,1.0,56729.6,58368.0,5301.116561631144,1.0
upweight_unrelated_matched,K03_shortcut_for_07_bit23,shortcut,0.0599851782141178,1.0,0.0,5,1.0,79872.0,78336.0,5490.588310918967,0.9919591784477234
upweight_unrelated_matched,K01_shortcut_for_09_bit45,shortcut,0.0551809644509996,1.0,0.0,5,1.0,85913.6,84480.0,5435.405118296152,0.9772934377193451
upweight_unrelated_matched,C03_and_04_05,composite,0.0716600342375833,3.0,0.0,5,0.6,89600.0,92160.0,6291.561332451588,0.8755673706531525
upweight_unrelated_matched,A05_and_bits_5_25,atomic,0.0278932806335767,2.0,0.1734519764464213,5,0.8,91264.0,92160.0,6771.510515879501,0.9234731793403625
upweight_unrelated_matched,A00_not_bit_26,atomic,0.0370525411895704,1.0,0.0516906167006104,5,1.0,92160.0,92160.0,4344.464063610148,0.9480082750320434
upweight_unrelated_matched,A04_not_bit_0,atomic,0.0319972619218672,1.0,0.1193293022835383,5,0.8,92672.0,92160.0,4222.060160632484,0.9212314367294312
upweight_unrelated_matched,A06_and_bits_18_35,atomic,0.0691650392829745,2.0,0.0,5,1.0,92979.2,94208.0,4932.2371394733245,0.9484531223773957
upweight_unrelated_matched,A01_xor2_40_1,atomic,0.0516314152920421,2.5,0.009924322081077,5,0.0,,,,0.5314613863825798
upweight_unrelated_matched,A02_bit_1,atomic,0.0127300754109913,1.0,0.007856625498314,5,0.0,,,,0.6940968453884124
upweight_unrelated_matched,A03_and_bits_23_25,atomic,0.0064855913811142,2.0,0.0,5,0.0,,,,0.7406959772109986
upweight_unrelated_matched,A07_and_bits_46_18,atomic,0.0304334352454909,2.0,0.0169385543144832,5,0.0,,,,0.7745118379592896
upweight_unrelated_matched,A08_not_bit_40,atomic,0.0158892804973367,1.0,0.0,5,0.0,,,,0.7278191864490509
upweight_unrelated_matched,A09_xor2_42_32,atomic,0.0363081575132758,2.5,0.1821455760581571,5,0.0,,,,0.5808563441038131
upweight_unrelated_matched,A10_xor2_25_39,atomic,0.0202158465690701,2.5,0.0,5,0.0,,,,0.5187168002128602
upweight_unrelated_matched,A11_xor2_14_34,atomic,0.0615729229008828,2.5,0.0,5,0.0,,,,0.538633394241333
upweight_unrelated_matched,C00_or_04_01,composite,0.009924322081077,3.5,0.0,5,0.0,,,,0.523359739407897
upweight_unrelated_matched,C01_or_09_02,composite,0.007856625498314,3.5,0.0,5,0.0,,,,0.5047300605103373
upweight_unrelated_matched,C02_and_05_09,composite,0.0647983106117028,3.5,0.0,5,0.0,,,,0.7123614534735679
upweight_unrelated_matched,C04_or_09_04,composite,0.0208063916503946,3.5,0.0,5,0.0,,,,0.5494228083640337
upweight_unrelated_matched,C05_or_04_07,composite,0.0169385543144832,3.0,0.0,5,0.0,,,,0.8152475535869599
upweight_unrelated_matched,C06_and_05_09,composite,0.036993631597135,3.5,0.0,5,0.0,,,,0.7470432698726654
upweight_unrelated_matched,C07_and_09_00,composite,0.0516906167006104,3.5,0.0,5,0.0,,,,0.6879405021667481
upweight_unrelated_matched,K00_shortcut_for_10_bit39,shortcut,0.0087484448212668,1.0,0.0,5,0.0,,,,0.6187401682138443
upweight_unrelated_matched,K02_shortcut_for_07_bit11,shortcut,0.0107686192526946,1.0,0.0,5,0.0,,,,0.6399083703756332
upweight_unrelated_matched,S00_surface_xor_12_45,surface_control,0.0181634387830355,2.0,0.0,5,0.0,,,,0.5178943172097206
upweight_unrelated_matched,S01_surface_xor_25_7,surface_control,0.0066850694687462,2.0,0.0,5,0.0,,,,0.507664255797863
upweight_unrelated_matched,S02_surface_xor_35_38,surface_control,0.0064863278309865,2.0,0.0,5,0.0,,,,0.5087497800588607
upweight_unrelated_matched,S03_surface_xor_28_44,surface_control,0.0062899254698364,2.0,0.0,5,0.0,,,,0.5099907159805298
upweight_unrelated_matched,U00_xor2_35_7,unrelated,0.0608218149548851,2.5,0.0,5,0.0,,,,0.5522736698389054
upweight_unrelated_matched,U01_eq2_3_23,unrelated,0.0071344111152862,2.0,0.0,5,0.0,,,,0.5137150406837463
upweight_unrelated_matched,U03_xor2_36_26,unrelated,0.0110204524016133,2.5,0.0,5,0.0,,,,0.5084313303232193
