condition,seed,target_task,source_role,source_task,grad_cosine,linear_cka
upweight_unrelated_matched,4,C02_and_05_09,control,U02_and_bits_10_16,-0.1659815801830025,0.1100422367453575
upweight_unrelated_matched,4,C02_and_05_09,control,K01_shortcut_for_09_bit45,-0.253586747509656,0.1100892797112464
upweight_unrelated_matched,4,C02_and_05_09,control,S00_surface_xor_12_45,-0.0319056540254981,0.1930547356605529
upweight_unrelated_matched,4,C03_and_04_05,component,A05_and_bits_5_25,0.7106076216497096,0.919102132320404
upweight_unrelated_matched,4,C03_and_04_05,control,U02_and_bits_10_16,0.3136530623347058,0.1109497919678688
upweight_unrelated_matched,4,C03_and_04_05,control,K01_shortcut_for_09_bit45,0.44342027823372,0.092160165309906
upweight_unrelated_matched,4,C03_and_04_05,control,S00_surface_xor_12_45,0.2520724229799596,0.1682029664516449
upweight_unrelated_matched,4,C06_and_05_09,component,A05_and_bits_5_25,0.7342427590076283,0.9570959210395812
upweight_unrelated_matched,4,C06_and_05_09,control,U02_and_bits_10_16,0.3478240820167243,0.1351796984672546
upweight_unrelated_matched,4,C06_and_05_09,control,K01_shortcut_for_09_bit45,0.4470150541329649,0.1097941473126411
upweight_unrelated_matched,4,C06_and_05_09,control,S00_surface_xor_12_45,0.2923036857095177,0.2196761667728424
baseline,0,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.00928787017863919,0.7558291703462601
baseline,0,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.29615133876780725,0.6725278620918592
baseline,0,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.10771581112716949,0.7401546041170756
baseline,1,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.5965374321701031,0.8116045917073886
baseline,1,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.5695644433671906,0.7291334221760433
baseline,1,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.2311236141049997,0.7998393923044206
baseline,2,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.21509718286310753,0.84259698788325
baseline,2,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.21095526805473297,0.7591031491756439
baseline,2,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.22162381017711597,0.8208355580766996
baseline,3,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.3553486978364254,0.8527662555376688
baseline,3,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.3433319743183524,0.7858295179903507
baseline,3,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.2946069841239886,0.8232438589135807
baseline,4,C02_and_05_09,component_minus_controls,component_minus_mean_controls,1.0320234766740901,0.8229374835888545
baseline,4,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.9978180180462715,0.7837619855999947
baseline,4,C06_and_05_09,component_minus_controls,component_minus_mean_controls,1.1112698131847314,0.8001324286063513
corrupt_component,0,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.1995271976416239,0.42094745238622033
corrupt_component,0,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.18651603486133705,0.36046378314495087
corrupt_component,0,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.0667312945000261,0.39597422877947486
corrupt_component,1,C02_and_05_09,component_minus_controls,component_minus_mean_controls,-0.11619325625635521,0.32174887756506604
corrupt_component,1,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.5115308651584158,0.27786264692743623
corrupt_component,1,C06_and_05_09,component_minus_controls,component_minus_mean_controls,-0.3583805550605876,0.3335511262218157
corrupt_component,2,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.18350856331116527,0.337929812570413
corrupt_component,2,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.1585115550783483,0.33621776352326077
corrupt_component,2,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.19653961948716425,0.3151353572805723
corrupt_component,3,C02_and_05_09,component_minus_controls,component_minus_mean_controls,-0.7594273927346523,0.3794190660119057
corrupt_component,3,C03_and_04_05,component_minus_controls,component_minus_mean_controls,-0.7231983504070203,0.3670224895079931
corrupt_component,3,C06_and_05_09,component_minus_controls,component_minus_mean_controls,-0.7106930549886056,0.36821265767017997
corrupt_component,4,C02_and_05_09,component_minus_controls,component_minus_mean_controls,-1.076418210214794,0.2164386610190074
corrupt_component,4,C03_and_04_05,component_minus_controls,component_minus_mean_controls,-1.029141207886393,0.21650552128752076
corrupt_component,4,C06_and_05_09,component_minus_controls,component_minus_mean_controls,-0.9265793203198283,0.20588120818138117
corrupt_unrelated_matched,0,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.35693453403406644,0.7550012196103731
corrupt_unrelated_matched,0,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.4184848195219529,0.6210537205139797
corrupt_unrelated_matched,0,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.3278195582639701,0.7260836586356164
corrupt_unrelated_matched,1,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.2899107191874929,0.8058284123738608
corrupt_unrelated_matched,1,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.31655088271958864,0.7586030786236128
corrupt_unrelated_matched,1,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.2886975778288088,0.8149567445119222
corrupt_unrelated_matched,2,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.23171985669129874,0.8041904494166375
corrupt_unrelated_matched,2,C03_and_04_05,component_minus_controls,component_minus_mean_controls,-0.03863606863587565,0.7153937940796217
corrupt_unrelated_matched,2,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.2350986821000116,0.7700892488161724
corrupt_unrelated_matched,3,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.8833184355324838,0.809196616212527
corrupt_unrelated_matched,3,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.8845199383923046,0.7013984024524689
corrupt_unrelated_matched,3,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.8432290029194156,0.7911061147848765
corrupt_unrelated_matched,4,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.7133312200896168,0.7873191883166631
corrupt_unrelated_matched,4,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.6656794226383678,0.643651120364666
corrupt_unrelated_matched,4,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.5609569799459272,0.7806350588798523
delay_component,0,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.44658763075571806,0.7664865578214328
delay_component,0,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.5171479258658371,0.6858339856068294
delay_component,0,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.46987475477175933,0.754180486003558
delay_component,1,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.1944686104656224,0.8047847251097362
delay_component,1,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.3775543444203279,0.7298375566800436
delay_component,1,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.35761924627884506,0.7969445486863455
delay_component,2,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.2894210072722799,0.8248558491468431
delay_component,2,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.312965947531799,0.7561371897657713
delay_component,2,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.30410300631145987,0.8068485036492348
delay_component,3,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.3282279723329571,0.8054414540529251
delay_component,3,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.3396564325749843,0.7077933798233669
delay_component,3,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.3209109636372625,0.7871145804723104
delay_component,4,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.3155963388385675,0.7826487198472024
delay_component,4,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.25414585242688503,0.7334289414187273
delay_component,4,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.3836687225732006,0.7508014117678007
delay_unrelated_matched,0,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.4028079259351937,0.707959567507108
delay_unrelated_matched,0,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.4129423465013332,0.6336191048224766
delay_unrelated_matched,0,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.4713464680847485,0.6841156631708145
delay_unrelated_matched,1,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.3210434973307755,0.7637398540973663
delay_unrelated_matched,1,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.378331499248624,0.7026282101869583
delay_unrelated_matched,1,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.5368901257880784,0.7251986215511957
delay_unrelated_matched,2,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.26540694132101383,0.8190719808141391
delay_unrelated_matched,2,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.2640291152815106,0.772452140847842
delay_unrelated_matched,2,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.2731514231676133,0.7986684863766036
delay_unrelated_matched,3,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.4146440850294686,0.8373596643408141
delay_unrelated_matched,3,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.6489280081423439,0.6980252663294475
delay_unrelated_matched,3,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.1655797424117969,0.8313440034786861
delay_unrelated_matched,4,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.8303254555503456,0.7741235072414081
delay_unrelated_matched,4,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.8212315376171578,0.7092595770955086
delay_unrelated_matched,4,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.8393693965542015,0.7424402137597401
upweight_component,0,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.048870512589813,0.7727824424703916
upweight_component,0,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.7650677841468255,0.6926111057400703
upweight_component,0,C06_and_05_09,component_minus_controls,component_minus_mean_controls,-0.19656357700960708,0.7632330457369486
upweight_component,1,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.5335504578294307,0.7848468075195948
upweight_component,1,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.37537877939115954,0.7104133466879529
upweight_component,1,C06_and_05_09,component_minus_controls,component_minus_mean_controls,-0.1736369352552808,0.7678902645905814
upweight_component,2,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.6167004924276688,0.7593305160601935
upweight_component,2,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.5772710756420719,0.7397869030634563
upweight_component,2,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.7224458961787887,0.7613367786010106
upweight_component,3,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.24555399165194325,0.7810952613751093
upweight_component,3,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.21089412595874246,0.7107339128851892
upweight_component,3,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.23347149170656123,0.7581914365291594
upweight_component,4,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.469188161922898,0.8046856423219045
upweight_component,4,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.5802410971204712,0.6894031427800655
upweight_component,4,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.6674574613266822,0.7555000334978104
upweight_fake_component,0,C02_and_05_09,component_minus_controls,component_minus_mean_controls,-0.09153889186255149,0.6876366138458253
upweight_fake_component,0,C03_and_04_05,component_minus_controls,component_minus_mean_controls,-0.08696832742806271,0.6447207530339559
upweight_fake_component,0,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.3543803649210562,0.6716583073139191
upweight_fake_component,1,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.40651181498023,0.7427392502625784
upweight_fake_component,1,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.3956900730619815,0.7440244952837627
upweight_fake_component,1,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.3315276911137367,0.73126786450545
upweight_fake_component,2,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.25931652837494823,0.7690417567888898
upweight_fake_component,2,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.32418231766530137,0.6867925052841505
upweight_fake_component,2,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.2525810402366281,0.7421393642822902
upweight_fake_component,3,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.3033912981568162,0.7760688563187919
upweight_fake_component,3,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.28015483744301295,0.6698088174064954
upweight_fake_component,3,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.29989105340892785,0.7482701987028124
upweight_fake_component,4,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.003060650121425007,0.7319123099247614
upweight_fake_component,4,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.3598829114599953,0.6969289183616639
upweight_fake_component,4,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.4113862567380606,0.709523156285286
upweight_surface_control,0,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.24613022360001924,0.7763434598843255
upweight_surface_control,0,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.21773820751136497,0.7035460223754247
upweight_surface_control,0,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.2389121077999442,0.7859682987133663
upweight_surface_control,1,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.2789935085487444,0.8217075938979785
upweight_surface_control,1,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.15402315343272577,0.7655477573474249
upweight_surface_control,1,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.19086257012133706,0.7785615374644599
upweight_surface_control,2,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.3077651771772877,0.8471199447909992
upweight_surface_control,2,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.32915219246679495,0.8000431830684345
upweight_surface_control,2,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.3237290853681295,0.8146745438377063
upweight_surface_control,3,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.40023092061276316,0.8403290609518688
upweight_surface_control,3,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.33716815314557397,0.7352887367208799
upweight_surface_control,3,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.31046723704731666,0.8183843369285267
upweight_surface_control,4,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.3803098092199507,0.8498925479749839
upweight_surface_control,4,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.3792210645788789,0.7540868073701859
upweight_surface_control,4,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.3758539016705805,0.8303359349568685
upweight_unrelated_matched,0,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.4683014025810494,0.8349537377556167
upweight_unrelated_matched,0,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.4145246366875405,0.7827577864130337
upweight_unrelated_matched,0,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.7284167175886909,0.827728954454263
upweight_unrelated_matched,1,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.3840652705136623,0.7633683383464812
upweight_unrelated_matched,1,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.39474137766470807,0.7402602458993592
upweight_unrelated_matched,1,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.38688473763214287,0.7421261419852574
upweight_unrelated_matched,2,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.00801312452224695,0.7403460294008256
upweight_unrelated_matched,2,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.40854214256621996,0.6469530711571376
upweight_unrelated_matched,2,C06_and_05_09,component_minus_controls,component_minus_mean_controls,-0.02663217987511724,0.7229175716638567
upweight_unrelated_matched,3,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.11212673032451732,0.8307109971841176
upweight_unrelated_matched,3,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.6294035175651473,0.7341949616869291
upweight_unrelated_matched,3,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.6631758972318414,0.780917723973592
upweight_unrelated_matched,4,C02_and_05_09,component_minus_controls,component_minus_mean_controls,0.14800090364210114,0.8077852129936219
upweight_unrelated_matched,4,C03_and_04_05,component_minus_controls,component_minus_mean_controls,0.37422570046691445,0.7953311577439308
upweight_unrelated_matched,4,C06_and_05_09,component_minus_controls,component_minus_mean_controls,0.3718618183878926,0.8022125835220018
