condition,seed,checkpoint_index,data_seen,checkpoint_fraction
upweight_surface_control,2,96,189115,0.75646
upweight_surface_control,2,97,202782,0.811128
upweight_surface_control,2,98,217437,0.869748
upweight_surface_control,2,99,233150,0.9326
upweight_surface_control,2,100,249999,0.999996
upweight_surface_control,3,0,0,0.0
upweight_surface_control,3,1,249,0.000996
upweight_surface_control,3,2,268,0.001072
upweight_surface_control,3,3,287,0.001148
upweight_surface_control,3,4,308,0.001232
upweight_surface_control,3,5,330,0.00132
upweight_surface_control,3,6,354,0.001416
upweight_surface_control,3,7,379,0.001516
upweight_surface_control,3,8,407,0.001628
upweight_surface_control,3,9,436,0.001744
upweight_surface_control,3,10,468,0.001872
upweight_surface_control,3,11,502,0.002008
upweight_surface_control,3,12,538,0.002152
upweight_surface_control,3,13,577,0.002308
upweight_surface_control,3,14,619,0.002476
upweight_surface_control,3,15,664,0.002656
upweight_surface_control,3,16,712,0.002848
upweight_surface_control,3,17,763,0.003052
upweight_surface_control,3,18,818,0.003272
upweight_surface_control,3,19,877,0.003508
upweight_surface_control,3,20,941,0.003764
upweight_surface_control,3,21,1009,0.004036
upweight_surface_control,3,22,1082,0.004328
upweight_surface_control,3,23,1160,0.00464
upweight_surface_control,3,24,1244,0.004976
upweight_surface_control,3,25,1334,0.005336
upweight_surface_control,3,26,1430,0.00572
upweight_surface_control,3,27,1533,0.006132
upweight_surface_control,3,28,1644,0.006576
upweight_surface_control,3,29,1763,0.007052
upweight_surface_control,3,30,1891,0.007564
upweight_surface_control,3,31,2027,0.008108
upweight_surface_control,3,32,2174,0.008696
upweight_surface_control,3,33,2331,0.009324
upweight_surface_control,3,34,2499,0.009996
upweight_surface_control,3,35,2680,0.01072
upweight_surface_control,3,36,2874,0.011496
upweight_surface_control,3,37,3082,0.012328
upweight_surface_control,3,38,3304,0.013216
upweight_surface_control,3,39,3543,0.014172
upweight_surface_control,3,40,3799,0.015196
upweight_surface_control,3,41,4074,0.016296
upweight_surface_control,3,42,4368,0.017472
upweight_surface_control,3,43,4684,0.018736
upweight_surface_control,3,44,5023,0.020092
upweight_surface_control,3,45,5386,0.021544
upweight_surface_control,3,46,5775,0.0231
upweight_surface_control,3,47,6192,0.024768
upweight_surface_control,3,48,6640,0.02656
upweight_surface_control,3,49,7120,0.02848
upweight_surface_control,3,50,7634,0.030536
upweight_surface_control,3,51,8186,0.032744
upweight_surface_control,3,52,8777,0.035108
upweight_surface_control,3,53,9412,0.037648
upweight_surface_control,3,54,10092,0.040368
upweight_surface_control,3,55,10821,0.043284
upweight_surface_control,3,56,11603,0.046412
upweight_surface_control,3,57,12442,0.049768
upweight_surface_control,3,58,13341,0.053364
upweight_surface_control,3,59,14305,0.05722
upweight_surface_control,3,60,15339,0.061356
upweight_surface_control,3,61,16448,0.065792
upweight_surface_control,3,62,17637,0.070548
upweight_surface_control,3,63,18911,0.075644
upweight_surface_control,3,64,20278,0.081112
upweight_surface_control,3,65,21743,0.086972
upweight_surface_control,3,66,23315,0.09326
upweight_surface_control,3,67,24999,0.099996
upweight_surface_control,3,68,26806,0.107224
upweight_surface_control,3,69,28743,0.114972
upweight_surface_control,3,70,30821,0.123284
upweight_surface_control,3,71,33048,0.132192
upweight_surface_control,3,72,35436,0.141744
upweight_surface_control,3,73,37997,0.151988
upweight_surface_control,3,74,40743,0.162972
upweight_surface_control,3,75,43688,0.174752
upweight_surface_control,3,76,46845,0.18738
upweight_surface_control,3,77,50230,0.20092
upweight_surface_control,3,78,53860,0.21544
upweight_surface_control,3,79,57753,0.231012
upweight_surface_control,3,80,61926,0.247704
upweight_surface_control,3,81,66402,0.265608
upweight_surface_control,3,82,71200,0.2848
upweight_surface_control,3,83,76346,0.305384
upweight_surface_control,3,84,81863,0.327452
upweight_surface_control,3,85,87779,0.351116
upweight_surface_control,3,86,94123,0.376492
upweight_surface_control,3,87,100925,0.4037
upweight_surface_control,3,88,108219,0.432876
upweight_surface_control,3,89,116039,0.464156
upweight_surface_control,3,90,124425,0.4977
upweight_surface_control,3,91,133417,0.533668
upweight_surface_control,3,92,143059,0.572236
upweight_surface_control,3,93,153397,0.613588
upweight_surface_control,3,94,164483,0.657932
upweight_surface_control,3,95,176370,0.70548
upweight_surface_control,3,96,189115,0.75646
upweight_surface_control,3,97,202782,0.811128
upweight_surface_control,3,98,217437,0.869748
upweight_surface_control,3,99,233150,0.9326
upweight_surface_control,3,100,249999,0.999996
upweight_surface_control,4,0,0,0.0
upweight_surface_control,4,1,249,0.000996
upweight_surface_control,4,2,268,0.001072
upweight_surface_control,4,3,287,0.001148
upweight_surface_control,4,4,308,0.001232
upweight_surface_control,4,5,330,0.00132
upweight_surface_control,4,6,354,0.001416
upweight_surface_control,4,7,379,0.001516
upweight_surface_control,4,8,407,0.001628
upweight_surface_control,4,9,436,0.001744
upweight_surface_control,4,10,468,0.001872
upweight_surface_control,4,11,502,0.002008
upweight_surface_control,4,12,538,0.002152
upweight_surface_control,4,13,577,0.002308
upweight_surface_control,4,14,619,0.002476
upweight_surface_control,4,15,664,0.002656
upweight_surface_control,4,16,712,0.002848
upweight_surface_control,4,17,763,0.003052
upweight_surface_control,4,18,818,0.003272
upweight_surface_control,4,19,877,0.003508
upweight_surface_control,4,20,941,0.003764
upweight_surface_control,4,21,1009,0.004036
upweight_surface_control,4,22,1082,0.004328
upweight_surface_control,4,23,1160,0.00464
upweight_surface_control,4,24,1244,0.004976
upweight_surface_control,4,25,1334,0.005336
upweight_surface_control,4,26,1430,0.00572
upweight_surface_control,4,27,1533,0.006132
upweight_surface_control,4,28,1644,0.006576
upweight_surface_control,4,29,1763,0.007052
upweight_surface_control,4,30,1891,0.007564
upweight_surface_control,4,31,2027,0.008108
upweight_surface_control,4,32,2174,0.008696
upweight_surface_control,4,33,2331,0.009324
upweight_surface_control,4,34,2499,0.009996
upweight_surface_control,4,35,2680,0.01072
upweight_surface_control,4,36,2874,0.011496
upweight_surface_control,4,37,3082,0.012328
upweight_surface_control,4,38,3304,0.013216
upweight_surface_control,4,39,3543,0.014172
upweight_surface_control,4,40,3799,0.015196
upweight_surface_control,4,41,4074,0.016296
upweight_surface_control,4,42,4368,0.017472
upweight_surface_control,4,43,4684,0.018736
upweight_surface_control,4,44,5023,0.020092
upweight_surface_control,4,45,5386,0.021544
upweight_surface_control,4,46,5775,0.0231
upweight_surface_control,4,47,6192,0.024768
upweight_surface_control,4,48,6640,0.02656
upweight_surface_control,4,49,7120,0.02848
upweight_surface_control,4,50,7634,0.030536
upweight_surface_control,4,51,8186,0.032744
upweight_surface_control,4,52,8777,0.035108
upweight_surface_control,4,53,9412,0.037648
upweight_surface_control,4,54,10092,0.040368
upweight_surface_control,4,55,10821,0.043284
upweight_surface_control,4,56,11603,0.046412
upweight_surface_control,4,57,12442,0.049768
upweight_surface_control,4,58,13341,0.053364
upweight_surface_control,4,59,14305,0.05722
upweight_surface_control,4,60,15339,0.061356
upweight_surface_control,4,61,16448,0.065792
upweight_surface_control,4,62,17637,0.070548
upweight_surface_control,4,63,18911,0.075644
upweight_surface_control,4,64,20278,0.081112
upweight_surface_control,4,65,21743,0.086972
upweight_surface_control,4,66,23315,0.09326
upweight_surface_control,4,67,24999,0.099996
upweight_surface_control,4,68,26806,0.107224
upweight_surface_control,4,69,28743,0.114972
upweight_surface_control,4,70,30821,0.123284
upweight_surface_control,4,71,33048,0.132192
upweight_surface_control,4,72,35436,0.141744
upweight_surface_control,4,73,37997,0.151988
upweight_surface_control,4,74,40743,0.162972
upweight_surface_control,4,75,43688,0.174752
upweight_surface_control,4,76,46845,0.18738
upweight_surface_control,4,77,50230,0.20092
upweight_surface_control,4,78,53860,0.21544
upweight_surface_control,4,79,57753,0.231012
upweight_surface_control,4,80,61926,0.247704
upweight_surface_control,4,81,66402,0.265608
upweight_surface_control,4,82,71200,0.2848
upweight_surface_control,4,83,76346,0.305384
upweight_surface_control,4,84,81863,0.327452
upweight_surface_control,4,85,87779,0.351116
upweight_surface_control,4,86,94123,0.376492
upweight_surface_control,4,87,100925,0.4037
upweight_surface_control,4,88,108219,0.432876
upweight_surface_control,4,89,116039,0.464156
upweight_surface_control,4,90,124425,0.4977
upweight_surface_control,4,91,133417,0.533668
upweight_surface_control,4,92,143059,0.572236
upweight_surface_control,4,93,153397,0.613588
upweight_surface_control,4,94,164483,0.657932
upweight_surface_control,4,95,176370,0.70548
upweight_surface_control,4,96,189115,0.75646
upweight_surface_control,4,97,202782,0.811128
upweight_surface_control,4,98,217437,0.869748
upweight_surface_control,4,99,233150,0.9326
upweight_surface_control,4,100,249999,0.999996
upweight_surface_control,5,0,0,0.0
upweight_surface_control,5,1,249,0.000996
upweight_surface_control,5,2,268,0.001072
upweight_surface_control,5,3,287,0.001148
upweight_surface_control,5,4,308,0.001232
upweight_surface_control,5,5,330,0.00132
upweight_surface_control,5,6,354,0.001416
upweight_surface_control,5,7,379,0.001516
upweight_surface_control,5,8,407,0.001628
upweight_surface_control,5,9,436,0.001744
upweight_surface_control,5,10,468,0.001872
upweight_surface_control,5,11,502,0.002008
upweight_surface_control,5,12,538,0.002152
upweight_surface_control,5,13,577,0.002308
upweight_surface_control,5,14,619,0.002476
upweight_surface_control,5,15,664,0.002656
upweight_surface_control,5,16,712,0.002848
upweight_surface_control,5,17,763,0.003052
upweight_surface_control,5,18,818,0.003272
upweight_surface_control,5,19,877,0.003508
upweight_surface_control,5,20,941,0.003764
upweight_surface_control,5,21,1009,0.004036
upweight_surface_control,5,22,1082,0.004328
upweight_surface_control,5,23,1160,0.00464
upweight_surface_control,5,24,1244,0.004976
upweight_surface_control,5,25,1334,0.005336
upweight_surface_control,5,26,1430,0.00572
upweight_surface_control,5,27,1533,0.006132
upweight_surface_control,5,28,1644,0.006576
upweight_surface_control,5,29,1763,0.007052
upweight_surface_control,5,30,1891,0.007564
upweight_surface_control,5,31,2027,0.008108
upweight_surface_control,5,32,2174,0.008696
upweight_surface_control,5,33,2331,0.009324
upweight_surface_control,5,34,2499,0.009996
upweight_surface_control,5,35,2680,0.01072
upweight_surface_control,5,36,2874,0.011496
upweight_surface_control,5,37,3082,0.012328
upweight_surface_control,5,38,3304,0.013216
upweight_surface_control,5,39,3543,0.014172
upweight_surface_control,5,40,3799,0.015196
upweight_surface_control,5,41,4074,0.016296
upweight_surface_control,5,42,4368,0.017472
upweight_surface_control,5,43,4684,0.018736
upweight_surface_control,5,44,5023,0.020092
upweight_surface_control,5,45,5386,0.021544
upweight_surface_control,5,46,5775,0.0231
upweight_surface_control,5,47,6192,0.024768
upweight_surface_control,5,48,6640,0.02656
upweight_surface_control,5,49,7120,0.02848
upweight_surface_control,5,50,7634,0.030536
upweight_surface_control,5,51,8186,0.032744
upweight_surface_control,5,52,8777,0.035108
upweight_surface_control,5,53,9412,0.037648
upweight_surface_control,5,54,10092,0.040368
upweight_surface_control,5,55,10821,0.043284
upweight_surface_control,5,56,11603,0.046412
upweight_surface_control,5,57,12442,0.049768
upweight_surface_control,5,58,13341,0.053364
upweight_surface_control,5,59,14305,0.05722
upweight_surface_control,5,60,15339,0.061356
upweight_surface_control,5,61,16448,0.065792
upweight_surface_control,5,62,17637,0.070548
upweight_surface_control,5,63,18911,0.075644
upweight_surface_control,5,64,20278,0.081112
upweight_surface_control,5,65,21743,0.086972
upweight_surface_control,5,66,23315,0.09326
upweight_surface_control,5,67,24999,0.099996
upweight_surface_control,5,68,26806,0.107224
upweight_surface_control,5,69,28743,0.114972
upweight_surface_control,5,70,30821,0.123284
upweight_surface_control,5,71,33048,0.132192
upweight_surface_control,5,72,35436,0.141744
upweight_surface_control,5,73,37997,0.151988
upweight_surface_control,5,74,40743,0.162972
upweight_surface_control,5,75,43688,0.174752
upweight_surface_control,5,76,46845,0.18738
upweight_surface_control,5,77,50230,0.20092
upweight_surface_control,5,78,53860,0.21544
upweight_surface_control,5,79,57753,0.231012
upweight_surface_control,5,80,61926,0.247704
upweight_surface_control,5,81,66402,0.265608
upweight_surface_control,5,82,71200,0.2848
upweight_surface_control,5,83,76346,0.305384
upweight_surface_control,5,84,81863,0.327452
upweight_surface_control,5,85,87779,0.351116
upweight_surface_control,5,86,94123,0.376492
upweight_surface_control,5,87,100925,0.4037
upweight_surface_control,5,88,108219,0.432876
upweight_surface_control,5,89,116039,0.464156
upweight_surface_control,5,90,124425,0.4977
upweight_surface_control,5,91,133417,0.533668
upweight_surface_control,5,92,143059,0.572236
upweight_surface_control,5,93,153397,0.613588
upweight_surface_control,5,94,164483,0.657932
upweight_surface_control,5,95,176370,0.70548
upweight_surface_control,5,96,189115,0.75646
upweight_surface_control,5,97,202782,0.811128
upweight_surface_control,5,98,217437,0.869748
upweight_surface_control,5,99,233150,0.9326
upweight_surface_control,5,100,249999,0.999996
upweight_surface_control,6,0,0,0.0
upweight_surface_control,6,1,249,0.000996
upweight_surface_control,6,2,268,0.001072
upweight_surface_control,6,3,287,0.001148
upweight_surface_control,6,4,308,0.001232
upweight_surface_control,6,5,330,0.00132
upweight_surface_control,6,6,354,0.001416
upweight_surface_control,6,7,379,0.001516
upweight_surface_control,6,8,407,0.001628
upweight_surface_control,6,9,436,0.001744
upweight_surface_control,6,10,468,0.001872
upweight_surface_control,6,11,502,0.002008
upweight_surface_control,6,12,538,0.002152
upweight_surface_control,6,13,577,0.002308
upweight_surface_control,6,14,619,0.002476
upweight_surface_control,6,15,664,0.002656
upweight_surface_control,6,16,712,0.002848
upweight_surface_control,6,17,763,0.003052
upweight_surface_control,6,18,818,0.003272
upweight_surface_control,6,19,877,0.003508
upweight_surface_control,6,20,941,0.003764
upweight_surface_control,6,21,1009,0.004036
upweight_surface_control,6,22,1082,0.004328
upweight_surface_control,6,23,1160,0.00464
upweight_surface_control,6,24,1244,0.004976
upweight_surface_control,6,25,1334,0.005336
upweight_surface_control,6,26,1430,0.00572
upweight_surface_control,6,27,1533,0.006132
upweight_surface_control,6,28,1644,0.006576
upweight_surface_control,6,29,1763,0.007052
upweight_surface_control,6,30,1891,0.007564
upweight_surface_control,6,31,2027,0.008108
upweight_surface_control,6,32,2174,0.008696
upweight_surface_control,6,33,2331,0.009324
upweight_surface_control,6,34,2499,0.009996
upweight_surface_control,6,35,2680,0.01072
upweight_surface_control,6,36,2874,0.011496
upweight_surface_control,6,37,3082,0.012328
upweight_surface_control,6,38,3304,0.013216
upweight_surface_control,6,39,3543,0.014172
upweight_surface_control,6,40,3799,0.015196
upweight_surface_control,6,41,4074,0.016296
upweight_surface_control,6,42,4368,0.017472
upweight_surface_control,6,43,4684,0.018736
upweight_surface_control,6,44,5023,0.020092
upweight_surface_control,6,45,5386,0.021544
upweight_surface_control,6,46,5775,0.0231
upweight_surface_control,6,47,6192,0.024768
upweight_surface_control,6,48,6640,0.02656
upweight_surface_control,6,49,7120,0.02848
upweight_surface_control,6,50,7634,0.030536
upweight_surface_control,6,51,8186,0.032744
upweight_surface_control,6,52,8777,0.035108
upweight_surface_control,6,53,9412,0.037648
upweight_surface_control,6,54,10092,0.040368
upweight_surface_control,6,55,10821,0.043284
upweight_surface_control,6,56,11603,0.046412
upweight_surface_control,6,57,12442,0.049768
upweight_surface_control,6,58,13341,0.053364
upweight_surface_control,6,59,14305,0.05722
upweight_surface_control,6,60,15339,0.061356
upweight_surface_control,6,61,16448,0.065792
upweight_surface_control,6,62,17637,0.070548
upweight_surface_control,6,63,18911,0.075644
upweight_surface_control,6,64,20278,0.081112
upweight_surface_control,6,65,21743,0.086972
upweight_surface_control,6,66,23315,0.09326
upweight_surface_control,6,67,24999,0.099996
upweight_surface_control,6,68,26806,0.107224
upweight_surface_control,6,69,28743,0.114972
upweight_surface_control,6,70,30821,0.123284
upweight_surface_control,6,71,33048,0.132192
upweight_surface_control,6,72,35436,0.141744
upweight_surface_control,6,73,37997,0.151988
upweight_surface_control,6,74,40743,0.162972
upweight_surface_control,6,75,43688,0.174752
upweight_surface_control,6,76,46845,0.18738
upweight_surface_control,6,77,50230,0.20092
upweight_surface_control,6,78,53860,0.21544
upweight_surface_control,6,79,57753,0.231012
upweight_surface_control,6,80,61926,0.247704
upweight_surface_control,6,81,66402,0.265608
upweight_surface_control,6,82,71200,0.2848
upweight_surface_control,6,83,76346,0.305384
upweight_surface_control,6,84,81863,0.327452
upweight_surface_control,6,85,87779,0.351116
upweight_surface_control,6,86,94123,0.376492
upweight_surface_control,6,87,100925,0.4037
upweight_surface_control,6,88,108219,0.432876
upweight_surface_control,6,89,116039,0.464156
upweight_surface_control,6,90,124425,0.4977
upweight_surface_control,6,91,133417,0.533668
upweight_surface_control,6,92,143059,0.572236
upweight_surface_control,6,93,153397,0.613588
upweight_surface_control,6,94,164483,0.657932
upweight_surface_control,6,95,176370,0.70548
upweight_surface_control,6,96,189115,0.75646
upweight_surface_control,6,97,202782,0.811128
upweight_surface_control,6,98,217437,0.869748
upweight_surface_control,6,99,233150,0.9326
upweight_surface_control,6,100,249999,0.999996
upweight_surface_control,7,0,0,0.0
upweight_surface_control,7,1,249,0.000996
upweight_surface_control,7,2,268,0.001072
upweight_surface_control,7,3,287,0.001148
upweight_surface_control,7,4,308,0.001232
upweight_surface_control,7,5,330,0.00132
upweight_surface_control,7,6,354,0.001416
upweight_surface_control,7,7,379,0.001516
upweight_surface_control,7,8,407,0.001628
upweight_surface_control,7,9,436,0.001744
upweight_surface_control,7,10,468,0.001872
upweight_surface_control,7,11,502,0.002008
upweight_surface_control,7,12,538,0.002152
upweight_surface_control,7,13,577,0.002308
upweight_surface_control,7,14,619,0.002476
upweight_surface_control,7,15,664,0.002656
upweight_surface_control,7,16,712,0.002848
upweight_surface_control,7,17,763,0.003052
upweight_surface_control,7,18,818,0.003272
upweight_surface_control,7,19,877,0.003508
upweight_surface_control,7,20,941,0.003764
upweight_surface_control,7,21,1009,0.004036
upweight_surface_control,7,22,1082,0.004328
upweight_surface_control,7,23,1160,0.00464
upweight_surface_control,7,24,1244,0.004976
upweight_surface_control,7,25,1334,0.005336
upweight_surface_control,7,26,1430,0.00572
upweight_surface_control,7,27,1533,0.006132
upweight_surface_control,7,28,1644,0.006576
upweight_surface_control,7,29,1763,0.007052
upweight_surface_control,7,30,1891,0.007564
upweight_surface_control,7,31,2027,0.008108
upweight_surface_control,7,32,2174,0.008696
upweight_surface_control,7,33,2331,0.009324
upweight_surface_control,7,34,2499,0.009996
upweight_surface_control,7,35,2680,0.01072
upweight_surface_control,7,36,2874,0.011496
upweight_surface_control,7,37,3082,0.012328
upweight_surface_control,7,38,3304,0.013216
upweight_surface_control,7,39,3543,0.014172
upweight_surface_control,7,40,3799,0.015196
upweight_surface_control,7,41,4074,0.016296
upweight_surface_control,7,42,4368,0.017472
upweight_surface_control,7,43,4684,0.018736
upweight_surface_control,7,44,5023,0.020092
upweight_surface_control,7,45,5386,0.021544
upweight_surface_control,7,46,5775,0.0231
upweight_surface_control,7,47,6192,0.024768
upweight_surface_control,7,48,6640,0.02656
upweight_surface_control,7,49,7120,0.02848
upweight_surface_control,7,50,7634,0.030536
upweight_surface_control,7,51,8186,0.032744
upweight_surface_control,7,52,8777,0.035108
upweight_surface_control,7,53,9412,0.037648
upweight_surface_control,7,54,10092,0.040368
upweight_surface_control,7,55,10821,0.043284
upweight_surface_control,7,56,11603,0.046412
upweight_surface_control,7,57,12442,0.049768
upweight_surface_control,7,58,13341,0.053364
upweight_surface_control,7,59,14305,0.05722
upweight_surface_control,7,60,15339,0.061356
upweight_surface_control,7,61,16448,0.065792
upweight_surface_control,7,62,17637,0.070548
upweight_surface_control,7,63,18911,0.075644
upweight_surface_control,7,64,20278,0.081112
upweight_surface_control,7,65,21743,0.086972
upweight_surface_control,7,66,23315,0.09326
upweight_surface_control,7,67,24999,0.099996
upweight_surface_control,7,68,26806,0.107224
upweight_surface_control,7,69,28743,0.114972
upweight_surface_control,7,70,30821,0.123284
upweight_surface_control,7,71,33048,0.132192
upweight_surface_control,7,72,35436,0.141744
upweight_surface_control,7,73,37997,0.151988
upweight_surface_control,7,74,40743,0.162972
upweight_surface_control,7,75,43688,0.174752
upweight_surface_control,7,76,46845,0.18738
upweight_surface_control,7,77,50230,0.20092
upweight_surface_control,7,78,53860,0.21544
upweight_surface_control,7,79,57753,0.231012
upweight_surface_control,7,80,61926,0.247704
upweight_surface_control,7,81,66402,0.265608
upweight_surface_control,7,82,71200,0.2848
upweight_surface_control,7,83,76346,0.305384
upweight_surface_control,7,84,81863,0.327452
upweight_surface_control,7,85,87779,0.351116
upweight_surface_control,7,86,94123,0.376492
upweight_surface_control,7,87,100925,0.4037
upweight_surface_control,7,88,108219,0.432876
upweight_surface_control,7,89,116039,0.464156
upweight_surface_control,7,90,124425,0.4977
upweight_surface_control,7,91,133417,0.533668
upweight_surface_control,7,92,143059,0.572236
upweight_surface_control,7,93,153397,0.613588
upweight_surface_control,7,94,164483,0.657932
upweight_surface_control,7,95,176370,0.70548
upweight_surface_control,7,96,189115,0.75646
upweight_surface_control,7,97,202782,0.811128
upweight_surface_control,7,98,217437,0.869748
upweight_surface_control,7,99,233150,0.9326
upweight_surface_control,7,100,249999,0.999996
upweight_surface_control,8,0,0,0.0
upweight_surface_control,8,1,249,0.000996
upweight_surface_control,8,2,268,0.001072
upweight_surface_control,8,3,287,0.001148
upweight_surface_control,8,4,308,0.001232
upweight_surface_control,8,5,330,0.00132
upweight_surface_control,8,6,354,0.001416
upweight_surface_control,8,7,379,0.001516
upweight_surface_control,8,8,407,0.001628
upweight_surface_control,8,9,436,0.001744
upweight_surface_control,8,10,468,0.001872
upweight_surface_control,8,11,502,0.002008
upweight_surface_control,8,12,538,0.002152
upweight_surface_control,8,13,577,0.002308
upweight_surface_control,8,14,619,0.002476
upweight_surface_control,8,15,664,0.002656
upweight_surface_control,8,16,712,0.002848
upweight_surface_control,8,17,763,0.003052
upweight_surface_control,8,18,818,0.003272
upweight_surface_control,8,19,877,0.003508
upweight_surface_control,8,20,941,0.003764
upweight_surface_control,8,21,1009,0.004036
upweight_surface_control,8,22,1082,0.004328
upweight_surface_control,8,23,1160,0.00464
upweight_surface_control,8,24,1244,0.004976
upweight_surface_control,8,25,1334,0.005336
upweight_surface_control,8,26,1430,0.00572
upweight_surface_control,8,27,1533,0.006132
upweight_surface_control,8,28,1644,0.006576
upweight_surface_control,8,29,1763,0.007052
upweight_surface_control,8,30,1891,0.007564
upweight_surface_control,8,31,2027,0.008108
upweight_surface_control,8,32,2174,0.008696
upweight_surface_control,8,33,2331,0.009324
upweight_surface_control,8,34,2499,0.009996
upweight_surface_control,8,35,2680,0.01072
upweight_surface_control,8,36,2874,0.011496
upweight_surface_control,8,37,3082,0.012328
upweight_surface_control,8,38,3304,0.013216
upweight_surface_control,8,39,3543,0.014172
upweight_surface_control,8,40,3799,0.015196
upweight_surface_control,8,41,4074,0.016296
upweight_surface_control,8,42,4368,0.017472
upweight_surface_control,8,43,4684,0.018736
upweight_surface_control,8,44,5023,0.020092
upweight_surface_control,8,45,5386,0.021544
upweight_surface_control,8,46,5775,0.0231
upweight_surface_control,8,47,6192,0.024768
upweight_surface_control,8,48,6640,0.02656
upweight_surface_control,8,49,7120,0.02848
upweight_surface_control,8,50,7634,0.030536
upweight_surface_control,8,51,8186,0.032744
upweight_surface_control,8,52,8777,0.035108
upweight_surface_control,8,53,9412,0.037648
upweight_surface_control,8,54,10092,0.040368
upweight_surface_control,8,55,10821,0.043284
upweight_surface_control,8,56,11603,0.046412
upweight_surface_control,8,57,12442,0.049768
upweight_surface_control,8,58,13341,0.053364
upweight_surface_control,8,59,14305,0.05722
upweight_surface_control,8,60,15339,0.061356
upweight_surface_control,8,61,16448,0.065792
upweight_surface_control,8,62,17637,0.070548
upweight_surface_control,8,63,18911,0.075644
upweight_surface_control,8,64,20278,0.081112
upweight_surface_control,8,65,21743,0.086972
upweight_surface_control,8,66,23315,0.09326
upweight_surface_control,8,67,24999,0.099996
upweight_surface_control,8,68,26806,0.107224
upweight_surface_control,8,69,28743,0.114972
upweight_surface_control,8,70,30821,0.123284
upweight_surface_control,8,71,33048,0.132192
upweight_surface_control,8,72,35436,0.141744
upweight_surface_control,8,73,37997,0.151988
upweight_surface_control,8,74,40743,0.162972
upweight_surface_control,8,75,43688,0.174752
upweight_surface_control,8,76,46845,0.18738
upweight_surface_control,8,77,50230,0.20092
upweight_surface_control,8,78,53860,0.21544
upweight_surface_control,8,79,57753,0.231012
upweight_surface_control,8,80,61926,0.247704
upweight_surface_control,8,81,66402,0.265608
upweight_surface_control,8,82,71200,0.2848
upweight_surface_control,8,83,76346,0.305384
upweight_surface_control,8,84,81863,0.327452
upweight_surface_control,8,85,87779,0.351116
upweight_surface_control,8,86,94123,0.376492
upweight_surface_control,8,87,100925,0.4037
upweight_surface_control,8,88,108219,0.432876
upweight_surface_control,8,89,116039,0.464156
upweight_surface_control,8,90,124425,0.4977
upweight_surface_control,8,91,133417,0.533668
upweight_surface_control,8,92,143059,0.572236
upweight_surface_control,8,93,153397,0.613588
upweight_surface_control,8,94,164483,0.657932
upweight_surface_control,8,95,176370,0.70548
upweight_surface_control,8,96,189115,0.75646
upweight_surface_control,8,97,202782,0.811128
upweight_surface_control,8,98,217437,0.869748
upweight_surface_control,8,99,233150,0.9326
upweight_surface_control,8,100,249999,0.999996
upweight_surface_control,9,0,0,0.0
upweight_surface_control,9,1,249,0.000996
upweight_surface_control,9,2,268,0.001072
upweight_surface_control,9,3,287,0.001148
upweight_surface_control,9,4,308,0.001232
upweight_surface_control,9,5,330,0.00132
upweight_surface_control,9,6,354,0.001416
upweight_surface_control,9,7,379,0.001516
upweight_surface_control,9,8,407,0.001628
upweight_surface_control,9,9,436,0.001744
upweight_surface_control,9,10,468,0.001872
upweight_surface_control,9,11,502,0.002008
upweight_surface_control,9,12,538,0.002152
upweight_surface_control,9,13,577,0.002308
upweight_surface_control,9,14,619,0.002476
upweight_surface_control,9,15,664,0.002656
upweight_surface_control,9,16,712,0.002848
upweight_surface_control,9,17,763,0.003052
upweight_surface_control,9,18,818,0.003272
upweight_surface_control,9,19,877,0.003508
upweight_surface_control,9,20,941,0.003764
upweight_surface_control,9,21,1009,0.004036
upweight_surface_control,9,22,1082,0.004328
upweight_surface_control,9,23,1160,0.00464
upweight_surface_control,9,24,1244,0.004976
upweight_surface_control,9,25,1334,0.005336
upweight_surface_control,9,26,1430,0.00572
upweight_surface_control,9,27,1533,0.006132
upweight_surface_control,9,28,1644,0.006576
upweight_surface_control,9,29,1763,0.007052
upweight_surface_control,9,30,1891,0.007564
upweight_surface_control,9,31,2027,0.008108
upweight_surface_control,9,32,2174,0.008696
upweight_surface_control,9,33,2331,0.009324
upweight_surface_control,9,34,2499,0.009996
upweight_surface_control,9,35,2680,0.01072
upweight_surface_control,9,36,2874,0.011496
upweight_surface_control,9,37,3082,0.012328
upweight_surface_control,9,38,3304,0.013216
upweight_surface_control,9,39,3543,0.014172
upweight_surface_control,9,40,3799,0.015196
upweight_surface_control,9,41,4074,0.016296
upweight_surface_control,9,42,4368,0.017472
upweight_surface_control,9,43,4684,0.018736
upweight_surface_control,9,44,5023,0.020092
upweight_surface_control,9,45,5386,0.021544
upweight_surface_control,9,46,5775,0.0231
upweight_surface_control,9,47,6192,0.024768
upweight_surface_control,9,48,6640,0.02656
upweight_surface_control,9,49,7120,0.02848
upweight_surface_control,9,50,7634,0.030536
upweight_surface_control,9,51,8186,0.032744
upweight_surface_control,9,52,8777,0.035108
upweight_surface_control,9,53,9412,0.037648
upweight_surface_control,9,54,10092,0.040368
upweight_surface_control,9,55,10821,0.043284
upweight_surface_control,9,56,11603,0.046412
upweight_surface_control,9,57,12442,0.049768
upweight_surface_control,9,58,13341,0.053364
upweight_surface_control,9,59,14305,0.05722
upweight_surface_control,9,60,15339,0.061356
