condition,seed,n_tasks,total_samples,mae_frequency,max_abs_frequency_error,spearman_intended_realized
delay_component,2,25,250112,0.0018666587599286111,0.023231854666373432,0.9976923076923077
delay_component,3,25,250112,0.0018741453190333319,0.023379788392064324,0.9976923076923077
delay_component,4,25,250112,0.0018693709555318145,0.02299995855583096,0.9969230769230769
delay_component,5,25,250112,0.0019066890925883925,0.02362767733781663,0.9976923076923077
delay_component,6,25,250112,0.0018133725452359932,0.0226561125988197,0.9976923076923077
delay_component,7,25,250112,0.0018234418650284615,0.022724082148461458,0.9953846153846154
delay_component,8,25,250112,0.0018221749713193671,0.022492186037918985,0.9976923076923077
delay_component,9,25,250112,0.0018579086599015363,0.02322385824876852,0.9976923076923077
delay_component_strong,0,25,250112,0.0031155852208022495,0.03894481526002748,0.9884615384615385
delay_component_strong,1,25,250112,0.0031565268789394054,0.03945658598674191,0.9838461538461538
delay_component_strong,2,25,250112,0.003140214187025385,0.03925267733781663,0.9884615384615385
delay_component_strong,3,25,250112,0.0031517290283764586,0.03939661285470506,0.9838461538461538
delay_component_strong,4,25,250112,0.0031274637349313415,0.03906476152410117,0.9884615384615385
delay_component_strong,5,25,250112,0.0031910714029926295,0.03988839253740721,0.9830769230769232
delay_component_strong,6,25,250112,0.003146611321109313,0.03933264151386576,0.9838461538461538
delay_component_strong,7,25,250112,0.0031379751900960083,0.03922468987619943,0.9876923076923078
delay_component_strong,8,25,250112,0.003103300811134584,0.038756899446312026,0.9884615384615385
delay_component_strong,9,25,250112,0.00316356372643173,0.03954454658039595,0.9876923076923078
delay_different_operation_matched,0,25,250112,0.0005178840539716633,0.0042535813512739684,0.9884615384615385
delay_different_operation_matched,1,25,250112,0.0004893512862435617,0.004145629713607643,0.9884615384615385
delay_different_operation_matched,2,25,250112,0.0004923263929685771,0.004181613592829751,0.9884615384615385
delay_different_operation_matched,3,25,250112,0.0005276705166245971,0.004133635087200273,0.9884615384615385
delay_different_operation_matched,4,25,250112,0.00046718253385746064,0.003793787338991472,0.9884615384615385
delay_different_operation_matched,5,25,250112,0.0005301890191362495,0.003929726438274992,0.9876923076923078
delay_different_operation_matched,6,25,250112,0.0004113505971781448,0.004217597472051861,0.9884615384615385
delay_different_operation_matched,7,25,250112,0.00048707767890984586,0.00454944880265575,0.9861538461538462
delay_different_operation_matched,8,25,250112,0.0004961190231245107,0.004201604636842035,0.9884615384615385
delay_different_operation_matched,9,25,250112,0.0004782951873408237,0.004013688823126579,0.9884615384615385
delay_different_operation_matched_strong,0,25,250112,0.0007338633620865401,0.007240243326708974,0.9884615384615385
delay_different_operation_matched_strong,1,25,250112,0.000688739684222838,0.007224250491499148,0.9884615384615385
delay_different_operation_matched_strong,2,25,250112,0.000721492007059603,0.007332202129165474,0.9884615384615385
delay_different_operation_matched_strong,3,25,250112,0.0007165374807783579,0.0072042594474868655,0.9884615384615385
delay_different_operation_matched_strong,4,25,250112,0.0006745991298090391,0.0069163884137099976,0.9884615384615385
delay_different_operation_matched_strong,5,25,250112,0.0006900621634229197,0.007068320348203344,0.9876923076923078
delay_different_operation_matched_strong,6,25,250112,0.0006162543532463738,0.0072042594474868655,0.9884615384615385
delay_different_operation_matched_strong,7,25,250112,0.0006566406800143343,0.007224250491499148,0.9861538461538462
delay_different_operation_matched_strong,8,25,250112,0.0006676432398910726,0.007128293480240192,0.9884615384615385
delay_different_operation_matched_strong,9,25,250112,0.0006593617366369415,0.007040332886586149,0.9884615384615385
delay_same_operation_unrelated,0,25,250112,0.0009282866901689991,0.0109411946895389,0.9923076923076923
delay_same_operation_unrelated,1,25,250112,0.0009080897449913979,0.010817250216662747,0.9953846153846154
delay_same_operation_unrelated,2,25,250112,0.0009372411650088958,0.011189083635291204,0.9907692307692307
delay_same_operation_unrelated,3,25,250112,0.0009057904032319272,0.01072529141420625,0.9953846153846154
delay_same_operation_unrelated,4,25,250112,0.0009715950365557632,0.011133108712056812,0.9915384615384615
delay_same_operation_unrelated,5,25,250112,0.0009975162986824756,0.011209074679303484,0.9915384615384615
delay_same_operation_unrelated,6,25,250112,0.0008988479133283012,0.011137106920859268,0.9923076923076923
delay_same_operation_unrelated,7,25,250112,0.0009462516377667452,0.011333019152179637,0.9923076923076923
delay_same_operation_unrelated,8,25,250112,0.0009996895864325575,0.011365004822599289,0.9923076923076923
delay_same_operation_unrelated,9,25,250112,0.000965911027444718,0.011241060349723137,0.9915384615384615
delay_same_operation_unrelated_strong,0,25,250112,0.001541168973005282,0.01876169110714381,0.9492307692307692
delay_same_operation_unrelated_strong,1,25,250112,0.0015117834580123354,0.018817666030378204,0.9492307692307692
delay_same_operation_unrelated_strong,2,25,250112,0.00152848279885528,0.018793676777563467,0.9484615384615385
delay_same_operation_unrelated_strong,3,25,250112,0.0015125585710927237,0.018517800370193967,0.9569230769230769
delay_same_operation_unrelated_strong,4,25,250112,0.0015538354001654114,0.019097540646550157,0.9392307692307692
delay_same_operation_unrelated_strong,5,25,250112,0.001540711488905698,0.019021574679303488,0.9484615384615385
delay_same_operation_unrelated_strong,6,25,250112,0.0015200506580411222,0.018973596173674008,0.9492307692307692
delay_same_operation_unrelated_strong,7,25,250112,0.001555388657465117,0.019069553184932964,0.9492307692307692
delay_same_operation_unrelated_strong,8,25,250112,0.0015813165645774754,0.019113533481759985,0.94
delay_same_operation_unrelated_strong,9,25,250112,0.0015701480920794334,0.019129526316969812,0.9476923076923076
pretrain_component,0,25,250112,0.00019966973831851925,0.0006900217329544045,1.0
pretrain_component,1,25,250112,0.0002473933131612088,0.0007795699773971987,1.0
pretrain_component,2,25,250112,0.0003429634847677135,0.0009509706370444473,0.9992307692307693
pretrain_component,3,25,250112,0.0002862880645065785,0.0010777796919619748,1.0
pretrain_component,4,25,250112,0.0003326287033377347,0.0011115827861647165,0.9984615384615384
pretrain_component,5,25,250112,0.0003374664792878635,0.002016388029285887,1.0
pretrain_component,6,25,250112,0.00028456742907357566,0.0009956347308934799,1.0
pretrain_component,7,25,250112,0.0002689968197939767,0.0006997672795116955,0.9976923076923077
pretrain_component,8,25,250112,0.00033487266188748574,0.0015859981017274372,0.9992307692307693
pretrain_component,9,25,250112,0.00031089863582506593,0.0018124793803606098,1.0
pretrain_different_operation_matched,0,25,250112,0.00019966973831851925,0.0006900217329544045,1.0
pretrain_different_operation_matched,1,25,250112,0.0002473933131612088,0.0007795699773971987,1.0
pretrain_different_operation_matched,2,25,250112,0.0003429634847677135,0.0009509706370444473,0.9992307692307693
pretrain_different_operation_matched,3,25,250112,0.0002862880645065785,0.0010777796919619748,1.0
pretrain_different_operation_matched,4,25,250112,0.0003326287033377347,0.0011115827861647165,0.9984615384615384
pretrain_different_operation_matched,5,25,250112,0.0003374664792878635,0.002016388029285887,1.0
pretrain_different_operation_matched,6,25,250112,0.00028456742907357566,0.0009956347308934799,1.0
pretrain_different_operation_matched,7,25,250112,0.0002689968197939767,0.0006997672795116955,0.9976923076923077
pretrain_different_operation_matched,8,25,250112,0.00033487266188748574,0.0015859981017274372,0.9992307692307693
pretrain_different_operation_matched,9,25,250112,0.00031089863582506593,0.0018124793803606098,1.0
pretrain_same_operation_unrelated,0,25,250112,0.00019966973831851925,0.0006900217329544045,1.0
pretrain_same_operation_unrelated,1,25,250112,0.0002473933131612088,0.0007795699773971987,1.0
pretrain_same_operation_unrelated,2,25,250112,0.0003429634847677135,0.0009509706370444473,0.9992307692307693
pretrain_same_operation_unrelated,3,25,250112,0.0002862880645065785,0.0010777796919619748,1.0
pretrain_same_operation_unrelated,4,25,250112,0.0003326287033377347,0.0011115827861647165,0.9984615384615384
pretrain_same_operation_unrelated,5,25,250112,0.0003374664792878635,0.002016388029285887,1.0
pretrain_same_operation_unrelated,6,25,250112,0.00028456742907357566,0.0009956347308934799,1.0
pretrain_same_operation_unrelated,7,25,250112,0.0002689968197939767,0.0006997672795116955,0.9976923076923077
pretrain_same_operation_unrelated,8,25,250112,0.00033487266188748574,0.0015859981017274372,0.9992307692307693
pretrain_same_operation_unrelated,9,25,250112,0.00031089863582506593,0.0018124793803606098,1.0
upweight_component,0,25,250112,0.004528030439381987,0.05660038049227549,0.9992307692307693
upweight_component,1,25,250112,0.0045440232745918106,0.056800290932398315,0.9992307692307693
upweight_component,2,25,250112,0.004579847225461822,0.05724809031827344,0.9992307692307693
upweight_component,3,25,250112,0.004534107716761718,0.05667634645952216,0.9992307692307693
upweight_component,4,25,250112,0.00452867015279038,0.05660837690988041,0.9984615384615384
upweight_component,5,25,250112,0.004538585710620471,0.05673232138275655,0.9992307692307693
upweight_component,6,25,250112,0.0045756890883072695,0.05719611360384151,0.9992307692307693
upweight_component,7,25,250112,0.0045398651374372575,0.056748314217966375,0.9984615384615384
upweight_component,8,25,250112,0.004722503315533469,0.05903129144416905,0.9992307692307693
upweight_component,9,25,250112,0.004607674758726919,0.05759593448408716,0.9992307692307693
upweight_different_operation_matched,0,25,250112,0.0009278774091320776,0.011435389989565337,0.9653846153846154
upweight_different_operation_matched,1,25,250112,0.0010062703828425557,0.011859200122625722,0.9653846153846154
upweight_different_operation_matched,2,25,250112,0.0009405905530006707,0.011311445516689184,0.9653846153846154
upweight_different_operation_matched,3,25,250112,0.0009961968283830472,0.012191051453229615,0.9653846153846154
upweight_different_operation_matched,4,25,250112,0.0010157669496912473,0.01250291173982122,0.9653846153846154
upweight_different_operation_matched,5,25,250112,0.0009734603423454288,0.011795228781786422,0.9646153846153847
upweight_different_operation_matched,6,25,250112,0.0009990008335968197,0.011775237737774138,0.9653846153846154
upweight_different_operation_matched,7,25,250112,0.0009882489431569151,0.011243475967047424,0.9646153846153847
upweight_different_operation_matched,8,25,250112,0.000956517969568822,0.011575327297651313,0.9653846153846154
upweight_different_operation_matched,9,25,250112,0.0009977587927852984,0.01196715176029205,0.9653846153846154
upweight_fake_component,0,25,250112,0.0020731851399804655,0.025885942105942746,0.9923076923076923
upweight_fake_component,1,25,250112,0.0021165916330356653,0.026277766568583483,0.9923076923076923
upweight_fake_component,2,25,250112,0.002172909657114056,0.02716137071392637,0.9923076923076923
upweight_fake_component,3,25,250112,0.0021361261361314567,0.026701576701643876,0.9915384615384615
upweight_fake_component,4,25,250112,0.002121773609605794,0.026249779106966287,0.9915384615384615
upweight_fake_component,5,25,250112,0.002126530435005561,0.02658163043757018,0.9915384615384615
upweight_fake_component,6,25,250112,0.0021178943039922554,0.026473678799903855,0.9923076923076923
upweight_fake_component,7,25,250112,0.00214695744800032,0.026589626855175092,0.9915384615384615
upweight_fake_component,8,25,250112,0.0020983830450362682,0.02622978806295401,0.9923076923076923
upweight_fake_component,9,25,250112,0.0021537182548622648,0.026921478185778985,0.9923076923076923
upweight_same_operation_unrelated,0,25,250112,0.0023422393741442437,0.029208818104729264,0.9953846153846154
upweight_same_operation_unrelated,1,25,250112,0.002323568079366426,0.02892894348855731,0.9938461538461538
upweight_same_operation_unrelated,2,25,250112,0.002405794496484737,0.030072431206059874,0.9953846153846154
upweight_same_operation_unrelated,3,25,250112,0.00236133441460142,0.02951668018251842,0.9946153846153847
upweight_same_operation_unrelated,4,25,250112,0.002318514641402266,0.0287370294660394,0.9946153846153847
upweight_same_operation_unrelated,5,25,250112,0.0023866030942329454,0.029832538677912482,0.9946153846153847
upweight_same_operation_unrelated,6,25,250112,0.002393639941725269,0.029920499271566522,0.9953846153846154
upweight_same_operation_unrelated,7,25,250112,0.0023679049608983315,0.029392735709642265,0.9953846153846154
upweight_same_operation_unrelated,8,25,250112,0.0023303492768859345,0.028904954235742575,0.9953846153846154
upweight_same_operation_unrelated,9,25,250112,0.002299058719077714,0.0287370294660394,0.9953846153846154
upweight_surface_control,0,25,250112,0.005878320050597046,0.07347900063246374,0.9992307692307693
upweight_surface_control,1,25,250112,0.005981633766052521,0.07477042207565718,0.9992307692307693
upweight_surface_control,2,25,250112,0.00598995004036163,0.07487437550452106,0.9992307692307693
upweight_surface_control,3,25,250112,0.005879279620709637,0.0734909952588711,0.9992307692307693
upweight_surface_control,4,25,250112,0.0058978313095530335,0.07372289136941357,0.9984615384615384
upweight_surface_control,5,25,250112,0.005986431616615468,0.07483039520769402,0.9992307692307693
upweight_surface_control,6,25,250112,0.005859768361753647,0.07324710452192126,0.9992307692307693
upweight_surface_control,7,25,250112,0.005921500705663575,0.07401875882079537,0.9984615384615384
upweight_surface_control,8,25,250112,0.005855610224599092,0.07319512780748932,0.9992307692307693
upweight_surface_control,9,25,250112,0.005978755055714752,0.07473443819643508,0.9992307692307693
