condition,seed,data_seen,task_i,task_j,grad_cosine_mean
baseline,2,0,S03_surface_xor_28_44,U00_xor2_35_7,0.7436273414740163
baseline,2,0,S03_surface_xor_28_44,U01_eq2_3_23,0.4415600949285888
baseline,2,0,S03_surface_xor_28_44,U02_and_bits_10_16,0.8297884504429539
baseline,2,0,S03_surface_xor_28_44,U03_xor2_36_26,0.5996934241365636
baseline,2,0,U00_xor2_35_7,A00_not_bit_26,0.10973451464379255
baseline,2,0,U00_xor2_35_7,A01_xor2_40_1,-0.5481113784930383
baseline,2,0,U00_xor2_35_7,A02_bit_1,0.31338324417412683
baseline,2,0,U00_xor2_35_7,A03_and_bits_23_25,0.7970545421763727
baseline,2,0,U00_xor2_35_7,A04_not_bit_0,0.16021645639224555
baseline,2,0,U00_xor2_35_7,A05_and_bits_5_25,0.7976518699536944
baseline,2,0,U00_xor2_35_7,A06_and_bits_18_35,0.8203410840410367
baseline,2,0,U00_xor2_35_7,A07_and_bits_46_18,0.8172046630681173
baseline,2,0,U00_xor2_35_7,A08_not_bit_40,0.16790500133348235
baseline,2,0,U00_xor2_35_7,A09_xor2_42_32,-0.0021476359375295078
baseline,2,0,U00_xor2_35_7,A10_xor2_25_39,0.7978741203090294
baseline,2,0,U00_xor2_35_7,A11_xor2_14_34,0.6785567986243561
baseline,2,0,U00_xor2_35_7,C00_or_04_01,-0.8228828817868219
baseline,2,0,U00_xor2_35_7,C01_or_09_02,-0.8101900194336286
baseline,2,0,U00_xor2_35_7,C02_and_05_09,0.8137935086286915
baseline,2,0,U00_xor2_35_7,C03_and_04_05,0.8136787800948383
baseline,2,0,U00_xor2_35_7,C04_or_09_04,-0.8295741971927101
baseline,2,0,U00_xor2_35_7,C05_or_04_07,-0.7680788366202493
baseline,2,0,U00_xor2_35_7,C06_and_05_09,0.82912440261645
baseline,2,0,U00_xor2_35_7,C07_and_09_00,0.8135840924201426
baseline,2,0,U00_xor2_35_7,K00_shortcut_for_10_bit39,0.005431167093133703
baseline,2,0,U00_xor2_35_7,K01_shortcut_for_09_bit45,0.5761946196433368
baseline,2,0,U00_xor2_35_7,K02_shortcut_for_07_bit11,-0.45921840408523923
baseline,2,0,U00_xor2_35_7,K03_shortcut_for_07_bit23,0.2100312773320727
baseline,2,0,U00_xor2_35_7,S00_surface_xor_12_45,-0.46054531945313887
baseline,2,0,U00_xor2_35_7,S01_surface_xor_25_7,-0.5817934581525537
baseline,2,0,U00_xor2_35_7,S02_surface_xor_35_38,0.7258169169983524
baseline,2,0,U00_xor2_35_7,S03_surface_xor_28_44,0.7436273414740163
baseline,2,0,U00_xor2_35_7,U00_xor2_35_7,1.0000011510761893
baseline,2,0,U00_xor2_35_7,U01_eq2_3_23,0.35435784862969893
baseline,2,0,U00_xor2_35_7,U02_and_bits_10_16,0.8120339241693264
baseline,2,0,U00_xor2_35_7,U03_xor2_36_26,0.5526013978623058
baseline,2,0,U01_eq2_3_23,A00_not_bit_26,0.03659386365466646
baseline,2,0,U01_eq2_3_23,A01_xor2_40_1,-0.35363322378018464
baseline,2,0,U01_eq2_3_23,A02_bit_1,0.22074195005911498
baseline,2,0,U01_eq2_3_23,A03_and_bits_23_25,0.5039892969488892
baseline,2,0,U01_eq2_3_23,A04_not_bit_0,0.07187739900067162
baseline,2,0,U01_eq2_3_23,A05_and_bits_5_25,0.4649409992529008
baseline,2,0,U01_eq2_3_23,A06_and_bits_18_35,0.4855681903108696
baseline,2,0,U01_eq2_3_23,A07_and_bits_46_18,0.45001966943294114
baseline,2,0,U01_eq2_3_23,A08_not_bit_40,-0.1424306001780423
baseline,2,0,U01_eq2_3_23,A09_xor2_42_32,0.01496783506249374
baseline,2,0,U01_eq2_3_23,A10_xor2_25_39,0.46524126076602607
baseline,2,0,U01_eq2_3_23,A11_xor2_14_34,0.46634072466151455
baseline,2,0,U01_eq2_3_23,C00_or_04_01,-0.43426661392830895
baseline,2,0,U01_eq2_3_23,C01_or_09_02,-0.44484931411763373
baseline,2,0,U01_eq2_3_23,C02_and_05_09,0.47541516408343765
baseline,2,0,U01_eq2_3_23,C03_and_04_05,0.46125202859007014
baseline,2,0,U01_eq2_3_23,C04_or_09_04,-0.4405817901282163
baseline,2,0,U01_eq2_3_23,C05_or_04_07,-0.4401178341439085
baseline,2,0,U01_eq2_3_23,C06_and_05_09,0.4668291266519745
baseline,2,0,U01_eq2_3_23,C07_and_09_00,0.4775635381760086
baseline,2,0,U01_eq2_3_23,K00_shortcut_for_10_bit39,-0.06135689630275405
baseline,2,0,U01_eq2_3_23,K01_shortcut_for_09_bit45,0.2756457610304879
baseline,2,0,U01_eq2_3_23,K02_shortcut_for_07_bit11,-0.3909553243121063
baseline,2,0,U01_eq2_3_23,K03_shortcut_for_07_bit23,0.2423351250850276
baseline,2,0,U01_eq2_3_23,S00_surface_xor_12_45,-0.269534198244732
baseline,2,0,U01_eq2_3_23,S01_surface_xor_25_7,-0.2883170174642464
baseline,2,0,U01_eq2_3_23,S02_surface_xor_35_38,0.34168138717479196
baseline,2,0,U01_eq2_3_23,S03_surface_xor_28_44,0.4415600949285888
baseline,2,0,U01_eq2_3_23,U00_xor2_35_7,0.35435784862969893
baseline,2,0,U01_eq2_3_23,U01_eq2_3_23,1.000001260376934
baseline,2,0,U01_eq2_3_23,U02_and_bits_10_16,0.4676306395961975
baseline,2,0,U01_eq2_3_23,U03_xor2_36_26,0.354063733456708
baseline,2,0,U02_and_bits_10_16,A00_not_bit_26,-0.03633835981703903
baseline,2,0,U02_and_bits_10_16,A01_xor2_40_1,-0.7229355387392624
baseline,2,0,U02_and_bits_10_16,A02_bit_1,0.285490172416879
baseline,2,0,U02_and_bits_10_16,A03_and_bits_23_25,0.9494864883481532
baseline,2,0,U02_and_bits_10_16,A04_not_bit_0,0.14842785859122576
baseline,2,0,U02_and_bits_10_16,A05_and_bits_5_25,0.9466251188284107
baseline,2,0,U02_and_bits_10_16,A06_and_bits_18_35,0.9431339782094631
baseline,2,0,U02_and_bits_10_16,A07_and_bits_46_18,0.9500424789566343
baseline,2,0,U02_and_bits_10_16,A08_not_bit_40,0.11751557835468762
baseline,2,0,U02_and_bits_10_16,A09_xor2_42_32,0.1798625472095197
baseline,2,0,U02_and_bits_10_16,A10_xor2_25_39,0.9145421189197458
baseline,2,0,U02_and_bits_10_16,A11_xor2_14_34,0.8450923883529164
baseline,2,0,U02_and_bits_10_16,C00_or_04_01,-0.9537693419607217
baseline,2,0,U02_and_bits_10_16,C01_or_09_02,-0.9551068338459451
baseline,2,0,U02_and_bits_10_16,C02_and_05_09,0.9578361247359878
baseline,2,0,U02_and_bits_10_16,C03_and_04_05,0.9512182035670537
baseline,2,0,U02_and_bits_10_16,C04_or_09_04,-0.9512909864000517
baseline,2,0,U02_and_bits_10_16,C05_or_04_07,-0.9076022830940821
baseline,2,0,U02_and_bits_10_16,C06_and_05_09,0.9547175426590946
baseline,2,0,U02_and_bits_10_16,C07_and_09_00,0.951442036379295
baseline,2,0,U02_and_bits_10_16,K00_shortcut_for_10_bit39,0.0510269689193309
baseline,2,0,U02_and_bits_10_16,K01_shortcut_for_09_bit45,0.6284929765786851
baseline,2,0,U02_and_bits_10_16,K02_shortcut_for_07_bit11,-0.5683984845484329
baseline,2,0,U02_and_bits_10_16,K03_shortcut_for_07_bit23,0.3344041037945928
baseline,2,0,U02_and_bits_10_16,S00_surface_xor_12_45,-0.48575765732847903
baseline,2,0,U02_and_bits_10_16,S01_surface_xor_25_7,-0.6974788392710244
baseline,2,0,U02_and_bits_10_16,S02_surface_xor_35_38,0.8423125312399055
baseline,2,0,U02_and_bits_10_16,S03_surface_xor_28_44,0.8297884504429539
baseline,2,0,U02_and_bits_10_16,U00_xor2_35_7,0.8120339241693264
baseline,2,0,U02_and_bits_10_16,U01_eq2_3_23,0.4676306395961975
baseline,2,0,U02_and_bits_10_16,U02_and_bits_10_16,1.0000007828977675
baseline,2,0,U02_and_bits_10_16,U03_xor2_36_26,0.6773813667484474
baseline,2,0,U03_xor2_36_26,A00_not_bit_26,0.010068809913286788
baseline,2,0,U03_xor2_36_26,A01_xor2_40_1,-0.5257196400616964
baseline,2,0,U03_xor2_36_26,A02_bit_1,0.1799513632193225
baseline,2,0,U03_xor2_36_26,A03_and_bits_23_25,0.677532415404306
baseline,2,0,U03_xor2_36_26,A04_not_bit_0,0.03526383731650955
baseline,2,0,U03_xor2_36_26,A05_and_bits_5_25,0.6649730178277966
baseline,2,0,U03_xor2_36_26,A06_and_bits_18_35,0.6510769572125407
baseline,2,0,U03_xor2_36_26,A07_and_bits_46_18,0.6553206685045134
baseline,2,0,U03_xor2_36_26,A08_not_bit_40,0.08881684838145297
baseline,2,0,U03_xor2_36_26,A09_xor2_42_32,0.21437848996523878
baseline,2,0,U03_xor2_36_26,A10_xor2_25_39,0.6108222061359204
baseline,2,0,U03_xor2_36_26,A11_xor2_14_34,0.5517210331565976
baseline,2,0,U03_xor2_36_26,C00_or_04_01,-0.6849018681876384
baseline,2,0,U03_xor2_36_26,C01_or_09_02,-0.6849402200556748
baseline,2,0,U03_xor2_36_26,C02_and_05_09,0.6742621993962392
baseline,2,0,U03_xor2_36_26,C03_and_04_05,0.6821982159929926
baseline,2,0,U03_xor2_36_26,C04_or_09_04,-0.6708710462449063
baseline,2,0,U03_xor2_36_26,C05_or_04_07,-0.6590401160628091
baseline,2,0,U03_xor2_36_26,C06_and_05_09,0.6678076766298148
baseline,2,0,U03_xor2_36_26,C07_and_09_00,0.6704734697998391
baseline,2,0,U03_xor2_36_26,K00_shortcut_for_10_bit39,-0.017341486053666613
baseline,2,0,U03_xor2_36_26,K01_shortcut_for_09_bit45,0.43221706806165333
baseline,2,0,U03_xor2_36_26,K02_shortcut_for_07_bit11,-0.5861108785621608
baseline,2,0,U03_xor2_36_26,K03_shortcut_for_07_bit23,0.30546789761090404
baseline,2,0,U03_xor2_36_26,S00_surface_xor_12_45,-0.2693217234644029
baseline,2,0,U03_xor2_36_26,S01_surface_xor_25_7,-0.46491870921037953
baseline,2,0,U03_xor2_36_26,S02_surface_xor_35_38,0.6329937705308567
baseline,2,0,U03_xor2_36_26,S03_surface_xor_28_44,0.5996934241365636
baseline,2,0,U03_xor2_36_26,U00_xor2_35_7,0.5526013978623058
baseline,2,0,U03_xor2_36_26,U01_eq2_3_23,0.354063733456708
baseline,2,0,U03_xor2_36_26,U02_and_bits_10_16,0.6773813667484474
baseline,2,0,U03_xor2_36_26,U03_xor2_36_26,1.0000011826548718
baseline,2,20480,A00_not_bit_26,A00_not_bit_26,1.000004304751683
baseline,2,20480,A00_not_bit_26,A01_xor2_40_1,-0.030304683351233208
baseline,2,20480,A00_not_bit_26,A02_bit_1,0.09538530776184251
baseline,2,20480,A00_not_bit_26,A03_and_bits_23_25,-0.3472989723265696
baseline,2,20480,A00_not_bit_26,A04_not_bit_0,-0.15495380242495843
baseline,2,20480,A00_not_bit_26,A05_and_bits_5_25,0.1594363413687686
baseline,2,20480,A00_not_bit_26,A06_and_bits_18_35,0.11026152982475604
baseline,2,20480,A00_not_bit_26,A07_and_bits_46_18,0.1487698376719965
baseline,2,20480,A00_not_bit_26,A08_not_bit_40,0.10761138815652613
baseline,2,20480,A00_not_bit_26,A09_xor2_42_32,-0.1898778336582642
baseline,2,20480,A00_not_bit_26,A10_xor2_25_39,0.29082164851438486
baseline,2,20480,A00_not_bit_26,A11_xor2_14_34,-0.351410989128755
baseline,2,20480,A00_not_bit_26,C00_or_04_01,0.3634584625150752
baseline,2,20480,A00_not_bit_26,C01_or_09_02,0.34247004443531837
baseline,2,20480,A00_not_bit_26,C02_and_05_09,0.10345040376098606
baseline,2,20480,A00_not_bit_26,C03_and_04_05,0.13650665581291685
baseline,2,20480,A00_not_bit_26,C04_or_09_04,0.40154738691728326
baseline,2,20480,A00_not_bit_26,C05_or_04_07,0.3173527428215501
baseline,2,20480,A00_not_bit_26,C06_and_05_09,-0.22813324763702209
baseline,2,20480,A00_not_bit_26,C07_and_09_00,0.6368965972572623
baseline,2,20480,A00_not_bit_26,K00_shortcut_for_10_bit39,0.12215688740869632
baseline,2,20480,A00_not_bit_26,K01_shortcut_for_09_bit45,-0.1973696429234697
baseline,2,20480,A00_not_bit_26,K02_shortcut_for_07_bit11,0.2705450308086522
baseline,2,20480,A00_not_bit_26,K03_shortcut_for_07_bit23,0.21629721256257298
baseline,2,20480,A00_not_bit_26,S00_surface_xor_12_45,0.2007800160574807
baseline,2,20480,A00_not_bit_26,S01_surface_xor_25_7,0.2508394209665646
baseline,2,20480,A00_not_bit_26,S02_surface_xor_35_38,0.19883906817929742
baseline,2,20480,A00_not_bit_26,S03_surface_xor_28_44,0.23916394636165733
baseline,2,20480,A00_not_bit_26,U00_xor2_35_7,-0.19605961527493762
baseline,2,20480,A00_not_bit_26,U01_eq2_3_23,0.19133135669123133
baseline,2,20480,A00_not_bit_26,U02_and_bits_10_16,0.19270172952124387
baseline,2,20480,A00_not_bit_26,U03_xor2_36_26,0.09311107344490187
baseline,2,20480,A01_xor2_40_1,A00_not_bit_26,-0.030304683351233208
baseline,2,20480,A01_xor2_40_1,A01_xor2_40_1,1.000002069057947
baseline,2,20480,A01_xor2_40_1,A02_bit_1,0.3408138946041308
baseline,2,20480,A01_xor2_40_1,A03_and_bits_23_25,-0.33631124766694503
baseline,2,20480,A01_xor2_40_1,A04_not_bit_0,-0.2544421038339329
baseline,2,20480,A01_xor2_40_1,A05_and_bits_5_25,0.15046242687655537
baseline,2,20480,A01_xor2_40_1,A06_and_bits_18_35,0.3463504617610919
baseline,2,20480,A01_xor2_40_1,A07_and_bits_46_18,0.27144989864349944
baseline,2,20480,A01_xor2_40_1,A08_not_bit_40,0.3053769633346614
baseline,2,20480,A01_xor2_40_1,A09_xor2_42_32,0.5156845415426996
baseline,2,20480,A01_xor2_40_1,A10_xor2_25_39,0.5227756081132151
baseline,2,20480,A01_xor2_40_1,A11_xor2_14_34,0.344155193748865
baseline,2,20480,A01_xor2_40_1,C00_or_04_01,0.27424667462317465
baseline,2,20480,A01_xor2_40_1,C01_or_09_02,0.352201718889518
baseline,2,20480,A01_xor2_40_1,C02_and_05_09,0.1992467820719043
baseline,2,20480,A01_xor2_40_1,C03_and_04_05,0.3268552334481005
baseline,2,20480,A01_xor2_40_1,C04_or_09_04,0.1412774414997074
baseline,2,20480,A01_xor2_40_1,C05_or_04_07,0.03336262606114461
baseline,2,20480,A01_xor2_40_1,C06_and_05_09,-0.2717111239216783
baseline,2,20480,A01_xor2_40_1,C07_and_09_00,0.3225680164786865
baseline,2,20480,A01_xor2_40_1,K00_shortcut_for_10_bit39,0.5002841892358431
baseline,2,20480,A01_xor2_40_1,K01_shortcut_for_09_bit45,-0.08816083886987158
baseline,2,20480,A01_xor2_40_1,K02_shortcut_for_07_bit11,0.3422869107153061
baseline,2,20480,A01_xor2_40_1,K03_shortcut_for_07_bit23,0.0006442201794617622
baseline,2,20480,A01_xor2_40_1,S00_surface_xor_12_45,0.5008251049173418
baseline,2,20480,A01_xor2_40_1,S01_surface_xor_25_7,0.48644531796290885
baseline,2,20480,A01_xor2_40_1,S02_surface_xor_35_38,0.50159346948269
baseline,2,20480,A01_xor2_40_1,S03_surface_xor_28_44,0.4766719362119132
baseline,2,20480,A01_xor2_40_1,U00_xor2_35_7,0.530375756385254
baseline,2,20480,A01_xor2_40_1,U01_eq2_3_23,0.5257933245883041
baseline,2,20480,A01_xor2_40_1,U02_and_bits_10_16,0.3455724588329808
baseline,2,20480,A01_xor2_40_1,U03_xor2_36_26,0.5239425943700768
baseline,2,20480,A02_bit_1,A00_not_bit_26,0.09538530776184251
baseline,2,20480,A02_bit_1,A01_xor2_40_1,0.3408138946041308
baseline,2,20480,A02_bit_1,A02_bit_1,1.0000021630554412
baseline,2,20480,A02_bit_1,A03_and_bits_23_25,-0.49008311052556097
baseline,2,20480,A02_bit_1,A04_not_bit_0,-0.14731891057155644
baseline,2,20480,A02_bit_1,A05_and_bits_5_25,0.20033050890746662
baseline,2,20480,A02_bit_1,A06_and_bits_18_35,0.32699189968472825
baseline,2,20480,A02_bit_1,A07_and_bits_46_18,0.2505621613827245
baseline,2,20480,A02_bit_1,A08_not_bit_40,0.18578713093646723
baseline,2,20480,A02_bit_1,A09_xor2_42_32,0.1988083392673663
baseline,2,20480,A02_bit_1,A10_xor2_25_39,0.38177623289682333
baseline,2,20480,A02_bit_1,A11_xor2_14_34,0.07769979830763842
baseline,2,20480,A02_bit_1,C00_or_04_01,0.43822224723514647
baseline,2,20480,A02_bit_1,C01_or_09_02,0.5414202741944711
baseline,2,20480,A02_bit_1,C02_and_05_09,0.1398398078276595
baseline,2,20480,A02_bit_1,C03_and_04_05,0.2656079266054413
baseline,2,20480,A02_bit_1,C04_or_09_04,0.3633840561335025
baseline,2,20480,A02_bit_1,C05_or_04_07,0.24539696658306198
baseline,2,20480,A02_bit_1,C06_and_05_09,-0.267654511646862
baseline,2,20480,A02_bit_1,C07_and_09_00,0.3366005994410501
baseline,2,20480,A02_bit_1,K00_shortcut_for_10_bit39,0.3185161065858543
baseline,2,20480,A02_bit_1,K01_shortcut_for_09_bit45,-0.21113744268553944
baseline,2,20480,A02_bit_1,K02_shortcut_for_07_bit11,0.38985965996475064
baseline,2,20480,A02_bit_1,K03_shortcut_for_07_bit23,0.03361784156767312
baseline,2,20480,A02_bit_1,S00_surface_xor_12_45,0.4777434166672109
baseline,2,20480,A02_bit_1,S01_surface_xor_25_7,0.4757835297032977
baseline,2,20480,A02_bit_1,S02_surface_xor_35_38,0.4437519593519896
baseline,2,20480,A02_bit_1,S03_surface_xor_28_44,0.504611144657462
baseline,2,20480,A02_bit_1,U00_xor2_35_7,0.2503351815280966
baseline,2,20480,A02_bit_1,U01_eq2_3_23,0.4660203707102164
baseline,2,20480,A02_bit_1,U02_and_bits_10_16,0.34218602055395175
baseline,2,20480,A02_bit_1,U03_xor2_36_26,0.4799453414084403
baseline,2,20480,A03_and_bits_23_25,A00_not_bit_26,-0.3472989723265696
baseline,2,20480,A03_and_bits_23_25,A01_xor2_40_1,-0.33631124766694503
baseline,2,20480,A03_and_bits_23_25,A02_bit_1,-0.49008311052556097
baseline,2,20480,A03_and_bits_23_25,A03_and_bits_23_25,1.0000026620770925
baseline,2,20480,A03_and_bits_23_25,A04_not_bit_0,0.1542823345021743
baseline,2,20480,A03_and_bits_23_25,A05_and_bits_5_25,-0.2948385897265536
baseline,2,20480,A03_and_bits_23_25,A06_and_bits_18_35,-0.5611774939126689
baseline,2,20480,A03_and_bits_23_25,A07_and_bits_46_18,-0.6286714993771738
baseline,2,20480,A03_and_bits_23_25,A08_not_bit_40,-0.30822659864411917
baseline,2,20480,A03_and_bits_23_25,A09_xor2_42_32,-0.1709513324641759
baseline,2,20480,A03_and_bits_23_25,A10_xor2_25_39,-0.6167930746955957
baseline,2,20480,A03_and_bits_23_25,A11_xor2_14_34,0.22673900954660212
baseline,2,20480,A03_and_bits_23_25,C00_or_04_01,-0.7155036762537907
baseline,2,20480,A03_and_bits_23_25,C01_or_09_02,-0.742013007477771
baseline,2,20480,A03_and_bits_23_25,C02_and_05_09,-0.2554073860264346
baseline,2,20480,A03_and_bits_23_25,C03_and_04_05,-0.5207115124940643
baseline,2,20480,A03_and_bits_23_25,C04_or_09_04,-0.6775292327664855
baseline,2,20480,A03_and_bits_23_25,C05_or_04_07,-0.5884110418149211
baseline,2,20480,A03_and_bits_23_25,C06_and_05_09,0.5075974099684448
baseline,2,20480,A03_and_bits_23_25,C07_and_09_00,-0.6230798544818664
baseline,2,20480,A03_and_bits_23_25,K00_shortcut_for_10_bit39,-0.5287155067877324
baseline,2,20480,A03_and_bits_23_25,K01_shortcut_for_09_bit45,0.33882774516509523
baseline,2,20480,A03_and_bits_23_25,K02_shortcut_for_07_bit11,-0.6339468856488426
baseline,2,20480,A03_and_bits_23_25,K03_shortcut_for_07_bit23,-0.06676313384255726
baseline,2,20480,A03_and_bits_23_25,S00_surface_xor_12_45,-0.678423193555014
baseline,2,20480,A03_and_bits_23_25,S01_surface_xor_25_7,-0.7409227856494697
baseline,2,20480,A03_and_bits_23_25,S02_surface_xor_35_38,-0.6718032214931539
baseline,2,20480,A03_and_bits_23_25,S03_surface_xor_28_44,-0.7412442838713942
baseline,2,20480,A03_and_bits_23_25,U00_xor2_35_7,-0.38589956081384846
baseline,2,20480,A03_and_bits_23_25,U01_eq2_3_23,-0.7069655081887191
baseline,2,20480,A03_and_bits_23_25,U02_and_bits_10_16,-0.66606882444051
baseline,2,20480,A03_and_bits_23_25,U03_xor2_36_26,-0.6821314718252378
baseline,2,20480,A04_not_bit_0,A00_not_bit_26,-0.15495380242495843
baseline,2,20480,A04_not_bit_0,A01_xor2_40_1,-0.2544421038339329
baseline,2,20480,A04_not_bit_0,A02_bit_1,-0.14731891057155644
baseline,2,20480,A04_not_bit_0,A03_and_bits_23_25,0.1542823345021743
baseline,2,20480,A04_not_bit_0,A04_not_bit_0,1.0000012348609462
baseline,2,20480,A04_not_bit_0,A05_and_bits_5_25,-0.26219621406549687
baseline,2,20480,A04_not_bit_0,A06_and_bits_18_35,-0.2455585892598451
baseline,2,20480,A04_not_bit_0,A07_and_bits_46_18,-0.20017241097930022
baseline,2,20480,A04_not_bit_0,A08_not_bit_40,-0.09372346057356827
baseline,2,20480,A04_not_bit_0,A09_xor2_42_32,-0.11117694818617883
baseline,2,20480,A04_not_bit_0,A10_xor2_25_39,-0.3032537529180311
baseline,2,20480,A04_not_bit_0,A11_xor2_14_34,-0.1788860938686205
baseline,2,20480,A04_not_bit_0,C00_or_04_01,-0.01834597485415344
baseline,2,20480,A04_not_bit_0,C01_or_09_02,-0.1787330141610474
baseline,2,20480,A04_not_bit_0,C02_and_05_09,-0.2002077339075831
baseline,2,20480,A04_not_bit_0,C03_and_04_05,0.05043233923282488
baseline,2,20480,A04_not_bit_0,C04_or_09_04,0.01778891615034263
baseline,2,20480,A04_not_bit_0,C05_or_04_07,0.25802187231071466
baseline,2,20480,A04_not_bit_0,C06_and_05_09,-0.012703181341110781
baseline,2,20480,A04_not_bit_0,C07_and_09_00,-0.24971731363010205
baseline,2,20480,A04_not_bit_0,K00_shortcut_for_10_bit39,-0.16051287361692826
baseline,2,20480,A04_not_bit_0,K01_shortcut_for_09_bit45,0.05701798386567345
baseline,2,20480,A04_not_bit_0,K02_shortcut_for_07_bit11,-0.19358760598164004
baseline,2,20480,A04_not_bit_0,K03_shortcut_for_07_bit23,-0.11622884256646172
baseline,2,20480,A04_not_bit_0,S00_surface_xor_12_45,-0.26685877714108014
baseline,2,20480,A04_not_bit_0,S01_surface_xor_25_7,-0.2370213738723348
baseline,2,20480,A04_not_bit_0,S02_surface_xor_35_38,-0.27535634247334273
baseline,2,20480,A04_not_bit_0,S03_surface_xor_28_44,-0.24351034383662168
baseline,2,20480,A04_not_bit_0,U00_xor2_35_7,-0.2774153849894826
baseline,2,20480,A04_not_bit_0,U01_eq2_3_23,-0.27502490674188657
baseline,2,20480,A04_not_bit_0,U02_and_bits_10_16,-0.24958948185198615
baseline,2,20480,A04_not_bit_0,U03_xor2_36_26,-0.21258948993041213
baseline,2,20480,A05_and_bits_5_25,A00_not_bit_26,0.1594363413687686
baseline,2,20480,A05_and_bits_5_25,A01_xor2_40_1,0.15046242687655537
baseline,2,20480,A05_and_bits_5_25,A02_bit_1,0.20033050890746662
baseline,2,20480,A05_and_bits_5_25,A03_and_bits_23_25,-0.2948385897265536
baseline,2,20480,A05_and_bits_5_25,A04_not_bit_0,-0.26219621406549687
baseline,2,20480,A05_and_bits_5_25,A05_and_bits_5_25,1.0000026984285106
baseline,2,20480,A05_and_bits_5_25,A06_and_bits_18_35,0.2615316226971108
baseline,2,20480,A05_and_bits_5_25,A07_and_bits_46_18,0.27155493358543686
baseline,2,20480,A05_and_bits_5_25,A08_not_bit_40,0.14402981106508814
baseline,2,20480,A05_and_bits_5_25,A09_xor2_42_32,-0.11243311613102283
baseline,2,20480,A05_and_bits_5_25,A10_xor2_25_39,0.4112101564823597
baseline,2,20480,A05_and_bits_5_25,A11_xor2_14_34,-0.30418506827896646
baseline,2,20480,A05_and_bits_5_25,C00_or_04_01,0.48691546184838136
baseline,2,20480,A05_and_bits_5_25,C01_or_09_02,0.4883673769511604
baseline,2,20480,A05_and_bits_5_25,C02_and_05_09,0.7033593934786763
baseline,2,20480,A05_and_bits_5_25,C03_and_04_05,0.6848660199277901
baseline,2,20480,A05_and_bits_5_25,C04_or_09_04,0.45307999971604135
baseline,2,20480,A05_and_bits_5_25,C05_or_04_07,0.31235395378570646
baseline,2,20480,A05_and_bits_5_25,C06_and_05_09,0.27980879191758207
baseline,2,20480,A05_and_bits_5_25,C07_and_09_00,0.2891459321037409
baseline,2,20480,A05_and_bits_5_25,K00_shortcut_for_10_bit39,0.25944840584582707
baseline,2,20480,A05_and_bits_5_25,K01_shortcut_for_09_bit45,-0.30209946436993024
baseline,2,20480,A05_and_bits_5_25,K02_shortcut_for_07_bit11,0.4489942425194646
baseline,2,20480,A05_and_bits_5_25,K03_shortcut_for_07_bit23,0.1304079152736568
baseline,2,20480,A05_and_bits_5_25,S00_surface_xor_12_45,0.37772261839717847
baseline,2,20480,A05_and_bits_5_25,S01_surface_xor_25_7,0.41982869996764
baseline,2,20480,A05_and_bits_5_25,S02_surface_xor_35_38,0.38541901885431284
baseline,2,20480,A05_and_bits_5_25,S03_surface_xor_28_44,0.4898575465851772
baseline,2,20480,A05_and_bits_5_25,U00_xor2_35_7,0.04285361371806541
baseline,2,20480,A05_and_bits_5_25,U01_eq2_3_23,0.45800281971432233
baseline,2,20480,A05_and_bits_5_25,U02_and_bits_10_16,0.3016096531040562
baseline,2,20480,A05_and_bits_5_25,U03_xor2_36_26,0.3714656062655198
baseline,2,20480,A06_and_bits_18_35,A00_not_bit_26,0.11026152982475604
baseline,2,20480,A06_and_bits_18_35,A01_xor2_40_1,0.3463504617610919
baseline,2,20480,A06_and_bits_18_35,A02_bit_1,0.32699189968472825
baseline,2,20480,A06_and_bits_18_35,A03_and_bits_23_25,-0.5611774939126689
baseline,2,20480,A06_and_bits_18_35,A04_not_bit_0,-0.2455585892598451
baseline,2,20480,A06_and_bits_18_35,A05_and_bits_5_25,0.2615316226971108
baseline,2,20480,A06_and_bits_18_35,A06_and_bits_18_35,1.000003222881771
baseline,2,20480,A06_and_bits_18_35,A07_and_bits_46_18,0.6220880577936966
baseline,2,20480,A06_and_bits_18_35,A08_not_bit_40,0.20465433632104263
baseline,2,20480,A06_and_bits_18_35,A09_xor2_42_32,0.13006341726599704
baseline,2,20480,A06_and_bits_18_35,A10_xor2_25_39,0.5132437263011002
baseline,2,20480,A06_and_bits_18_35,A11_xor2_14_34,-0.119924021875506
baseline,2,20480,A06_and_bits_18_35,C00_or_04_01,0.5573594450449092
baseline,2,20480,A06_and_bits_18_35,C01_or_09_02,0.6048164312608204
baseline,2,20480,A06_and_bits_18_35,C02_and_05_09,0.13285246699431955
baseline,2,20480,A06_and_bits_18_35,C03_and_04_05,0.4576391439335405
baseline,2,20480,A06_and_bits_18_35,C04_or_09_04,0.5351301731035772
baseline,2,20480,A06_and_bits_18_35,C05_or_04_07,0.4982084154385899
baseline,2,20480,A06_and_bits_18_35,C06_and_05_09,-0.372581422054121
baseline,2,20480,A06_and_bits_18_35,C07_and_09_00,0.4094701387392811
baseline,2,20480,A06_and_bits_18_35,K00_shortcut_for_10_bit39,0.38776826660778724
baseline,2,20480,A06_and_bits_18_35,K01_shortcut_for_09_bit45,-0.40234265296181054
baseline,2,20480,A06_and_bits_18_35,K02_shortcut_for_07_bit11,0.505996882750273
baseline,2,20480,A06_and_bits_18_35,K03_shortcut_for_07_bit23,0.17921085214483878
